NAME	DESCRIPTION	old_COUM4-2-coum-_1	old_COUM4-2-coum-_2	old_COUM4-2-coum-_3	old_COUM4-2-M9-_1	old_COUM4-2-M9-_2	old_COUM4-2-M9-_3	old_MG1655-coum-_1	old_MG1655-coum-_2	old_MG1655-coum-_3	old_MG1655-M9-_1	old_MG1655-M9-_2	old_MG1655-M9-_3
umuD	b1183	26.4025	21.624000000000002	19.1468	50.1666	37.1322	44.9268	25.7809	27.8074	19.1383	10.5608	17.9671	22.2825
umuC	b1184	18.8775	19.6585	22.191999999999997	20.9794	13.4695	32.2832	16.0727	11.9101	12.284	4.84082	11.4908	9.09667
fadR	b1187	139.47799999999998	97.399	121.944	177.52599999999998	213.299	170.803	128.648	122.198	114.06200000000001	164.959	162.143	129.787
dadA	b1189	41.2704	47.1868	36.7393	44.3938	36.2997	39.1592	101.146	92.241	102.23299999999999	52.468	139.795	77.03399999999999
dadX	b1190	29.8597	41.4421	36.1445	18.0622	38.4617	30.3172	65.4716	62.4648	70.1614	39.3239	46.6061	43.67
emtA	b1193	72.0671	85.3254	98.274	54.1084	46.0846	50.6601	79.5527	94.6713	102.633	139.189	58.4068	103.094
pdhR	b0113	894.143	929.315	908.923	265.661	107.803	163.045	542.235	576.655	711.449	328.17800000000005	253.94	453.825
ymgE	b1195	26.0923	53.7266	52.6951	34.3091	42.1414	38.4522	89.5821	78.6913	66.0871	98.7136	81.9246	88.7702
ycgY	b1196	4.65916	13.3691	2.0261099999999996	0.0	0.0	0.0	2.4193599999999997	0.0	14.7064	5.3263	12.0989	19.8343
dhaR	b1201	23.495	28.5705	17.7832	13.7	20.6116	26.9435	12.6389	15.9474	19.7193	18.2036	16.7036	21.1035
ychH	b1205	189.172	243.635	170.231	223.99900000000002	89.3192	163.51	226.13299999999998	221.24	316.176	148.347	551.681	602.378
hemA	b1210	150.35	135.446	140.496	140.518	196.718	178.079	119.715	125.79899999999999	141.159	135.028	132.616	105.677
ychQ	b1213	73.2829	67.0738	66.8048	31.2769	47.4704	81.324	110.014	61.5194	105.295	94.2334	84.5673	69.84
prmC	b1212	65.1308	60.8746	69.1862	48.1429	69.7499	50.7579	57.1328	53.1427	64.4255	63.8476	47.2913	46.4444
prfA	b1211	112.335	114.53	104.166	109.896	130.423	131.136	97.1652	112.333	125.33	147.92600000000002	94.4617	116.257
ychA	b1214	214.9	195.093	201.062	156.468	233.71	189.61	232.463	236.273	269.49	213.356	205.123	185.002
kdsA	b1215	648.229	601.877	651.8969999999999	743.4639999999999	743.304	692.164	650.323	639.842	591.5840000000001	598.878	536.012	590.232
aceE	b0114	3427.71	3855.86	3686.44	2528.58	2280.38	2522.03	4103.06	4268.63	4192.48	1948.65	2249.38	2040.89
chaB	b1217	56.3145	32.5728	23.574	14.5667	13.4287	12.2524	105.98200000000001	88.7225	67.7042	61.5699	112.624	86.3264
chaC	b1218	56.3673	54.3971	57.6882	46.4647	38.9275	46.8141	120.29700000000001	103.321	98.5386	83.4552	98.2948	82.5482
ychO	b1220	27.1507	31.605	26.3807	6.587219999999999	12.2096	15.5454	46.4571	36.854	39.8163	15.6763	19.7486	30.7144
narK	b1223	6.710430000000001	9.020480000000001	5.90792	23.2301	50.4945	34.2766	4.42845	5.96012	5.4231	2.22922	23.854	15.5829
narG	b1224	5.8002199999999995	5.4560699999999995	6.33878	30.2554	102.611	60.898999999999994	5.41394	6.50946	8.19277	5.4275	33.1172	13.8763
narH	b1225	7.097589999999999	8.45803	7.99817	10.7034	11.8765	12.2474	17.5352	8.70006	9.29578	2.24579	8.99044	12.0331
narJ	b1226	11.0987	8.283760000000001	12.2761	7.41212	3.3877900000000003	7.58794	19.6265	10.4685	12.3406	1.91235	11.9796	7.36215
narI	b1227	15.1492	12.467	10.3199	2.49186	11.389000000000001	4.0575	25.4661	14.0122	11.7917	15.7721	14.7847	6.9599
rssA	b1234	116.82	104.111	93.3557	101.536	106.92200000000001	116.76	180.178	181.238	167.09	168.083	176.40900000000002	149.119
rssB	b1235	88.4033	86.0596	75.4229	60.08	60.2955	85.0158	150.999	148.906	169.005	136.494	135.137	126.31299999999999
aceF	b0115	2293.29	2645.21	2553.11	1738.82	1663.31	1688.07	2725.13	2759.08	2772.84	1287.95	1484.29	1421.91
galU	b1236	514.526	459.51300000000003	452.157	615.485	530.316	648.129	610.773	468.345	522.905	640.219	612.376	626.229
tdk	b1238	121.12700000000001	102.609	118.449	41.5809	38.7785	53.1066	111.72399999999999	111.30799999999999	110.499	125.31	74.0198	101.44
ychE	b1242	29.8284	26.4365	26.5824	22.3001	28.9585	22.0916	9.471169999999999	18.4768	25.2806	22.0124	16.4	13.725
oppA	b1243	1348.14	1457.82	1336.26	2625.95	2647.63	2588.72	1168.2	1155.5	1168.24	1358.52	1375.56	1245.5
oppB	b1244	247.584	269.27299999999997	270.059	374.769	318.006	314.627	254.273	244.06400000000002	217.72799999999998	212.222	187.49900000000002	211.65599999999998
oppC	b1245	294.385	311.344	300.425	403.957	348.963	345.588	266.233	312.587	250.465	234.32	276.884	225.162
oppF	b1247	338.01099999999997	311.545	321.835	548.618	498.505	569.903	274.07	260.599	244.06599999999997	244.75599999999997	261.05400000000003	245.543
oppD	b1246	318.64799999999997	301.059	308.666	522.077	440.966	501.10699999999997	281.346	246.915	278.472	245.865	271.705	264.631
yciY	b4595	267.482	200.423	415.339	695.4	657.346	411.094	744.806	589.156	733.51	877.2660000000001	745.873	684.0169999999999
tonB	b1252	599.0740000000001	522.592	526.231	453.13800000000003	496.05	490.95599999999996	378.77	438.63699999999994	424.985	389.124	395.898	343.527
lpd	b0116	4053.38	4502.46	4280.95	3116.21	2651.81	2808.94	3971.59	4451.83	3913.07	2404.65	2725.47	2826.17
ompW	b1256	26.433000000000003	26.5773	24.9968	54.1196	59.7796	71.3801	59.2629	95.7853	62.6772	32.5666	155.47	121.441
yciO	b1267	140.821	153.891	124.86399999999999	166.304	158.328	154.358	185.03799999999998	233.452	213.532	184.225	222.50799999999998	237.055
yciV	b1266	75.5012	79.1371	69.6097	78.1001	83.1696	79.5353	121.541	137.765	113.53299999999999	112.492	125.088	121.51700000000001
yciQ	b1268	13.5658	15.1389	14.1938	7.3470699999999995	5.59085	11.0066	14.9553	13.8475	15.1659	17.0709	18.94	18.4475
rluB	b1269	182.678	151.342	162.359	155.901	124.604	124.54899999999999	264.17900000000003	297.443	311.514	320.376	285.98900000000003	274.134
sohB	b1272	140.389	137.334	115.97200000000001	196.018	269.621	273.404	182.57299999999998	185.804	156.891	172.34400000000002	276.286	207.11700000000002
topA	b1274	306.70799999999997	316.594	302.29400000000004	309.04	212.679	274.611	308.24	332.49	345.506	378.80699999999996	313.232	350.449
cysB	b1275	191.12400000000002	165.24	164.79	244.97400000000002	196.17700000000002	217.342	144.695	132.891	166.132	238.68099999999998	212.725	179.62400000000002
ymiA	b4522	67.4541	49.7178	53.1269	0.0	0.0	76.5316	20.0755	38.7954	0.0	0.0	186.824	0.0
yciX	b4523	56.0333	54.1344	59.658	72.9224	33.7017	31.2184	102.602	95.9185	12.7912	240.92700000000002	153.769	94.2205
acnB	b0118	1443.73	1370.26	1488.77	1565.45	1213.79	1350.8	1623.18	1765.31	1716.53	2064.71	2378.09	2394.28
acnA	b1276	229.32299999999998	244.06099999999998	225.128	155.02	131.873	142.791	623.393	554.076	549.055	318.038	379.07199999999995	361.847
pgpB	b1278	70.0113	60.6768	73.4338	94.3106	100.34700000000001	91.5277	63.8221	70.7404	67.4145	67.8949	79.0073	74.8904
yciS	b1279	287.092	303.541	281.58799999999997	185.255	241.975	269.0	305.293	240.18400000000003	347.31300000000005	325.845	419.914	283.176
yciM	b1280	127.036	113.35600000000001	111.03	71.1806	98.5315	85.2732	109.729	104.245	124.90799999999999	104.279	104.766	96.913
pyrF	b1281	243.338	190.32299999999998	212.09	152.825	88.8973	100.205	323.68	359.376	329.69	417.075	253.255	377.23900000000003
yciH	b1282	255.523	184.44400000000002	255.912	152.368	127.12899999999999	134.481	360.404	413.17	300.504	415.74300000000005	361.075	416.559
ymiB	b4672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puuD	b1298	19.7451	19.2348	23.379	13.9567	7.23394	6.39084	21.1823	28.1266	23.8985	43.2228	54.858000000000004	68.64699999999999
puuR	b1299	39.0102	39.0595	38.8559	35.2709	25.0088	26.5256	52.5101	50.0791	54.2527	112.34100000000001	148.429	112.40100000000001
puuC	b1300	11.4391	14.7975	15.2263	24.8542	21.1853	22.7673	10.8095	10.6129	9.447510000000001	53.4069	76.6513	45.6857
yacL	b0119	177.041	171.41400000000002	122.656	449.661	476.912	435.06699999999995	151.134	143.668	99.6007	113.04799999999999	216.305	206.297
puuB	b1301	8.07504	9.01328	6.2411	19.8288	12.8744	10.7027	4.33397	9.138639999999999	9.7961	38.2984	45.403999999999996	31.025
puuE	b1302	8.20808	9.25548	11.3822	18.1907	22.1324	13.1949	6.904960000000001	8.60989	7.68818	19.9959	41.7178	42.6191
pspA	b1304	83.5612	70.2366	69.5155	126.087	106.68299999999999	129.132	80.5144	70.3607	61.0083	138.967	97.757	114.679
pspC	b1306	35.6956	26.8322	18.1514	33.5329	24.8909	22.0691	38.2189	28.9245	35.485	36.1748	44.9099	45.1727
pspB	b1305	46.967	56.1351	33.4103	47.2029	73.8463	40.5463	68.3698	64.8422	34.457	124.786	67.8669	42.8922
pspD	b1307	0.0	13.0857	21.1806	17.439	16.0625	29.4547	0.0	15.3678	12.1629	0.0	20.4406	28.4851
pspE	b1308	97.2121	94.1836	107.602	179.77599999999998	89.7318	128.97799999999998	126.273	121.115	100.699	149.845	137.654	143.737
ycjM	b1309	2.23785	2.1148700000000002	0.972533	0.0	0.771416	1.36848	0.3878	1.0419200000000002	0.883653	0.0	0.0	0.9112110000000001
ycjN	b1310	1.9679099999999998	1.8676099999999998	2.04006	0.0	0.813854	2.88829	1.23329	1.4068399999999999	0.30845	0.0	0.530483	0.48815200000000003
ycjP	b1312	4.71575	0.633516	2.70358	0.0	0.0	1.45799	0.0	1.49296	2.46223	1.88864	1.06972	1.9868599999999998
mog	b0009	180.356	161.817	164.489	205.96400000000003	219.847	175.417	88.1582	68.0028	66.616	106.68	94.6005	89.1218
cueO	b0123	60.0029	56.0401	57.4868	80.1267	84.9604	80.1815	62.0308	54.1358	50.0082	59.8342	66.8531	64.376
ycjO	b1311	2.97116	1.83493	0.0	5.19877	3.17227	0.0	2.42991	1.4419899999999999	2.35042	1.8486799999999999	2.08799	0.0
ycjQ	b1313	4.76154	8.12935	5.62116	1.3949	3.81205	11.3761	3.22485	3.9152699999999996	3.7245	7.24205	4.94838	1.5991799999999998
ycjR	b1314	5.78911	6.927230000000001	4.95765	11.5855	7.68675	4.069780000000001	5.36428	6.83258	2.82681	3.4970199999999996	1.9909	5.54042
ycjU	b1317	6.67232	1.94127	4.2797	3.87771	1.7649700000000001	1.59974	3.5035199999999995	1.44897	1.29074	2.02577	3.4603	6.6075800000000005
ycjT	b1316	4.2939	5.47184	4.81261	2.97431	2.25976	2.82064	2.51412	4.678640000000001	4.55439	2.59879	4.99679	4.95348
ycjS	b1315	2.1727	6.569660000000001	6.1181	3.69795	5.6022	7.067139999999999	3.44256	4.03495	8.391910000000001	7.735519999999999	7.318060000000001	11.7558
ycjV	b4524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ompG	b1319	2.50129	1.51249	1.60741	1.45506	1.3283200000000002	0.0	1.32956	0.0	0.0	1.52667	0.8659629999999999	0.808438
ycjF	b1322	41.3506	46.588	37.9875	30.4582	28.0111	37.2559	30.8563	31.1996	29.8646	42.3602	51.968	38.8954
ycjX	b1321	44.0063	37.8145	41.6391	16.6968	35.1258	22.3632	35.1488	27.8413	27.5402	39.0789	38.1963	34.9744
hpt	b0125	391.68699999999995	299.835	337.26099999999997	357.244	412.781	417.13199999999995	380.00800000000004	322.955	338.801	360.023	377.0	350.629
tyrR	b1323	127.15799999999999	118.09100000000001	115.315	175.572	242.708	218.322	121.77799999999999	142.34799999999998	128.099	165.16400000000002	194.768	164.96
ycjG	b1325	62.6947	51.3374	48.693000000000005	66.4488	87.9719	73.6033	58.652	56.26	55.7474	61.4242	60.8681	72.8263
pgrR	b1328	31.8633	33.7697	28.7141	9.66803	20.6197	17.0155	24.1203	25.0746	27.2131	39.5515	28.1394	27.5173
mppA	b1329	35.4893	34.7558	31.3724	22.691999999999997	12.1578	17.4619	41.938	34.4056	45.5471	62.0633	43.4028	56.9133
ynaJ	b1332	1069.72	769.7280000000001	941.331	737.2860000000001	410.575	676.4010000000001	1321.12	869.862	1221.48	1478.58	1064.08	1088.47
abgR	b1339	14.9092	11.3555	11.3458	6.8421199999999995	5.046469999999999	5.68732	11.0206	13.1667	15.0955	26.0922	10.6583	20.2872
smrA	b1340	69.8422	66.0301	72.1371	52.7817	30.8274	36.4097	81.8861	81.8083	82.8116	73.3301	51.2862	64.4898
ydaN	b1342	61.4554	59.6877	53.9263	86.5897	77.4764	83.0555	59.7423	52.8931	62.6428	76.5529	71.6428	74.2803
dbpA	b1343	22.5331	26.6148	24.4317	16.1957	21.4047	16.4544	104.85700000000001	97.2205	84.7151	79.7191	64.6042	72.5738
yadH	b0128	221.516	218.83	265.269	159.914	157.679	186.49900000000002	261.395	251.3	251.98	86.0121	135.91	127.50200000000001
sieB	b1353	19.69	30.1296	19.746	0.0	4.09848	7.13743	10.4227	0.0	4.87329	4.57705	5.2583400000000005	7.088830000000001
ydaS	b1357	19.1795	15.2558	9.93807	16.3474	7.53003	20.5011	11.7037	0.0	14.6196	0.0	9.776	22.1873
ydaT	b1358	1.77345	2.88999	7.791010000000001	7.902080000000001	10.9951	3.27365	5.601319999999999	0.0	6.996989999999999	4.166530000000001	2.36177	8.765410000000001
ydaU	b1359	3.5508300000000004	8.433	7.75098	6.5347599999999995	4.86315	3.22464	4.87389	6.1232	4.75115	4.22013	11.1701	9.18394
ydaW	b1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydaV	b1360	2.8872400000000003	1.7409400000000002	3.7247199999999996	1.64795	3.04126	5.3756	6.17241	4.05123	3.43281	6.93745	6.9069199999999995	4.57766
rzpR	b1362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trkG	b1363	40.4068	38.3767	40.9352	25.7635	41.9251	42.8785	27.6478	26.2718	30.6826	29.2442	25.6962	36.9493
ydaY	b1366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ynaK	b1365	10.9108	8.37129	13.6849	0.0	10.1717	9.25933	0.0	14.4622	3.98955	11.8881	0.0	6.04671
yadG	b0127	232.62400000000002	256.363	232.78799999999998	149.063	185.696	163.18200000000002	262.997	302.732	250.31799999999998	126.54899999999999	134.249	128.938
tmpR	b1368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stfR	b1372	3.5453099999999997	3.8812599999999997	4.72031	3.0678400000000003	3.3749	4.00464	3.72019	4.2004	2.9843599999999997	2.87887	4.75251	3.5809
tfaR	b1373	1.1931200000000002	3.85512	3.10101	0.0	0.0	8.61786	6.31709	1.1172799999999998	1.8768099999999999	2.7951200000000003	4.66352	4.3322400000000005
ydbJ	b4529	189.273	176.38400000000001	178.92700000000002	116.102	104.815	157.425	316.967	256.797	227.467	248.484	321.572	285.899
ynbE	b1382	26.6261	21.0705	11.2271	0.0	0.0	23.3142	12.5272	50.0644	9.62805	180.982	114.60600000000001	14.1137
ydbH	b1381	24.4099	25.7178	20.1967	15.5937	18.236	21.4248	20.2015	25.85	22.8531	27.0243	19.2342	18.6578
ydbL	b1383	32.3726	33.7018	41.4722	19.8173	0.0	5.48015	67.4245	70.9288	34.4983	55.7514	73.2472	52.1234
feaB	b1385	21.0623	19.6874	19.3784	12.206	9.76604	14.8469	18.2934	20.1643	22.3989	16.9671	19.6017	24.8648
yadI	b0129	42.8477	47.4607	68.3293	39.1272	63.1672	77.23100000000001	34.4538	40.9892	40.1618	18.2754	65.3938	38.736
paaA	b1388	1.24207	2.51874	1.6201299999999998	1.4386299999999999	2.6519	1.16564	2.6712	2.36306	0.494763	1.49558	1.7148	3.9967599999999996
paaB	b1389	3.64466	2.8189900000000003	3.01815	0.0	0.0	0.0	0.0	3.2807699999999995	2.71442	0.0	4.75748	4.33847
paaC	b1390	4.7211	3.76096	2.72096	0.0	1.63826	0.0	1.66167	1.4527700000000001	1.2316799999999999	0.0	2.10986	0.9801190000000001
paaD	b1391	4.89144	5.72939	4.1652	5.56963	4.9515	11.2096	1.26709	4.31618	0.9305469999999999	2.9241	4.91843	1.54096
paaF	b1393	3.39919	4.8373	2.2113400000000003	7.8447	5.37091	3.19679	3.66983	4.01952	3.99709	2.0357	10.4418	8.95904
paaE	b1392	4.123819999999999	1.6273	5.30132	2.34649	3.21076	6.7155	6.48678	3.72362	3.19406	0.0	5.57463	3.9185800000000004
paaG	b1394	2.68657	2.08748	2.28527	1.54627	2.78062	2.49048	2.83506	2.32103	1.04601	1.63676	3.72042	0.8646360000000001
paaJ	b1397	10.6011	13.6091	10.6178	2.94888	6.23246	7.995139999999999	12.2638	15.273	15.3513	13.4644	18.1138	22.5822
paaI	b1396	6.12706	9.71454	8.78721	9.31208	4.259519999999999	11.4128	8.67308	7.47462	8.005289999999999	4.87445	2.74192	10.1385
paaH	b1395	5.33082	3.43455	3.6695800000000003	5.76999	3.01526	2.00726	4.94069	3.9474400000000003	2.51779	0.0	5.40198	5.0684
yadE	b0130	59.1023	55.9193	55.3518	23.7801	24.8345	24.6368	25.5175	27.3804	30.3263	15.4366	14.2409	22.7926
paaK	b1398	17.392	15.8228	11.707	16.4448	10.6293	18.8582	17.4694	17.1062	20.0051	22.2565	24.2385	20.2422
paaY	b1400	71.91	67.4192	56.2501	69.8848	57.047	91.1036	78.346	76.8159	67.4528	97.5439	119.625	88.7678
paaX	b1399	45.9821	38.3391	43.9852	51.1233	58.2265	48.0638	52.7834	57.1094	51.9177	79.5299	72.8299	69.6715
ydbC	b1406	21.0495	24.6034	24.3529	25.9153	23.8297	32.2924	78.7422	51.6649	46.1101	38.622	58.4351	35.5748
ydbD	b1407	2.00863	3.9590199999999998	3.3279300000000003	3.32155	2.58889	2.72359	2.6280900000000003	2.44694	2.41858	2.95223	1.0048700000000002	1.5001
ynbA	b1408	0.0	1.1500700000000001	1.2280200000000001	0.0	0.0	2.5681700000000003	0.0	0.0	1.1050799999999998	0.0	0.0	0.0
yadD	b0132	16.9979	11.3724	12.9156	16.8538	16.6996	25.1869	11.0541	7.2418	7.30205	7.35648	15.9346	16.1274
ynbB	b1409	0.8096369999999999	1.32304	1.4064	0.0	0.0	0.0	0.0	0.0	1.29031	0.0	2.17857	0.0
ynbC	b1410	8.30444	4.90567	6.102519999999999	5.53001	4.45151	6.88218	6.846989999999999	6.9844100000000005	5.31493	6.64301	3.31535	5.777819999999999
ynbD	b1411	7.81031	10.607000000000001	8.82505	11.6028	8.75956	9.45785	6.38164	10.6614	11.369000000000002	10.1147	9.48202	7.64544
hrpA	b1413	64.8797	67.8582	65.4251	86.5129	92.7489	90.6648	85.6475	86.8883	85.3767	79.3088	93.5986	90.8275
ydcF	b1414	85.0484	85.5846	90.5814	75.1674	72.1421	80.4786	110.719	123.333	107.025	113.77600000000001	104.161	106.546
aldA	b1415	323.93	300.724	325.276	263.80400000000003	165.179	216.357	191.359	210.567	148.766	301.10900000000004	423.92699999999996	494.829
cybB	b1418	205.642	176.565	184.44799999999998	240.933	262.393	199.465	243.41400000000002	249.088	216.297	255.438	313.91	308.14
ydcA	b1419	0.0	67.7964	71.8973	81.7832	39.1094	72.9213	19.6923	41.3269	0.0	136.735	24.4088	65.3588
trg	b1421	15.9559	13.9519	15.6004	3.4687300000000003	5.736269999999999	7.32488	12.2719	10.931	16.5843	15.2582	7.04285	8.4186
ydcJ	b1423	18.3541	12.3866	13.4769	5.40343	4.94492	8.83714	13.0408	16.0536	12.8568	12.3378	12.8687	10.4328
hrpB	b0148	57.4209	59.4182	56.2084	70.1617	61.7718	66.9996	31.2195	46.555	38.4734	35.4999	40.5672	46.0691
opgD	b1424	63.5705	60.8318	61.0611	64.7411	46.3728	70.3248	69.1038	81.8107	77.9961	122.994	92.5764	106.51100000000001
ydcH	b1426	135.582	156.44899999999998	191.718	71.7552	135.363	74.3203	123.573	46.0106	83.1498	172.024	302.79200000000003	164.512
rimL	b1427	47.4843	45.4507	54.3307	64.0455	53.7325	67.2872	81.7673	69.3197	62.2073	97.1061	93.8483	86.9198
tehA	b1429	29.796999999999997	24.7364	25.2877	29.9153	37.7142	42.4156	46.0432	38.9328	34.9436	43.9603	42.3897	38.7811
tehB	b1430	88.5559	72.7639	65.2338	58.3088	82.0748	106.82799999999999	163.007	145.502	157.809	159.965	175.43099999999998	155.384
ydcL	b1431	33.8239	20.7719	24.1501	83.9179	59.6148	70.5499	30.2804	33.2565	29.8878	182.4	180.138	180.91099999999997
insQ	b1432	40.5319	35.3415	36.7719	55.1433	65.1735	74.4272	53.8379	55.742	65.3162	58.8807	81.902	64.774
ydcN	b1434	28.8738	37.8524	35.5331	17.8894	5.54836	22.1402	34.1368	39.2852	30.5028	28.9676	39.9653	19.3915
ydcP	b1435	72.3876	70.7284	62.2619	59.4384	42.0289	50.4584	102.20700000000001	96.1632	91.8539	101.98899999999999	69.1156	89.7107
hicA	b4532	30.6017	72.0914	38.5025	62.8606	88.6137	81.8543	29.6848	29.2511	66.5434	34.0248	0.0	100.184
mrcB	b0149	98.0535	103.47399999999999	103.035	89.8475	94.2774	97.7078	78.0981	82.1391	83.8436	89.7923	73.9799	80.5143
hicB	b1438	31.1017	44.0113	60.5612	55.5427	94.9596	87.7997	61.5005	63.6386	83.0167	86.2733	55.3732	89.4612
ydcR	b1439	44.9539	40.0842	44.0357	26.7708	20.1553	28.3758	43.4309	52.8386	46.2905	64.0783	30.1897	28.7208
ydcS	b1440	17.9381	17.4946	10.3469	7.760389999999999	9.17287	11.8231	22.4907	20.039	16.3579	32.8038	36.5579	19.7286
ydcT	b1441	3.3369400000000002	4.0707699999999996	5.80363	2.51653	1.1624299999999999	6.2983	11.2487	9.95848	6.50403	12.0091	12.0477	6.35377
ydcV	b1443	4.49096	5.93489	4.67109	6.19269	5.68825	1.6893900000000002	12.5595	7.998989999999999	7.80363	2.18414	15.9338	13.9918
ydcU	b1442	10.2095	11.7522	11.8295	10.9039	1.4268100000000001	6.39608	8.73147	10.5132	13.8334	3.34596	7.46604	19.7152
patD	b1444	17.4403	23.0457	13.6588	15.3108	13.3445	9.67116	27.53	28.7051	21.5975	12.6444	40.8151	34.3921
ydcX	b1445	127.139	98.7647	53.6296	39.7667	113.118	35.1068	195.435	116.54299999999999	134.27700000000002	223.327	48.0466	41.7997
ydcY	b1446	243.49400000000003	197.46900000000002	193.13299999999998	402.102	633.087	621.847	310.999	300.626	242.412	476.392	735.9989999999999	534.815
curA	b1449	58.9023	61.387	60.0743	40.6457	34.7845	45.5837	169.101	121.436	98.60799999999999	49.364	118.855	99.7479
fhuA	b0150	480.911	452.80400000000003	485.783	904.551	987.716	912.115	283.442	319.027	339.79400000000004	506.139	571.025	484.664
mcbR	b1450	35.4918	42.5545	30.0216	6.63191	2.05228	3.6185199999999997	62.2445	55.0406	63.5909	73.2832	36.2615	48.4653
yncE	b1452	1508.15	1520.5	1506.74	1154.66	867.295	992.054	1510.43	1597.79	1435.16	1410.66	1455.61	1288.5
yncG	b1454	15.8681	11.9757	14.937000000000001	13.8708	5.07395	13.5572	44.1929	17.6738	20.2409	37.9091	31.3013	33.5918
yncH	b1455	0.0	0.0	0.0	0.0	0.0	0.0	10.4217	0.0	0.0	0.0	0.0	0.0
ydcD	b1457	9.865969999999999	6.1820699999999995	2.20401	15.501	0.0	8.72118	5.10961	0.0	5.945530000000001	0.0	6.25783	5.21469
rhsE	b1456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yncI	b1459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ydcC	b1460	1.09771	0.897625	1.9408299999999998	2.4135	1.13564	0.9905729999999999	0.0	1.5679	0.883064	0.0	0.728206	0.649291
pptA	b1461	74.2951	47.4456	67.4147	38.0433	23.6994	32.0174	134.561	82.6334	64.5576	41.1526	100.555	101.851
nhoA	b1463	25.9942	28.5626	19.1377	18.2783	20.2787	25.7623	39.3124	38.9659	32.2549	25.2864	22.7002	18.0938
dnaK	b0014	1504.27	1505.02	1604.13	805.053	828.784	875.317	1205.49	1125.37	1208.23	1395.58	1108.69	1197.58
fhuB	b0153	87.4518	78.5474	84.447	68.1738	55.2413	65.4361	65.0717	53.0121	49.9313	41.9422	60.6864	65.8961
fdnG	b1474	2.6384	2.2415700000000003	2.2789	3.92666	3.9168	2.8803099999999997	2.14357	1.7145099999999998	2.80824	3.7401699999999996	6.61932	3.7775199999999995
fdnH	b1475	2.9916099999999997	1.44546	1.5532700000000002	2.7330400000000004	3.7650099999999997	2.2397299999999998	2.55572	3.9231800000000003	1.87837	1.4408299999999998	5.70616	3.09278
fdnI	b1476	11.9013	14.3825	10.2622	4.5281199999999995	6.25368	7.445939999999999	10.4039	6.435630000000001	11.595999999999998	9.609910000000001	8.10699	8.817
osmC	b1482	634.062	730.7869999999999	624.898	751.758	586.872	776.707	1891.06	1673.51	1603.06	1343.13	1447.92	1337.48
lsrC	b1514	6.47278	5.31391	2.7831099999999998	0.0	5.5258199999999995	9.831719999999999	7.69707	5.69756	2.5319	4.78982	0.8977950000000001	2.5849900000000003
lsrA	b1513	2.41146	2.78671	4.20359	2.39908	3.65256	1.95892	2.96212	4.1754	3.53946	5.82849	1.9013200000000001	2.26147
lsrD	b1515	6.68363	5.53025	5.80207	0.0	0.0	4.2115	8.071110000000001	4.3951	4.6306	7.16275	4.016290000000001	2.92754
lsrB	b1516	6.49405	5.65064	4.58534	3.9576	4.8227199999999995	5.390569999999999	6.13687	7.528789999999999	9.1538	6.84278	5.48464	2.91269
lsrF	b1517	6.73844	9.236369999999999	5.77391	4.63919	4.27848	6.3209599999999995	8.53452	5.00619	4.74364	13.1626	12.0451	11.3507
lsrG	b1518	15.2845	20.6632	16.0714	7.984319999999999	29.373	33.8522	31.0982	6.856160000000001	23.2112	0.0	29.2263	8.60666
fhuD	b0152	110.99600000000001	95.9634	122.41799999999999	100.95299999999999	89.1992	83.4446	77.0367	72.1651	81.4153	115.663	69.7514	74.9501
tam	b1519	36.8617	39.0858	32.5256	23.5545	31.3654	36.7867	103.896	85.9121	94.1497	91.5766	82.3577	75.9469
yneJ	b1526	16.9657	22.4236	24.076999999999998	1.53993	16.8099	3.7817	28.557	37.2031	28.9071	38.8108	18.284000000000002	21.5555
yneK	b1527	3.35511	2.71305	1.7624099999999998	0.0	2.718	0.0	3.4578699999999998	1.8781299999999999	1.0682	1.54274	0.881959	2.36619
ydeA	b1528	22.7254	16.7473	23.0334	15.8843	18.0745	18.3541	87.0946	85.0403	57.7795	35.1455	33.1377	57.2585
marR	b1530	197.19799999999998	233.07299999999998	167.955	20.3894	18.7145	26.8624	310.769	470.1	377.816	21.7781	14.6316	33.9883
marA	b1531	567.307	768.569	784.7639999999999	53.6623	36.086	76.0088	843.709	1119.7	892.845	76.3484	63.3866	90.5706
marB	b1532	341.88300000000004	379.769	404.534	36.3193	51.3038	15.6902	473.29699999999997	390.319	393.60699999999997	77.7632	43.4174	79.1837
ydeE	b1534	12.215	17.6328	14.3887	0.0	3.8550699999999996	11.4674	27.3994	18.3586	18.352999999999998	23.5359	21.7061	17.2232
