NAME	DESCRIPTION	HMDA-HMDA-_1	HMDA-HMDA-_2	HMDA-HMDA-_3	HMDA-M9-_1	HMDA-M9-_2	HMDA-M9-_3	MG1655-HMDA-_1	MG1655-HMDA-_2	MG1655-HMDA-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ypdA	b2380	21.668000000000003	23.6909	25.0039	24.0547	15.7495	25.3851	20.9389	26.0358	23.7303	16.8586	19.9186	17.2072
ypdB	b2381	44.7373	52.181000000000004	47.8015	90.2186	47.1035	99.1812	45.9726	62.6689	55.2845	43.9206	36.67	47.6998
ypdC	b2382	25.4046	25.3177	21.4008	44.2495	20.906	40.3281	17.6707	21.4955	18.326	19.7448	22.0242	26.8052
yfeO	b2389	12.5841	9.503689999999999	9.050889999999999	16.9926	9.76051	18.9612	13.2035	10.4488	8.80616	15.0977	14.3721	14.542
ypeC	b2390	24.1322	17.4441	19.5076	21.1405	14.2247	32.9294	5.90914	8.66087	13.3847	20.8071	19.7518	27.6232
nupC	b2393	183.003	221.12	201.861	173.108	443.095	255.493	171.227	171.50599999999997	182.979	238.519	222.19400000000002	279.515
yfeC	b2398	71.5236	72.5385	68.8508	124.682	88.4491	90.1606	85.6925	114.00200000000001	123.305	63.0034	95.3898	105.419
yfeD	b2399	40.2328	50.9769	45.8769	90.6419	70.6172	64.4055	42.9591	54.8011	60.1566	52.6701	51.4171	50.7637
yfeN	b2408	21.6053	10.3623	18.0277	12.0954	6.70718	10.172	25.2467	5.06449	6.61971	12.7827	11.872	9.547839999999999
ivy	b0220	391.458	326.472	417.458	415.662	273.78700000000003	708.378	662.06	637.123	623.43	602.32	597.972	551.073
yfeH	b2410	55.3646	71.2029	55.1743	47.9097	55.4256	34.5872	102.42399999999999	134.609	155.343	70.2071	62.3835	85.0946
cysZ	b2413	47.4831	55.2976	39.7408	32.1017	45.1405	39.5683	68.1288	46.2741	41.4515	63.9329	53.6182	75.1542
cysK	b2414	5858.52	5960.87	6144.52	3249.79	4082.1	2905.13	10605.7	10745.0	11703.8	2867.78	2311.45	5075.65
ptsH	b2415	1748.59	2196.58	1910.29	3426.84	5892.93	4073.92	1796.08	4199.09	3653.63	3047.3	2646.53	3775.6
ptsI	b2416	1171.32	1387.24	1288.3	2493.35	2882.8	2070.31	1279.46	1873.13	1818.26	2264.32	2167.92	2296.2
crr	b2417	1503.97	1838.33	1420.65	3841.18	4035.52	5112.11	1930.42	2793.56	2709.34	2950.29	2458.88	3151.36
yfeK	b2419	18.4237	11.4708	5.618519999999999	17.6915	10.6776	20.8784	29.3992	10.2896	25.256	17.5346	17.5812	17.2986
yfeS	b2420	12.956	13.9425	15.8364	17.4467	17.4492	22.9465	17.9871	21.8065	22.7966	15.7693	14.4524	13.2095
murQ	b2428	17.4401	17.2706	13.0937	17.4169	26.8296	21.104	26.846999999999998	28.0578	27.5493	16.3135	19.9125	22.829
murP	b2429	6.742139999999999	8.2775	8.133280000000001	7.57689	8.87652	9.51424	11.0423	9.8294	11.2467	8.54621	10.3567	13.0062
nhaR	b0020	62.0284	73.1142	66.1447	74.3534	65.1659	129.894	30.1417	43.573	38.4795	64.4526	50.8624	52.1107
gmhA	b0222	331.38599999999997	364.54400000000004	368.81699999999995	451.151	561.794	606.719	330.88	519.391	537.344	359.48800000000006	317.748	403.18699999999995
yfeW	b2430	8.87838	7.68763	7.157489999999999	9.96251	10.0856	12.2968	7.846710000000001	10.7442	9.96916	8.92613	8.02358	9.28098
amiA	b2435	68.4032	85.4565	76.8454	50.4465	92.7604	74.1321	109.20700000000001	95.5037	93.1772	77.6824	73.2411	74.7282
hemF	b2436	61.7483	62.8981	64.7043	34.6654	61.8164	40.4864	84.6754	64.1855	58.4969	56.2814	55.4136	59.0092
intZ	b2442	56.2279	73.6512	67.021	40.7064	64.7062	45.0326	35.7803	31.0188	26.2743	62.5754	66.8449	61.8368
yffL	b2443	65.6005	52.0505	64.8925	35.8779	31.0469	27.4915	54.5104	47.1359	52.9829	36.8783	36.4218	27.8652
yffM	b2444	12.3146	16.1335	24.7525	17.1757	9.172880000000001	15.0329	0.0	2.65808	0.0	0.0	0.0	2.86585
yffN	b2445	2.51378	2.65943	2.88085	5.06682	6.51865	10.4278	2.5632900000000003	5.92491	1.87044	5.573919999999999	0.964241	1.9013799999999998
yffO	b2446	12.3226	13.3807	16.2308	19.189	29.4305	24.2513	21.2219	10.1667	14.732999999999999	11.3616	5.34178	9.6537
yffP	b2447	14.0862	12.5515	14.272	21.5259	12.7307	24.9068	8.33174	11.7267	15.0215	8.54427	9.37098	8.69251
yffQ	b2448	8.45593	4.53902	3.02413	13.4854	1.6711200000000002	16.4726	24.125999999999998	19.4503	20.1198	6.7797	10.2662	16.811
yafJ	b0223	137.058	141.178	147.409	150.02700000000002	136.776	201.055	136.391	146.306	132.572	129.702	109.01799999999999	146.963
yffR	b2449	57.9745	39.8337	52.2752	96.2315	58.6407	132.06799999999998	106.494	139.558	150.351	112.23700000000001	87.8916	90.8078
yffS	b2450	93.4061	80.0799	96.2034	85.0152	86.0222	76.7325	164.668	142.895	154.094	78.4412	79.5766	87.2852
talA	b2464	382.598	374.61300000000006	335.38800000000003	406.894	32.7708	656.8739999999999	619.012	713.186	628.941	508.029	527.14	330.61300000000006
tktB	b2465	391.14599999999996	367.74699999999996	327.651	464.936	30.4467	769.069	663.439	780.113	742.6460000000001	617.42	626.982	385.43300000000005
narQ	b2469	16.1819	14.565	18.4642	34.0375	23.0489	23.8913	16.5625	12.8803	14.1694	13.2882	16.9904	13.7384
acrD	b2470	8.02195	10.0378	7.76293	12.037	13.5025	13.3449	6.36393	7.2008399999999995	7.676639999999999	4.82567	3.63942	5.205019999999999
yffB	b2471	253.854	282.828	313.328	408.65	188.625	503.38300000000004	212.6	213.601	228.204	160.77700000000002	187.05900000000003	127.53
dapE	b2472	150.789	188.755	165.87099999999998	216.679	185.50799999999998	249.731	159.308	137.754	138.175	113.80799999999999	121.12100000000001	95.3589
ypfN	b4547	314.608	398.39300000000003	396.19599999999997	504.30400000000003	444.741	420.713	408.153	386.727	460.222	278.147	259.315	224.545
gcvR	b2479	334.80300000000005	364.881	341.24199999999996	381.519	226.763	477.005	348.67800000000005	289.082	279.039	379.324	372.95599999999996	433.13
yafL	b0227	10.2335	11.5743	12.6216	11.789000000000001	4.969930000000001	10.4574	13.2812	8.96884	13.3164	9.1293	9.69242	8.65788
bcp	b2480	1413.32	1527.14	1675.14	1012.43	1199.92	1529.37	1915.46	687.932	821.9780000000001	1499.74	1607.59	1509.92
hyfB	b2482	4.726369999999999	4.85804	3.7360599999999997	2.77947	5.14984	3.0434900000000003	2.8280000000000003	2.2823599999999997	1.7764	1.2288700000000001	1.24343	2.61374
hyfA	b2481	0.430292	1.40219	0.491671	0.0	0.8559049999999999	0.31903400000000004	0.630005	0.47292	1.05661	0.0	0.5297970000000001	0.0
hyfC	b2483	0.284974	0.0	0.914069	2.1787	0.262203	0.392579	1.21354	1.8121	0.9268299999999999	0.0	1.2854700000000001	1.2369700000000001
hyfD	b2484	0.643025	0.694127	0.349541	0.875942	0.8445370000000001	1.023	1.21344	1.3516700000000001	0.784265	0.359668	0.395704	1.1158
hyfE	b2485	2.21897	3.30177	1.4672100000000001	1.62032	0.982627	2.56474	3.4068199999999997	2.12925	0.570338	2.04555	2.29765	0.537982
hyfF	b2486	4.537380000000001	4.55694	6.67247	8.04079	9.18913	7.8667300000000004	3.09295	6.15	5.46415	3.31331	4.757280000000001	3.0580000000000003
hyfG	b2487	8.13513	7.981960000000001	7.758319999999999	10.1426	4.07682	7.489889999999999	7.4107	9.18448	7.44578	5.38133	3.3658300000000003	3.2904400000000003
hyfI	b2489	4.60377	6.24716	4.49341	8.66954	4.769	8.95662	3.3049199999999996	5.22548	6.38059	4.40985	3.20436	4.65794
hyfJ	b2490	8.86706	8.400319999999999	8.94161	7.19722	2.8808700000000003	6.5487	12.2863	9.08743	6.03127	7.11981	6.15813	9.96763
rayT	b0228	33.1584	20.7481	28.7107	39.0103	29.3224	39.2887	43.6264	50.0163	53.6885	27.0876	30.6486	29.9667
hyfH	b2488	19.7243	13.1537	16.4463	11.1006	6.11762	9.79043	15.3568	5.50424	6.678310000000001	11.3845	11.0244	5.7244
hyfR	b2491	4.93682	4.5519	6.26234	3.74765	2.2928	4.24601	5.8548	2.5853099999999998	4.43272	2.93262	2.93027	1.99353
focB	b2492	14.7492	11.9453	13.2171	13.2248	7.2113	9.54882	10.9442	7.66621	8.297089999999999	4.68659	8.47432	6.9092
bepA	b2494	134.653	111.723	134.499	83.2229	77.2342	109.734	157.751	130.689	150.10399999999998	112.415	97.0371	113.135
yfgD	b2495	796.694	774.2869999999999	833.323	789.199	748.533	975.067	1842.43	964.199	1166.75	907.85	1040.73	984.617
purN	b2500	634.169	742.242	681.327	321.375	824.5369999999999	155.352	559.447	250.18099999999998	333.56199999999995	658.071	664.1619999999999	804.297
purM	b2499	664.492	895.547	711.409	256.934	1281.62	195.40900000000002	613.503	322.621	389.165	750.3660000000001	725.98	1027.56
ppk	b2501	216.56599999999997	207.166	225.237	117.316	129.058	120.115	207.74099999999999	232.52	224.02599999999998	128.191	126.493	133.356
ppx	b2502	161.244	176.421	161.058	98.8557	116.87700000000001	113.25399999999999	213.908	211.31599999999997	190.625	124.935	131.116	132.417
yfgG	b2504	328.04699999999997	350.666	313.084	244.00400000000002	186.923	204.875	546.923	261.07	241.178	452.619	440.597	435.48400000000004
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	9.384260000000001	8.09424	8.11702	2.9567900000000003	4.3014	6.8176	4.92181	1.85847	3.29835	3.68859	1.32687	3.16648
yfgI	b2506	8.90584	7.0189	9.09407	13.6661	5.70481	16.5287	7.8159600000000005	5.71133	7.697310000000001	9.05633	7.59098	3.8284300000000004
xseA	b2509	105.21700000000001	132.226	103.01700000000001	34.4048	91.8263	44.9524	196.138	135.151	115.773	188.93	203.891	189.46400000000003
sseA	b2521	107.955	105.01799999999999	105.039	266.212	126.796	411.26099999999997	167.45	237.463	210.572	158.965	144.84	178.56
suhB	b2533	771.1460000000001	971.336	806.942	536.099	3052.91	752.86	218.51	163.762	171.342	447.846	543.623	456.96
yfhR	b2534	1.10906	4.2904599999999995	2.31445	0.8516610000000001	1.9280599999999999	1.85998	1.6727599999999998	0.281406	1.12687	0.508451	2.26593	1.06234
csiE	b2535	36.8359	25.686	27.44	42.6366	6.21168	37.0489	36.9336	53.7129	54.9108	30.3933	27.2634	27.2277
hcaF	b2539	29.968000000000004	25.5222	32.9048	23.549	18.8598	26.7817	13.8908	10.2344	15.5887	11.3292	16.7008	16.6756
hcaC	b2540	25.2721	19.4684	29.0901	25.9799	18.5665	39.9599	6.24065	10.3846	5.67744	17.7907	15.2037	17.9812
hcaE	b2538	37.4804	34.25	35.5278	21.8068	30.7527	29.7551	35.3966	24.2981	28.5961	25.6205	26.7171	28.5278
dinB	b0231	20.7545	19.9951	21.3419	22.8581	11.3872	14.0256	47.9931	46.7181	51.5383	23.7707	21.4889	27.8926
hcaB	b2541	11.7123	11.6676	18.2735	25.3745	20.154	31.8122	8.07352	8.25355	10.3559	13.0001	12.0209	7.94015
hcaD	b2542	10.7017	10.872	11.7562	27.2698	19.9781	36.2574	6.82187	6.28846	8.34673	11.3336	9.830869999999999	12.3811
yphA	b2543	94.0526	74.1766	88.132	223.054	40.2055	328.403	145.39	143.569	131.687	185.325	164.947	143.809
yphH	b2550	15.1958	17.511	14.7429	17.6919	26.2247	24.7202	15.205	15.6324	17.173	15.2234	12.325999999999999	16.0553
hmp	b2552	18.534000000000002	16.2595	17.6097	53.2992	53.8915	77.5399	24.9304	29.2459	32.4831	32.1252	26.6469	25.2681
mltF	b2558	14.5279	14.884	15.3998	5.64074	13.3404	7.46415	14.5841	8.40439	9.94797	15.4166	11.9779	13.4418
yfhH	b2561	70.15899999999999	78.98	56.5147	34.3536	26.9126	45.1791	63.2005	59.2989	67.6002	26.8884	19.4194	34.260999999999996
yfhL	b2562	135.909	69.2812	109.917	52.9786	64.3239	52.0918	118.535	18.3525	34.4669	153.221	201.627	123.676
nadB	b2574	63.1607	76.6005	74.5785	41.5424	133.90200000000002	23.994	69.3836	77.56	79.9879	128.39700000000002	137.175	212.81900000000002
srmB	b2576	231.958	277.629	273.931	126.70299999999999	223.342	140.576	324.79200000000003	212.637	229.101	174.236	204.30200000000002	170.261
yafN	b0232	39.0214	16.1341	27.7973	62.093	54.0955	92.8635	19.865	37.4282	34.215	35.3522	50.5023	33.6819
eamB	b2578	11.419	9.90977	8.02294	5.06217	6.63865	10.6843	9.92031	11.1517	12.8222	14.3941	12.5072	13.9487
ung	b2580	188.91400000000002	174.541	195.831	130.916	97.2663	133.764	171.222	157.781	160.003	126.52799999999999	145.165	142.667
trxC	b2582	170.90200000000002	138.842	159.135	79.8019	137.168	189.687	161.812	50.9952	70.7911	107.286	110.904	122.07700000000001
yfiP	b2583	23.1995	47.4699	34.1038	9.578619999999999	21.3191	12.7882	32.5179	26.0181	24.0057	32.5454	31.2053	36.8681
pka	b2584	50.7076	44.9085	44.6057	27.8217	16.9552	30.7581	81.5708	97.8112	88.8132	52.8488	54.1972	45.1959
pssA	b2585	365.079	384.244	363.07	146.095	235.7	183.005	537.873	305.045	350.249	313.87	274.087	308.492
yfiM	b2586	54.3094	35.941	74.733	27.0388	29.1405	19.2721	55.9064	23.2312	48.0534	38.1354	38.5768	31.0138
bamD	b2595	718.755	680.26	765.92	352.816	497.28	423.13199999999995	987.028	381.579	422.74699999999996	916.7310000000001	1011.69	882.455
raiA	b2597	1679.98	1340.22	1529.33	7569.86	902.6210000000001	4743.39	4046.99	16283.8	13152.3	961.48	826.084	1055.4
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	31.123	28.1851	39.8545	34.2775	28.7733	33.3179	20.7035	17.3388	12.4906	28.4388	29.4927	21.7322
pheA	b2599	193.55599999999998	223.06799999999998	190.86900000000003	326.697	211.863	293.909	279.462	346.026	288.04	319.796	357.676	317.84
yfiL	b2602	52.5643	35.4974	44.2402	57.3077	10.3571	72.1336	58.9103	36.3216	27.9594	54.125	76.9016	51.5685
yfiN	b2604	18.4095	28.6276	20.8436	22.3987	19.9194	20.1644	12.1943	9.93868	9.175930000000001	20.9331	23.4575	19.9115
yfiR	b2603	84.6715	76.8207	76.7243	76.8044	40.038000000000004	48.4433	60.2219	34.3591	29.1814	42.8656	64.7603	52.0658
yfiB	b2605	46.7429	54.8794	59.2554	90.9891	77.5183	93.7554	54.9036	29.7298	30.6212	94.7909	101.319	113.26700000000001
ypjD	b2611	127.53	121.766	153.189	70.8018	84.4192	72.7749	121.654	48.2401	60.4707	120.57600000000001	157.739	113.76299999999999
yfjD	b4461	48.3132	62.7566	51.3334	52.5296	43.9126	57.7538	64.0319	45.8548	49.1928	56.0817	54.4848	48.5354
nadK	b2615	87.1769	79.9247	84.4732	127.535	73.3718	173.90200000000002	99.445	98.1129	99.0977	102.68299999999999	119.42200000000001	102.35700000000001
recN	b2616	35.417	29.7447	37.0743	33.5925	27.0679	43.1188	56.1735	64.5269	66.1708	26.2627	23.2054	33.378
bamE	b2617	638.09	596.227	572.422	532.7909999999999	630.75	640.154	711.783	631.609	571.589	564.629	511.116	714.5419999999999
yafP	b0234	13.8634	9.80865	16.3627	16.3307	9.9116	16.0257	5.64012	6.09236	3.5797199999999996	7.74149	16.3094	8.406369999999999
smpB	b2620	356.98400000000004	324.874	385.158	341.541	320.177	280.368	744.3960000000001	443.191	459.01199999999994	496.17800000000005	531.941	499.76099999999997
intA	b2622	69.7539	67.3335	74.1165	76.7378	70.1054	108.32799999999999	83.4278	89.1398	94.7845	76.8789	68.5053	90.8366
alpA	b2624	6.28883	7.223489999999999	4.0679	10.8079	14.5822	4.4118900000000005	14.0865	0.0	0.0	0.0	4.20118	11.181
yfjI	b2625	3.77671	2.7459599999999997	2.85091	4.99594	7.37338	7.45405	1.14336	1.7047599999999998	1.8824	1.7425700000000002	3.03746	1.37509
yfjJ	b2626	3.69253	3.8389	10.2988	11.613	11.9106	9.87749	2.29089	2.8787599999999998	2.19817	3.21516	3.21747	1.81014
rnlB	b2631	169.141	232.829	180.799	194.03799999999998	261.275	237.951	85.76100000000001	183.174	164.699	123.147	150.697	126.459
rnlA	b2630	531.794	357.86300000000006	599.031	361.905	328.81	276.877	421.39	191.304	200.08599999999998	310.345	455.37300000000005	249.338
yfjP	b2632	8.43271	5.16748	7.1170100000000005	7.173089999999999	6.32102	16.018	7.05923	9.29561	8.70097	7.26498	4.4050199999999995	7.00723
yfjQ	b2633	2.1593	2.45123	2.77082	1.8756599999999999	1.88336	4.02454	3.26994	2.90805	0.8874489999999999	3.4094599999999997	5.82356	1.32133
yfjR	b2634	2.89006	4.80377	3.55004	3.5923800000000004	3.06095	1.1482700000000001	2.4765	2.15636	3.6032900000000003	1.25885	1.5304	0.43236499999999994
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	9.3814	4.44187	4.82991	7.435060000000001	8.45994	10.2822	6.44625	5.09898	4.5719	4.6566	5.74913	0.766432
ypjK	b2635	8.02133	2.90267	3.24549	6.600039999999999	6.79511	5.0501	5.368119999999999	2.81089	0.0	5.88058	3.15932	2.8553599999999997
yfjT	b2637	4.595269999999999	5.05399	4.41788	4.187	7.2957399999999994	12.7725	3.39183	6.8918	3.64261	2.66215	2.2892	5.06435
yfjW	b2642	9.53271	9.94868	7.23975	13.3971	42.8623	61.7602	5.7407900000000005	16.9372	17.3563	19.5443	15.8743	25.1185
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	0.0	0.6747529999999999	0.0	0.0	0.658614	0.489912	0.0	0.0	0.0	0.0	0.0	0.0
yfjY	b2644	0.582148	1.82677	1.32379	1.51526	0.0	1.23275	0.882868	0.0	0.0	0.636443	0.6929960000000001	1.30311
ypjJ	b4548	0.0	7.99067	0.0	0.0	0.0	2.40083	7.97055	0.0	0.0	0.0	0.0	0.0
yfjZ	b2645	0.0	1.20262	2.77922	1.9726400000000002	1.1266100000000001	0.0	0.0	0.0	1.3879299999999999	0.0	0.0	0.0
ypjF	b2646	11.3489	8.53064	5.34395	3.87889	6.05415	2.25718	5.87216	2.35718	6.5324	5.15795	8.2649	2.56353
yaaY	b0024	43.0438	24.456	27.9688	30.1832	9.05298	37.8237	6.3626	23.7824	34.9899	3.81039	0.0	11.3786
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	63.327	47.8409	36.9283	57.5202	28.6696	103.334	51.5995	49.8966	48.3078	47.4411	35.302	59.2366
lhgO	b2660	66.6656	61.1302	44.1023	70.36399999999999	18.3935	97.6453	53.0173	53.147	43.5828	50.6092	55.2867	50.1378
gabD	b2661	82.9647	98.5007	71.5585	152.286	30.5488	263.57599999999996	75.0192	101.72	97.4025	98.4456	110.542	95.4022
gabT	b2662	101.359	117.13799999999999	76.0017	198.204	45.6322	334.329	93.9072	124.985	116.236	138.469	131.661	125.62
gabP	b2663	26.1578	29.6066	16.0437	55.1432	9.9596	152.424	22.2605	30.858	33.1004	38.7283	24.8661	39.4712
csiR	b2664	96.3681	82.094	63.8664	136.055	64.3677	245.90200000000002	58.4519	80.255	81.0152	83.7968	67.0087	90.6537
ygaV	b2667	64.4807	65.6298	82.5167	45.9453	49.8483	34.8171	77.7988	42.4375	47.0228	42.4938	61.3253	43.1112
ygaP	b2668	26.9185	38.0373	21.7128	50.9778	45.7412	90.9712	16.4471	34.9236	25.4787	29.3002	26.4403	36.1299
alaE	b2670	20.2173	15.6688	12.1831	89.2093	4.93458	7.784689999999999	18.639	26.2857	25.2159	1.4151200000000002	0.731136	6.40787
gpt	b0238	300.657	364.478	382.972	164.199	686.805	178.49200000000002	286.563	113.075	137.597	333.469	259.8	364.20099999999996
ygaM	b2672	515.802	502.186	463.907	1004.25	86.8989	2450.3	788.823	1052.07	1021.4	1124.72	1344.88	924.821
nrdI	b2674	680.324	697.921	650.942	325.728	189.12900000000002	324.61	813.556	423.042	447.394	376.389	363.917	239.699
nrdE	b2675	364.57	431.846	309.48	206.125	108.066	195.907	292.878	276.889	254.896	201.99200000000002	225.107	160.055
nrdH	b2673	649.57	613.766	435.75800000000004	372.473	189.822	279.44599999999997	446.57300000000004	433.564	388.034	307.278	204.69400000000002	232.533
nrdF	b2676	295.985	350.5	240.196	173.486	70.7255	150.08100000000002	157.226	173.843	164.795	189.481	213.27200000000002	141.988
proW	b2678	2352.16	3548.08	2343.56	31.899	37.9337	49.7513	5970.57	8385.98	8182.96	244.82	194.67	321.28
proV	b2677	7671.19	7668.89	9719.24	46.5074	72.4016	73.9866	24850.6	12271.5	13258.1	607.929	799.41	693.455
proX	b2679	7115.76	7879.8	8872.48	85.1971	86.2771	116.029	12910.6	12307.2	12702.6	681.518	924.684	904.197
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	390.04900000000004	384.63199999999995	418.50699999999995	139.815	175.433	91.515	521.139	191.078	211.543	228.101	357.19599999999997	194.273
frsA	b0239	101.163	119.12299999999999	105.818	123.975	101.929	148.64	86.2316	135.625	138.57399999999998	74.366	63.4756	89.6226
ygaZ	b2682	417.81800000000004	488.43800000000005	706.7610000000001	174.433	295.798	187.88400000000001	305.97900000000004	233.658	274.202	290.99	345.702	294.731
mprA	b2684	851.638	834.5	867.6460000000001	552.35	745.347	360.18699999999995	663.201	540.919	616.658	553.415	526.779	556.183
emrA	b2685	181.08700000000002	192.00400000000002	193.196	88.6386	209.52	90.7465	79.3169	53.2384	54.3119	81.4934	87.1669	86.9287
emrB	b2686	101.448	116.14	100.185	67.7104	120.41	47.8329	47.5026	47.2504	47.2793	53.5902	49.3879	57.5272
srlE	b2703	9.66307	7.90768	8.372	2.46922	2.38962	2.56474	14.3969	26.5483	18.6353	5.27385	4.17247	3.9745699999999995
srlA	b2702	20.6939	20.4561	16.3761	1.63341	2.94099	3.3280800000000004	44.8641	45.3797	53.7635	5.21925	7.5113199999999996	5.95943
srlB	b2704	11.0447	14.9193	13.867	3.29532	7.18658	5.48519	18.5551	16.528	23.788	6.11187	4.5531	5.2503
srlD	b2705	24.0492	28.2427	24.8072	10.9584	11.9068	17.0225	36.058	45.9979	38.3675	10.7654	11.9207	13.4842
srlM	b2706	11.5709	11.3534	1.20381	11.0747	5.97799	10.2725	3.5565	10.684000000000001	2.48485	2.3373	2.60632	5.91864
srlQ	b2708	22.7273	32.1853	21.7565	47.70399999999999	49.3806	66.6496	34.2638	38.4706	35.2135	29.1157	20.4998	29.7792
srlR	b2707	92.6169	56.1496	90.1677	87.7853	71.8508	67.7945	111.61	119.215	119.492	72.1011	88.925	77.2932
norW	b2711	5.3641	5.93105	4.6447199999999995	6.53736	5.667669999999999	10.2962	4.64425	5.14733	4.1287199999999995	2.89165	1.8724599999999998	4.95014
norV	b2710	14.7299	12.7959	13.9605	14.1676	7.900739999999999	17.9577	8.04752	8.53202	6.899189999999999	8.146339999999999	10.1286	7.92088
ascF	b2715	23.4116	28.5185	24.1783	19.4422	18.335	18.3953	7.241510000000001	12.5303	11.8506	7.41794	4.33022	6.27381
ascB	b2716	38.3815	39.7681	35.3279	29.5612	27.4393	38.255	15.4989	14.675	14.8355	11.8689	10.8015	12.7706
hypA	b2726	27.5423	26.4378	37.2883	209.429	30.4219	27.6075	225.90599999999998	157.58700000000002	178.278	36.2491	34.538000000000004	18.8218
hypD	b2729	16.4899	17.7557	14.3703	26.4788	19.3843	31.6627	16.1476	27.9674	26.1035	17.4137	17.6252	18.1038
hypC	b2728	17.4406	18.9572	6.067069999999999	28.0403	14.5246	21.3512	40.4768	49.9729	38.0917	1.8884599999999998	11.4008	13.4832
hypB	b2727	7.74004	11.3735	8.31029	57.4049	18.5837	21.3233	15.0376	84.1816	57.8081	8.21315	7.2838899999999995	10.129
hypE	b2730	19.9455	19.8153	19.3345	29.7934	20.2742	37.9632	24.4645	29.1575	29.9333	15.9457	17.5565	15.904000000000002
fhlA	b2731	45.9659	38.8509	42.9511	29.8076	14.8648	51.3038	29.5112	16.0623	16.2066	24.4379	26.9874	19.4151
mutS	b2733	75.475	75.8145	84.9246	74.6063	106.25	63.6859	68.0379	57.398	59.9934	53.2693	53.1347	51.052
pphB	b2734	4.94742	5.22238	6.89838	4.28472	2.48291	5.6806	3.4168199999999995	1.8949799999999999	1.56128	4.58895	4.93872	3.04524
ygbK	b2737	8.42857	5.57792	7.3883399999999995	9.13343	8.080169999999999	13.4551	4.52078	4.72013	5.2917	4.544580000000001	2.74297	3.63993
ygbJ	b2736	3.1581599999999996	3.5288800000000005	2.72218	5.77227	4.55903	5.89197	4.604030000000001	5.24447	4.103330000000001	4.12489	1.35605	4.2961800000000006
