NAME	DESCRIPTION	OCTA-Octa-acid-_1	OCTA-Octa-acid-_2	OCTA-Octa-acid-_3	OCTA-M9-_1	OCTA-M9-_2	OCTA-M9-_3	MG1655-Octa-acid-_1	MG1655-Octa-acid-_2	MG1655-Octa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ydcO	b1433	29.579	21.6668	28.5372	20.8589	24.6068	14.7048	21.4796	21.5434	14.4554	13.5188	12.3858	26.5416
yncJ	b1436	2.27012	0.0	2.94605	11.3684	5.2407900000000005	3.09579	6.90274	16.7148	11.4599	17.258	3.08607	0.0
yncL	b4598	0.0	750.3969999999999	987.545	391.167	0.0	0.0	0.0	0.0	153.861	0.0	0.0	404.62199999999996
mnaT	b1448	102.208	95.2116	106.904	108.72	135.144	94.8972	119.941	121.101	129.901	167.672	128.43	169.168
ydcZ	b1447	36.8396	44.8784	38.0611	56.1415	42.3055	77.7911	51.481	50.6621	59.9183	58.3155	75.3275	51.571000000000005
yncD	b1451	75.8825	68.2583	72.752	20.8707	20.0669	24.2985	62.4416	57.7383	55.2433	39.159	49.4897	35.613
ansP	b1453	27.3644	31.9208	29.5042	29.3586	30.6425	19.0707	12.2142	16.5951	12.1989	19.3425	19.8401	23.6641
yddH	b1462	4.16341	3.61541	2.01388	4.5441400000000005	0.9104129999999999	2.5243599999999997	29.8163	23.6194	36.2384	24.1151	20.0113	19.1647
yddE	b1464	59.2907	54.3013	59.9873	61.5708	69.2821	73.34899999999999	74.618	79.9854	82.3221	79.0189	76.0619	85.5842
narV	b1465	5.67506	6.16139	6.47046	5.14538	2.86738	2.7288200000000002	12.395999999999999	10.7477	16.1605	14.9636	13.014000000000001	11.685
ybbW	b0511	1.21881	1.58544	0.713327	0.708754	1.04859	0.9465129999999999	0.167741	0.8767389999999999	0.672776	0.31748000000000004	0.843792	0.0
narZ	b1468	5.43396	4.36538	5.336790000000001	1.82715	2.7203	2.37712	17.9297	16.7431	17.509	20.9936	22.6192	12.6269
narW	b1466	3.5571099999999998	4.106240000000001	3.92964	2.90104	1.29608	3.5006699999999995	10.9561	16.4338	12.3236	14.7583	18.8488	9.96218
narY	b1467	4.55149	3.91909	4.41538	1.75446	2.04652	1.66546	10.9763	11.1674	11.9267	15.14	13.5867	11.2739
narU	b1469	1.7260099999999998	1.2974	1.38389	1.05881	0.876059	0.8459	13.0623	14.11	17.337	16.5834	14.0837	10.1308
yddK	b1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yddL	b1472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yddG	b1473	51.5149	37.2775	49.8829	48.1443	42.5836	62.3153	69.9409	50.0607	51.3158	34.3757	36.1974	40.4723
yddM	b1477	95.5453	91.2045	89.98200000000001	82.0342	108.964	141.19	190.03900000000002	151.431	145.421	133.58100000000002	195.604	134.886
adhP	b1478	54.3581	56.2694	64.483	28.0653	24.7653	20.6774	291.905	302.255	334.375	284.238	257.584	241.065
maeA	b1479	348.29	275.688	360.50300000000004	236.34	246.225	223.912	406.901	383.79699999999997	355.664	365.212	361.759	413.661
allB	b0512	2.69579	3.25932	4.41104	3.16835	4.0706	3.36845	4.16214	3.19116	3.6990300000000005	2.17389	2.80651	1.37471
sra	b1480	2800.59	1192.67	1607.49	528.013	896.8660000000001	653.087	16321.6	19366.7	20216.8	11910.2	7892.8	9173.94
bdm	b1481	35.6523	56.2709	42.6849	12.8173	15.0988	4.47578	101.569	125.59	129.524	43.1914	38.588	51.277
ddpF	b1483	5.6237900000000005	7.53265	4.56805	3.62819	3.15162	5.10542	7.778860000000001	8.59148	10.1537	7.77216	11.552	17.7276
ddpC	b1485	10.1408	12.4934	5.86088	7.97657	5.40499	9.595310000000001	7.465210000000001	7.627110000000001	8.3223	11.1246	12.4768	21.1755
ddpB	b1486	5.4587	4.8274300000000006	5.42689	3.9092	2.7019	3.7499800000000003	3.70799	4.1279900000000005	5.7500800000000005	8.42057	10.8375	19.6873
ddpD	b1484	4.8695699999999995	5.34011	3.56587	3.5377699999999996	4.7022699999999995	3.03526	3.7510199999999996	5.86505	4.38626	7.37299	7.06215	13.5893
ddpA	b1487	4.87019	5.6797699999999995	5.35572	5.73401	6.388719999999999	6.8677399999999995	8.20692	10.0541	10.4219	15.985999999999999	20.0525	39.3989
ddpX	b1488	5.4772099999999995	3.29406	4.0749	9.74843	5.32494	7.631480000000001	9.33295	10.3526	9.64674	18.6732	33.8582	39.8282
dosP	b1489	6.87937	3.87471	6.7673	4.6925	4.59178	4.35665	29.0751	25.186999999999998	27.8788	20.8579	20.1637	19.6992
dosC	b1490	21.4126	12.5766	21.2031	17.889	17.1796	18.364	93.7785	105.677	99.169	68.4275	70.5224	61.0143
yaaU	b0045	1.6417099999999998	1.10849	1.2010100000000001	0.8395290000000001	1.74246	1.01728	1.1553799999999999	1.8209400000000002	1.3205200000000001	1.2767700000000002	0.9473870000000001	1.29735
ybbY	b0513	3.52823	2.72043	3.2850599999999996	1.82485	3.5991	3.79995	10.9634	10.0029	7.892989999999999	7.177739999999999	10.2618	5.69921
yddW	b1491	36.5439	39.1506	45.1364	48.9623	45.4791	47.5248	36.7859	35.2714	37.3517	31.3964	23.0293	36.5241
gadC	b1492	16.0119	10.7903	16.7421	8.212710000000001	16.2319	14.329	3342.73	3494.1	4297.16	519.893	470.598	269.164
gadB	b1493	5.83364	3.6645	8.93029	2.37806	8.65748	6.18121	1723.31	1878.34	2113.93	277.58799999999997	221.824	144.203
pqqL	b1494	22.7714	14.2154	23.9654	57.7549	48.4048	54.1197	10.6254	10.4196	10.0143	25.0998	25.0463	20.9114
yddB	b1495	15.0753	8.968539999999999	17.6758	51.3195	42.1956	42.9568	9.28843	6.41453	8.42036	20.5376	22.034000000000002	18.2954
yddA	b1496	9.53063	4.6425	10.8752	37.7648	28.7358	32.9015	4.67061	4.4920800000000005	3.12813	8.48493	10.1053	6.686839999999999
ydeM	b1497	2.4220099999999998	2.45285	3.4659800000000005	4.18391	2.03586	1.19363	0.623596	0.91571	0.4329	2.7570900000000003	0.9829479999999999	2.63152
ydeN	b1498	12.7769	10.834000000000001	11.7751	12.2938	14.4821	13.2636	8.61171	6.21759	7.767530000000001	10.15	8.37331	7.2392
ydeO	b1499	3.4979400000000003	5.31896	6.51224	6.6189800000000005	4.7722	12.537	9.4314	7.71241	5.13609	2.56946	4.01239	2.98001
safA	b1500	0.0	0.0	4.3750599999999995	0.0	0.0	0.0	0.0	0.0	3.01945	4.78726	0.0	0.0
glxK	b0514	7.31608	7.89238	2.73366	6.20418	9.08686	4.5197	11.3627	13.4746	8.82593	11.083	10.0997	8.70471
ydeP	b1501	12.5757	14.0383	11.6891	12.6783	11.2384	8.4847	7.6117	8.19374	8.576989999999999	8.40135	8.80141	8.10149
ydeQ	b1502	0.851605	2.82598	2.91883	0.923335	0.9067299999999999	0.818691	0.381999	1.12819	1.49889	0.971118	0.870133	1.0533
ydeR	b1503	2.28377	4.2939300000000005	3.53179	0.0	0.0	1.20021	1.71186	2.31805	0.6952010000000001	0.490965	1.00512	0.0
ydeS	b1504	1.17645	3.13023	3.33394	0.0	0.9125209999999999	0.0	1.58645	0.903379	2.07323	3.29627	0.9187930000000001	1.45023
ydeT	b1505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yneL	b1506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hipB	b1508	81.8634	85.6903	86.3601	146.122	128.113	144.267	82.0175	104.249	115.462	98.906	68.65899999999999	128.937
hipA	b1507	44.5151	35.2021	33.3505	44.6576	37.3724	35.957	34.5913	39.3423	47.7863	36.1463	31.4991	51.7038
yneO	b4696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lsrK	b1511	9.47488	10.9967	7.250030000000001	7.78552	6.873480000000001	9.27053	14.4096	14.3025	11.9991	12.2694	12.2748	10.6478
fdrA	b0518	1.1064100000000001	1.0411299999999999	0.808879	1.44185	0.945728	0.47684499999999996	0.570806	0.905415	0.8556389999999999	0.43482600000000005	0.9747	0.767215
lsrR	b1512	16.2856	16.5547	13.2143	21.5398	20.379	30.741	28.3876	30.6798	25.7877	25.2396	24.6352	25.6825
yneE	b1520	50.6699	38.425	55.8246	29.4825	21.0994	19.9055	33.2378	25.3982	29.6408	28.2928	29.1786	34.8373
uxaB	b1521	8.88674	20.4377	5.466880000000001	6.7474	8.5695	5.90376	5.62445	5.02686	6.753260000000001	5.68045	4.3825400000000005	4.53305
yneF	b1522	14.8906	23.1599	14.5564	7.626460000000001	6.07301	5.38006	5.44255	8.13305	6.614839999999999	6.64486	5.38197	5.94655
yneG	b1523	61.0654	53.8842	50.6052	46.9158	51.0517	45.2253	41.5788	48.202	40.8785	38.7861	54.1058	32.6853
glsB	b1524	83.5944	78.2478	89.421	74.8798	70.6248	73.9741	66.4729	70.4215	64.1142	60.6122	83.28200000000001	62.31399999999999
sad	b1525	50.5683	43.2031	44.2079	43.7037	46.7947	41.7645	36.7747	36.0239	38.5685	36.3697	34.6997	40.0608
marC	b1529	56.8643	60.3332	70.9631	43.7419	35.2269	33.6194	92.1437	115.084	124.3	81.6149	72.50399999999999	88.265
eamA	b1533	91.5392	76.3645	55.9933	107.961	81.1136	115.596	159.567	156.623	160.893	180.59799999999998	189.743	191.13
dgcZ	b1535	23.426	17.509	21.9355	31.5008	27.4257	34.4314	21.7742	16.6212	22.5001	35.716	41.5173	33.1878
ylbE	b4572	3.8020199999999997	2.35074	3.39941	2.38734	3.32209	2.90257	3.09361	2.2857	2.8212599999999997	2.87378	2.68418	2.33177
ydeI	b1536	18.5321	15.017000000000001	20.0623	12.2097	11.3324	6.65298	181.725	215.615	247.09799999999998	124.26299999999999	125.07700000000001	93.2738
dcp	b1538	180.736	163.805	148.285	159.322	172.423	160.149	261.71299999999997	265.17900000000003	244.48	221.41299999999998	225.345	233.045
ydfI	b1542	6.28054	6.335719999999999	9.559239999999999	7.865760000000001	6.30006	5.62712	5.50548	5.85771	5.49102	5.43175	3.53191	3.1579599999999997
tfaQ	b1546	1.78983	2.84159	0.305725	0.9236549999999999	1.4301	1.05939	0.527402	0.814461	0.9205120000000001	0.917957	0.9409219999999999	0.473624
stfQ	b1547	2.11227	1.0420200000000002	1.30101	1.7989700000000002	1.9231	1.6776400000000002	1.3795600000000001	0.967815	1.2889899999999999	1.32797	1.25414	1.28344
nohQ	b1548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gnsB	b1550	2727.1	2504.75	2934.28	6082.52	6175.92	3854.85	1301.92	2188.39	1937.6	2411.59	1984.2	2942.63
ynfN	b1551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cspI	b1552	0.0	2.0773200000000003	0.0	0.0	3.35315	0.0	0.0	3.6672	0.0	3.90715	8.27034	0.0
ylbF	b0520	4.09385	5.46437	4.35462	1.92697	3.5091900000000003	1.3342100000000001	2.78474	2.87133	2.29182	3.3707	3.07186	3.48199
ydfR	b1555	2.1444900000000002	0.886502	3.3768	1.33079	4.170059999999999	3.15771	1.5588	0.0	0.971482	1.39663	7.809239999999999	7.193980000000001
rzpQ	b1553	1.38365	3.40496	2.074	1.8447	1.8742299999999998	3.10669	0.549242	2.32048	1.48027	2.2059900000000003	2.75812	0.0
rrrQ	b1554	2.4714400000000003	1.6536099999999998	0.947831	2.3141	1.4215799999999998	3.76714	0.49971800000000005	1.34664	1.97147	0.451481	1.4481700000000002	1.41429
essQ	b1556	0.0	0.0	1.83415	2.9539400000000002	13.4397	0.0	8.87606	7.183110000000001	2.39839	11.2349	0.0	0.0
cspB	b1557	17.7755	20.7972	18.5454	42.1473	40.0276	16.3079	0.0	14.3048	17.0331	34.4352	75.4605	40.5906
quuQ	b1559	7.79345	6.98459	6.0397099999999995	11.3318	6.410909999999999	11.1503	16.5529	15.519	18.5666	16.0451	15.9174	17.1333
ydfU	b1560	3.6049900000000004	5.6572	1.9931900000000002	0.941102	1.88504	2.13232	2.46506	1.0342200000000001	1.07607	1.54141	0.961851	0.929182
rem	b1561	21.3194	28.0278	15.434000000000001	43.9939	44.9306	41.1015	27.0279	28.2584	16.8508	18.4595	21.3791	29.8696
hokD	b1562	721.88	805.29	635.6619999999999	599.497	689.273	461.00699999999995	789.691	539.078	444.973	644.66	411.527	592.84
relE	b1563	180.618	182.891	260.75	253.049	186.608	168.832	148.311	135.782	192.995	143.451	174.291	195.668
ybcF	b0521	2.45664	3.85035	3.11346	2.78278	3.6401800000000004	1.63696	1.27431	3.1355299999999997	4.073	3.55951	2.42557	3.28284
relB	b1564	116.419	159.108	204.47099999999998	199.899	154.365	70.1166	74.2025	85.1338	101.29	115.036	83.7259	117.36
intK	b1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dicC	b1569	16.2174	3.74422	1.69143	12.6474	6.166119999999999	77.4521	0.0	9.85637	8.88296	3.41932	0.0	3.3308699999999996
ydfX	b1568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rspB	b1580	6.28533	6.904439999999999	7.21973	6.8827	8.01142	6.562689999999999	3.46256	2.46928	4.11135	3.9561699999999997	4.04544	2.85423
rspA	b1581	4.753830000000001	11.6168	5.11749	8.21218	6.80425	6.614260000000001	3.24431	2.24317	1.76157	2.6359	2.6876900000000004	2.84105
ynfA	b1582	30.2674	44.6496	30.0089	39.6113	49.3634	43.2869	39.7741	24.6728	45.1203	29.3	44.0872	46.1183
ynfC	b1585	47.4137	49.3397	68.0913	73.9083	60.3411	41.7743	72.3862	67.127	99.0387	68.4371	56.8618	76.6972
ynfK	b1593	78.7691	59.4548	83.2659	23.0657	214.68900000000002	147.612	61.6924	115.49600000000001	41.2273	19.7655	26.6944	18.5614
cysS	b0526	207.583	183.15900000000002	215.18200000000002	243.873	246.079	272.122	173.19	161.83100000000002	143.977	163.072	162.513	182.96099999999998
mlc	b1594	62.341	71.736	43.5907	69.2543	76.6832	84.399	74.2246	74.4406	55.6878	65.0051	68.7713	73.1448
ynfL	b1595	11.7154	12.2599	13.219000000000001	8.22123	10.088	11.3409	14.8424	15.0393	19.0681	13.7065	11.3547	13.5658
mdtJ	b1600	4.64545	12.489	5.5496	17.9602	14.9884	11.7476	9.45867	10.5627	8.69468	17.0311	19.3954	13.789000000000001
mdtI	b1599	6.65405	16.8729	3.56661	1.39209	1.55741	1.8131400000000002	0.0	2.89971	6.245	7.4709699999999994	3.27356	10.7236
pntB	b1602	1885.7	1873.21	1521.37	2907.03	3196.93	2934.33	1345.38	1370.42	1345.89	2001.33	1816.06	2218.93
pntA	b1603	1618.61	1700.18	1602.93	3090.59	3049.95	2500.87	1200.77	1189.68	1204.49	1888.31	1533.02	2220.96
ydgC	b1607	52.2413	63.5457	71.2592	46.1107	32.0548	36.4712	41.6054	43.5602	48.5841	59.9165	33.5097	64.83800000000001
fumC	b1611	270.348	245.605	221.153	59.4454	64.4925	51.2931	124.23200000000001	162.108	135.681	84.3502	72.8912	105.48299999999999
fumA	b1612	384.181	463.449	412.54699999999997	232.765	227.687	196.854	251.886	274.35200000000003	259.45	260.394	243.295	343.759
uidC	b1615	2.16089	1.8272599999999999	1.54931	3.06823	1.71097	3.36766	0.758578	0.9257350000000001	1.27965	0.457066	0.740717	0.990375
sfmA	b0530	6.12954	7.67098	5.1753	4.618519999999999	4.14099	2.54502	12.762	4.67304	9.6258	4.710319999999999	2.16329	4.84434
uidA	b1617	2.19655	1.90802	1.58687	1.23482	1.43826	1.98613	1.97238	2.02228	1.53005	1.05549	1.72006	1.60637
uidB	b1616	1.4366700000000001	1.9389900000000002	1.99718	1.18065	0.820536	1.48179	0.869475	1.3557	1.38527	1.19452	0.8971629999999999	0.61152
uidR	b1618	51.5733	49.8372	65.8874	67.6454	80.4437	41.0301	61.0806	66.1015	62.1077	76.7245	65.8574	73.3012
hdhA	b1619	196.22	114.02799999999999	193.71099999999998	167.36	150.20600000000002	156.97299999999998	845.813	804.552	739.2410000000001	430.599	415.598	254.575
malI	b1620	14.8236	18.6522	12.6923	16.9362	20.9898	23.4648	15.5393	12.1493	17.9841	15.4256	20.9292	20.1641
ydgJ	b1624	126.669	111.436	114.177	144.38299999999998	150.281	143.20600000000002	185.67700000000002	165.71200000000002	184.801	208.238	204.477	224.50400000000002
pdxY	b1636	169.82	150.914	147.121	192.96900000000002	203.37400000000002	267.515	183.172	137.842	108.492	151.48	159.865	156.585
tyrS	b1637	508.125	433.236	365.05199999999996	523.2180000000001	569.192	567.062	523.082	514.044	441.694	515.7180000000001	529.28	538.795
pdxH	b1638	241.40599999999998	204.65099999999998	223.49400000000003	210.585	199.912	182.512	175.205	194.305	196.709	243.43200000000002	198.834	253.00799999999998
mliC	b1639	54.309	75.3188	71.58	49.3902	53.9633	51.4241	43.494	46.3098	46.2576	41.3079	27.4076	37.4437
sfmC	b0531	0.0	0.584642	0.28280500000000003	0.0	0.0	0.0	0.0	0.3854	0.294865	0.40189400000000003	0.0	0.416501
anmK	b1640	56.0177	61.9521	56.466	60.8103	56.6128	59.6717	54.1537	56.4695	63.9686	54.8698	58.3957	74.979
slyA	b1642	548.058	357.639	412.319	631.354	620.092	681.363	494.86199999999997	596.644	565.217	535.33	587.5419999999999	654.288
sodC	b1646	58.1037	51.1667	50.9492	38.5409	48.9943	45.7816	357.417	341.395	358.685	290.367	322.837	181.653
ydhF	b1647	137.267	108.696	113.45100000000001	122.37799999999999	150.159	184.343	205.55700000000002	209.68900000000002	208.139	148.782	158.406	131.63
ydhL	b1648	48.4491	24.1224	42.8924	36.6367	72.7033	85.3705	292.181	251.61599999999999	236.55900000000003	174.94299999999998	226.24599999999998	136.562
grxD	b1654	1457.96	1083.88	1189.25	946.0360000000001	1182.7	1453.65	2019.87	1632.79	1349.81	1575.3	1439.96	1574.8
ydhP	b1657	25.8052	32.7334	32.2861	32.6362	30.5303	24.4008	22.3021	27.0639	27.6316	31.2049	30.8629	39.6692
ynhF	b4602	725.073	951.4810000000001	805.367	1265.55	764.9780000000001	2437.85	4240.29	2544.4	365.309	4084.56	0.0	991.867
ydhB	b1659	44.8238	33.1334	35.3793	38.2157	33.071999999999996	30.0887	27.7	34.4573	31.0819	24.2214	23.9417	26.3762
ribC	b1662	330.85	296.291	351.61699999999996	344.38800000000003	346.473	343.548	269.965	277.007	242.37	219.023	208.55	240.87599999999998
sfmD	b0532	2.99768	2.83546	2.84524	2.3662799999999997	2.16968	1.44834	1.82805	1.34398	2.01207	1.7332299999999998	1.46138	1.50404
ydhQ	b1664	129.833	144.204	92.0342	151.254	166.71900000000002	164.588	397.88199999999995	416.656	438.115	320.346	305.237	299.407
ydhT	b1669	9.35007	10.7735	6.640739999999999	5.24554	3.37551	8.81735	8.913089999999999	8.6293	8.45923	7.01496	9.50302	7.6353800000000005
ydhX	b1671	5.84561	7.61187	5.07099	4.84122	3.76685	3.6723	6.47697	6.1438	5.20622	3.16782	4.3142	4.79142
ydhU	b1670	9.562489999999999	8.11358	6.56831	7.005789999999999	11.48	6.28375	8.11912	8.264389999999999	7.01923	7.26807	5.3185400000000005	5.32806
ydhW	b1672	11.6003	7.04674	7.833080000000001	5.88445	7.06565	7.82407	9.49773	10.3216	10.0091	11.4023	9.968	6.53712
ydhV	b1673	2.58291	3.6213800000000003	2.49377	2.5265400000000002	0.985344	2.23207	1.90982	3.07065	2.70391	1.4411399999999999	2.1097599999999996	2.37819
ydhY	b1674	1.2033399999999999	2.23392	1.9130099999999999	0.0	0.40428800000000004	1.41526	0.0	0.37367	0.0	0.0	0.8682629999999999	0.40580700000000003
ydhZ	b1675	66.2962	80.4488	95.0285	298.42400000000004	349.01599999999996	383.519	118.686	153.035	204.283	246.71099999999998	304.345	180.03099999999998
ldtE	b1678	59.0	84.573	63.1266	44.9967	44.4326	53.148999999999994	327.382	351.93	385.833	243.4	240.783	168.547
sufE	b1679	166.667	131.268	167.695	222.322	168.778	180.641	171.218	162.599	166.412	137.498	147.414	92.2466
kefC	b0047	24.2026	21.5309	25.8442	18.6437	15.8019	19.9732	45.0704	47.123999999999995	48.5579	39.6738	38.4673	37.8673
sfmH	b0533	0.6945899999999999	1.7480000000000002	1.07043	1.14086	0.699168	0.264579	0.711238	1.23932	0.953384	0.22869	0.0	0.0
sufD	b1681	307.108	209.858	318.426	392.968	380.87800000000004	370.89099999999996	304.013	314.073	322.441	260.57	291.587	197.83
sufS	b1680	236.685	205.898	253.14700000000002	302.685	281.945	187.919	193.87099999999998	179.114	222.106	196.666	165.498	152.329
sufC	b1682	318.28	193.486	329.735	431.36400000000003	410.94800000000004	544.888	337.353	326.798	360.24199999999996	240.257	287.08099999999996	215.05700000000002
sufB	b1683	281.28700000000003	155.019	273.98400000000004	348.425	364.61	328.167	248.62	240.30700000000002	265.574	197.268	207.229	167.77
sufA	b1684	306.768	147.704	274.495	386.934	399.086	274.623	226.672	222.835	225.178	241.685	212.21	190.582
ydiH	b1685	912.265	652.844	984.928	600.752	679.317	638.7919999999999	1097.24	1235.89	1236.08	1407.5	1194.97	1601.55
ydiJ	b1687	253.58599999999998	268.103	255.342	171.465	170.188	180.262	262.467	271.788	251.612	247.572	226.21599999999998	262.534
menI	b1686	391.658	380.81800000000004	360.085	261.407	268.58299999999997	232.59799999999998	296.215	390.7	365.96	360.394	338.292	356.87300000000005
ydiP	b1696	13.6981	13.2121	16.8857	21.7143	19.2341	17.0022	18.2453	11.9353	16.1479	16.7411	14.4513	17.5583
ppsA	b1702	420.89300000000003	401.845	389.671	771.55	797.415	707.097	379.47900000000004	358.941	360.94199999999995	549.432	517.28	605.563
sfmF	b0534	0.38745300000000005	1.44536	1.40583	0.539295	2.18681	1.25679	1.1862700000000002	0.0	1.09676	1.57446	0.0	0.0
ydiU	b1706	167.915	147.86	144.286	136.329	151.149	163.851	167.014	174.49099999999999	174.65200000000002	191.101	213.74400000000003	208.065
ydiV	b1707	39.1408	39.6326	37.5822	31.438000000000002	21.9219	38.8127	63.7656	45.4746	66.8165	38.9975	50.2552	34.7358
nlpC	b1708	190.94799999999998	159.207	124.93	213.47	224.649	305.159	323.776	331.084	359.64599999999996	322.978	334.56300000000005	277.809
btuE	b1710	64.2776	73.9186	76.5179	66.8662	44.9231	47.4432	216.88099999999997	204.268	209.865	156.759	185.32	158.06799999999998
btuD	b1709	61.0656	86.7914	86.5513	64.0115	58.9557	53.5806	165.142	144.748	197.99	192.114	185.861	142.941
btuC	b1711	49.4127	51.3354	44.4015	48.7109	43.3198	62.5521	43.0718	34.8816	41.3187	52.013999999999996	50.8663	52.2218
ihfA	b1712	1736.53	2432.8	2632.36	2449.92	2353.35	1690.68	1785.56	1684.6	1864.1	2253.32	2073.86	2162.07
pheT	b1713	1171.58	1179.61	1205.5	1253.05	1263.92	979.345	523.623	558.0269999999999	560.254	644.855	633.862	667.9860000000001
pheS	b1714	1012.87	935.7339999999999	1012.74	931.721	862.06	827.457	358.702	364.043	336.87300000000005	407.233	395.031	410.726
pheM	b1715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rplT	b1716	10919.3	10267.4	10628.2	13704.3	14753.4	9911.95	5403.27	5062.43	5311.42	7992.14	7099.86	9323.42
rpmI	b1717	14820.2	15649.6	16034.5	23932.5	21191.4	25159.8	13834.3	12951.2	11200.4	14031.8	16413.6	15327.8
infC	b1718	8410.45	7775.26	8461.43	10966.8	10336.3	10284.9	6460.52	6563.76	5463.22	8225.06	9254.3	8373.52
thrS	b1719	1444.88	1177.03	1379.16	1884.24	1727.84	1723.9	1176.9	1146.72	1188.52	1539.03	1712.21	1631.1
ydiY	b1722	106.72399999999999	101.73299999999999	104.09200000000001	225.618	162.67	235.179	60.6337	49.2931	51.2841	81.5208	117.25200000000001	57.5557
yniB	b1726	116.82799999999999	93.4121	110.053	110.535	113.244	113.47	122.11399999999999	111.98700000000001	142.257	138.467	156.625	130.136
ydjO	b1730	2.21962	3.7711900000000003	3.3430400000000002	4.07722	0.626891	1.7407700000000002	1.51691	1.28767	1.52735	0.641213	0.614989	1.29207
cedA	b1731	38.118	28.2418	34.7844	45.5093	39.1093	57.2113	68.5765	17.5016	71.6029	33.7727	44.743	45.6983
chbG	b1733	29.011	26.682	31.375	28.8694	28.4224	31.9817	25.1056	27.6136	31.7801	24.081	33.768	29.6893
chbF	b1734	9.08055	8.35673	9.77609	14.8409	17.4591	12.9563	6.11291	6.91754	8.06092	10.8807	7.866689999999999	10.021
peaD	b4508	1.24149	0.0	0.0	0.0	0.841093	0.0	0.0	0.0	0.0	0.857468	0.0	0.881402
chbR	b1735	18.4583	19.1858	14.8397	25.4791	23.1901	31.4871	23.6198	23.5559	23.9197	25.7635	23.1836	22.6874
chbA	b1736	15.1304	17.4206	25.3157	29.4759	28.5103	28.0526	14.3342	20.22	23.6075	19.3179	17.0512	32.2795
chbC	b1737	7.33485	8.30847	7.61648	10.7572	8.40519	12.8657	6.6403	8.69767	8.13338	8.45023	11.1134	7.82135
chbB	b1738	49.0705	35.9929	52.2986	86.2992	68.1882	70.633	84.2904	65.2701	61.8415	72.6511	90.7769	76.0937
osmE	b1739	535.906	490.61	582.0219999999999	334.62199999999996	328.899	186.908	2711.03	2751.2	3342.26	2514.9	1965.9	1752.51
ves	b1742	2.41815	2.29062	2.4485	4.2697	2.87299	4.30932	3.46949	3.48204	2.90377	2.82973	4.97414	3.90487
spy	b1743	61.7873	51.0331	41.2873	56.2955	70.3173	58.5823	116.771	110.01299999999999	102.671	43.4909	72.7773	45.1582
astB	b1745	6.32275	13.2206	9.0824	3.9270199999999997	4.21446	4.23027	17.2735	15.4338	17.6501	14.0421	15.7689	11.6454
astE	b1744	7.3686300000000005	10.1808	5.9804	4.2697	4.36759	3.9104300000000003	9.65439	11.0378	14.4898	9.80102	15.9567	8.36508
astD	b1746	6.53925	8.655619999999999	9.938360000000001	4.4316699999999996	4.30756	3.9033800000000003	16.7405	14.9912	20.677	13.9477	17.974	9.79296
astA	b1747	6.85009	10.5449	5.9835	3.85739	4.84325	4.28279	24.8933	23.5006	31.35	25.0853	27.1626	21.0844
astC	b1748	9.83377	11.5493	10.0935	4.9052	3.06296	3.4978300000000004	24.4252	25.1318	40.6457	30.5334	33.2883	29.0435
ynjF	b1758	25.4204	21.947	28.2258	22.9145	21.085	22.958000000000002	24.6117	34.9732	37.1422	25.4693	21.6569	36.3742
ynjH	b1760	9.470180000000001	14.6821	11.731	4.56733	15.1875	12.0653	23.5054	27.1493	35.5659	32.4361	15.7526	16.3674
ynjI	b1762	7.46041	9.55654	4.96674	5.75793	5.56985	6.22398	8.0122	7.714339999999999	10.0572	8.25717	9.87359	9.29082
topB	b1763	116.277	157.02100000000002	136.996	146.099	143.491	123.77	101.681	91.8689	98.3889	126.807	124.954	147.536
selD	b1764	264.744	266.159	245.872	317.309	342.031	225.493	190.847	216.03599999999997	232.36900000000003	337.195	279.952	384.88
ydjA	b1765	160.09	157.906	177.769	236.47299999999998	319.41900000000004	194.489	164.483	168.278	146.256	250.709	206.345	319.34
ydjE	b1769	5.05644	8.78321	3.7353199999999998	3.89908	2.84239	2.29136	0.955634	1.28662	1.40814	2.46948	0.526882	1.46585
ydjF	b1770	50.3025	42.4033	49.0496	70.7233	60.9575	45.6547	29.8403	28.9696	34.4169	37.6075	31.0853	41.4078
ydjG	b1771	9.88488	9.13598	11.5364	12.1695	8.60197	10.5073	5.75901	6.38366	8.1242	9.049380000000001	8.997819999999999	9.06193
