NAME	DESCRIPTION	PUTR-Putrescine-_1	PUTR-Putrescine-_2	PUTR-Putrescine-_3	PUTR-M9-_1	PUTR-M9-_2	PUTR-M9-_3	MG1655-Putrescine-_1	MG1655-Putrescine-_2	MG1655-Putrescine-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ymdE	b1028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ghrA	b1033	409.837	366.529	355.14599999999996	248.791	259.834	243.418	369.24800000000005	368.036	399.884	174.44	161.85299999999998	208.885
ycdX	b1034	366.89099999999996	340.292	359.444	292.078	298.135	265.467	341.245	370.48400000000004	366.871	284.26099999999997	260.39799999999997	326.545
ycdY	b1035	326.877	386.32599999999996	415.103	336.91900000000004	313.668	391.536	429.914	390.273	377.61800000000005	405.92900000000003	553.241	448.334
ycdZ	b1036	89.0093	101.318	117.34100000000001	86.5325	89.0177	106.40899999999999	224.93099999999998	173.035	183.049	192.608	241.66400000000002	182.53900000000002
csgB	b1041	0.0	0.0	1.50025	6.1321900000000005	5.3192900000000005	4.88491	0.0	2.3174200000000003	1.22902	2.7490900000000003	2.67124	3.56667
csgA	b1042	6.13178	12.3793	11.9307	38.4895	34.4141	49.3884	15.6405	9.2995	7.09594	41.0114	34.4041	23.6012
ftsQ	b0093	391.524	410.414	351.35900000000004	193.94099999999997	206.752	238.91	321.712	251.393	268.991	288.254	385.001	255.093
csgC	b1043	0.0	1.6738400000000002	0.0	2.59343	3.4089	2.87488	2.62675	3.2204599999999997	2.73754	2.26554	1.1346100000000001	4.62246
ymdA	b1044	23.0517	13.7938	17.9377	7.013610000000001	10.2246	13.2221	12.7022	12.5029	10.6608	21.5159	12.0664	19.999000000000002
ymdB	b1045	131.77100000000002	168.588	153.131	93.6782	85.5152	101.025	102.43299999999999	72.6641	90.8979	139.632	154.439	113.154
clsC	b1046	51.1175	37.1787	37.5038	32.6763	32.0368	32.6571	37.3378	42.3802	38.5582	33.5826	34.2043	30.4801
opgH	b1049	198.55	197.40900000000002	193.551	150.964	154.30100000000002	150.916	230.899	230.794	214.362	263.283	260.872	252.794
opgG	b1048	164.45	160.368	184.148	243.395	258.16	253.81099999999998	296.967	313.737	275.173	456.82599999999996	504.244	499.349
yceK	b1050	16.4836	49.5589	17.2241	15.6713	15.4472	13.9332	17.9045	29.2742	24.0068	22.9423	18.9011	26.8899
yceA	b1055	69.6067	45.6779	49.2278	112.345	129.833	128.592	139.135	172.794	131.695	236.674	205.19	297.42900000000003
rimJ	b1066	116.288	98.4442	102.72399999999999	280.931	252.47	248.96	150.16299999999998	135.089	160.033	174.252	134.79399999999998	217.774
yceH	b1067	120.40299999999999	115.417	79.5081	292.36400000000003	276.062	308.143	134.88	127.649	119.33200000000001	203.923	165.13400000000001	225.833
ftsZ	b0095	874.095	630.146	618.533	970.909	956.571	934.437	944.581	961.584	923.3660000000001	838.875	762.327	907.133
yceM	b1068	60.0193	54.3394	38.4166	96.5719	89.6635	103.40799999999999	71.3794	64.5613	66.6527	105.214	78.6485	101.241
murJ	b1069	34.3052	32.0735	34.6049	38.2647	39.6699	36.4745	44.8619	57.2463	48.7186	38.3525	44.6757	36.146
flgB	b1073	3.83715	0.594916	0.662994	14.4881	9.86508	21.427	6.41821	4.70209	1.8559999999999999	50.06	31.0259	45.6101
flgC	b1074	1.8736	1.21136	0.0	10.7088	5.46747	14.1489	3.2860400000000003	1.96678	3.24	21.0295	25.9378	22.1752
flgD	b1075	3.3660400000000004	1.5336	1.42278	13.5257	12.5538	12.8465	6.76277	4.61282	5.62207	31.3084	27.2469	36.0039
flgE	b1076	3.53249	2.18376	2.77495	18.9056	16.95	21.5024	6.2209	5.46574	6.920089999999999	31.2176	34.3031	45.692
flgF	b1077	2.78976	0.8666860000000001	1.40635	9.60498	9.55702	10.0522	2.3197099999999997	2.71673	4.80503	14.7478	15.9629	12.5023
flgG	b1078	8.19087	5.71367	4.118519999999999	15.3825	17.2327	20.3729	9.30238	7.09686	9.930760000000001	27.1573	21.7799	31.5856
flgH	b1079	1.23309	2.13351	1.69583	7.23548	6.19541	6.41604	5.03787	3.9434699999999996	1.5034299999999998	12.2292	11.8159	10.6577
flgJ	b1081	1.25482	1.8886	1.41983	3.79605	4.56096	3.9762	2.5966299999999998	3.1520200000000003	3.0535200000000002	5.38912	8.02866	6.973339999999999
lpxC	b0096	2177.96	1846.7	1965.4	1173.45	1121.05	996.285	2016.06	2366.8	2541.15	1115.81	1040.16	1246.45
flgI	b1080	1.18392	1.4515	2.64703	4.2872	5.6513800000000005	5.450019999999999	3.45382	3.12367	2.59616	7.604439999999999	8.22831	8.73444
flgK	b1082	4.5107099999999996	4.61914	2.1125	8.6104	8.424560000000001	8.24874	6.9413100000000005	5.62898	6.32163	8.92709	9.86875	9.87541
flgL	b1083	13.1958	16.3777	13.3583	28.6649	26.7294	29.5532	18.9275	17.3238	18.9073	22.935	18.4025	23.6388
yceQ	b1085	0.0	0.0	0.0	1.5509	0.0	0.0	1.20182	0.8785209999999999	0.0	0.0	0.0	0.0
rluC	b1086	65.7245	52.8301	57.8343	121.899	129.939	128.23	127.302	165.71900000000002	118.024	233.351	232.209	242.761
yceD	b1088	2515.07	2771.27	2876.12	2825.03	2711.36	2876.2	4001.91	4243.24	4010.87	5352.99	6176.86	6130.32
rpmF	b1089	4225.21	5938.34	6518.79	4710.31	4789.41	5501.13	6728.41	7342.26	7573.67	8108.06	6109.52	9258.25
plsX	b1090	411.24800000000005	345.876	296.29200000000003	192.72299999999998	208.632	185.88400000000001	487.461	591.148	583.898	266.69599999999997	233.21	267.11
fabH	b1091	710.6619999999999	503.17900000000003	420.781	499.63599999999997	498.14300000000003	500.89599999999996	640.501	648.869	720.7660000000001	610.606	610.1990000000001	663.138
fabD	b1092	912.8660000000001	652.023	597.641	858.373	810.053	784.918	922.893	879.007	995.806	767.558	685.446	900.471
secM	b0097	363.01199999999994	657.837	684.268	210.403	211.019	251.143	377.131	369.904	363.97	463.03	468.45099999999996	424.861
fabG	b1093	1577.36	2240.9	2938.32	1688.62	1668.47	1992.0	2405.3	1830.5	1970.37	3540.79	4112.36	3546.04
acpP	b1094	8880.28	11049.7	13997.5	13184.1	13279.6	14507.9	12827.8	13214.9	11764.2	23572.6	23914.0	26892.8
fabF	b1095	958.2180000000001	989.4810000000001	1007.77	1009.29	1051.55	1101.31	1001.03	1046.21	1047.15	1171.74	1132.26	1365.94
pabC	b1096	68.7109	78.8995	73.1137	55.1442	57.1122	57.8008	82.5795	77.7144	69.0578	69.5594	68.5656	76.9103
holB	b1099	133.365	124.169	116.88799999999999	57.1342	59.7659	50.6154	105.95299999999999	110.891	116.244	64.4543	61.3887	58.1032
tmk	b1098	112.006	126.4	137.561	72.2128	65.9636	73.4282	128.749	126.719	135.22	96.4346	94.626	90.2414
yceG	b1097	59.9313	62.7921	54.525	36.6393	38.1839	32.0766	51.1801	64.5428	64.347	44.92100000000001	37.5165	46.9096
ycfH	b1100	250.155	273.865	271.981	161.791	148.233	138.335	156.87	164.768	187.674	118.647	108.51100000000001	122.86200000000001
ptsG	b1101	1074.19	858.735	890.453	1073.74	1039.35	1008.76	1299.6	1352.33	1499.47	1607.95	1328.54	1923.59
hinT	b1103	316.063	259.73	262.889	967.9860000000001	906.268	757.4789999999999	397.6	482.87300000000005	482.51599999999996	427.76099999999997	356.676	461.88300000000004
secA	b0098	388.97900000000004	339.279	327.293	226.072	224.687	211.968	287.33099999999996	254.76	312.08799999999997	240.628	254.24400000000003	286.725
ycfL	b1104	198.28	175.485	196.12900000000002	660.025	540.711	505.82800000000003	329.171	395.851	363.61	366.04699999999997	368.711	389.211
thiK	b1106	83.7084	109.954	111.76700000000001	79.97800000000001	85.7796	89.5903	127.34899999999999	118.351	102.447	122.193	150.77	123.744
lpoB	b1105	229.278	284.633	261.462	577.003	543.127	577.284	342.99	372.139	340.843	361.12	315.695	313.139
nagZ	b1107	193.817	189.19299999999998	189.671	210.187	219.824	211.22099999999998	208.896	191.50900000000001	194.048	204.99900000000002	214.32	230.895
ycfP	b1108	755.268	823.013	842.61	655.0840000000001	642.762	633.15	657.3989999999999	530.2919999999999	612.325	487.145	406.81800000000004	444.555
ndh	b1109	332.16	152.513	166.83	115.046	124.73200000000001	130.675	151.67700000000002	132.649	153.09799999999998	118.42	109.62	158.731
ycfJ	b1110	117.958	109.848	122.55	15.9168	12.3963	16.3029	29.1656	39.9059	31.0658	10.9683	25.3898	14.5721
bhsA	b1112	91.3658	120.34200000000001	114.807	288.809	347.36199999999997	379.39599999999996	72.0713	67.3761	67.9342	504.92400000000004	422.39300000000003	295.995
lolE	b1118	233.699	193.229	186.338	137.53	122.491	115.65299999999999	149.918	142.87	161.56	115.818	122.51899999999999	115.12299999999999
lolD	b1117	260.547	233.445	239.925	156.615	145.735	144.341	165.787	163.227	192.59900000000002	125.064	135.255	136.895
talB	b0008	2019.18	2130.02	2454.81	1827.06	1884.19	2026.49	1973.69	1916.79	2001.79	1995.83	1831.09	2304.76
mutT	b0099	47.5034	24.85	23.5015	26.0954	30.7038	31.419	34.8524	38.2561	28.7965	39.461999999999996	47.0702	41.2069
lolC	b1116	195.05700000000002	193.05900000000003	196.037	122.161	123.311	121.561	111.402	127.99700000000001	128.493	112.46600000000001	119.774	98.2044
nagK	b1119	232.605	203.604	193.855	134.28	140.51	126.185	166.708	162.44299999999998	212.41	123.458	129.909	127.079
cobB	b1120	206.097	190.859	163.607	224.32299999999998	231.014	239.86700000000002	168.97	164.02900000000002	164.418	213.074	198.21599999999998	221.65
pepT	b1127	128.66899999999998	117.101	127.751	199.824	178.713	159.393	124.715	96.2194	135.957	95.9999	83.5707	93.363
icd	b1136	2490.81	1943.51	1834.36	4799.53	4162.87	4227.63	4424.36	4241.74	4958.83	5169.33	4119.39	7013.43
lit	b1139	43.8214	42.5256	38.3972	36.0337	39.9708	33.2858	78.7266	87.9523	75.4687	44.6013	41.0077	57.9657
ymfI	b1143	101.29299999999999	163.711	179.85	184.65599999999998	179.97400000000002	235.89	226.65	174.372	185.53099999999998	379.152	322.624	323.221
croE	b1146	16.9833	11.6259	13.0591	3.46613	2.4125799999999997	0.0	9.48703	8.49577	4.26689	8.412180000000001	4.49268	12.249
ymfM	b1148	12.8298	8.36094	9.23092	3.3828300000000002	5.12816	15.0103	13.5458	12.1157	9.012210000000001	20.1481	15.3371	8.42411
ymfL	b1147	5.70308	4.95585	10.3896	3.09441	2.5539099999999997	3.5141199999999997	8.895480000000001	7.045319999999999	7.45845	4.6374699999999995	2.5428900000000003	2.3597
guaC	b0104	447.05	451.26800000000003	510.064	585.862	554.487	567.985	609.362	646.519	571.744	516.526	480.74699999999996	605.744
oweE	b4692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aaaE	b4693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beeE	b1151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ymfR	b1150	0.0	11.3997	12.9832	0.0	0.0	5.48084	0.0	0.0	7.7727699999999995	0.0	10.6254	0.0
ymfQ	b1153	0.383225	1.0340799999999999	1.5274	1.84139	0.33774299999999996	0.974137	1.1301	1.99555	2.13245	2.6768099999999997	1.5279399999999999	0.938622
jayE	b1152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stfP	b1154	1.3291	1.8929099999999999	0.578649	2.27829	1.13629	3.5082400000000002	1.19855	0.48181199999999996	1.2074	1.28931	3.2128400000000004	2.17063
tfaP	b1155	2.21198	0.721875	0.0	6.9035899999999994	7.624230000000001	6.9294899999999995	2.33507	2.82012	3.3541300000000005	4.72792	4.95425	6.6228
pinE	b1158	0.0	0.0	0.62122	1.0831600000000001	0.271897	0.994109	0.9437760000000001	0.477854	0.0	0.367266	0.382616	1.54459
mcrA	b1159	6.34702	7.09835	4.38481	21.8136	19.9487	17.3041	6.973730000000001	12.3806	8.59385	22.4292	18.6264	23.9885
ampE	b0111	61.8668	61.4624	54.0344	85.3341	86.3022	93.3103	40.39	51.7371	49.707	61.7805	62.3967	67.7684
icdC	b4519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ycgZ	b1164	28.3971	21.1188	0.0	111.094	130.015	129.507	51.6487	72.8169	34.5483	100.861	93.5909	65.0025
ymgA	b1165	7.676769999999999	4.3002	3.19835	63.7778	61.1092	47.7409	24.6476	28.9711	10.6617	53.5422	64.4547	34.3432
ariR	b1166	3.0981799999999997	0.0	4.83439	47.39	50.9413	19.0438	11.5582	10.3512	8.43758	20.4064	6.293769999999999	8.285160000000001
ymgC	b1167	1.9623	1.8986599999999998	0.0	35.7057	27.4086	13.2232	12.9956	14.7661	4.54675	15.9037	8.46076	2.65505
ycgG	b1168	0.727003	0.841548	0.6746800000000001	3.31863	2.37566	3.18025	1.00719	2.15915	1.39744	1.8984299999999998	2.01474	2.78463
ymgF	b4520	42.7671	58.7303	46.058	13.3185	13.2662	4.55501	61.0679	10.5332	59.2885	3.7266199999999996	3.6610300000000002	0.0
ycgH	b4491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ymgJ	b4594	0.0	0.0	4.664969999999999	25.651	6.715139999999999	14.1823	14.46	12.6517	0.0	18.5014	6.33619	5.96555
ycgI	b4521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ampD	b0110	104.654	138.023	169.981	128.566	137.965	157.395	109.961	94.3538	89.6331	143.525	227.69299999999998	131.002
ycgJ	b1177	87.2936	93.8422	76.8355	156.071	146.14600000000002	157.339	153.82	155.903	137.975	168.68200000000002	159.127	156.418
ycgL	b1179	222.889	378.194	453.459	350.07199999999995	427.056	563.922	412.712	379.11199999999997	269.95799999999997	709.182	942.215	732.3
ycgM	b1180	118.32600000000001	94.3552	98.8623	211.33599999999998	180.16400000000002	182.07299999999998	112.677	111.13	131.995	112.69200000000001	112.18700000000001	128.309
ycgN	b1181	116.37	144.336	142.286	117.794	123.78399999999999	150.817	164.53900000000002	140.703	120.78	113.719	104.352	99.0721
umuD	b1183	14.3321	20.4924	15.9635	19.0111	13.8461	16.6719	16.4899	12.9083	12.9332	13.8547	25.0872	25.2221
umuC	b1184	7.9543800000000005	7.99879	7.2553399999999995	7.79675	8.34179	9.46795	9.07206	11.3821	9.16549	12.2841	11.0143	12.4342
fadR	b1187	128.234	120.962	174.11900000000003	123.198	113.836	104.708	101.542	114.477	113.63600000000001	119.59899999999999	147.526	123.96600000000001
dadA	b1189	227.597	166.68400000000003	126.485	124.93	113.51700000000001	109.042	386.66900000000004	291.97700000000003	434.025	47.3675	46.7595	43.4282
dadX	b1190	176.555	144.07299999999998	95.3529	79.0827	74.0586	65.384	219.327	203.08599999999998	211.62	38.7257	37.0538	34.1612
emtA	b1193	61.3317	57.4325	66.0926	153.489	140.851	153.534	85.1931	115.0	77.8885	114.211	88.9165	144.889
pdhR	b0113	321.36	278.47900000000004	322.38599999999997	147.3	131.618	143.556	528.487	281.79900000000004	502.846	211.863	242.755	212.157
ymgE	b1195	146.888	190.238	153.186	448.44599999999997	466.025	505.639	112.816	82.0069	133.507	122.039	52.8751	72.1259
ycgY	b1196	12.7809	18.6338	16.4535	21.7271	14.1223	16.0566	8.469619999999999	10.2523	6.9618	9.59115	13.4348	14.2506
dhaR	b1201	26.4358	26.3408	24.4413	24.369	22.7846	28.2628	23.5409	20.3527	22.7847	21.1455	18.7175	22.8842
ychH	b1205	367.765	337.635	318.066	212.83700000000002	126.609	177.003	632.32	231.149	901.705	112.896	50.803999999999995	106.831
hemA	b1210	117.569	101.271	120.465	97.6721	91.7661	82.0805	99.8403	118.016	126.964	81.9648	80.7788	90.6066
ychQ	b1213	111.60600000000001	132.583	141.916	92.867	67.7908	78.0352	98.02	122.141	106.693	115.459	150.984	121.65899999999999
prmC	b1212	50.3821	42.3745	61.2782	48.1048	49.7105	47.571000000000005	44.3796	44.8134	45.7761	53.555	56.706	40.9204
prfA	b1211	92.9715	91.7271	108.735	102.18	105.256	98.2412	98.8983	97.3121	101.137	113.00399999999999	145.391	98.7138
ychA	b1214	247.713	244.297	278.728	177.618	185.74200000000002	159.438	230.96	250.046	249.72799999999998	202.44400000000002	187.679	206.437
kdsA	b1215	478.195	418.588	485.421	610.876	558.7090000000001	560.987	456.69199999999995	485.92800000000005	478.116	465.349	464.16	527.361
aceE	b0114	2069.59	1788.99	1798.69	1312.85	1433.45	1358.04	1351.68	1400.41	1344.29	1695.51	1481.36	2244.24
chaB	b1217	380.11	331.441	291.228	164.72799999999998	168.94799999999998	127.075	232.36599999999999	224.753	202.89700000000002	124.163	118.18700000000001	101.40799999999999
chaC	b1218	155.671	117.09299999999999	119.469	74.9299	70.733	59.6257	106.977	98.0042	113.913	78.6338	71.4925	60.9827
ychO	b1220	108.78399999999999	109.079	101.884	20.4886	22.4909	21.9499	41.0884	46.0603	38.6179	35.0072	41.2035	28.8572
narK	b1223	21.7205	20.8025	21.1271	4.47438	3.7332	2.40679	13.5402	3.40595	13.8064	1.4463700000000002	2.02399	1.69115
narG	b1224	29.9552	31.2554	26.0521	5.71873	4.92997	4.62334	14.6129	6.49065	21.6758	3.4665800000000004	3.99798	3.3789300000000004
narH	b1225	3.9757	3.82	5.3366	8.06734	6.90603	5.04833	7.80208	6.907760000000001	9.23263	6.0259	5.6192400000000005	5.98161
narJ	b1226	3.8381199999999995	1.83201	5.07475	4.29514	7.99339	2.51316	7.6590300000000004	8.37151	7.709560000000001	5.87084	7.09665	4.8857
narI	b1227	4.6226400000000005	3.82685	5.92355	9.98276	8.174760000000001	16.4561	8.804780000000001	11.0215	11.3393	8.026110000000001	6.65096	6.589639999999999
rssA	b1234	126.124	118.67299999999999	123.336	172.303	161.914	140.319	159.862	196.075	165.43200000000002	153.172	172.33900000000003	148.24
rssB	b1235	130.368	115.956	123.492	180.584	173.13299999999998	167.083	151.113	153.232	138.564	149.511	144.638	111.755
aceF	b0115	1147.82	957.143	1004.57	884.882	957.543	904.832	873.846	918.811	888.456	1072.91	917.93	1374.33
galU	b1236	453.686	371.751	425.69599999999997	772.959	711.375	617.54	354.434	381.892	354.651	522.27	564.9490000000001	570.752
tdk	b1238	53.0214	43.1706	43.7888	128.364	121.038	131.651	90.012	110.227	69.2371	139.918	138.67700000000002	155.565
ychE	b1242	17.2621	21.9246	21.6091	17.3882	16.6144	12.2553	17.6641	17.4007	21.6109	12.3047	14.8233	10.2897
oppA	b1243	2090.75	2158.18	2342.71	1393.81	1392.35	1281.27	3072.88	2551.87	3463.4	1268.04	1260.96	1412.21
oppB	b1244	437.481	454.09	579.6990000000001	253.611	268.21	254.592	724.83	649.132	703.972	337.423	453.389	355.615
oppC	b1245	430.533	512.788	574.45	263.098	249.16099999999997	252.783	803.5939999999999	659.914	782.199	314.328	291.495	331.095
oppF	b1247	518.597	484.528	448.24199999999996	230.32	250.571	232.053	649.1709999999999	570.307	745.4060000000001	223.06400000000002	172.477	243.47400000000002
oppD	b1246	522.06	457.56	456.76800000000003	229.88	234.78799999999998	208.81900000000002	680.326	524.25	748.73	223.856	230.885	246.394
yciY	b4595	299.64099999999996	340.759	416.716	486.27099999999996	412.087	338.18199999999996	227.41	310.63	342.329	361.22	306.589	379.574
tonB	b1252	281.277	296.411	329.03	320.798	299.884	310.06	354.13	362.32800000000003	353.56199999999995	357.441	408.496	352.704
lpd	b0116	2418.79	1934.95	1755.57	1861.27	2017.3	1869.64	2282.59	2271.21	2503.9	2236.14	2018.48	2894.32
ompW	b1256	34.208	28.5197	29.8119	28.7922	33.6944	24.9864	101.77799999999999	27.7527	107.555	22.5766	45.4874	23.5886
yciO	b1267	246.118	251.985	303.572	229.215	235.85299999999998	231.44400000000002	256.525	228.29	252.438	229.19400000000002	222.81599999999997	212.697
yciV	b1266	122.447	147.528	155.749	116.052	129.585	133.257	185.456	154.447	154.327	170.606	187.94400000000002	158.636
yciQ	b1268	14.378	14.4765	14.6675	16.1706	15.8884	12.3261	11.3381	14.4206	12.2737	16.1123	15.3625	15.2994
rluB	b1269	186.074	165.99400000000003	187.83	146.063	140.937	155.798	234.324	250.145	285.836	227.051	231.09099999999998	283.51599999999996
sohB	b1272	172.074	156.138	165.679	239.537	239.622	237.989	148.994	144.028	152.61700000000002	228.487	221.984	269.418
topA	b1274	273.008	252.69099999999997	247.417	276.20799999999997	250.78799999999998	275.949	430.194	391.421	441.24199999999996	341.254	336.334	381.027
cysB	b1275	393.728	461.134	558.288	166.144	184.729	184.575	328.76	410.16	365.983	205.445	186.59799999999998	316.828
ymiA	b4522	55.8025	10.5537	25.305	77.7109	83.6098	62.1146	53.5436	58.8683	104.573	27.9072	30.2694	26.2573
yciX	b4523	42.7726	126.15100000000001	94.5019	152.309	184.949	174.158	153.58100000000002	142.384	146.83100000000002	361.705	301.903	199.787
acnB	b0118	1077.54	853.982	715.8589999999999	1266.28	1300.94	1325.94	1862.07	1713.84	2091.01	1990.78	1747.37	2642.35
acnA	b1276	503.205	471.958	418.986	559.659	518.139	482.36800000000005	640.538	570.347	653.8919999999999	369.61800000000005	376.596	303.546
pgpB	b1278	75.5296	90.4901	87.956	65.339	61.196999999999996	55.7219	78.8922	72.1635	81.2444	65.5754	67.5078	66.8823
yciS	b1279	410.74699999999996	474.08099999999996	505.55300000000005	320.079	286.541	306.343	420.532	415.86	406.24800000000005	282.569	313.10200000000003	366.856
yciM	b1280	134.241	140.161	128.29399999999998	86.3922	76.4253	71.9928	92.9065	134.001	109.86200000000001	76.1882	76.4643	83.4591
pyrF	b1281	76.8022	65.8855	74.3218	135.613	153.69	161.696	198.606	264.77299999999997	205.548	342.54400000000004	326.632	506.31199999999995
yciH	b1282	80.1425	114.516	125.51100000000001	139.31	191.67700000000002	256.47900000000004	330.83	271.915	235.92	708.7819999999999	895.648	884.495
ymiB	b4672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puuD	b1298	49.6416	33.7049	22.1652	67.6107	61.408	61.4033	645.8330000000001	821.658	699.763	112.184	132.595	91.9848
puuR	b1299	106.055	84.4438	58.4761	123.256	110.884	109.101	1026.01	1015.39	997.185	197.732	213.247	170.625
puuC	b1300	67.3485	62.4252	47.9524	50.1144	51.9545	48.7878	724.1569999999999	549.194	778.868	115.285	143.566	93.4745
yacL	b0119	229.72299999999998	309.828	307.207	278.849	312.743	364.13599999999997	255.365	178.21599999999998	209.484	317.552	512.61	260.986
puuB	b1301	56.7597	40.0321	31.2793	31.6155	36.3105	26.9844	493.71	392.715	576.332	68.5837	78.5116	63.4281
puuE	b1302	48.8708	28.5535	24.3149	28.941	33.154	34.1573	484.7	354.969	498.474	51.4285	70.1249	64.9197
pspA	b1304	118.52600000000001	142.01	144.881	98.1854	111.809	139.95	137.836	138.054	118.134	132.811	124.229	176.435
pspC	b1306	36.8964	29.7216	20.7443	38.4307	31.5864	36.3107	21.9762	30.7264	32.4053	18.6538	18.7053	25.3141
pspB	b1305	74.8456	55.1029	38.3957	71.2309	54.9735	65.6945	43.1365	38.9383	67.7228	48.2385	36.8823	83.838
pspD	b1307	27.6679	13.448	15.1387	24.8886	9.283660000000001	14.6727	44.5563	22.1399	29.8428	7.81837	27.0152	19.5618
pspE	b1308	71.7051	78.9949	88.7532	79.2074	76.3593	80.6047	123.491	117.655	148.655	124.26899999999999	89.4469	104.30799999999999
ycjM	b1309	1.30491	1.1719	0.854759	0.882598	1.19961	0.772432	1.2672299999999999	1.3354700000000002	0.953327	1.09004	1.2334100000000001	1.9915200000000002
ycjN	b1310	0.628396	0.216008	0.468379	0.7721899999999999	0.319623	0.19426400000000002	1.08952	0.638119	0.362413	0.39613200000000004	0.40571199999999996	1.12782
ycjP	b1312	1.3572600000000001	1.01949	1.7061	1.97527	1.40307	2.5118400000000003	1.3784100000000001	1.6117700000000001	1.93327	0.648568	0.0	2.6169700000000002
mog	b0009	159.401	164.65400000000002	176.63099999999997	75.9978	75.1744	79.1651	124.69	112.723	140.912	68.1364	79.6482	85.2551
cueO	b0123	176.94299999999998	193.07299999999998	207.03099999999998	91.3847	88.6617	98.1411	111.28	106.15700000000001	114.691	78.8789	81.0647	68.6819
ycjO	b1311	1.4881	0.566656	1.54941	0.9822870000000001	0.0	0.260346	0.874309	1.09207	1.21189	2.14261	1.56552	1.82037
ycjQ	b1313	2.1065400000000003	2.43962	0.724123	2.832	6.21381	4.47776	4.89093	3.07971	3.17753	4.57149	6.42255	3.22018
ycjR	b1314	1.42879	1.63289	2.05517	4.7598400000000005	4.571330000000001	6.7501	4.45255	1.9989	3.34878	5.00568	4.377190000000001	3.8875900000000003
ycjU	b1317	0.0	0.263973	0.282672	0.44205500000000003	0.56417	0.501574	0.287493	0.467735	0.901659	2.1515400000000002	0.889589	1.01577
ycjT	b1316	1.88473	2.30039	2.8155200000000002	2.222	1.69527	3.4574	2.76884	2.4015299999999997	2.76036	3.00108	3.25703	2.87825
ycjS	b1315	3.36685	6.59398	4.59144	5.61675	7.48862	6.10288	5.40696	6.69866	5.268009999999999	8.55439	9.33761	6.62096
ycjV	b4524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ompG	b1319	0.204413	0.569642	0.0	0.545737	0.527502	1.18777	0.812037	0.4525	0.435753	1.01457	0.27842	0.25451799999999997
ycjF	b1322	47.1194	56.506	53.06100000000001	54.2863	43.9384	58.8111	44.7724	39.1327	41.5626	34.0478	31.9508	29.601
ycjX	b1321	58.4399	49.3447	54.6683	46.6238	37.8214	42.1734	38.5837	34.7352	41.1631	26.1829	25.128	30.3792
hpt	b0125	342.374	342.064	408.86400000000003	312.51599999999996	307.403	298.355	284.154	310.35200000000003	320.32599999999996	369.82	378.798	409.874
tyrR	b1323	188.675	186.90200000000002	183.56400000000002	165.497	146.285	141.779	169.977	159.679	182.208	130.365	115.865	150.165
ycjG	b1325	54.2998	59.0933	63.1234	56.5228	54.9294	56.9501	70.77	66.0503	61.3414	65.7097	81.8573	60.9286
pgrR	b1328	21.6146	21.4345	24.7102	40.0432	33.7215	35.0964	26.1342	36.8845	22.5653	30.7635	31.8191	34.1277
mppA	b1329	15.9755	13.5497	12.6626	68.0873	64.5277	64.1293	28.302	35.7117	28.1923	49.2737	52.3259	50.2782
ynaJ	b1332	349.445	304.058	239.00900000000001	1264.81	1270.08	1217.78	989.7860000000001	1150.66	1066.17	1203.78	1101.7	1605.21
abgR	b1339	14.027999999999999	11.3486	16.9067	9.93694	10.1945	13.0122	27.783	22.4688	27.2877	15.7951	17.8274	29.1026
smrA	b1340	103.145	81.0629	87.0156	33.5551	57.5511	48.383	102.057	121.31299999999999	102.185	47.6865	54.4411	67.3435
ydaN	b1342	98.6917	94.3832	76.4443	125.273	128.858	138.237	91.3114	87.5575	90.9934	71.7805	62.2107	75.3252
dbpA	b1343	162.819	171.50599999999997	166.428	56.68600000000001	66.5027	53.13399999999999	104.895	115.51299999999999	112.755	76.1306	82.3786	69.0629
yadH	b0128	93.1936	92.8923	121.197	120.46799999999999	112.46600000000001	112.811	123.82700000000001	100.32700000000001	122.588	156.776	146.274	156.439
sieB	b1353	2.92468	1.10754	0.0	8.675310000000001	6.99472	4.68176	6.44831	7.888780000000001	4.0258	3.3668199999999997	1.9348299999999998	7.494
ydaS	b1357	2.34757	5.6742099999999995	3.65814	7.50873	8.95929	10.9019	10.7143	10.0469	7.5937399999999995	10.6635	3.3549900000000004	7.5755300000000005
