NAME	DESCRIPTION	HEXA-Hexa-acid-_1	HEXA-Hexa-acid-_2	HEXA-Hexa-acid-_3	HEXA-M9-_1	HEXA-M9-_2	HEXA-M9-_3	MG1655-Hexa-acid-_1	MG1655-Hexa-acid-_2	MG1655-Hexa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ypdI	b2376	0.0	3.33984	4.9535800000000005	1.29122	4.26478	2.63053	1.8931900000000002	4.86468	0.0	2.27513	2.40321	2.28963
lpxP	b2378	83.9446	108.083	73.45	85.3455	104.279	123.971	11.1756	8.42165	9.46546	28.2671	54.3332	14.5275
ypdK	b4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafF	b4503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ypdA	b2380	25.9317	28.9096	20.769000000000002	21.8324	23.7259	24.8851	19.8827	21.6464	18.7951	16.8586	19.9186	17.2072
ypdB	b2381	67.1539	81.1714	58.27	53.0319	57.8421	55.1261	56.7107	52.3229	56.9525	43.9206	36.67	47.6998
ypdC	b2382	40.9152	45.0266	23.2611	20.0261	17.2656	18.455	31.0977	17.1621	24.476999999999997	19.7448	22.0242	26.8052
yfeO	b2389	83.1362	112.61399999999999	35.5863	9.2738	11.1755	10.1524	19.8164	24.3955	19.469	15.0977	14.3721	14.542
ypeC	b2390	176.33700000000002	180.947	311.365	74.949	65.1378	54.4837	78.1333	52.7143	72.8592	20.8071	19.7518	27.6232
nupC	b2393	128.977	132.486	163.00799999999998	263.279	258.447	270.205	161.26	110.152	209.322	238.519	222.19400000000002	279.515
yfeC	b2398	143.15	165.65900000000002	96.6461	101.738	85.4209	81.7159	75.9618	91.7951	74.1785	63.0034	95.3898	105.419
yfeD	b2399	99.1634	113.395	51.9415	80.1882	74.3335	66.7334	50.5659	51.8691	64.6565	52.6701	51.4171	50.7637
yfeN	b2408	29.0968	26.2992	21.4764	3.99398	4.67954	3.88365	15.4046	19.1316	9.489510000000001	12.7827	11.872	9.547839999999999
ivy	b0220	1745.9	1345.6	1512.72	657.6160000000001	691.9910000000001	596.42	1558.0	1676.78	1471.31	602.32	597.972	551.073
yfeH	b2410	96.6698	115.686	66.0759	96.1517	93.9154	90.1061	80.5283	87.5816	89.3058	70.2071	62.3835	85.0946
cysZ	b2413	47.1236	51.6475	99.3717	117.566	112.836	105.617	58.5961	36.9007	66.7672	63.9329	53.6182	75.1542
cysK	b2414	10141.9	10285.3	9428.39	4291.63	4120.24	4057.51	7687.12	4952.44	2950.26	2867.78	2311.45	5075.65
ptsH	b2415	3012.83	3601.73	2743.21	4555.42	4860.05	5303.15	2379.74	2795.35	4480.63	3047.3	2646.53	3775.6
ptsI	b2416	2600.98	2831.51	2700.83	2988.1	2884.51	2980.85	1582.58	2006.15	2366.82	2264.32	2167.92	2296.2
crr	b2417	4205.35	4515.72	3631.88	4335.04	4114.95	3944.02	2397.56	2644.82	3426.72	2950.29	2458.88	3151.36
yfeK	b2419	9.20381	8.27546	4.7352300000000005	12.502	8.59325	14.8462	8.3001	9.73058	15.6884	17.5346	17.5812	17.2986
yfeS	b2420	11.9774	11.5957	13.7222	12.4666	17.2402	7.8082199999999995	18.4496	11.6269	16.4739	15.7693	14.4524	13.2095
murQ	b2428	22.570999999999998	16.4034	19.7329	28.3951	28.47	31.3781	11.1704	11.2777	15.6829	16.3135	19.9125	22.829
murP	b2429	8.30148	10.3116	7.809060000000001	10.1247	9.20447	10.5488	7.354430000000001	9.42265	5.54624	8.54621	10.3567	13.0062
nhaR	b0020	58.7893	50.326	56.1111	48.3064	47.4652	46.2592	98.3375	98.6427	104.88600000000001	64.4526	50.8624	52.1107
gmhA	b0222	505.162	508.43699999999995	551.611	703.919	692.295	655.442	318.009	399.51199999999994	383.959	359.48800000000006	317.748	403.18699999999995
yfeW	b2430	11.277999999999999	15.684000000000001	9.15495	11.4484	8.8247	9.1024	7.23383	6.79183	6.47781	8.92613	8.02358	9.28098
amiA	b2435	82.00299999999999	96.4926	90.3181	120.05	116.51299999999999	123.969	75.3076	59.6302	95.9728	77.6824	73.2411	74.7282
hemF	b2436	41.9224	56.4846	65.0919	60.1752	62.5456	61.9483	68.26899999999999	53.6757	70.5236	56.2814	55.4136	59.0092
intZ	b2442	31.9828	39.2042	54.5843	61.983000000000004	63.6648	68.5641	56.3235	55.0744	52.1659	62.5754	66.8449	61.8368
yffL	b2443	33.3088	36.6714	34.5854	24.6614	21.0794	20.2081	37.9959	42.7314	31.6043	36.8783	36.4218	27.8652
yffM	b2444	0.0	8.193769999999999	0.0	3.44161	0.0	3.4470300000000003	11.755	0.0	17.4179	0.0	0.0	2.86585
yffN	b2445	0.0	2.14265	2.06296	2.80464	3.0874099999999998	3.3552	4.01623	4.26734	2.8151	5.573919999999999	0.964241	1.9013799999999998
yffO	b2446	12.0246	8.10188	11.3762	6.99507	6.24064	8.69634	8.533489999999999	5.70908	9.1958	11.3616	5.34178	9.6537
yffP	b2447	8.874889999999999	9.22898	15.9801	7.408589999999999	5.69541	4.5652800000000004	12.7375	9.05136	6.7636899999999995	8.54427	9.37098	8.69251
yffQ	b2448	13.4001	22.6393	10.2601	10.9728	9.46353	7.47698	8.18145	13.261	13.7371	6.7797	10.2662	16.811
yafJ	b0223	154.691	194.43	196.97799999999998	171.424	171.015	168.62400000000002	125.741	127.449	119.439	129.702	109.01799999999999	146.963
yffR	b2449	106.807	107.762	92.3863	72.3172	55.1581	56.4826	133.628	128.619	126.08200000000001	112.23700000000001	87.8916	90.8078
yffS	b2450	88.1837	88.1521	70.9367	78.0131	77.7523	69.0371	62.5937	92.7053	62.3876	78.4412	79.5766	87.2852
talA	b2464	188.86599999999999	185.99099999999999	181.235	43.2788	35.8693	38.8601	827.802	753.757	706.498	508.029	527.14	330.61300000000006
tktB	b2465	201.768	194.512	162.608	39.016999999999996	37.7137	36.2093	805.676	788.947	693.7330000000001	617.42	626.982	385.43300000000005
narQ	b2469	43.1371	49.3932	31.2241	18.3105	15.1602	15.1595	16.1567	15.6132	17.8926	13.2882	16.9904	13.7384
acrD	b2470	12.9965	19.1026	12.2044	10.8466	12.6653	11.7361	5.51484	5.4486300000000005	7.165089999999999	4.82567	3.63942	5.205019999999999
yffB	b2471	132.748	143.656	176.81900000000002	91.7072	98.6441	74.4469	106.249	135.487	105.116	160.77700000000002	187.05900000000003	127.53
dapE	b2472	75.3579	71.2818	117.071	112.07600000000001	125.559	119.345	77.9929	76.9046	74.9703	113.80799999999999	121.12100000000001	95.3589
ypfN	b4547	297.08099999999996	208.43	313.54400000000004	246.71599999999998	306.98	218.06400000000002	255.88400000000001	317.683	242.02200000000002	278.147	259.315	224.545
gcvR	b2479	244.851	251.94	278.776	437.875	398.666	382.49199999999996	334.50699999999995	306.464	349.415	379.324	372.95599999999996	433.13
yafL	b0227	13.6479	10.1336	9.28619	7.0484800000000005	5.8854	4.70635	12.4548	12.3186	14.7161	9.1293	9.69242	8.65788
bcp	b2480	499.194	407.954	1148.13	2217.12	2049.43	1973.46	1254.81	846.826	1252.32	1499.74	1607.59	1509.92
hyfB	b2482	1.68513	2.0686400000000003	2.53746	1.7428099999999997	2.1962900000000003	2.62522	2.81102	2.05118	1.98542	1.2288700000000001	1.24343	2.61374
hyfA	b2481	0.691345	1.1748399999999999	0.5156430000000001	0.0	0.794882	1.13989	0.0	0.578044	0.0	0.0	0.5297970000000001	0.0
hyfC	b2483	2.5298599999999998	0.49336599999999997	1.30568	0.0	0.71414	0.686241	0.783143	0.719725	0.533737	0.0	1.2854700000000001	1.2369700000000001
hyfD	b2484	0.740247	2.15214	1.27562	0.805978	1.22519	0.730535	0.756949	0.628618	0.504829	0.359668	0.395704	1.1158
hyfE	b2485	2.72016	1.99563	1.93528	1.5633299999999999	1.3693	1.30062	1.66805	2.39772	3.3757099999999998	2.04555	2.29765	0.537982
hyfF	b2486	11.8235	17.1424	9.996739999999999	4.708469999999999	4.43141	2.99823	4.5286599999999995	6.63053	4.33272	3.31331	4.757280000000001	3.0580000000000003
hyfG	b2487	13.3399	13.6411	9.255360000000001	4.29441	4.76347	4.8227199999999995	8.47515	6.50042	5.5608699999999995	5.38133	3.3658300000000003	3.2904400000000003
hyfI	b2489	3.9466900000000003	8.3629	6.52445	2.6166	1.68997	2.8967099999999997	4.46066	4.52398	4.3609599999999995	4.40985	3.20436	4.65794
hyfJ	b2490	9.93133	10.0772	8.077910000000001	4.486269999999999	4.9615599999999995	2.44113	10.9118	8.52016	6.17491	7.11981	6.15813	9.96763
rayT	b0228	52.7146	34.76	28.109	24.5013	24.8384	22.7762	34.1002	48.2039	33.5266	27.0876	30.6486	29.9667
hyfH	b2488	15.3755	13.1794	14.3009	7.48797	6.69543	4.8383199999999995	10.9736	10.5772	6.28287	11.3845	11.0244	5.7244
hyfR	b2491	5.4005	5.67743	5.15607	1.61428	2.1602200000000003	2.16431	4.52342	6.954610000000001	2.55813	2.93262	2.93027	1.99353
focB	b2492	17.6078	12.9195	20.1226	6.47821	6.1723099999999995	4.0832	11.312000000000001	9.140080000000001	9.13084	4.68659	8.47432	6.9092
bepA	b2494	74.426	67.5285	94.4065	65.3817	64.5978	61.7053	110.135	101.249	107.25399999999999	112.415	97.0371	113.135
yfgD	b2495	343.809	278.2	441.69599999999997	674.2869999999999	660.8539999999999	666.441	950.36	776.466	1079.1	907.85	1040.73	984.617
purN	b2500	196.519	163.985	389.365	747.073	739.605	756.7330000000001	448.25199999999995	390.983	518.508	658.071	664.1619999999999	804.297
purM	b2499	162.07	155.34	521.33	1060.98	1041.7	1123.53	538.545	353.19	671.52	750.3660000000001	725.98	1027.56
ppk	b2501	172.835	167.361	189.988	129.735	124.492	125.367	153.876	151.222	151.207	128.191	126.493	133.356
ppx	b2502	147.088	167.831	165.797	142.72799999999998	146.591	141.09	143.257	135.362	157.91	124.935	131.116	132.417
yfgG	b2504	239.247	210.395	198.75599999999997	189.50799999999998	169.275	137.582	325.906	259.632	285.983	452.619	440.597	435.48400000000004
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	3.3957800000000002	3.8908099999999997	4.43015	9.34961	7.840839999999999	8.517560000000001	4.19165	4.94378	6.92172	3.68859	1.32687	3.16648
yfgI	b2506	8.758460000000001	7.601030000000001	8.97034	6.655360000000001	6.4528300000000005	5.45273	7.653289999999999	10.710999999999999	8.58362	9.05633	7.59098	3.8284300000000004
xseA	b2509	55.6261	62.0367	135.398	231.572	232.683	231.7	174.093	124.29299999999999	189.523	188.93	203.891	189.46400000000003
sseA	b2521	167.59099999999998	201.13299999999998	132.165	123.086	126.226	123.955	155.873	179.63400000000001	159.96200000000002	158.965	144.84	178.56
suhB	b2533	41.5396	28.1181	99.5528	441.564	455.215	502.80699999999996	225.363	116.118	259.868	447.846	543.623	456.96
yfhR	b2534	1.7014099999999999	1.45892	1.80975	5.10915	1.2946799999999998	2.0417	1.46393	0.272941	0.23653000000000002	0.508451	2.26593	1.06234
csiE	b2535	22.9344	28.299	15.0272	8.4677	5.79387	5.42551	45.011	43.1608	40.5344	30.3933	27.2634	27.2277
hcaF	b2539	28.7253	32.0417	40.9881	11.4134	14.8008	16.2598	23.4276	26.4071	23.0146	11.3292	16.7008	16.6756
hcaC	b2540	34.2151	42.2197	50.8432	10.323	6.71426	11.6102	8.11059	34.5817	19.7714	17.7907	15.2037	17.9812
hcaE	b2538	22.0921	22.648000000000003	33.1304	25.633000000000003	20.8206	20.5977	33.6437	36.8939	33.4924	25.6205	26.7171	28.5278
dinB	b0231	39.9119	40.7808	21.1944	19.268	19.764	17.026	25.7604	27.4081	25.5268	23.7707	21.4889	27.8926
hcaB	b2541	31.6746	35.0637	22.0326	11.095999999999998	8.42422	6.44222	12.9826	17.9242	14.717	13.0001	12.0209	7.94015
hcaD	b2542	29.9345	32.1116	21.2193	11.5196	11.6706	8.58292	8.90227	10.694	15.1985	11.3336	9.830869999999999	12.3811
yphA	b2543	79.6081	93.6914	82.3034	27.3132	16.3612	26.408	268.267	248.31799999999998	196.19400000000002	185.325	164.947	143.809
yphH	b2550	20.2266	21.9764	19.3756	22.8567	22.5545	25.1471	11.8636	9.11463	13.1	15.2234	12.325999999999999	16.0553
hmp	b2552	47.9182	50.2207	53.0208	36.2093	37.5858	32.8635	34.8816	33.5361	32.8664	32.1252	26.6469	25.2681
mltF	b2558	6.2753	5.179819999999999	12.8324	16.432000000000002	17.4978	16.5621	16.4644	10.8404	13.0312	15.4166	11.9779	13.4418
yfhH	b2561	28.7249	24.3149	20.46	30.0215	25.7291	25.046	29.7675	24.6886	26.9237	26.8884	19.4194	34.260999999999996
yfhL	b2562	27.4455	26.7437	42.5734	114.97200000000001	88.8133	67.3967	121.56299999999999	69.6394	53.485	153.221	201.627	123.676
nadB	b2574	85.6259	67.2893	136.607	168.407	176.718	169.183	169.209	193.847	200.55	128.39700000000002	137.175	212.81900000000002
srmB	b2576	71.247	66.2619	132.856	144.58100000000002	151.91899999999998	155.721	174.895	155.57399999999998	168.37599999999998	174.236	204.30200000000002	170.261
yafN	b0232	48.3852	49.903999999999996	41.4594	43.2491	41.6793	44.4966	23.3804	29.7342	39.4161	35.3522	50.5023	33.6819
eamB	b2578	5.9043	10.9544	8.71777	16.8006	11.5514	13.6383	19.241	13.434000000000001	23.3021	14.3941	12.5072	13.9487
ung	b2580	187.66400000000002	142.939	183.868	171.97799999999998	175.282	170.46599999999998	116.583	147.005	109.756	126.52799999999999	145.165	142.667
trxC	b2582	71.605	75.3145	126.624	143.03799999999998	115.84	132.941	88.4471	58.9029	97.387	107.286	110.904	122.07700000000001
yfiP	b2583	13.8141	17.0171	31.1569	55.7143	43.2958	48.6359	33.4313	20.9838	26.4526	32.5454	31.2053	36.8681
pka	b2584	45.7192	51.1772	32.721	26.5193	23.5139	23.8299	54.0699	55.1297	56.7364	52.8488	54.1972	45.1959
pssA	b2585	80.0371	110.507	218.541	258.885	240.81799999999998	259.189	315.772	218.56400000000002	291.801	313.87	274.087	308.492
yfiM	b2586	25.7273	11.3222	44.8833	13.2285	13.1147	19.7172	43.1457	36.817	31.3897	38.1354	38.5768	31.0138
bamD	b2595	318.848	254.28	827.054	810.193	807.5	808.275	833.546	696.3789999999999	655.212	916.7310000000001	1011.69	882.455
raiA	b2597	7675.85	9855.41	3065.74	983.59	960.568	1123.56	1147.7	3262.5	1119.49	961.48	826.084	1055.4
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	49.5159	42.2273	29.0674	18.3056	28.758000000000003	19.8268	32.313	39.1776	26.4107	28.4388	29.4927	21.7322
pheA	b2599	721.8960000000001	673.778	712.3939999999999	522.0409999999999	534.637	551.811	224.735	231.40400000000002	206.24599999999998	319.796	357.676	317.84
yfiL	b2602	39.4123	24.5861	22.6941	5.88819	6.469930000000001	3.7309099999999997	70.8566	80.7597	34.4634	54.125	76.9016	51.5685
yfiN	b2604	13.3489	14.4434	14.9354	13.2242	12.5143	11.6187	15.1077	13.5253	18.2538	20.9331	23.4575	19.9115
yfiR	b2603	52.93	48.3787	33.0783	27.7681	26.9946	27.6929	41.7236	60.223	33.8913	42.8656	64.7603	52.0658
yfiB	b2605	36.4492	45.7907	42.1262	35.9613	29.5666	33.8756	60.4894	66.5287	61.9747	94.7909	101.319	113.26700000000001
ypjD	b2611	74.8579	79.9754	142.745	158.47299999999998	141.918	150.795	126.156	116.095	91.1165	120.57600000000001	157.739	113.76299999999999
yfjD	b4461	64.7633	74.8277	75.7594	94.1076	84.8384	88.1711	56.6208	41.0161	54.336999999999996	56.0817	54.4848	48.5354
nadK	b2615	133.213	148.72	98.5626	77.1531	69.9686	68.7218	108.249	109.205	109.448	102.68299999999999	119.42200000000001	102.35700000000001
recN	b2616	37.5676	42.4226	35.8411	29.0349	29.9534	32.3794	34.9904	34.7775	29.9416	26.2627	23.2054	33.378
bamE	b2617	344.99800000000005	434.32599999999996	449.876	866.841	761.8710000000001	729.712	543.726	585.985	556.8969999999999	564.629	511.116	714.5419999999999
yafP	b0234	15.9752	10.8957	22.4322	11.3706	10.0557	7.59302	13.797	11.1767	10.0723	7.74149	16.3094	8.406369999999999
smpB	b2620	938.9860000000001	843.493	691.459	509.93699999999995	518.549	548.687	530.5880000000001	619.861	448.73900000000003	496.17800000000005	531.941	499.76099999999997
intA	b2622	105.42	108.135	151.528	104.53	104.213	91.5332	101.367	94.1762	98.9787	76.8789	68.5053	90.8366
alpA	b2624	0.0	2.51965	4.23445	6.24845	4.5427800000000005	4.02948	0.0	0.0	2.64026	0.0	4.20118	11.181
yfjI	b2625	2.01585	2.76701	3.17306	1.93723	1.9181400000000002	1.8282900000000002	2.2930599999999997	2.36632	0.779542	1.7425700000000002	3.03746	1.37509
yfjJ	b2626	5.71354	4.64889	2.99992	2.64462	2.95097	2.12221	5.07829	4.595	3.1644400000000004	3.21516	3.21747	1.81014
rnlB	b2631	112.836	113.741	117.79899999999999	169.80599999999998	139.046	139.993	131.035	106.11	196.745	123.147	150.697	126.459
rnlA	b2630	292.691	229.207	395.94199999999995	192.88	178.84400000000002	158.394	376.07800000000003	432.351	233.90099999999998	310.345	455.37300000000005	249.338
yfjP	b2632	8.4145	9.049660000000001	7.38678	10.1133	4.78937	7.74915	7.616060000000001	7.340560000000001	5.22543	7.26498	4.4050199999999995	7.00723
yfjQ	b2633	2.00385	2.34154	3.05558	2.7924900000000004	0.558484	1.6421299999999999	4.00093	3.10417	2.52552	3.4094599999999997	5.82356	1.32133
yfjR	b2634	1.1872200000000002	2.65901	3.11273	0.9101319999999999	3.0867	2.60731	2.8202700000000003	1.5021	2.72608	1.25885	1.5304	0.43236499999999994
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	9.98321	6.619730000000001	14.6299	3.6222800000000004	1.7417200000000002	2.5188099999999998	5.36826	11.2415	3.53965	4.6566	5.74913	0.766432
ypjK	b2635	4.07386	2.04776	3.2905900000000003	0.0	3.6327800000000003	8.27829	2.43119	9.75027	2.18883	5.88058	3.15932	2.8553599999999997
yfjT	b2637	5.77346	3.70917	5.67553	7.318689999999999	2.84092	4.4762	4.360119999999999	4.57102	4.976319999999999	2.66215	2.2892	5.06435
yfjW	b2642	6.993930000000001	9.72985	6.45858	28.3317	28.4788	26.8886	14.1722	10.6856	32.5052	19.5443	15.8743	25.1185
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	0.0	0.532904	0.0	0.0	0.0	0.0	0.5617770000000001	0.0	0.0	0.0	0.0	0.0
yfjY	b2644	0.0	0.993165	2.04872	0.8600209999999999	0.47940299999999997	1.77872	0.546927	1.55703	1.64485	0.636443	0.6929960000000001	1.30311
ypjJ	b4548	0.0	5.41366	4.50114	0.0	0.0	4.43372	0.0	0.0	2.8641799999999997	0.0	0.0	0.0
yfjZ	b2645	1.8278400000000001	0.9680129999999999	0.0	0.8801690000000001	0.0	0.0	1.07787	0.0	1.0977700000000001	0.0	0.0	0.0
ypjF	b2646	3.54126	1.879	4.08252	4.59315	4.25712	4.86445	5.3796	4.17535	6.83358	5.15795	8.2649	2.56353
yaaY	b0024	10.9739	31.6985	20.3363	11.1086	9.89139	15.5312	6.03897	19.3064	13.63	3.81039	0.0	11.3786
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	8.73638	13.7289	11.8578	5.3139199999999995	8.117189999999999	6.43126	84.3323	57.2456	66.8392	47.4411	35.302	59.2366
lhgO	b2660	17.8177	18.1623	13.7632	6.21464	5.54932	6.80505	78.7588	71.359	61.2847	50.6092	55.2867	50.1378
gabD	b2661	32.6062	39.4943	32.8838	13.9173	15.1885	14.8277	135.925	142.224	136.638	98.4456	110.542	95.4022
gabT	b2662	31.801	44.623999999999995	37.5536	17.6288	14.5654	17.326	178.648	157.996	158.993	138.469	131.661	125.62
gabP	b2663	7.95245	10.2077	7.01283	3.6948199999999995	2.5941400000000003	2.81509	49.8047	35.2308	47.7753	38.7283	24.8661	39.4712
csiR	b2664	68.9339	73.3136	44.983999999999995	54.1022	52.644	45.9799	91.3296	66.2365	90.6358	83.7968	67.0087	90.6537
ygaV	b2667	84.2544	64.1674	75.8076	40.8967	39.1896	30.1977	44.0881	55.0058	48.376999999999995	42.4938	61.3253	43.1112
ygaP	b2668	41.2165	49.3015	35.8586	34.3315	28.9516	41.7842	28.718000000000004	23.6571	44.8925	29.3002	26.4403	36.1299
alaE	b2670	323.63	301.131	109.45	10.1789	5.44738	11.7397	13.0847	23.1626	9.55363	1.4151200000000002	0.731136	6.40787
gpt	b0238	99.0215	110.98200000000001	296.77099999999996	510.43300000000005	467.61300000000006	517.096	289.529	179.951	302.754	333.469	259.8	364.20099999999996
ygaM	b2672	341.42800000000005	324.228	169.62	74.0571	91.9962	63.0461	970.8330000000001	1364.64	898.306	1124.72	1344.88	924.821
nrdI	b2674	364.587	320.074	482.12	243.11599999999999	221.56799999999998	230.146	423.233	375.707	433.434	376.389	363.917	239.699
nrdE	b2675	248.2	215.78	287.873	147.16299999999998	144.674	136.563	222.917	195.519	218.917	201.99200000000002	225.107	160.055
nrdH	b2673	323.324	322.372	501.376	205.827	198.137	184.332	353.61400000000003	295.217	371.149	307.278	204.69400000000002	232.533
nrdF	b2676	193.322	184.054	189.96900000000002	112.676	107.025	101.26899999999999	165.872	144.805	176.37900000000002	189.481	213.27200000000002	141.988
proW	b2678	113.102	126.994	110.79299999999999	30.8978	33.5211	47.9379	217.28900000000002	222.35299999999998	269.562	244.82	194.67	321.28
proV	b2677	180.335	121.803	289.755	68.7662	56.9764	71.7969	531.087	574.567	496.81699999999995	607.929	799.41	693.455
proX	b2679	347.055	295.95	289.663	62.7428	59.5434	72.3405	477.43699999999995	628.797	488.35	681.518	924.684	904.197
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	313.348	249.722	357.461	282.411	245.114	228.199	273.154	295.692	224.472	228.101	357.19599999999997	194.273
frsA	b0239	229.692	276.788	136.507	120.02799999999999	130.123	132.446	83.4174	92.6119	98.1414	74.366	63.4756	89.6226
ygaZ	b2682	408.233	362.168	416.48199999999997	368.85900000000004	356.952	341.52099999999996	295.327	247.976	332.449	290.99	345.702	294.731
mprA	b2684	671.827	485.158	840.422	712.868	648.788	660.252	867.495	810.837	876.37	553.415	526.779	556.183
emrA	b2685	106.531	92.3108	225.892	167.822	165.312	172.144	116.199	87.5621	110.49799999999999	81.4934	87.1669	86.9287
emrB	b2686	108.985	98.5071	127.809	85.6727	90.538	89.1495	61.7723	59.5149	62.5711	53.5902	49.3879	57.5272
srlE	b2703	14.6546	10.3626	9.01254	7.91565	9.85843	10.1918	2.2475400000000003	2.4767200000000003	2.63552	5.27385	4.17247	3.9745699999999995
srlA	b2702	17.4362	16.1408	16.8577	14.292	9.66341	10.9016	4.39228	6.880439999999999	4.79822	5.21925	7.5113199999999996	5.95943
srlB	b2704	11.5269	15.5337	15.3105	12.2173	17.6733	11.5464	6.1340900000000005	7.26766	7.26542	6.11187	4.5531	5.2503
srlD	b2705	47.6912	46.9467	51.4565	34.1758	30.9127	38.6812	15.9901	20.712	13.0744	10.7654	11.9207	13.4842
srlM	b2706	4.90233	12.2785	8.60363	4.69741	4.37643	6.1917599999999995	4.96431	9.55222	7.052230000000001	2.3373	2.60632	5.91864
srlQ	b2708	30.826999999999998	58.8263	32.3629	40.3176	48.0625	40.8459	23.5748	27.6897	33.467	29.1157	20.4998	29.7792
srlR	b2707	172.355	168.465	85.6635	65.3174	62.1504	66.0679	87.0201	114.75	70.4885	72.1011	88.925	77.2932
norW	b2711	6.66723	8.615960000000001	7.69906	3.3249	3.9522	4.94797	6.724889999999999	4.950419999999999	5.00876	2.89165	1.8724599999999998	4.95014
norV	b2710	9.27126	12.2641	12.7557	4.20489	5.11635	5.57167	10.574000000000002	9.762080000000001	7.791930000000001	8.146339999999999	10.1286	7.92088
ascF	b2715	16.2853	19.6602	15.6538	7.12805	9.75179	10.7204	7.757610000000001	9.57253	7.629410000000001	7.41794	4.33022	6.27381
ascB	b2716	24.7259	33.0938	34.3706	20.2835	19.7402	22.4242	16.7844	13.3141	16.5482	11.8689	10.8015	12.7706
hypA	b2726	522.2130000000001	607.173	132.621	13.4241	15.4067	29.0434	90.5071	259.092	34.9011	36.2491	34.538000000000004	18.8218
hypD	b2729	36.5822	47.9499	18.2452	13.9481	17.5151	13.9292	25.8752	25.8903	29.3892	17.4137	17.6252	18.1038
hypC	b2728	105.181	123.965	30.8793	14.3103	19.2341	20.4145	16.9078	21.3229	18.4586	1.8884599999999998	11.4008	13.4832
hypB	b2727	100.73200000000001	183.36900000000003	29.8702	13.5984	14.5269	18.3495	18.4079	24.838	16.93	8.21315	7.2838899999999995	10.129
hypE	b2730	16.4734	29.1692	19.827	13.5518	16.4486	16.33	24.7611	18.8861	22.3688	15.9457	17.5565	15.904000000000002
