GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
tauC	10.01229796029252	4.94264243791557	6.647110549786165	1.0	1.0	1.0
rluF	0.3239832091256929	0.025367623269104245	0.09146242794722914	-1.0	1.0	-1.0
pgi	0.00874513885653272	0.17145341596742103	0.08622137347702541	1.0	-1.0	-1.0
yjbE	1.5596305154432724	3.1071162941157584	1.537540391969733	1.0	1.0	1.0
yjbF	3.2398573270498794	2.7280311110286855	2.7784167479107573	1.0	1.0	1.0
yjbG	1.4130104761466424	0.605542739337201	4.943958708508529	1.0	1.0	1.0
yjbH	0.1691992867841322	0.7592914139526736	0.7047774970100809	1.0	1.0	1.0
psiE	2.8829952364484877	0.3460924499146234	0.9169316424775094	-1.0	1.0	-1.0
malK	2.5685848790513686	4.473335882282381e-05	15.696993021688126	-1.0	-1.0	1.0
lamB	2.40919023370204	1.2437684316948048	7.308389753457032	-1.0	-1.0	1.0
malM	3.3731199906817464	0.8280977875832738	3.953046791291114	-1.0	-1.0	1.0
tauB	12.309380946457948	5.874245387132239	4.425513351466343	1.0	1.0	1.0
ubiC	0.8677803790395169	0.24363856740697365	0.008549068231255674	1.0	1.0	1.0
ubiA	0.07395455225381564	0.05350896280872558	0.0008031807634749644	1.0	1.0	-1.0
dgkA	0.5899315946596064	0.0023868180024746444	0.06356141998707576	-1.0	-1.0	1.0
lexA	0.4373262054080769	0.4414921581676552	0.05932263715216379	-1.0	-1.0	-1.0
dinF	0.011448620806472909	0.12853387344163203	0.13201018999637237	-1.0	-1.0	1.0
yjbJ	1.93329027827955	0.9690405193769358	0.045220280580878125	1.0	-1.0	-1.0
yjbL	1.945047477522106	-5.822409221423186e-11	1.9450474775221052	-1.0	-1.0	1.0
yjbM	0.060240937653098126	0.25015455949185306	1.450729433446511	1.0	1.0	1.0
dusA	0.046116455935893086	0.7612670790331677	0.02277526967771415	1.0	1.0	1.0
pspG	0.25550357514163924	1.1931180833210577	0.11379622061972539	1.0	1.0	1.0
dnaB	0.014741516351397088	0.25621793130904136	0.0035610388554667693	-1.0	1.0	1.0
alr	0.00856568406051661	0.0015808743050924612	0.0052200966256066295	-1.0	1.0	-1.0
tyrB	2.2401430109059266	0.006223298848111819	0.42564340705335124	-1.0	1.0	-1.0
aphA	1.0757461947184095	2.1113162258854183	0.18571013222516575	1.0	1.0	-1.0
yjbQ	1.0130687263362645	0.20558687931119124	1.0820833564898003	1.0	-1.0	1.0
yjbR	0.1344460743518585	0.24505093707020897	0.241104359878884	1.0	-1.0	-1.0
ssb	0.007948237863901753	3.321245276133311e-06	0.1670764002814824	-1.0	1.0	-1.0
yjcC	0.7847501148251376	0.1291439491807953	0.32504429198914353	-1.0	-1.0	1.0
soxR	0.16116084012576326	0.04807384519755753	0.3056145474905352	-1.0	1.0	-1.0
yjcD	1.7036093649181812	0.050129033848499205	0.12927145174659138	-1.0	1.0	-1.0
yjcE	0.7200019948307559	0.4654857056401287	0.11027455181886703	-1.0	1.0	-1.0
nrfA	0.18639248113352647	0.520585600157485	0.047993653080706355	-1.0	1.0	-1.0
nrfD	0.2323535019547037	0.04511092862048369	0.20508635979260717	-1.0	1.0	1.0
nrfC	0.03216494701203576	0.7393065770606428	0.03201637882666919	-1.0	1.0	-1.0
nrfB	1.3263594264483598	0.016538944268680855	0.4659839021267219	-1.0	1.0	-1.0
nrfG	0.3571766693757068	0.09737899229455715	1.8653518682648254	-1.0	1.0	1.0
nrfF	0.014980725884272683	0.266971952636022	1.4848988766389224	-1.0	1.0	-1.0
nrfE	0.2226523779318429	0.005539255852254954	0.8098677168139436	1.0	1.0	1.0
gltP	2.879131047601529	1.291063341495146	3.6307118291007434	1.0	1.0	-1.0
yaiV	0.2317281979940038	1.9571941797601282	1.72830207178587	-1.0	1.0	-1.0
rpiB	0.7230304197804873	0.0890161443109988	0.46741028840233295	1.0	1.0	-1.0
yjdP	0.06930055085941567	0.22286019639434096	0.406873192754429	-1.0	1.0	1.0
yjcZ	0.0006474036680942374	0.06848326080069855	0.15947498543158012	-1.0	1.0	-1.0
crfC	0.47965206196453813	0.7203226089207763	0.20449827334794546	-1.0	1.0	-1.0
proP	0.6276797463765851	0.03311766890271617	0.03506372828064297	1.0	-1.0	1.0
pmrR	9.28702453490287	22.429380147196255	5.178292859089893	-1.0	-1.0	-1.0
melA	0.0016550494694187456	0.5267758942893745	0.3781777146423402	-1.0	1.0	-1.0
melB	0.06797350385974243	0.1552903459991704	0.5932540034370835	-1.0	1.0	-1.0
yjdI	6.29853359042678	1.339049025501247	1.3351180893697707	-1.0	1.0	-1.0
yjdJ	5.459910870711721	0.2071246193895826	0.2346352806607639	-1.0	1.0	-1.0
sbmA	0.582832192440652	0.0194407286380035	0.9653072393750427	-1.0	1.0	-1.0
yjdK	0.05578409366030446	3.2304568345090785	0.2773431254726164	-1.0	1.0	-1.0
yjdO	1.2045050019821844	0.08593034565323165	0.2246100664227697	1.0	1.0	-1.0
fxsA	0.08318172570210525	0.03042363335185372	1.840532310559695e-06	1.0	1.0	1.0
groS	0.08812934149159446	0.1325513887219305	0.0048022235128222235	-1.0	-1.0	-1.0
groL	0.0007794416081736699	0.532682197491636	0.0532019719001795	1.0	-1.0	-1.0
yjeI	0.20518844887618437	0.16601485075436928	0.005970228301445335	-1.0	1.0	-1.0
efp	0.3402132193188905	0.44734630307450374	0.047919543946782994	-1.0	1.0	1.0
ecnA	1.262776828205574	0.9127412635274907	1.0845931230478065	1.0	1.0	1.0
ecnB	1.1530252664791831	0.22503040744965475	0.3583917798315568	-1.0	-1.0	-1.0
sugE	0.0032454075980870023	0.112725654306018	0.2403857855270144	-1.0	1.0	-1.0
yaiW	0.043370241895253736	0.08655811776137234	0.0725674706983106	-1.0	1.0	-1.0
epmA	0.1979104889992569	0.021850615671616946	0.5291133396604837	1.0	1.0	1.0
yjeM	0.18032593988087287	0.11513476508359144	3.523971572100642	-1.0	1.0	-1.0
yjeO	0.02772254614138625	0.029962004756046268	0.435352784008624	-1.0	1.0	-1.0
yjeN	0.00044120247563905757	0.14072470266008708	4.4652132118570504	-1.0	1.0	-1.0
orn	0.001616149056975047	5.896946885242116e-07	0.09095950292523786	1.0	1.0	1.0
tsaE	0.29480219845007305	4.773092806355729	1.325653611004169	1.0	-1.0	-1.0
amiB	0.008600500738635237	0.0001490845005755869	0.007450316754160455	-1.0	1.0	-1.0
nnr	0.032466922936242426	0.0002972872279149996	0.04598296060653251	1.0	-1.0	-1.0
mutL	0.7710321270673235	0.004417428504722265	0.7666851940602897	1.0	-1.0	-1.0
thrA	1.1910139791948247	0.09056352307749194	0.9197864840420422	-1.0	-1.0	-1.0
dapB	1.5133732679956422	0.14421422633631842	0.2814518901594374	-1.0	-1.0	-1.0
yaiZ	0.07541533161605996	0.7548385708369101	0.6419065432927122	1.0	-1.0	-1.0
miaA	0.054267733516699224	0.05767347355191643	0.21378527275633274	1.0	-1.0	-1.0
hfq	0.09290674328642057	0.32240444127614865	0.05548884019570721	-1.0	-1.0	-1.0
hflX	0.008996496399046094	0.0025787618093808806	0.07006706020752596	1.0	-1.0	1.0
hflK	0.0003035771300474721	0.0006141166492987793	0.09542858622015515	-1.0	-1.0	1.0
hflC	0.007824685073344995	0.028670987784591873	0.004687873421044486	-1.0	-1.0	-1.0
yjeT	0.0030608322087513073	0.6500492688493233	3.6528217206027396	1.0	1.0	1.0
purA	0.5225879967250826	0.4582859423836645	0.0670102329065898	-1.0	-1.0	-1.0
nsrR	0.003411628705707992	0.15712981049120245	0.23896402484014878	1.0	1.0	-1.0
rnr	0.008361214037627462	0.4118777901483064	0.2879093952702618	-1.0	1.0	-1.0
rlmB	0.9073476132780488	0.040901502625384834	1.148691129835877	-1.0	1.0	-1.0
iraP	0.013382930688098149	0.1217969149432534	0.3303106804109248	1.0	1.0	-1.0
yjfI	1.0943367267352562	0.32355929720053034	7.782025073286474	-1.0	1.0	-1.0
yjfJ	1.004356684884625	0.2566707787457272	3.064635928758352	-1.0	1.0	-1.0
yjfK	0.3216325411795858	0.007924977690309198	3.0461835183288564	-1.0	1.0	-1.0
yjfL	1.0722175469943767	1.572201145885114	2.4799655099355564	-1.0	1.0	-1.0
yjfM	0.18915712256256634	0.012139849992451657	2.4720861655203814	-1.0	1.0	-1.0
yjfC	0.001951766117036846	0.08779138920909402	1.1576319558828825	-1.0	1.0	-1.0
aidB	1.0668787124141392	1.2201788057206189	0.9209402533776831	-1.0	-1.0	-1.0
yjfP	0.42261357999308236	0.05114799928740976	0.12017127475474676	-1.0	-1.0	-1.0
ulaA	0.15082225054905418	0.09532518900578113	0.36285540543481876	1.0	1.0	-1.0
ulaB	0.005406446912031626	0.2555661163954899	0.07976034228282902	-1.0	1.0	-1.0
phoA	0.12833606827307342	0.0005884004944314292	1.3951013223492308	1.0	1.0	1.0
ulaC	0.30837520434924015	0.09646916060957894	0.37182637042685074	-1.0	1.0	-1.0
ulaD	4.968403443283975e-05	0.26598649510446737	0.7152456233525178	-1.0	1.0	-1.0
ulaF	0.19744536918731903	0.07039460699629885	1.1063723177504903	-1.0	1.0	-1.0
ulaE	0.05452011289782549	0.03227506909273409	0.5674144036523416	-1.0	1.0	-1.0
rpsF	0.12626706712094915	0.2730268491274046	0.0007327104370915549	-1.0	-1.0	1.0
priB	0.00272432053171201	0.11936689011044166	0.03409973784383169	-1.0	-1.0	1.0
rpsR	0.18086104924114466	0.19838908868186422	0.02577172304094688	-1.0	1.0	1.0
rplI	0.3145237995981347	0.10884170073001087	0.00040222426218861074	-1.0	1.0	-1.0
fklB	0.013995447120078497	0.014632810460054158	0.14455163392135906	1.0	1.0	-1.0
psiF	0.018860499283730903	0.05663766815801985	0.3070166882400738	-1.0	-1.0	1.0
cycA	0.18660653766040625	0.02496868406922559	0.05138326801750037	-1.0	1.0	1.0
ytfH	0.061240260075093866	0.0010531464531822188	0.011344134873535805	1.0	1.0	-1.0
cysQ	0.17687762577499022	0.3982328189590323	0.3137730147587803	-1.0	1.0	-1.0
ytfI	0.2804761242798137	0.00017616340517623286	9.57939563468168	-1.0	1.0	-1.0
ytfK	3.052074634720668	0.26135152446563836	0.7866710931053618	1.0	-1.0	-1.0
tamB	0.49748770504545625	0.0005582059722544219	0.15081797448652778	1.0	1.0	1.0
tamA	0.8839648351814886	0.0030404585261297745	0.07230405138242801	1.0	1.0	1.0
ytfP	0.8856984535000016	1.186099628051359	0.350776265094467	1.0	1.0	1.0
chpB	0.008583530498725622	1.7085136036548105	0.057756191548294034	1.0	1.0	-1.0
chpS	0.042082697252595835	1.2985379961015977	0.1838945223464563	1.0	1.0	-1.0
yaiC	0.20318825825349807	0.00941118756528947	0.002018768319758002	1.0	1.0	-1.0
ytfQ	0.048414438331363385	0.7351453872797551	0.2654566624519936	-1.0	1.0	-1.0
ytfR	0.008548691827094279	0.12124192500085651	0.31204893611073303	1.0	1.0	-1.0
yjfF	0.30076462228910583	0.2753825498624344	0.08110365475636994	-1.0	1.0	-1.0
ytfT	0.8192992895070251	0.019231381773890388	0.0302065952884219	-1.0	1.0	-1.0
mpl	0.2591128070066768	0.03931804868055866	0.08954440746932257	-1.0	-1.0	-1.0
pmbA	0.07790460740204175	0.019684399297409505	0.013091148675079545	1.0	1.0	-1.0
mgtL	48.90040360828569	7.477041208403534e-11	48.90040360828579	-1.0	1.0	-1.0
mgtA	3.310410824716497	0.20069428334234196	8.008560570299633	1.0	-1.0	-1.0
bdcR	0.37148924327499167	0.07731541971299727	0.004348547173911754	-1.0	1.0	1.0
yaiI	0.10099906467189168	0.06980464844048584	0.00027644166334617193	-1.0	1.0	-1.0
tabA	0.13573593462911338	0.06907353033771368	0.26345849467775495	-1.0	-1.0	-1.0
yjgL	2.5732544864977633	0.7137735376743966	0.1124436565446878	-1.0	1.0	-1.0
rraB	0.02395470624841778	0.046902272830288805	0.13810561036472535	-1.0	1.0	1.0
yjgN	0.027245008025518214	0.43606924681653836	2.7023203646953533	1.0	1.0	1.0
lptG	0.09765646356984292	0.005061862202784484	0.09042114067022333	1.0	-1.0	1.0
lptF	0.0010451274139269273	0.0032200737467000806	0.049445259409375275	-1.0	-1.0	-1.0
idnK	0.013034468294161106	0.5608428035790732	1.9045915015651997	-1.0	1.0	-1.0
aroL	0.2773978703198381	0.4659645940568087	0.01287514338106277	1.0	-1.0	1.0
yjgZ	0.6032761745106741	5.150324611236101e-11	5.059206698958226	-1.0	1.0	-1.0
yjhB	1.3838998250037193	0.8826226748093278	4.29723764035986	-1.0	1.0	-1.0
yjhC	1.676611854279542	0.759275243454155	3.7100092107884137	-1.0	1.0	-1.0
ythA	11.801658974389593	-4.660520858124073e-10	11.801658974389568	-1.0	1.0	-1.0
yaiA	0.0013923654103464855	0.1213006413673341	0.0024824834184080657	-1.0	1.0	1.0
fimB	5.50023850543534	0.14181572116888624	1.1516631757902784	-1.0	1.0	-1.0
fimE	2.7162409363936764	0.19771310024033123	2.4971405377531157	-1.0	1.0	-1.0
fimA	10.919583283188778	0.17103300876133343	1.22315038054949	-1.0	1.0	-1.0
fimI	4.991900579470231	0.025478964230194634	0.6007947272993746	-1.0	1.0	-1.0
fimC	4.7722065536437785	0.12422031561053881	0.9505415485136384	-1.0	1.0	-1.0
fimD	5.961249771763759	0.0007281533073273949	2.050282849184851	-1.0	1.0	-1.0
fimF	3.590119692246992	0.25186356061283444	1.3737879542278064	-1.0	1.0	-1.0
fimG	3.4924254471377614	0.051474298848103506	1.3265365307997519	-1.0	1.0	-1.0
fimH	2.6634633112681656	0.09843334762451023	1.2184738470100158	-1.0	1.0	-1.0
aroM	0.1461965605350417	0.6333118489662581	1.1847718483795693	1.0	1.0	1.0
uxuA	0.2949675402698532	0.10866587234404951	0.0468425580396194	1.0	1.0	-1.0
uxuB	0.04517913244860394	0.5789178694514483	0.16192471097793204	1.0	1.0	-1.0
uxuR	0.019513769819405002	0.36727989486898616	0.008987597121960178	1.0	1.0	-1.0
iraD	3.9509908140651344	1.1306750329772877	1.0815634098128255	1.0	1.0	-1.0
kptA	0.03829260442118221	0.194147057269149	0.09193070531054826	1.0	-1.0	-1.0
yjiS	18.882855793869297	2.807709620356036e-11	0.49412295942185835	-1.0	-1.0	1.0
mrr	0.13654013515539987	0.691213325211927	0.3369294051962677	-1.0	1.0	-1.0
yaiE	1.7336606292655237	0.031618702317193104	0.34836609345875935	-1.0	1.0	-1.0
tsr	0.023188600108697208	0.021114583215569874	0.23659609164749007	-1.0	1.0	-1.0
yjjN	0.022645534178204585	0.01783506526277856	0.23700975830973725	1.0	1.0	1.0
yjjQ	0.3709843888630411	0.5000191078616474	3.344809025292827	-1.0	1.0	-1.0
bglJ	0.02223018860169723	0.2805046370331107	2.421520348795876	-1.0	1.0	-1.0
yjjZ	0.2507011086993636	1.3976597821858832	0.12138656070570875	1.0	-1.0	1.0
rimI	0.1342491053588155	0.6124555495355448	0.4230752898095278	1.0	1.0	1.0
holD	0.34391004859617524	1.8805191055872967	0.13279573570729042	1.0	1.0	1.0
yjjG	0.047648984068889594	0.1372727906183522	0.6770653859834419	1.0	1.0	1.0
prfC	0.0394906950897107	0.01636276618505539	0.007833250940064929	-1.0	1.0	1.0
osmY	0.060162669279080205	0.23556561711303559	0.10779498791499975	1.0	-1.0	-1.0
carA	0.9286461859559196	0.06362151512313119	3.1473718162495956	-1.0	-1.0	1.0
ytjA	0.23289744558825287	0.002387606995728042	0.07150837064396587	-1.0	-1.0	-1.0
yjjU	0.03848920083373453	0.1895556835234366	0.633257988173439	-1.0	-1.0	-1.0
yjjV	0.3780659042555574	0.8803649628286803	0.3097213364175946	-1.0	-1.0	-1.0
deoC	0.3149027102837998	1.707495588164345	0.15144223438166549	-1.0	-1.0	-1.0
deoA	0.2224752526976581	0.656658199415213	0.03565815184133925	-1.0	1.0	-1.0
deoB	0.04714696957310238	0.4442367244376281	0.0005939182569392187	1.0	-1.0	-1.0
deoD	0.020003145451508775	0.1514842806510746	0.0021504614881770467	1.0	1.0	-1.0
yjjJ	0.04970877754248226	0.1511034352323335	0.6746537455023194	-1.0	1.0	-1.0
serB	0.003981320177530279	0.09301712482339464	0.9724225185054842	1.0	1.0	1.0
radA	0.01678911252296511	0.004755709619373327	0.47641957410120117	1.0	1.0	-1.0
mak	0.12193982235410461	0.35158127775729087	0.0018183060668328643	-1.0	1.0	-1.0
nadR	0.035550982697296396	0.04717042266664273	0.02520521545622878	1.0	1.0	-1.0
slt	0.5509019266531792	0.07773609948510196	3.1338535996017214e-05	1.0	-1.0	-1.0
trpR	0.13583575962076833	0.005631663457381086	0.1809084342200894	1.0	1.0	-1.0
ytjC	0.018751963448618403	0.007855763519763581	0.19696701553950646	1.0	1.0	-1.0
creA	0.06566887042537584	0.13370459723475048	0.21371903459521224	-1.0	-1.0	-1.0
creC	0.05116535590589266	0.2236554320235185	0.01996147529201986	-1.0	1.0	-1.0
creB	0.08331791057944016	0.16996500119675817	0.03540132501502269	1.0	-1.0	-1.0
creD	0.02771380538624668	0.03119302136211155	0.1935350818283268	-1.0	1.0	-1.0
yjjY	0.12241482703565865	0.2961810807321612	1.3347805808218247	1.0	1.0	-1.0
yjtD	0.008924456515874368	0.04357662154671299	0.019814115240252228	-1.0	1.0	-1.0
phoB	0.35579421789097765	0.36915267687557485	0.6728999204417887	1.0	1.0	1.0
yaaA	0.04053376291812816	0.05667786865452795	0.23828523304112093	1.0	1.0	1.0
yaaJ	0.9314669040183814	1.2670651069735286	0.018068060923380536	-1.0	1.0	-1.0
satP	0.047265327670118484	0.0031367229525136597	0.3050085136993532	-1.0	1.0	1.0
yaaW	0.02113658100365501	0.013778198409541531	0.37093601067262494	1.0	1.0	1.0
yaaI	0.005732574302947047	0.03135023491253741	2.0151753275720004	-1.0	1.0	1.0
mokC	0.5461154264347112	0.0039003952822109778	0.6258826691217145	-1.0	-1.0	1.0
rpsT	0.5585185138614719	0.08856875197798786	4.546352647594176e-05	-1.0	-1.0	1.0
caiE	0.07199639683328352	1.0380813563598867	0.36120499464979705	-1.0	1.0	-1.0
phoR	0.6606867698942004	0.3514481374104151	0.6994853836138227	1.0	1.0	1.0
caiD	0.4813168831453283	0.7617398230748018	0.5333784158485297	-1.0	1.0	-1.0
caiC	0.2456949914516574	0.052156131267322825	0.9288951621153203	-1.0	1.0	1.0
caiB	0.07501982435409138	0.011315149159039861	1.002421133299614	-1.0	1.0	-1.0
caiA	0.00015740221493409923	0.21348600481822844	0.2790146109748636	-1.0	1.0	-1.0
caiT	0.02745162735346751	0.03623565794357875	1.10969467896822	-1.0	1.0	-1.0
apaH	0.10350231173853697	0.18828219991089912	0.09514422863879135	-1.0	1.0	1.0
apaG	0.20448008619498226	0.11525234493313463	0.050748511733532675	1.0	-1.0	1.0
pdxA	0.35744710661160717	0.7960771969215704	0.3841505667326264	1.0	-1.0	1.0
surA	0.07733002685275014	0.0015847812673142059	0.2592325159554445	1.0	-1.0	-1.0
rsmA	0.162099638548017	0.6633363979527331	0.3172392797340795	1.0	-1.0	1.0
brnQ	1.1261152922432238	0.22016998468429883	1.0033389466136704	1.0	1.0	-1.0
lptD	0.22946351253608593	0.030029430542167612	0.168536254256144	1.0	-1.0	1.0
rluA	0.004418082152213287	0.18712310935104698	0.13902236836980508	-1.0	1.0	-1.0
rapA	0.0024053702629611706	0.07121800667820255	0.1575991782525139	-1.0	1.0	-1.0
polB	1.3903467748853142	0.00839744603692677	0.9560662939016359	1.0	-1.0	-1.0
araD	0.14375864790257953	0.14354142774405704	0.29620258435026736	-1.0	1.0	-1.0
araA	0.2998629987778061	0.36590365547478493	0.24337101667358474	1.0	1.0	-1.0
araB	0.7195979016469809	0.25288101190067935	0.39759338305536507	1.0	1.0	-1.0
thiB	0.0001186018477794537	0.013782079993561958	0.15257204039186334	1.0	-1.0	-1.0
thiP	0.0022022400190790936	0.040495335712371405	0.3274380378098949	-1.0	-1.0	1.0
thiQ	0.012339970641943032	2.4221804562074567e-09	0.6214204707473501	1.0	-1.0	-1.0
proY	0.4745558806754273	0.1926526505228947	0.42174557861371476	1.0	1.0	1.0
sgrR	0.5327291702055563	0.29869858599672416	0.025455844212765033	1.0	1.0	-1.0
leuD	0.1769265489456302	1.952013262135111	0.06873003643181619	1.0	-1.0	-1.0
leuC	0.3249870935797077	3.0655054951836647	0.057169567714524305	1.0	-1.0	-1.0
leuA	0.7534291280259473	1.1212051531410125	0.016220370301951448	1.0	-1.0	-1.0
leuB	0.4339683527099023	2.178912709405303	0.07892880927459167	1.0	-1.0	-1.0
leuL	0.0352374558904458	2.0983006025224427	1.0188323816826284	1.0	1.0	1.0
yacG	0.04161106978959106	0.21071994115913562	0.4146694518630061	1.0	-1.0	-1.0
coaE	0.01048833891050549	0.5049721281670307	0.0031754029191510824	-1.0	1.0	1.0
zapD	0.013216340201746779	0.013191363525280497	0.017538562487492637	1.0	-1.0	1.0
hofB	0.1396609570741879	0.6152854233854061	0.37631565129034006	1.0	1.0	-1.0
malZ	0.1624528875948834	0.005105896192665549	0.0006460315726796728	1.0	1.0	-1.0
hofC	0.053822524112511205	0.3014176398004887	0.14448475804483085	-1.0	1.0	-1.0
ppdD	0.02724460307090215	0.04743203303995269	0.01589387164104128	-1.0	1.0	-1.0
nadC	0.1700897471637649	0.043390675959182445	0.13725200574412177	-1.0	1.0	1.0
aroP	1.953918096850522	0.02327391339491136	0.3049113659481435	-1.0	1.0	-1.0
yacH	0.07516304485068914	0.030221983036605282	0.9114283052368964	1.0	1.0	1.0
speD	1.1366762118791343	0.18203844624262722	3.052798079272705	1.0	-1.0	-1.0
speE	0.9000938919531141	0.15372913842361058	1.8804688133240965	1.0	-1.0	1.0
yacC	0.033206529841651955	1.1907301186539432	0.2164522868761789	1.0	1.0	1.0
gcd	2.0522378478396925	0.00583058564152239	0.16575273743568397	-1.0	1.0	-1.0
can	1.0922275686711487	0.9742890813440894	0.08377200114978223	1.0	-1.0	1.0
queA	0.3477208761581405	1.2449914155737805	0.2552654200562552	1.0	1.0	1.0
panD	0.4390934246101743	0.00750406472708498	0.6352343938212961	-1.0	1.0	-1.0
panC	0.09021248917653613	0.0013132169913567804	0.24375166572976004	1.0	-1.0	-1.0
panB	0.023802742346021866	0.4981612174650225	0.38688652136355905	1.0	-1.0	-1.0
yadC	0.2859290317598685	0.04770960692811438	1.8296812598967276	-1.0	1.0	-1.0
yadK	1.4161310793271404	0.5639155886051688	2.061405988311585	-1.0	1.0	-1.0
yadL	1.462103615169683	0.3209615199575737	1.075922944354225	-1.0	1.0	-1.0
yadM	2.3584309664774157	0.21255286786880756	0.8963838554118133	-1.0	1.0	-1.0
htrE	1.3994688037850542	0.08580783193822511	0.6403203178865366	-1.0	1.0	-1.0
yadV	0.04219438189746638	0.26679705802141607	0.5438657107937277	-1.0	1.0	-1.0
yadN	2.5851676106913857e-05	0.03335941467197845	0.4060094700779966	1.0	1.0	1.0
tgt	0.10423807267102281	0.022583776955940493	0.2249628563608832	1.0	-1.0	-1.0
pcnB	0.15452312528583256	0.05402977002736575	0.28885360669775206	1.0	-1.0	1.0
folK	0.018006085019713902	0.2387308096764742	0.08709952484630223	-1.0	-1.0	1.0
gluQ	0.7812030613627963	1.1252125094199084	1.2802046643190566	1.0	1.0	1.0
dksA	0.02445959697871558	0.4783647064773753	0.011704651618735795	-1.0	1.0	-1.0
sfsA	0.14321414766846274	0.020516929653260796	0.09698873543162279	-1.0	-1.0	1.0
ligT	0.13590478876857626	0.4095892557745895	0.0041988303235998	1.0	1.0	1.0
hemL	0.019990994047085486	0.1427470494677956	0.4748856842263587	-1.0	1.0	-1.0
yadS	0.04572717495875045	0.43170407796248744	0.2667079266069088	-1.0	1.0	1.0
mtn	0.00642973867266905	0.0019233346052067724	0.15793030190399238	-1.0	1.0	1.0
btuF	0.3767796807279371	1.216499935537025	0.03950731941885666	1.0	1.0	1.0
yajC	0.08683508184752853	0.03842629883682136	0.0006497364197421973	1.0	-1.0	1.0
yaeH	1.5078425137022933	1.523595648755098	0.1379728126481652	-1.0	1.0	-1.0
yaeI	0.25630546003474286	0.34380947446443705	1.549769928080392	-1.0	1.0	1.0
dapD	1.0809525023041382	0.0026325825037853967	0.033665954703979484	-1.0	1.0	-1.0
glnD	0.11814926630843925	0.004018240108081161	0.015117905138221421	-1.0	-1.0	-1.0
map	0.06583152710998874	0.0035625954759419542	0.2652774199940744	1.0	-1.0	1.0
yaeP	0.0010156846823763388	0.20257359021025678	0.04988658476886343	1.0	1.0	-1.0
rof	0.2474629865782383	0.5122762431555605	0.22731478911128455	-1.0	1.0	-1.0
yaeF	0.2616833820976612	0.18786556443075042	1.3793703872204206	1.0	1.0	1.0
proS	0.45779824053823504	0.02302494801585908	0.02481250348312436	-1.0	-1.0	-1.0
rcsF	0.171436686562771	0.2561505420593093	0.9022344085820748	-1.0	1.0	1.0
carB	0.565931395723382	0.016520944113764813	3.369061944588992	-1.0	-1.0	1.0
secD	0.01602616083807762	0.0960588869464809	0.1728734883205676	1.0	1.0	1.0
tsaA	0.10177699842146737	1.24481958799181	1.902812460322206	1.0	1.0	1.0
metQ	0.32274634275697167	0.2436332704213342	0.020043176969206655	-1.0	1.0	-1.0
metN	1.589795633658622	0.42525043700578014	0.00869291154187568	1.0	-1.0	-1.0
metI	0.3868014275839453	0.19252289953640123	0.01630317489541433	1.0	-1.0	-1.0
yafC	0.015780925850993555	0.6321716015549148	0.019037140859957447	1.0	1.0	-1.0
mltD	1.6334750479555922	0.8306219167827535	0.9157116708052442	1.0	-1.0	1.0
gloB	0.1601865638651463	0.00047789297744871284	0.14994528733029822	-1.0	1.0	-1.0
rnhA	0.1935815036047055	0.03445629105481496	0.023039079153434283	1.0	1.0	1.0
ykfM	2.00608147969458	1.1822362420149166	3.512560853755949	-1.0	1.0	-1.0
secF	0.0698754908412127	1.4137305493377994e-05	0.11605339559973116	1.0	1.0	1.0
yafV	0.002803223257471288	0.01536703125595329	0.028898556727563696	-1.0	-1.0	-1.0
fadE	0.1525364816767414	0.0269257656754196	0.3712530117551758	-1.0	1.0	1.0
yafK	1.4622584162334915	0.3099351958892256	0.05142407144772709	-1.0	1.0	1.0
yafQ	0.06284614265190314	0.3199227144361245	0.001817573182453458	-1.0	1.0	-1.0
dinJ	0.02675651994609396	0.6272988224593323	0.014036779564435165	1.0	-1.0	-1.0
pepD	0.14374738868939474	0.4154420821998679	0.001024320754318353	-1.0	1.0	-1.0
phoE	0.18900245513991643	0.07509727181772596	1.4462068757455646	-1.0	1.0	-1.0
ykfI	6.8648599517556494	9.490186414495838e-12	0.2941676149946151	-1.0	-1.0	1.0
yajD	0.3148013553606043	0.024518353535499915	0.9373450102225399	-1.0	1.0	-1.0
yafW	1.4202331571299371	0.14561970661204882	0.9489476175164935	1.0	-1.0	-1.0
ykfH	3.2537022862968352	-1.3238565799156277e-10	3.2537022862968352	1.0	1.0	1.0
ykfG	0.7415158933162695	0.02517677598420409	0.029491326125542727	-1.0	-1.0	-1.0
yafX	1.260976766555654	1.682874272591917	0.4667905762737572	1.0	1.0	-1.0
ykfF	7.652046242508487	1.468336563448247e-11	0.3233943078585515	-1.0	1.0	-1.0
ykfB	0.000372477092132506	0.4847921741095085	0.09550362691543723	1.0	-1.0	-1.0
yafY	0.2191303952815109	0.10160166618289701	0.19245956993097235	-1.0	1.0	-1.0
yafZ	0.9634750716251677	0.8627464642128749	0.4787816310162847	1.0	-1.0	-1.0
nrdR	0.04654821560122535	0.11180269767502116	0.05782766368843717	1.0	-1.0	-1.0
ykfA	0.07904082223642828	0.046568146431774204	0.3108789608317437	1.0	1.0	1.0
perR	0.18800293877353902	0.2774691488091433	0.39749565962423794	-1.0	1.0	1.0
afuC	0.02801365799961464	0.1817169213914711	3.8451308122201695	-1.0	1.0	-1.0
