GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
yddE	0.023361546027110408	0.015934914448378218	0.166465307969649	-1.0	-1.0	-1.0
narV	0.1557428337053527	0.1916477343613905	2.6704081629081653	1.0	-1.0	1.0
ybbW	0.12095206504519096	0.004789948936256394	0.7283761164954545	1.0	1.0	1.0
narZ	0.23761134443517662	0.4631998470519808	6.386644266353498	1.0	-1.0	1.0
narW	0.04397248635610851	0.1576696066551695	5.191686962980245	1.0	-1.0	1.0
narY	0.1988364684647963	0.6271202269200584	4.860403499587893	1.0	-1.0	1.0
narU	0.10971553193165268	0.07104876797105925	12.140063386992306	1.0	-1.0	-1.0
yddG	0.08075878836075223	0.20736833734820803	0.00849047140356407	1.0	1.0	-1.0
yddM	0.013359907983684138	0.039558551794362184	0.5948265479558625	-1.0	-1.0	-1.0
adhP	0.7543700226092349	0.3572319470083217	10.241485057160943	1.0	-1.0	-1.0
maeA	0.08408992033575124	0.07976683596658063	0.29471604192074974	1.0	-1.0	1.0
allB	0.14753013780070745	0.18740072069680408	0.10284394935816543	1.0	1.0	-1.0
sra	1.9693707429356948	0.0837032989956299	14.868094638128895	1.0	-1.0	-1.0
bdm	3.9385999117172936	0.13882488145800553	3.8662842945948306	1.0	-1.0	-1.0
ddpF	0.0005656338046656773	0.3489661805372304	1.4768617746390866	-1.0	-1.0	1.0
ddpC	0.12716124258100336	0.5021805076378578	0.1492484892478989	-1.0	-1.0	1.0
ddpB	0.27738779825404514	1.340500585889395	0.8250463333672418	-1.0	-1.0	1.0
ddpD	0.16647521900395612	0.4970917962614327	0.5328015570011645	-1.0	-1.0	1.0
ddpA	0.8947635483936021	0.41471817829771324	2.493875512835247	-1.0	-1.0	1.0
ddpX	1.9584703719140162	0.2216917439987447	3.209912411488199	-1.0	-1.0	1.0
dosP	0.20760049284402024	0.0017981128833526316	5.813049463176706	1.0	-1.0	-1.0
dosC	0.13978793946192852	0.09845814006993298	6.033178703361535	1.0	-1.0	-1.0
yaaU	0.03606509619068937	0.0046926683522502954	0.0017982166635083785	1.0	-1.0	-1.0
ybbY	0.04497826745617828	0.021725892201208463	2.4823085796433	1.0	-1.0	-1.0
yddW	0.0003632365091084111	0.08735208165372482	0.21445745099104085	-1.0	1.0	-1.0
gadC	3.0949155792651477	2.9622511422019207	34.55636097240337	1.0	-1.0	-1.0
gadB	3.0767583021091696	2.9851100246744133	35.97084529894788	1.0	-1.0	-1.0
pqqL	2.2364247815341254	0.013823106111702038	1.5521642610295499	-1.0	1.0	-1.0
yddB	3.0216399047709044	0.04735877117031756	1.2809479318307877	-1.0	1.0	-1.0
yddA	2.865049001282271	0.28623769964390133	2.818592841605225	-1.0	1.0	-1.0
ydeM	0.33522194885288914	0.74974728961886	0.951732816005417	-1.0	1.0	1.0
ydeN	0.04407180274734952	3.889468470388846e-05	0.5351346760471827	-1.0	1.0	-1.0
ydeO	0.08080059116367289	1.0398798612681097	0.15850740282059173	1.0	1.0	-1.0
safA	0.5809617099073172	3.757092198385763	0.7915354625272535	1.0	-1.0	1.0
glxK	0.0004539734587590827	0.03162754884108876	0.7135226899399633	1.0	-1.0	-1.0
ydeP	0.0120938586028643	0.02840708517922723	0.3307040492440293	1.0	1.0	1.0
ydeQ	0.40686010625191926	0.30130074812569263	0.245078515258631	1.0	1.0	1.0
ydeR	3.802762908960205	0.3071911257318254	0.30750986233415345	1.0	1.0	1.0
ydeS	0.8581635861886232	2.0028994883615416	0.23925714535942966	1.0	-1.0	1.0
hipB	0.16965329674278995	0.19811708815010448	0.021781469527413222	-1.0	1.0	-1.0
hipA	0.0003829889271078635	0.0028346975825290777	0.0053083731826121805	-1.0	-1.0	-1.0
lsrK	0.05851585188595215	1.3665833550335904e-06	0.4031400594346722	1.0	-1.0	-1.0
fdrA	0.003309788080004872	0.00047638793990473216	0.09012788996523824	1.0	1.0	-1.0
lsrR	0.0793493315881052	0.23405918278294285	0.2945818340942582	-1.0	-1.0	-1.0
yneE	0.3205590421769986	0.4232487383040243	0.03707244942836874	1.0	1.0	1.0
uxaB	0.2999518693285954	0.06599579869845829	0.7415664144562901	1.0	1.0	1.0
yneF	0.8396362240956957	0.5310120344176228	0.6880075872292907	1.0	1.0	1.0
yneG	0.025099738194575005	0.008161630402012121	0.09927802288555221	1.0	1.0	1.0
glsB	0.008914107402964	0.019120428251047872	0.06019200455294682	1.0	1.0	1.0
sad	0.0014516526152975606	0.0011818998764192568	0.11023806560252658	1.0	1.0	1.0
marC	0.49881225360709736	0.02962515315709835	1.2854581944413088	1.0	-1.0	-1.0
eamA	0.1640182946124935	0.015666946801116133	1.3635166812090405	-1.0	-1.0	1.0
dgcZ	0.7005361537217979	0.028797405774001805	0.013664752920995449	-1.0	-1.0	1.0
ylbE	0.011385460814663878	0.0023413559055766864	0.032146135381275975	1.0	1.0	1.0
ydeI	1.0367696520823344	0.0023951521719792757	14.481659931557328	1.0	-1.0	-1.0
dcp	0.012284433168612496	0.011559421796390135	0.44111552397845966	1.0	-1.0	-1.0
ydfI	0.12136692258919074	0.029681388485676863	0.3670012397347157	1.0	1.0	-1.0
tfaQ	0.05895361412332978	0.05920645568633098	0.5178583982735963	1.0	1.0	1.0
stfQ	0.029914124434715	0.0075529738331960306	0.12861127160056604	-1.0	1.0	-1.0
gnsB	0.708596911224376	0.10700869452447392	1.0460923130143271	-1.0	1.0	-1.0
cspI	1.366004646500297	0.20985503645535175	1.620774313703194	-1.0	-1.0	1.0
ylbF	0.13972075504582948	0.4981107165506497	0.023010502470284577	1.0	1.0	1.0
ydfR	2.073645767577954	1.2018114671426394	0.00048648954085095397	-1.0	-1.0	1.0
rzpQ	0.006729986431777579	0.00918761418904257	0.29058432378748833	-1.0	1.0	1.0
rrrQ	0.042414987480082544	0.1275876891140062	0.5551665085340238	-1.0	1.0	-1.0
essQ	0.7466574317185675	3.553171924120562	1.0820285929920637	-1.0	-1.0	-1.0
cspB	2.9046059169614162	0.742744979973426	0.015832577288118266	-1.0	-1.0	1.0
quuQ	0.05603566701229423	0.08829410910523183	1.348917079858141	-1.0	-1.0	-1.0
ydfU	0.6390056849618753	0.13266413828246026	0.8160926781391211	1.0	1.0	1.0
rem	0.30896690686045325	0.38398604756622734	0.18887165969136532	-1.0	1.0	-1.0
hokD	0.06063057295401997	0.014468954546543289	0.04961012336867476	1.0	1.0	1.0
relE	0.0016981458561939888	0.007304187592676037	0.14323005639725472	-1.0	1.0	1.0
ybcF	0.0024967017604762276	0.0334036290073052	0.0006356686407570367	1.0	-1.0	1.0
relB	0.0035482333138561195	0.0742696303372834	0.6006114345232603	1.0	1.0	1.0
dicC	0.22347457202505083	3.8413126741829284	3.7063929943082137	-1.0	1.0	-1.0
rspB	0.009861908170237382	0.0004757399886008429	1.1820717084567636	-1.0	1.0	-1.0
rspA	0.007835180114207696	0.0074814506893621235	2.4766401251266363	-1.0	1.0	1.0
ynfA	0.07394743939977033	0.015304088439543673	0.0024922258649808793	-1.0	1.0	-1.0
ynfC	0.0075330529505541755	0.039708090460305545	0.18893364458036332	1.0	-1.0	-1.0
ynfK	0.2533926272509923	2.224493951612063	1.925829890295418	-1.0	1.0	-1.0
cysS	0.06227280355121506	0.021410846098393888	0.3034113509990202	-1.0	1.0	-1.0
mlc	0.054469980625783454	0.04511332958552261	0.0007770817439070044	-1.0	-1.0	-1.0
ynfL	0.14900332469334343	7.159727424566054e-05	0.2014139546792727	1.0	-1.0	-1.0
mdtJ	1.0378014749265836	0.009793612490263892	0.08377642198408308	-1.0	-1.0	-1.0
mdtI	0.2975346729496202	3.793444925007944	0.04033167110440594	1.0	1.0	1.0
pntB	0.6468690037230234	0.014962208580203473	0.3306315587247868	-1.0	1.0	-1.0
pntA	0.7615438513210524	0.00942566717532145	0.40829317717140157	-1.0	1.0	-1.0
ydgC	0.0738138084637413	0.316626698920245	0.00013939336458579366	1.0	1.0	1.0
fumC	2.4864165122710897	0.6818731070127926	0.017249519983312478	1.0	1.0	1.0
fumA	0.2386740260916822	0.39234379204172587	0.03458974126537839	1.0	1.0	1.0
uidC	0.020815648978840695	0.19614342581002753	1.568400976098207	-1.0	1.0	-1.0
sfmA	1.141334364893708	0.06369279685140805	0.10384860054369272	1.0	-1.0	-1.0
uidA	0.08738250300615508	0.00046895973882277175	0.0037883957223931175	1.0	1.0	-1.0
uidB	0.22080836146217792	0.008459278029937678	0.18039260929365547	1.0	1.0	1.0
uidR	0.04762526384296262	5.790742171174479e-05	0.048303273504734845	-1.0	-1.0	1.0
hdhA	0.5034426340738545	0.3798382685121964	3.9556970228718047	1.0	-1.0	-1.0
malI	0.17544703970979647	0.003663611716134829	0.006255694218829877	-1.0	1.0	-1.0
ydgJ	0.11319233177097794	0.0015000106743259661	0.4681870131576384	-1.0	-1.0	1.0
pdxY	0.14067524076334026	0.05200821957865687	0.14046880738391954	-1.0	1.0	-1.0
tyrS	0.07070924106030319	0.021787216203073445	0.004459043718901601	-1.0	-1.0	-1.0
pdxH	0.005222133241838733	0.07959216508232181	5.3539746411424005e-05	-1.0	1.0	1.0
mliC	0.1909770797574175	0.0001477337806164436	0.4310840444450017	1.0	1.0	1.0
sfmC	0.219331237264083	0.883547487588725	0.1705726905583247	1.0	-1.0	1.0
anmK	0.006030577135877513	0.002669663455632243	0.002832106280401314	-1.0	-1.0	1.0
slyA	0.15237553568427842	0.0731146603256434	0.015574589558887242	-1.0	-1.0	-1.0
sodC	0.16338526610656107	0.007661787839427614	8.871224533305002	1.0	-1.0	-1.0
ydhF	0.009083883859432262	0.2593320422039571	0.18951613448171178	1.0	-1.0	-1.0
ydhL	0.014489764918208525	0.5884139500728254	5.637772247864143	1.0	-1.0	-1.0
grxD	0.0120301534301821	0.0015424971501256657	0.218737800731033	1.0	-1.0	-1.0
ydhP	0.042223793293932776	0.07197341432653237	0.00015264181528618082	-1.0	-1.0	1.0
ynhF	0.042720425753522306	0.6431426963871125	0.9864490775184258	1.0	-1.0	-1.0
ydhB	0.08136791843801955	0.009166409883675425	0.18285438362536038	1.0	1.0	-1.0
ribC	0.009147585505009381	0.036660963873815455	0.3150618672559298	1.0	1.0	-1.0
sfmD	0.1176078143211168	0.036967244230781876	0.2913856969425125	1.0	1.0	1.0
ydhQ	0.0005818608287877503	0.24976353522814954	2.5020072993982736	1.0	-1.0	-1.0
ydhT	0.16385046115131996	0.0833474939970601	0.05604698623932114	1.0	-1.0	1.0
ydhX	0.382115265947251	0.000900388387334139	0.0010176606590233395	1.0	1.0	1.0
ydhU	0.03874693570401472	0.0550257102699101	0.08387726094667569	1.0	1.0	-1.0
ydhW	0.06332420214117901	0.02083157070120001	0.11417584422761817	1.0	-1.0	1.0
ydhV	0.23719443413908414	0.012607472217718518	0.005227704540627376	1.0	1.0	1.0
ydhY	0.1885195800540087	1.0838090815134955	1.972298310260724	1.0	1.0	1.0
ydhZ	2.398077303348475	0.7689034497063213	0.07649075488027379	-1.0	1.0	-1.0
ldtE	0.5466787069876609	0.010387963131070599	6.763581521562554	1.0	-1.0	-1.0
sufE	0.004335493918594224	0.17681947566396372	0.08694110472605487	1.0	1.0	-1.0
kefC	0.15715341965632518	0.004718192723449921	1.4581180072471047	1.0	-1.0	-1.0
sfmH	1.341129088595042	0.7547326685343148	0.5854454579419013	1.0	1.0	-1.0
sufD	0.005785086869833478	0.2184532391983951	0.0679403256468003	-1.0	1.0	-1.0
sufS	0.0012275907017436083	0.04672196870807355	0.2347165192852252	1.0	1.0	-1.0
sufC	0.022751307485210148	0.5014696632981881	0.13150179368679815	-1.0	1.0	-1.0
sufB	0.008224930918910633	0.32285857236099647	0.21005183005231887	-1.0	1.0	-1.0
sufA	0.08009603926398734	0.13203911616985942	0.24407462347713205	-1.0	1.0	-1.0
ydiH	0.01075041731432691	0.1501030806130279	0.9175570180760104	-1.0	-1.0	1.0
ydiJ	0.15861483337563265	0.08263854165894913	0.09350303391184644	1.0	-1.0	1.0
menI	0.11411359199171489	0.11828485835531755	0.04699884987079228	1.0	-1.0	1.0
ydiP	0.07727581618299506	0.037059114432455215	0.009764083852783767	-1.0	1.0	-1.0
ppsA	0.8127154841079829	0.03311156668673565	0.12297518650219175	-1.0	1.0	-1.0
sfmF	0.0015620108481515516	0.11328023725882286	0.5471686769414248	-1.0	1.0	-1.0
ydiU	0.017355129220363752	0.027179628670136458	0.1316788322642064	-1.0	-1.0	1.0
ydiV	0.24864156789139324	0.0101240703521015	0.3679243399325731	1.0	-1.0	-1.0
nlpC	0.09810908804941576	0.20827159177921706	0.7102979464121049	-1.0	-1.0	-1.0
btuE	0.2085602647576783	0.0032823854358102755	3.4945415039595114	1.0	-1.0	-1.0
btuD	0.04862188889087493	0.0707239543176981	2.4570462940390656	1.0	-1.0	1.0
btuC	0.07752135958751749	0.02928268223525976	0.027188445043823006	-1.0	1.0	1.0
ihfA	0.016731822066326174	0.043982793261259534	0.044345623347477936	-1.0	1.0	1.0
pheT	0.017510780479394583	0.026296543392120952	1.3539639195271924	-1.0	1.0	1.0
pheS	0.00012564186369878882	0.049478531716840024	2.3351031538823843	1.0	1.0	1.0
rplT	0.28968652551185414	0.046585317793926606	0.9804813132105323	-1.0	1.0	1.0
rpmI	0.2676637841919387	0.0384575955110904	0.2965939167825695	-1.0	1.0	-1.0
infC	0.254252798728146	0.005703128248683242	0.17800240120283206	-1.0	1.0	1.0
thrS	0.284449141010203	0.0012900418596233365	0.03598299309254571	-1.0	1.0	1.0
ydiY	0.9737077283174911	0.03812836292769939	1.7385583789226298	-1.0	1.0	-1.0
yniB	0.022435104518246707	0.003696699497321543	0.11474343638017692	-1.0	-1.0	1.0
ydjO	0.35593767502411344	0.01158141347783026	1.297320425188742	1.0	1.0	1.0
cedA	0.0069655978975458055	0.24288622818605088	0.06943040932300981	-1.0	-1.0	-1.0
chbG	0.0026399839684706217	7.71844369404362e-05	0.0017813960297007048	-1.0	1.0	1.0
chbF	0.4554248269411043	0.026641675722845926	0.34158535571630944	-1.0	1.0	-1.0
peaD	0.39993211581123056	1.6742042980551481	0.05789695326464006	-1.0	1.0	1.0
chbR	0.13128938439260573	0.12400061607653834	0.02543377562925353	-1.0	-1.0	-1.0
chbA	0.22599892450180925	0.03822177251654835	0.03526317682032576	-1.0	1.0	-1.0
chbC	0.1511195302773315	0.018458714053073283	0.015026216090264222	-1.0	1.0	-1.0
chbB	0.27890414975545696	0.10050158602902592	0.177096591046763	-1.0	-1.0	-1.0
osmE	0.7118922432674779	0.06378620230613252	8.990021955276816	1.0	-1.0	-1.0
ves	0.23085486816780731	0.05071951093943011	0.06250958252278815	-1.0	-1.0	-1.0
spy	0.19826723963699155	0.5895541007215022	0.2729807390488963	1.0	-1.0	-1.0
astB	0.6611045973571775	0.27738590585859696	1.9901346203390489	1.0	-1.0	1.0
astE	0.26222927607525137	0.2359295068174087	1.242831564656007	1.0	-1.0	1.0
astD	0.5274173323061704	0.14065870821811866	2.379988047455197	1.0	-1.0	1.0
astA	0.27501405522503325	0.17165276017269188	5.487064844185902	1.0	-1.0	1.0
astC	0.5434713753904361	0.7269011088127006	5.9277328292828155	1.0	-1.0	1.0
ynjF	0.05204514491928397	0.0004785565261668512	0.15753484042226024	1.0	-1.0	-1.0
ynjH	0.12005576597463397	0.02016051470107505	1.7301906174306994	1.0	-1.0	-1.0
ynjI	0.016556856078465187	0.05438073189870879	0.2400159157483454	1.0	-1.0	1.0
topB	0.07584582524396044	0.06946841739695842	0.10373407967000259	-1.0	1.0	1.0
selD	0.24867977615893677	0.07606821838554056	0.0036692773199251683	-1.0	1.0	1.0
ydjA	0.5958972945862842	0.0034957353164877247	3.324480246646999e-08	-1.0	-1.0	1.0
ydjE	0.1867155797140998	0.3753807916507339	2.5908444989983908	1.0	1.0	1.0
ydjF	0.11151871962025162	0.002427435546718648	0.582961081232988	-1.0	1.0	-1.0
ydjG	0.06467098421635598	0.04820248168868982	0.20375667085213567	-1.0	1.0	1.0
ydjH	0.0019238215263394087	0.0025812054858234124	0.10472935195626698	1.0	1.0	-1.0
ydjI	0.04721769765837519	0.11704961995455193	0.002635674840427149	-1.0	-1.0	-1.0
ydjJ	0.032059371276801474	0.15504369964527281	0.3401623026094641	1.0	1.0	1.0
ydjK	0.17210738337396536	0.002971297657096361	0.11456031579821624	1.0	1.0	-1.0
ydjL	0.00346604778337678	0.00614889637054028	0.08635034700001953	1.0	-1.0	1.0
yeaC	0.013847861247421989	0.20089082838339323	0.40435688291106686	1.0	1.0	1.0
msrB	0.024405037571194832	0.07693809510917848	0.11953082653648384	1.0	-1.0	-1.0
yeaE	0.0028633046931836326	0.0871744187237562	0.0009113942459006985	1.0	-1.0	1.0
mipA	0.00278467226572765	0.005186657435071851	0.019356334167815348	-1.0	1.0	-1.0
yoaI	22.473039012162904	-2.21195506355798e-10	22.47303901216286	1.0	-1.0	-1.0
yeaM	0.054078394646136424	0.016597875998901057	0.0007347990126523873	1.0	1.0	1.0
yoaF	0.2810401124016746	0.4740653450401684	0.9695148447480353	-1.0	-1.0	-1.0
yeaQ	1.1137173199437065	0.11340089163179456	11.238194920927167	1.0	-1.0	-1.0
yoaG	0.4638705623989452	0.040160480161990364	0.07848241614764362	1.0	1.0	-1.0
yeaR	1.0173890354003303	0.7590598894586906	1.8270088571551053	1.0	-1.0	1.0
leuE	0.846324626647621	0.004068471899795728	0.0032000952577340425	1.0	1.0	-1.0
dmlR	0.1688346271330239	0.04615748845892162	0.22702103337573246	1.0	-1.0	-1.0
rnd	0.049394845790206254	0.09404467428252827	0.6318237267094517	-1.0	1.0	1.0
fadD	0.1997915887994049	0.00023718952691166584	1.9148502412096646	-1.0	1.0	-1.0
emrE	0.051716775269198934	0.03365424560569025	0.028426935730828662	-1.0	1.0	1.0
yeaY	0.00013776685538013922	0.03064231694128594	0.47810671976943997	1.0	1.0	1.0
tsaB	0.024971297715292606	0.06247161125474421	0.3112776086850626	-1.0	1.0	1.0
yoaA	0.02871318098190967	0.07059773176122155	0.09663524829143713	-1.0	-1.0	1.0
yoaH	0.12841133472877986	0.02171792924968763	0.14269088666769303	-1.0	-1.0	1.0
yoaE	0.011047221926579587	0.002616104111701212	0.7984345117082469	1.0	1.0	1.0
rlmA	0.010816824386915613	0.004075510775708724	0.01324740262491303	1.0	1.0	1.0
cspC	1.5416867024900007	0.03886949323818101	0.30872845186702946	-1.0	-1.0	-1.0
yobF	1.5584141752146081	0.04677516884623856	0.010918793525519277	-1.0	1.0	1.0
yebO	0.5546608639209838	0.3726611102361028	1.3331860464770147	-1.0	1.0	1.0
mgrB	0.19585506744583547	0.0697536262120746	0.001478526049391693	-1.0	-1.0	1.0
ybcK	0.04602800185783762	0.23880914029790035	0.12509125855674286	1.0	1.0	1.0
kdgR	0.08770964192236663	0.1976511602838278	0.009230382773972146	-1.0	-1.0	-1.0
htpX	5.3786045494774726e-05	4.543543925805693e-05	2.0400216395714956	1.0	1.0	1.0
prc	0.015770071631581173	1.96256192852573e-06	0.03428616772440796	-1.0	-1.0	1.0
proQ	0.04867740164776535	0.005285669756010636	0.10993027766152963	-1.0	1.0	1.0
msrC	0.020944969490918286	0.00022153053277529366	0.2370362715136891	-1.0	-1.0	1.0
pphA	0.17299737578147922	0.006989363702645801	1.576540887681826	1.0	-1.0	-1.0
yebY	0.013822918204994927	0.15083796264385096	0.0019875261219208795	-1.0	-1.0	-1.0
yebZ	0.13306255502943243	0.0009253452201587464	0.049048267080586516	-1.0	-1.0	-1.0
yobA	0.24715045660770585	0.19402241036790713	0.9319762954592186	-1.0	-1.0	-1.0
ptrB	0.17434536388094446	0.03423747133468669	4.066393169597404	1.0	-1.0	-1.0
ybcL	0.0004538613521842816	0.06861297931576604	0.7249894651046169	1.0	-1.0	-1.0
yebE	0.00020749174543310822	0.0005006667119992203	0.18375446956971075	-1.0	1.0	-1.0
yebF	0.09238490265686217	0.06908568180106833	3.1696653267329538	1.0	-1.0	-1.0
yebG	0.28262800022007895	0.2133915695447186	0.5944766879920671	-1.0	1.0	-1.0
eda	0.19857869238230386	0.18375113554516354	0.7266891996528173	1.0	1.0	1.0
edd	0.09066345364798378	0.05481339854048972	0.2407490926416853	1.0	1.0	-1.0
zwf	0.17991412105703475	0.01698341093331368	0.4507066719752473	1.0	1.0	1.0
lpxM	0.023411028741227358	6.40196326295861e-06	0.004785255708242397	1.0	1.0	1.0
mepM	0.04135224951063354	0.028496968198955752	1.2057688858138098	1.0	1.0	1.0
znuA	0.03534972786998636	0.008452354764574954	0.8719336876604211	-1.0	1.0	-1.0
ruvB	0.0002257858144778524	0.01004661816088781	0.061225668090671315	-1.0	1.0	1.0
thrB	0.0007416956591335122	0.03676473182030726	1.1366890679635162	-1.0	1.0	-1.0
kefF	0.12081081124943044	0.0008011105087190051	1.3561673086869797	1.0	-1.0	-1.0
ybcM	0.018965504381441622	0.04268766115773137	0.37784201342596613	1.0	-1.0	-1.0
ruvA	0.2570486907408345	0.2705664228940323	0.07581307652670066	-1.0	-1.0	-1.0
ruvC	0.12509296631633404	0.13154363044355222	1.8015248766925183	-1.0	1.0	1.0
yebC	0.06345152885814365	0.003926729642810933	0.7966301187405147	-1.0	1.0	-1.0
nudB	0.056816938974707076	0.021774744282618386	0.41170868308397157	-1.0	1.0	-1.0
aspS	0.13016262386611094	0.0010506393113766666	0.5211944291127881	-1.0	1.0	-1.0
torZ	0.04113160240398897	0.10668672752851668	0.24420471958232584	-1.0	1.0	-1.0
torY	0.06543892058065681	0.04072387812354927	0.05641584995299098	-1.0	1.0	-1.0
cutC	0.00623259903405915	0.003086833269590028	0.14471728985073345	1.0	1.0	1.0
yecM	0.0004470821553534954	0.0008137673760850728	0.226154473469534	1.0	1.0	-1.0
ybcN	0.9563857743315989	0.015660151102395492	0.42941500947318945	1.0	1.0	1.0
flhB	0.4067028748703905	0.0019846393617681812	0.16551656312501262	1.0	-1.0	-1.0
flhA	0.05617451647194904	0.004240275364532031	0.014168922763104441	1.0	-1.0	1.0
flhE	0.573305102325544	1.1666696563901624	0.00781582765929656	1.0	1.0	1.0
cheZ	0.13022227820176435	0.013208174471076917	0.001889180378487565	1.0	-1.0	1.0
cheY	0.21408290208171865	0.20652577278197137	0.2794661559371048	1.0	-1.0	-1.0
cheB	0.07086611686940258	0.005300253003253874	0.09142196862490337	1.0	-1.0	-1.0
cheR	0.04146841088802733	0.7202529973459246	0.069238893089973	1.0	-1.0	1.0
tap	0.13244353818929172	0.2814858008328007	1.0358104480969526	1.0	-1.0	-1.0
tar	0.19428040796767299	0.000797901873326845	2.6157457820807624	1.0	-1.0	-1.0
cheW	0.06262146467480934	0.643880286513561	0.44797825975258077	1.0	-1.0	-1.0
ninE	0.07408043728043978	5.067154640875206	2.0046730116703593	-1.0	1.0	-1.0
cheA	0.05311743148122655	0.030273240397780843	0.02635888279590637	1.0	-1.0	-1.0
motA	0.3017220819058464	0.9549137047096277	0.24102343241908786	1.0	1.0	1.0
motB	0.030325374685246875	0.003602838207770964	2.1572641419331795e-05	1.0	-1.0	-1.0
flhC	0.015515796012979088	0.016434289752322584	0.017849408393828148	1.0	-1.0	-1.0
flhD	0.08035571007007936	0.0011663562614849798	0.3092155646861183	1.0	-1.0	-1.0
otsB	1.5188624729641793	0.12963883660948028	18.744462310022783	1.0	-1.0	-1.0
otsA	2.803639451140632	0.3222938499180309	15.766093630869646	1.0	-1.0	-1.0
araH	0.03140944308135191	0.09599080175303787	0.5360011710286243	1.0	-1.0	-1.0
ybcO	0.5830436787722917	2.8527859498217314	1.8692227944147817	-1.0	1.0	1.0
araG	0.20507951791618173	0.007132409551609237	0.1316070254739909	1.0	-1.0	1.0
araF	0.0003516753488452262	0.09043601681315483	0.3062317247940772	1.0	1.0	1.0
yecJ	0.16155236539243134	0.1775870614594659	0.8042499608063103	-1.0	1.0	1.0
azuC	0.1932577287640953	0.16156998465246275	1.8252257703924357	-1.0	-1.0	1.0
yecH	0.15675182429049883	1.5022760800084036	0.8453503090800929	1.0	1.0	-1.0
yecA	1.0034910385190408	0.3350161321021976	0.01608003340221842	-1.0	1.0	-1.0
pgsA	0.11064889841397907	0.10996511084508398	0.5781037592314853	-1.0	1.0	1.0
uvrY	0.9482090834682673	0.004048483989483265	0.14726431953781466	-1.0	-1.0	1.0
uvrC	0.027979246739040953	0.23959823912718392	0.6119712540319586	-1.0	-1.0	1.0
sdiA	1.3256466435715426	0.11308257060086602	0.0210227578310771	-1.0	1.0	1.0
yecS	8.616257296489849e-05	0.11173673928986227	0.057649936081744624	1.0	1.0	1.0
yecC	0.006057794361096214	0.0144214583401725	0.02082556217274356	1.0	-1.0	-1.0
dcyD	0.0002624940644668783	0.01191941622051984	0.05259442216166921	1.0	-1.0	-1.0
fliY	0.06913391805066493	0.06405694613412538	0.009486439673517255	-1.0	-1.0	-1.0
fliZ	0.030649638328962503	0.26243190653562243	7.565466122277229	1.0	-1.0	-1.0
fliA	0.11845824130274951	0.44514198479753775	12.93058195651065	1.0	-1.0	-1.0
fliC	0.26097904075982203	0.07384077802791111	2.170937706898058	1.0	-1.0	-1.0
yedD	0.023328338960280193	0.13470362513962986	0.040405951103458015	1.0	1.0	-1.0
fliE	0.06713863204484571	0.8658090281239073	5.8956912429036565	-1.0	-1.0	1.0
rusA	0.8933866275307167	0.9491158991773831	0.8915175667365958	-1.0	1.0	1.0
dsrB	0.2202577499552824	0.051967497361852966	1.1605997851001004	-1.0	-1.0	-1.0
yedQ	0.5437339134710255	0.03190831232998437	0.5560657331593277	1.0	-1.0	1.0
yodC	0.11030063061545903	2.0778373310298583	14.351161017571723	1.0	-1.0	-1.0
yedI	0.018654320014849013	0.00812442380819145	1.769276326423817	-1.0	-1.0	-1.0
dcm	0.001277746592835971	0.020763373647909034	0.21170764897279515	-1.0	1.0	1.0
vsr	0.07951715654664415	0.006010515233891622	0.002089325632090855	1.0	1.0	1.0
yedJ	0.08355300204657179	0.02579086092533156	0.5105420165189006	1.0	-1.0	1.0
yedR	0.04236903314151208	0.05233773037205358	2.333055149716608	1.0	-1.0	-1.0
yedW	0.24292489607466455	0.00038588750300183605	0.03487505778816402	-1.0	-1.0	1.0
yedV	1.2810279926833701e-05	0.06419366630739393	0.5125641163717544	-1.0	-1.0	1.0
ylcG	12.646369831053235	4.267874942343042e-11	12.646369831053232	-1.0	-1.0	1.0
yeeO	0.21171375070819698	0.0908690137902044	0.15149940028642095	1.0	-1.0	1.0
cbl	0.013713234414718833	0.02318179472202564	2.2434210666943954e-06	-1.0	-1.0	1.0
nac	5.752216606407408	2.61779420190514	2.240633318141451	-1.0	-1.0	1.0
ldtA	0.5219653882411055	0.008719016315523465	1.8406527130054344	1.0	-1.0	-1.0
cobT	0.003499063951070802	0.2676473505415331	0.2591907942025371	-1.0	-1.0	1.0
cobU	0.08961192899595022	0.0006138829993606598	0.00832893234955917	-1.0	1.0	-1.0
cobS	0.09614702371614248	0.077249176727059	0.05770518269807756	-1.0	-1.0	1.0
quuD	3.776296871205176e-06	0.3199261174458554	3.45677879654005e-08	1.0	-1.0	-1.0
yeeX	0.032954920356758066	0.1806434775462229	0.008225557574320419	-1.0	1.0	-1.0
yeeA	0.12607431032427296	0.07647156795437393	0.15790759378993813	1.0	-1.0	1.0
sbmC	0.21140911819657138	0.015397319214977001	0.9618300768792167	1.0	-1.0	-1.0
dacD	0.17854180164012323	0.05203734818981198	0.01883711935973187	1.0	1.0	1.0
yeeD	5.125914454124171	0.5151622351134968	0.6091210379817511	1.0	1.0	1.0
essD	17.8963704131591	3.042719094478623	3.252732242012942	-1.0	1.0	-1.0
yeeE	4.984290290914473	0.036926421375468976	0.17520824397529466	1.0	1.0	1.0
plaP	0.03843253043736894	0.009981932240800795	3.5321857905319085	-1.0	1.0	-1.0
