evolved_compound,grown_compound,strain,repl,growth_rate,rel_growth_rate,growth_ratio,exp_name
glutarate,M9,GLUT2-1,1,0.49680989495719974,-0.044302898945933755,0.9181263140603831,GLUT
glutarate,M9,GLUT2-10,2,0.5072602850891054,-0.033852508814028126,0.9374390899726385,GLUT
glutarate,M9,GLUT3-7,3,0.5191820233799808,-0.02193077052315273,0.9594709813365111,GLUT
glutarate,M9,GLUT4-4,1,0.4919948674836638,-0.049117926419469715,0.9092279336713253,GLUT
glutarate,M9,GLUT5-4,2,0.5330883508930273,-0.008024443010106186,0.9851704799802928,GLUT
glutarate,M9,GLUT5-9,3,0.527856755121426,-0.013256038781707447,0.9755022632414778,GLUT
glutarate,M9,GLUT6-10,1,0.49018227632536737,-0.05093051757776612,0.9058781863012403,GLUT
glutarate,M9,GLUT7-6,2,0.6104563988511917,0.06934360494805825,1.1281500007565366,GLUT
glutarate,M9,GLUT8-5,3,0.5194546998304661,-0.02165809407266739,0.9599748992877362,GLUT
glutarate,M9,GLUT1-3,3,0.5165693736740039,-0.024543420229129587,0.9546426909404712,GLUT
glutarate,M9,GLUT2-1,2,0.4661868488681398,-0.07492594503499367,0.8615335917405671,GLUT
glutarate,M9,GLUT2-10,3,0.572183072962139,0.0310702790590055,1.0574192283181674,GLUT
glutarate,M9,GLUT3-9,1,0.5482254355950326,0.007112641691899069,1.0131444714891962,GLUT
glutarate,M9,GLUT4-4,2,0.486398620736491,-0.05471417316664251,0.8988858260548963,GLUT
glutarate,M9,GLUT5-4,3,0.5393487360731638,-0.0017640578299696896,0.9967399443335182,GLUT
glutarate,M9,GLUT6-4,1,0.49850145493574427,-0.04261133896738922,0.9212523905413014,GLUT
glutarate,M9,GLUT6-10,2,0.4458957123656297,-0.0952170815375038,0.8240346881272429,GLUT
glutarate,M9,GLUT7-6,3,0.5759748346306179,0.034862040727484445,1.0644265689525079,GLUT
glutarate,M9,GLUT8-6,1,0.6291434720053349,0.08803067810220144,1.1626845254705993,GLUT
NA,M9,MG1655,1,0.6847944361374539,-0.044201549823705055,0.939366538808267,HEXA_group1
hexanoate,M9,HEXA1-4,1,0.5636781767031559,-0.1653178092580031,0.7732253504248907,HEXA_group1
NA,M9,MG1655,2,0.7226082455211399,-0.006387740440019107,0.9912376191871659,HEXA_group1
hexanoate,M9,HEXA1-4,2,0.5751196360068045,-0.1538763499543545,0.7889201683991809,HEXA_group1
hexanoate,M9,HEXA2-3,3,0.855084425659973,0.126088439698814,1.172961774998761,HEXA_group1
hexanoate,M9,HEXA3-1,1,0.6591687310478378,-0.0698272549133212,0.9042144864196253,HEXA_group1
hexanoate,M9,HEXA3-9,2,0.7363168336959989,0.007320847734839875,1.010042370432517,HEXA_group1
hexanoate,M9,HEXA4-7,3,0.563129312450833,-0.16586667351032602,0.7724724460702813,HEXA_group1
hexanoate,M9,HEXA5-8,1,0.6708934448078901,-0.05810254115326885,0.9202978585997803,HEXA_group1
hexanoate,M9,HEXA6-4,2,0.6390334280335107,-0.08996255792764829,0.8765938912420274,HEXA_group1
hexanoate,M9,HEXA6-9,3,0.657723540337558,-0.07127244562360102,0.9022320465460033,HEXA_group1
hexanoate,M9,HEXA7-4,1,0.62387952626739,-0.10511645969376904,0.8558065315611084,HEXA_group1
hexanoate,M9,HEXA8-2,2,0.7842592928061107,0.05526330684495173,1.075807422687093,HEXA_group1
NA,M9,MG1655,3,0.7665887107489795,0.0375927247878205,1.051567807658441,HEXA_group1
hexanoate,M9,HEXA1-4,3,0.6468512136674733,-0.08214477229368566,0.8873179360715131,HEXA_group1
hexanoate,M9,HEXA2-9,1,0.7504384150173039,0.021442429056144907,1.0294136448884197,HEXA_group1
hexanoate,M9,HEXA3-1,2,0.7008690749550798,-0.028126911006079225,0.9614169192317366,HEXA_group1
hexanoate,M9,HEXA3-9,3,0.7685707950136378,0.03957480905247879,1.0542867310857695,HEXA_group1
hexanoate,M9,HEXA4-10,1,0.8535778687144554,0.1245818827532964,1.1708951560124696,HEXA_group1
hexanoate,M9,HEXA5-8,2,0.6891653375923356,-0.03983064836882344,0.9453623214175755,HEXA_group1
hexanoate,M9,HEXA6-4,3,0.66415529031368,-0.06484069564747896,0.9110547974252718,HEXA_group1
hexanoate,M9,HEXA7-2,1,0.7710502552861004,0.042054269324941385,1.0576879298855042,HEXA_group1
hexanoate,M9,HEXA7-4,2,0.6784673348506106,-0.050528651110548384,0.9306873397335269,HEXA_group1
hexanoate,M9,HEXA8-2,3,0.8386445186143222,0.10964853265316321,1.150410338005627,HEXA_group1
NA,M9,MG1655,4,0.7374980766228417,0.008502090661682726,1.0116627400224611,HEXA_group1
hexanoate,M9,HEXA1-5,1,0.7227345288466637,-0.006261457114495328,0.99141084829673,HEXA_group1
hexanoate,M9,HEXA2-9,2,0.7221757172921446,-0.006820268669014418,0.9906442987336589,HEXA_group1
hexanoate,M9,HEXA3-1,3,0.6859181131326972,-0.04307787282846176,0.9409079423507869,HEXA_group1
hexanoate,M9,HEXA4-4,1,0.9710766957156667,0.24208070975450768,1.3320741326652596,HEXA_group1
hexanoate,M9,HEXA4-10,2,0.8863355037624792,0.15733951780132016,1.2158304309369725,HEXA_group1
hexanoate,M9,HEXA5-8,3,0.6564620226771425,-0.07253396328401651,0.900501560117121,HEXA_group1
hexanoate,M9,HEXA6-7,1,0.7015894290445679,-0.027406556916591107,0.9624050647131391,HEXA_group1
hexanoate,M9,HEXA7-2,2,0.8691154629776615,0.1401194770165025,1.1922088457479765,HEXA_group1
hexanoate,M9,HEXA7-4,3,0.6655196605311795,-0.0634763254299795,0.9129263718149451,HEXA_group1
hexanoate,M9,HEXA8-5,1,0.8495298412636714,0.12053385530251237,1.165342275710328,HEXA_group1
NA,M9,MG1655,5,0.7334904607753803,0.004494474814221272,1.0061652943236654,HEXA_group1
hexanoate,M9,HEXA1-5,2,0.692533265954611,-0.036462720006548044,0.9499822760224488,HEXA_group1
hexanoate,M9,HEXA2-9,3,0.7256969217071055,-0.003299064254053463,0.9954745097125552,HEXA_group1
hexanoate,M9,HEXA3-7,1,0.7842194676556303,0.05522348169447133,1.0757527925502373,HEXA_group1
hexanoate,M9,HEXA4-4,2,0.7025776469397419,-0.026418339021417103,0.9637606522804302,HEXA_group1
hexanoate,M9,HEXA4-10,3,0.6305792503666795,-0.0984167355944795,0.8649968758542339,HEXA_group1
hexanoate,M9,HEXA5-10,1,0.6791424065920196,-0.04985357936913937,0.9316133691690923,HEXA_group1
hexanoate,M9,HEXA6-7,2,0.6387412215852386,-0.0902547643759204,0.8761930571443103,HEXA_group1
hexanoate,M9,HEXA7-2,3,0.86334263144229,0.13434664548113096,1.1842899660194959,HEXA_group1
hexanoate,M9,HEXA8-1,1,0.646956456162765,-0.08203952979839402,0.8874623024292412,HEXA_group1
hexanoate,M9,HEXA8-5,2,0.903565507520846,0.17456952155968697,1.2394656828316035,HEXA_group1
hexanoate,M9,HEXA1-1,1,0.7157527777655118,-0.013243208195647171,0.9818336335855314,HEXA_group1
hexanoate,M9,HEXA1-5,3,0.6453065267121678,-0.08368945924899118,0.8851990122570439,HEXA_group1
hexanoate,M9,HEXA2-10,1,0.7562004487695356,0.027204462808376628,1.0373177127614885,HEXA_group1
hexanoate,M9,HEXA3-7,2,0.7759739067667858,0.046977920805626794,1.0644419471578952,HEXA_group1
hexanoate,M9,HEXA4-4,3,0.854917349299759,0.12592136333860005,1.1727325880575001,HEXA_group1
hexanoate,M9,HEXA5-7,1,0.6310451014716242,-0.09795088448953482,0.8656359069516829,HEXA_group1
hexanoate,M9,HEXA5-10,2,0.6854475145128008,-0.04354847144835816,0.9402623988512903,HEXA_group1
hexanoate,M9,HEXA6-7,3,0.6249157756217711,-0.10408021033938786,0.8572280062665074,HEXA_group1
hexanoate,M9,HEXA7-3,1,0.6680090206631157,-0.06098696529804326,0.9163411507436028,HEXA_group1
hexanoate,M9,HEXA8-1,2,0.5707253941175735,-0.1582705918435855,0.7828923685568576,HEXA_group1
hexanoate,M9,HEXA8-5,3,0.9296140542136854,0.20061806825252637,1.2751977680480882,HEXA_group1
hexanoate,M9,HEXA1-1,2,0.6864643653825755,-0.04253162057858351,0.9416572636919162,HEXA_group1
hexanoate,M9,HEXA2-3,1,0.7268473400200125,-0.0021486459411464987,0.9970525956486391,HEXA_group1
hexanoate,M9,HEXA2-10,2,0.7987739161817046,0.06977793022054557,1.0957178524495514,HEXA_group1
hexanoate,M9,HEXA3-7,3,0.6938488696339841,-0.03514711632717493,0.9517869549297524,HEXA_group1
hexanoate,M9,HEXA4-7,1,0.8500180791651185,0.12102209320395951,1.1660120158883942,HEXA_group1
hexanoate,M9,HEXA5-7,2,0.6255627164756523,-0.10343326948550668,0.8581154471665121,HEXA_group1
hexanoate,M9,HEXA5-10,3,0.6599145032344752,-0.0690814827266838,0.9052374991672938,HEXA_group1
hexanoate,M9,HEXA6-9,1,0.6621990990781639,-0.06679688688299512,0.9083713927520116,HEXA_group1
hexanoate,M9,HEXA7-3,2,0.8470636110740363,0.11806762511287727,1.1619592252722883,HEXA_group1
hexanoate,M9,HEXA8-1,3,0.6876667777235168,-0.04132920823764219,0.9433066724185718,HEXA_group1
hexanoate,M9,HEXA8-5,4,0.6232589521836056,-0.10573703377755339,0.8549552592691683,HEXA_group1
hexanoate,M9,HEXA1-1,3,0.6281492170098318,-0.10084676895132716,0.8616634784094678,HEXA_group1
hexanoate,M9,HEXA2-3,2,0.7331499434054284,0.004153957444269385,1.005698189735287,HEXA_group1
hexanoate,M9,HEXA2-10,3,0.7637824038833122,0.0347864179221532,1.0477182571537598,HEXA_group1
hexanoate,M9,HEXA3-9,1,0.7002437751275888,-0.028752210833570158,0.9605591644024469,HEXA_group1
hexanoate,M9,HEXA4-7,2,0.8552488157299241,0.12625282976876506,1.1731872770222522,HEXA_group1
hexanoate,M9,HEXA5-7,3,0.6291928036388897,-0.09980318232226926,0.8630950180189514,HEXA_group1
hexanoate,M9,HEXA6-4,1,0.5842514878788488,-0.14474449808231016,0.8014467831513928,HEXA_group1
hexanoate,M9,HEXA6-9,2,0.6280103525845155,-0.10098563337664346,0.8614729911804699,HEXA_group1
hexanoate,M9,HEXA7-3,3,0.8145553150756716,0.08555932911451258,1.1173659811057879,HEXA_group1
hexanoate,M9,HEXA8-2,1,0.6056538807318196,-0.12334210522933942,0.8308055083914946,HEXA_group1
NA,M9,MG1655,1,0.7628809770997708,-0.03660847883998464,0.9542101792987959,HMDA
HMDA,M9,HMDA1-8,1,0.7291226640257379,-0.07036679191401751,0.9119853409057093,HMDA
NA,M9,MG1655,2,0.8060413692094187,0.006551913269663312,1.0081951215503673,HMDA
HMDA,M9,HMDA1-8,2,0.8121031797828576,0.01261372384310222,1.0157772235135678,HMDA
HMDA,M9,HMDA2-1,3,0.7587555950906836,-0.040733860849071823,0.9490501587651441,HMDA
HMDA,M9,HMDA3-4,1,0.8878741811541032,0.08838472521434781,1.1105514582558897,HMDA
HMDA,M9,HMDA3-6,2,0.8634706851794793,0.06398122923972394,1.0800276085749219,HMDA
HMDA,M9,HMDA4-6,3,0.6465330815422047,-0.15295637439755072,0.8086824369462646,HMDA
HMDA,M9,HMDA5-5,1,0.8677313526377332,0.06824189669797776,1.0853568439095462,HMDA
HMDA,M9,HMDA6-3,2,0.7968150493799461,-0.002674406559809328,0.9966548569966245,HMDA
HMDA,M9,HMDA6-10,3,0.7504299796452008,-0.04905947629455465,0.9386364936647126,HMDA
HMDA,M9,HMDA7-10,1,0.7573219046752909,-0.042167551264464476,0.947256901324735,HMDA
HMDA,M9,HMDA8-9,2,0.6850241629934077,-0.11446529294634766,0.8568270136698675,HMDA
NA,M9,MG1655,3,0.8008131939257336,0.0013237379859781795,1.0016557291358172,HMDA
HMDA,M9,HMDA1-8,3,0.8171379143915765,0.01764845845182106,1.0220746606733873,HMDA
HMDA,M9,HMDA2-8,1,0.7172859113783633,-0.08220354456139212,0.8971799515920239,HMDA
HMDA,M9,HMDA3-4,2,0.9677365875647606,0.16824713162500515,1.2104432151981792,HMDA
HMDA,M9,HMDA3-6,3,0.8027460396809627,0.0032565837412072973,1.004073329194041,HMDA
HMDA,M9,HMDA4-9,1,0.6926096698041972,-0.10687978613555815,0.866314952196678,HMDA
HMDA,M9,HMDA5-5,2,0.9351128913112586,0.13562343537150323,1.1696375535210597,HMDA
HMDA,M9,HMDA6-3,3,0.7637169500088554,-0.03577250593089998,0.9552558127375784,HMDA
HMDA,M9,HMDA7-1,1,0.7957986220003382,-0.0036908339394171596,0.9953835114247019,HMDA
HMDA,M9,HMDA7-10,2,0.7576470601126395,-0.04184239582711591,0.9476636051717123,HMDA
HMDA,M9,HMDA8-9,3,0.8140138683486094,0.014524412408854048,1.0181671093983116,HMDA
NA,M9,MG1655,4,0.8324650237535919,0.03297556781383648,1.0412457820035608,HMDA
HMDA,M9,HMDA1-10,1,0.7380945352145013,-0.0613949207252541,0.9232073415488791,HMDA
HMDA,M9,HMDA2-8,2,0.7460679916386186,-0.05342146430113681,0.9331805267671194,HMDA
HMDA,M9,HMDA3-4,3,0.855705163415541,0.05621570747578564,1.0703145076625271,HMDA
HMDA,M9,HMDA4-2,1,0.6251940318166067,-0.1742954241231487,0.7819915912233337,HMDA
HMDA,M9,HMDA4-9,2,0.6369987759984755,-0.16249067994127986,0.7967569444048751,HMDA
HMDA,M9,HMDA5-5,3,0.8418944742829161,0.04240501834316068,1.0530401220780528,HMDA
HMDA,M9,HMDA6-7,1,0.6981795763930553,-0.10130987954670012,0.8732817815244155,HMDA
HMDA,M9,HMDA7-1,2,0.8140727578580165,0.014583301918261071,1.018240768292709,HMDA
HMDA,M9,HMDA7-10,3,0.8053193421231484,0.005829886183392974,1.007292011345591,HMDA
HMDA,M9,HMDA8-10,1,0.7016021712546217,-0.09788728468513375,0.8775627571347108,HMDA
NA,M9,MG1655,5,0.7952467157102622,-0.004242740229493225,0.994693188011459,HMDA
HMDA,M9,HMDA1-10,2,0.739446400864287,-0.060043055075468366,0.9248982527169278,HMDA
HMDA,M9,HMDA2-8,3,0.7331782323491046,-0.06631122359065078,0.9170580386045172,HMDA
HMDA,M9,HMDA3-5,1,0.8567689966014208,0.05727954066166541,1.0716451483332403,HMDA
HMDA,M9,HMDA4-2,2,0.6363838517787056,-0.1631056041610498,0.7959877982764285,HMDA
HMDA,M9,HMDA4-9,3,0.6517913257228979,-0.14769813021685751,0.8152594394841061,HMDA
HMDA,M9,HMDA5-10,1,0.8296917141170085,0.030202258177253083,1.0377769312063685,HMDA
HMDA,M9,HMDA6-7,2,0.6818234341012819,-0.11766602183847352,0.8528235476224466,HMDA
HMDA,M9,HMDA7-1,3,0.8016926038201376,0.002203147880382228,1.0027556934791497,HMDA
HMDA,M9,HMDA8-5,1,0.7711166652724611,-0.028372790667294256,0.9645113635251842,HMDA
HMDA,M9,HMDA8-10,2,0.7100119568115492,-0.08947749912820624,0.888081702061936,HMDA
HMDA,M9,HMDA1-6,1,0.751021527267016,-0.04846792867273941,0.9393764003857086,HMDA
HMDA,M9,HMDA1-10,3,0.7083239696253114,-0.09116548631444399,0.8859703706695118,HMDA
HMDA,M9,HMDA2-9,1,0.6975602053594032,-0.10192925058035218,0.8725070733290159,HMDA
HMDA,M9,HMDA3-5,2,0.8070992219792829,0.007609766039527455,1.0095182819272865,HMDA
HMDA,M9,HMDA4-2,3,0.6294769971040267,-0.17001245883572869,0.7873487166433127,HMDA
HMDA,M9,HMDA5-4,1,0.8251578443235995,0.02566838838384411,1.0321059748732675,HMDA
HMDA,M9,HMDA5-10,2,0.8290629923937927,0.029573536454037264,1.036990527184971,HMDA
HMDA,M9,HMDA6-7,3,0.7741006465232619,-0.025388809416493463,0.9682437220055012,HMDA
HMDA,M9,HMDA7-7,1,0.7740072522271548,-0.02548220371260057,0.968126904584817,HMDA
HMDA,M9,HMDA8-5,2,0.6906603165003886,-0.10882913943936678,0.863876704525835,HMDA
HMDA,M9,HMDA8-10,3,0.8010180968859678,0.0015286409462124118,1.0019120213967245,HMDA
HMDA,M9,HMDA1-6,2,0.8113609227601515,0.011871466820396082,1.0148488097400132,HMDA
HMDA,M9,HMDA2-1,1,0.7559512953554585,-0.04353816058429694,0.9455425456072836,HMDA
HMDA,M9,HMDA2-9,2,0.7212168708573132,-0.07827258508244217,0.9020967887682307,HMDA
HMDA,M9,HMDA3-5,3,0.8259746158313044,0.02648515989154898,1.0331275912331042,HMDA
HMDA,M9,HMDA4-6,1,0.5982515978725437,-0.20123785806721173,0.7482920424126572,HMDA
HMDA,M9,HMDA5-4,2,0.8131963784908617,0.013706922551106282,1.0171445945275095,HMDA
HMDA,M9,HMDA5-10,3,0.7939691562229335,-0.005520299716821886,0.9930952188602249,HMDA
HMDA,M9,HMDA6-10,1,0.7281435560726854,-0.07134589986706996,0.9107606744066351,HMDA
HMDA,M9,HMDA7-7,2,0.7226117364218334,-0.076877719517922,0.9038414841537135,HMDA
HMDA,M9,HMDA8-5,3,0.7416751288873129,-0.057814327052442493,0.9276859417933349,HMDA
HMDA,M9,HMDA1-6,3,0.7566248030903404,-0.042864652849414986,0.9463849678930037,HMDA
HMDA,M9,HMDA2-1,2,0.7035895724311612,-0.09589988350859424,0.8800485950175925,HMDA
HMDA,M9,HMDA2-9,3,0.7421326477710869,-0.057356808168668505,0.928258205605415,HMDA
HMDA,M9,HMDA3-6,1,0.8389475556292587,0.03945809968950331,1.0493541214288091,HMDA
HMDA,M9,HMDA4-6,2,0.5591544193028533,-0.24033503663690214,0.6993893604833078,HMDA
HMDA,M9,HMDA5-4,3,0.8541551618400774,0.05466570590032205,1.0683757684284474,HMDA
HMDA,M9,HMDA6-3,1,0.866318399278314,0.0668289433385586,1.0835895243421376,HMDA
HMDA,M9,HMDA6-10,2,0.6504267272113717,-0.14906272872838366,0.8135526020750721,HMDA
HMDA,M9,HMDA7-7,3,0.7016811774147126,-0.09780827852504281,0.8776615779002681,HMDA
HMDA,M9,HMDA8-9,1,0.6579779754643406,-0.14151148047541484,0.8229976900582435,HMDA
NA,M9,MG1655,1,0.7230766543276089,-0.05328596993407375,0.9313645862527856,IBUA
isobutyrate,M9,IBUA1-7,1,0.7687978113312456,-0.007564812930437093,0.9902560830544475,IBUA
NA,M9,MG1655,2,0.7664168879144556,-0.009945736347227063,0.9871893158732552,IBUA
isobutyrate,M9,IBUA1-7,2,0.8065231385444878,0.030160514282805084,1.0388484882454092,IBUA
isobutyrate,M9,IBUA2-1,3,0.8602083558830844,0.08384573162140174,1.1079981557601883,IBUA
isobutyrate,M9,IBUA3-2,1,0.8973705626892485,0.12100793842756585,1.1558652292704634,IBUA
isobutyrate,M9,IBUA3-10,2,0.95122081200526,0.1748581877435773,1.2252274675250714,IBUA
isobutyrate,M9,IBUA4-8,3,0.8739946516799781,0.09763202741829546,1.125755702769879,IBUA
isobutyrate,M9,IBUA5-5,1,1.0044430275447351,0.22808040328305246,1.293780761921603,IBUA
isobutyrate,M9,IBUA6-7,2,1.0305141458850486,0.25415152162336596,1.3273618714773434,IBUA
isobutyrate,M9,IBUA6-10,3,0.9330399402961493,0.15667731603446666,1.201809452359284,IBUA
isobutyrate,M9,IBUA7-9,1,0.9489045792383265,0.17254195497664382,1.2222440256455294,IBUA
isobutyrate,M9,IBUA8-4,2,1.111369970977428,0.3350073467157454,1.4315088545566395,IBUA
NA,M9,MG1655,3,0.8001753807725347,0.023812756510852018,1.0306722087935363,IBUA
isobutyrate,M9,IBUA1-7,3,0.8238768389930624,0.047514214731379734,1.0612010589466043,IBUA
isobutyrate,M9,IBUA2-6,1,0.9257531771346854,0.14939055287300274,1.1924236796111514,IBUA
isobutyrate,M9,IBUA3-2,2,0.9398729742080572,0.16351034994637448,1.2106107955697534,IBUA
isobutyrate,M9,IBUA3-10,3,0.971772121678779,0.19540949741709635,1.2516987440024305,IBUA
isobutyrate,M9,IBUA4-9,1,0.9589655073291499,0.1826028830674672,1.23520308340593,IBUA
isobutyrate,M9,IBUA5-5,2,0.9351095526843914,0.15874692842270877,1.2044752329153872,IBUA
isobutyrate,M9,IBUA6-7,3,1.0500271992011931,0.27366457493951046,1.3524958136666667,IBUA
isobutyrate,M9,IBUA7-6,1,1.0074348209441284,0.23107219668244572,1.2976343650007551,IBUA
isobutyrate,M9,IBUA7-9,2,0.9598658797630283,0.1835032555013456,1.2363628152190562,IBUA
isobutyrate,M9,IBUA8-4,3,1.1037846537826803,0.32742202952099764,1.4217385269317602,IBUA
NA,M9,MG1655,4,0.8046327023568474,0.028270078095164686,1.0364134970073415,IBUA
isobutyrate,M9,IBUA1-9,1,0.9082576820711991,0.13189505780951638,1.1698884692381322,IBUA
isobutyrate,M9,IBUA2-6,2,0.9402854595928484,0.1639228353311657,1.2111421006221874,IBUA
isobutyrate,M9,IBUA3-2,3,0.9801367889534355,0.2037741646917528,1.2624729196431128,IBUA
isobutyrate,M9,IBUA4-1,1,0.9789846261417431,0.2026220018800604,1.260988867248411,IBUA
isobutyrate,M9,IBUA4-9,2,0.9606512916419292,0.18428866738024652,1.2373744711828498,IBUA
isobutyrate,M9,IBUA5-5,3,0.9057981307411305,0.1294355064794478,1.16672042475324,IBUA
isobutyrate,M9,IBUA6-9,1,0.952420111067355,0.17605748680567235,1.2267722341387857,IBUA
isobutyrate,M9,IBUA7-6,2,0.9229764088701369,0.1466137846084542,1.188847041352465,IBUA
isobutyrate,M9,IBUA7-9,3,0.8535574697907902,0.07719484552910749,1.0994314294850547,IBUA
isobutyrate,M9,IBUA8-10,1,1.037886237561539,0.2615236132998563,1.336857552292093,IBUA
NA,M9,MG1655,5,0.7875114959369665,0.011148871675283778,1.014360392073081,IBUA
isobutyrate,M9,IBUA1-9,2,0.8484828675963126,0.07212024333462996,1.0928950481139095,IBUA
isobutyrate,M9,IBUA2-6,3,0.942666726095157,0.16630410183347433,1.2142093097173872,IBUA
isobutyrate,M9,IBUA3-4,1,0.9896305418642801,0.21326791760259745,1.274701422940619,IBUA
isobutyrate,M9,IBUA4-1,2,0.9977005067701497,0.22133788250846698,1.285096004871381,IBUA
isobutyrate,M9,IBUA4-9,3,0.975401824949741,0.19903920068805836,1.2563740119217406,IBUA
isobutyrate,M9,IBUA5-6,1,0.9759927708340066,0.19963014657232392,1.2571351844277296,IBUA
isobutyrate,M9,IBUA6-9,2,0.9702995399753408,0.19393691571365812,1.2498019735276298,IBUA
isobutyrate,M9,IBUA7-6,3,0.9727414550996919,0.19637883083800922,1.2529473015586816,IBUA
isobutyrate,M9,IBUA8-3,1,1.1242293801051289,0.3478667558434462,1.4480725178833356,IBUA
isobutyrate,M9,IBUA8-10,2,1.0044484459991398,0.22808582173745717,1.293787741204525,IBUA
isobutyrate,M9,IBUA1-5,1,0.775451431746728,-0.0009111925149546396,0.9988263312961244,IBUA
isobutyrate,M9,IBUA1-9,3,0.9053795361961945,0.1290169119345118,1.166181250748909,IBUA
isobutyrate,M9,IBUA2-9,1,0.9253742502904585,0.14901162602877582,1.1919355999015089,IBUA
isobutyrate,M9,IBUA3-4,2,0.8442429889247577,0.06788036466307501,1.087433838958475,IBUA
isobutyrate,M9,IBUA4-1,3,0.9682952946991907,0.19193267043750806,1.2472203895956933,IBUA
isobutyrate,M9,IBUA5-2,1,1.0285323036180465,0.2521696793563638,1.3248091439179932,IBUA
isobutyrate,M9,IBUA5-6,2,0.9919073130018179,0.21554468874013522,1.277634035957253,IBUA
isobutyrate,M9,IBUA6-9,3,0.8571687589846441,0.08080613472296139,1.1040829790071458,IBUA
isobutyrate,M9,IBUA7-7,1,0.9437579956630732,0.1673953714013905,1.215614928089284,IBUA
isobutyrate,M9,IBUA8-3,2,1.0752832168751203,0.2989205926134376,1.3850270263817888,IBUA
isobutyrate,M9,IBUA8-10,3,1.0165325367856546,0.2401699125239719,1.3093527496282713,IBUA
isobutyrate,M9,IBUA1-5,2,0.7501408237351459,-0.026221800526536776,0.966224803066127,IBUA
isobutyrate,M9,IBUA2-1,1,0.853429124446206,0.07706650018452332,1.0992661132519268,IBUA
isobutyrate,M9,IBUA2-9,2,0.8369407637257955,0.060578139464112835,1.0780281502110207,IBUA
isobutyrate,M9,IBUA3-4,3,0.8469279218309551,0.07056529756927243,1.0908921879596918,IBUA
isobutyrate,M9,IBUA4-8,1,0.823968079904142,0.04760545564245933,1.0613185825215785,IBUA
isobutyrate,M9,IBUA5-2,2,0.9149681284392754,0.13860550417759276,1.178531912596135,IBUA
isobutyrate,M9,IBUA5-6,3,0.9512027708796081,0.17484014661792546,1.2252042295109165,IBUA
isobutyrate,M9,IBUA6-10,1,0.8589709228116884,0.08260829855000573,1.1064042703350974,IBUA
isobutyrate,M9,IBUA7-7,2,0.9059291317253041,0.12956650746362142,1.1668891616038815,IBUA
isobutyrate,M9,IBUA8-3,3,1.0536602380189175,0.27729761375723483,1.3571753779632856,IBUA
isobutyrate,M9,IBUA1-5,3,0.771545803525673,-0.0048168207360096416,0.9937956560691076,IBUA
isobutyrate,M9,IBUA2-1,2,0.8446511644369787,0.06828854017529606,1.0879595926455607,IBUA
isobutyrate,M9,IBUA2-9,3,0.8704808180943135,0.09411819383263087,1.1212296817123788,IBUA
isobutyrate,M9,IBUA3-10,1,0.8805515428782867,0.10418891861660406,1.1342013581806405,IBUA
isobutyrate,M9,IBUA4-8,2,0.8249779488707364,0.04861532460905371,1.0626193522070781,IBUA
isobutyrate,M9,IBUA5-2,3,0.8457287650570122,0.06936614079532955,1.089347604621354,IBUA
isobutyrate,M9,IBUA6-7,1,0.9320102213312154,0.15564759706953268,1.2004831147269008,IBUA
isobutyrate,M9,IBUA6-10,2,0.8202443588824456,0.04388173462076295,1.056522214297081,IBUA
isobutyrate,M9,IBUA7-7,3,0.9154744373380511,0.13911181307636844,1.1791840677655794,IBUA
isobutyrate,M9,IBUA8-4,1,1.039091529547348,0.2627289052856653,1.3384100381384527,IBUA
NA,M9,MG1655,1,0.6763650638829147,-0.01401963625884639,0.9796930084690931,OCTA
octanoate,M9,OCTA1-5,1,0.9078860365391147,0.21750133639735358,1.3150436797812766,OCTA
octanoate,M9,OCTA2-9,3,0.8809110906476729,0.1905263905059118,1.2759713395542946,OCTA
NA,M9,MG1655,2,0.6866648493072635,-0.003719850834497662,0.9946119158872816,OCTA
octanoate,M9,OCTA1-5,2,0.9803816674947086,0.28999696735294744,1.420051266045439,OCTA
octanoate,M9,OCTA2-4,3,0.9094622426417546,0.21907754249999345,1.3173267635493788,OCTA
octanoate,M9,OCTA2-14,1,0.8144246213278153,0.12403992118605423,1.1796678303568784,OCTA
octanoate,M9,OCTA4-5,2,0.8615284907223699,0.1711437905806088,1.2478962679002978,OCTA
octanoate,M9,OCTA4-10,3,0.9097229858098448,0.21933828566808367,1.3177044416294936,OCTA
octanoate,M9,OCTA5-8,1,0.8155941241117773,0.12520942397001622,1.1813618174682987,OCTA
octanoate,M9,OCTA6-5,2,0.7559279803736851,0.06554328023192402,1.0949373301848457,OCTA
octanoate,M9,OCTA6-7,3,0.7721781999998828,0.08179349985812168,1.1184752498734785,OCTA
octanoate,M9,OCTA7-10,1,0.9952695563259846,0.30488485618422345,1.4416158934600078,OCTA
octanoate,M9,OCTA8-7,2,0.666354391536884,-0.024030308604877093,0.9651928720321542,OCTA
NA,M9,MG1655,3,0.6696081105259212,-0.020776589615839947,0.9699057791814133,OCTA
octanoate,M9,OCTA1-5,3,0.8927811589778157,0.20239645883605462,1.2931647511807478,OCTA
octanoate,M9,OCTA2-9,1,0.9992459176401387,0.3088612174983776,1.447375524739985,OCTA
octanoate,M9,OCTA2-14,2,0.7179977193678484,0.027613019226087276,1.039996568899075,OCTA
octanoate,M9,OCTA4-5,3,0.79098160797899,0.10059690783722885,1.1457113806499082,OCTA
