	MG1655-1	HEXA1-1_1	HEXA2-9_1	HEXA4-10_1	HEXA6-9_1	bioAB-1	opgH-1	proQ-1	MG1655-2	HEXA1-1_2	HEXA2-9_2	HEXA4-10_2	HEXA6-9_2	bioAB-2	opgH-2	proQ-2	MG1655-3	HEXA1-1_3	HEXA2-9_3	HEXA4-10_3	HEXA6-9_3	bioAB-3	opgH-3	proQ-3	proP-1	ompR_proQ-1	ompR_proP-1	bioAB_ompR-1	bioAB_ompR_proQ-1	bioAB_ompR_proQ-1dup	proP-2	ompR_proQ-2	ompR_proP-2	bioAB_ompR_proQ-2	bioAB_ompR-2	bioAB_ompR_proQ-2dup	proP-3	ompR_proQ-3	ompR_proP-3	bioAB_ompR-3	bioAB_ompR_proQ-3	bioAB_ompR_proQ-3dup
20.34078	18.445999999999998	37.921	17.817	26.802	22.244	12.154000000000002	16.561	11.091	16.799	35.946999999999996	18.97	31.328000000000003	22.179000000000002	14.870999999999999	18.033	9.834	17.525	34.155	19.756	33.199	24.209	16.11	18.573	13.475	18.368	23.298000000000002	18.394000000000002	18.302	20.305999999999997	22.269000000000002	17.371	23.918000000000003	17.574	22.142	17.45	21.07	17.986	23.410999999999998	15.867	16.724	26.759	21.625999999999998
20.50753	18.301	37.486	17.26	28.261999999999997	22.18	11.527000000000001	17.287	10.78	17.259	36.868	18.919	31.771	21.666	14.595	18.178	10.235	19.089000000000002	33.936	19.582	32.859	24.355999999999998	15.75	19.442	13.892999999999999	17.188	23.160999999999998	18.28	17.781	20.798000000000002	22.508000000000003	17.422	23.686	17.615	22.633000000000003	16.578	21.662	17.905	23.274	16.19	16.798	26.502	21.744
20.67421	17.718	37.747	17.719	27.039	22.916	11.915	16.572	11.368	18.094	36.466	17.958	30.991999999999997	22.215999999999998	14.898	17.878	10.027999999999999	17.968	34.861	18.999000000000002	32.268	24.906	15.386	19.867	13.437999999999999	18.497	23.017	18.139	18.018	20.739	22.334	17.121	23.669	17.885	22.206	17.037	20.823	17.827	23.666999999999998	15.924000000000001	17.163	27.145	21.662
20.84083	17.89	37.922	18.049	28.928	22.284000000000002	11.103	16.19	11.015	17.463	37.272	18.634	31.024	22.26	14.427999999999999	18.035	10.767000000000001	18.187	35.313	19.337	33.484	24.344	16.144000000000002	19.77	13.472999999999999	18.498	23.178	19.041	18.358	20.409000000000002	22.522	17.408	23.134	17.706	22.201	16.86	20.961	17.434	23.483	16.467	17.08	27.738000000000003	21.261
21.00753	19.253	38.223	17.862000000000002	27.93	22.938000000000002	11.754000000000001	16.307000000000002	10.959000000000001	16.48	36.403	18.732	30.791999999999998	22.223000000000003	14.970999999999998	17.337	10.919	18.976	34.888000000000005	19.274	32.266999999999996	24.119	15.573	19.769000000000002	13.321	16.882	22.859	18.79	18.199	20.733	22.235	16.836	23.511	17.773	22.991	16.547	21.366999999999997	18.069000000000003	23.163	16.092	17.115	27.285999999999998	21.541
21.17431	17.637	38.271	17.352999999999998	28.232	22.631999999999998	11.609000000000002	16.665	10.982999999999999	17.178	37.018	18.349	30.834	22.165	14.365	17.307000000000002	10.197000000000001	18.44	35.123000000000005	19.432000000000002	32.788000000000004	24.755	15.859000000000002	18.82	13.6	18.973	22.703000000000003	17.743	17.660999999999998	20.599	21.698	16.965	23.355999999999998	17.833	22.613000000000003	17.525	20.929000000000002	18.226	22.881	15.802	17.428	26.756	21.514
21.34095	18.236	38.259	17.762999999999998	28.564	22.822	10.782	15.749	11.404000000000002	17.545	36.914	18.253	31.055	22.682	14.652999999999999	18.244	10.177	17.701	34.959	19.329	32.937	24.833000000000002	16.067999999999998	19.285	13.32	18.137	22.121	19.131	18.476	20.569000000000003	22.194000000000003	16.793	22.615	16.885	22.255	16.985	21.226	18.757	23.593000000000004	15.869000000000002	16.826	27.552	21.243000000000002
21.50764	17.827	38.461	17.289	28.421999999999997	22.79	11.198	16.19	11.363	17.273	37.367	19.141	31.815	22.703000000000003	14.302	17.528	10.197000000000001	17.11	35.344	19.21	33.674	25.135	16.366	18.441	12.967	17.738	22.766	18.123	17.851	20.314	22.142	16.522000000000002	23.261	17.262999999999998	22.613000000000003	16.923	20.644000000000002	17.339000000000002	23.419	16.119	17.365	26.945999999999998	21.673000000000002
21.67439	17.744	38.785	18.505	28.875999999999998	22.791	11.169	16.506	10.987	16.625	37.786	18.075	32.07	22.982	14.024000000000001	17.895	10.538	18.141	35.317	18.875999999999998	32.889	25.506	15.72	18.679000000000002	13.005999999999998	18.962	22.849	18.262999999999998	18.278	20.776999999999997	22.223000000000003	17.587	23.598000000000003	17.304000000000002	22.663	16.808	21.174	16.877	22.805999999999997	16.476	17.503	27.45	21.474
21.84095	17.195	39.107	17.449	28.787	22.822	11.298	16.665	11.163	16.65	37.821	18.319000000000003	31.785	22.915	14.742	17.73	9.963	18.738	35.635999999999996	19.312	33.717	25.121	15.585999999999999	17.973	12.549000000000001	17.052	22.653000000000002	18.539	17.921	20.247	22.438000000000002	17.042	23.053	17.483	22.401999999999997	16.702	21.296999999999997	18.2	23.879	15.892999999999999	17.049	27.511	21.500999999999998
22.00779	17.173	39.768	18.03	28.971999999999998	23.044	11.582	16.316	10.700999999999999	15.927999999999999	38.356	18.361	31.499000000000002	22.76	14.024000000000001	16.595	8.857000000000001	17.824	35.475	19.257	32.794000000000004	25.601	15.751	18.33	12.657	18.169	22.469	17.787	18.12	20.079	22.285999999999998	17.112000000000002	22.774	17.558	22.471999999999998	17.188	21.016	17.384	23.155	15.842	17.503	27.069000000000003	21.474
22.17443	17.174	39.497	17.397000000000002	28.29	23.68	10.793	16.727999999999998	10.659	16.287	38.115	18.139	31.469	23.385	14.495999999999999	17.05	9.255	17.517	36.085	18.883	33.501999999999995	25.555999999999997	16.589000000000002	19.101	12.492	17.991	22.45	17.98	17.587	20.489	22.647	16.935	22.819000000000003	17.334	22.737	16.745	21.163	16.657	23.456	15.552	17.473	26.873	21.461
22.3411	17.023	39.396	17.469	28.636	23.660999999999998	10.777000000000001	15.145	10.017000000000001	16.018	38.202	18.657	31.385	23.671999999999997	13.671	16.845	9.25	18.268	36.231	18.642	33.811	25.679000000000002	16.644000000000002	18.833	12.556	17.407	22.311999999999998	18.054000000000002	17.855999999999998	20.436	22.445	16.352	23.285999999999998	17.722	22.788	16.944000000000003	21.288	18.132	23.449	15.872	17.451	27.991	21.901999999999997
22.50786	16.654	39.356	17.738	28.151999999999997	23.364	10.48	15.867	10.73	16.736	38.258	17.843	31.82	23.213	14.003	16.479	9.141	17.807000000000002	35.936	18.753	32.816	25.951999999999998	16.12	18.053	12.282	17.296	22.52	18.227999999999998	17.394000000000002	20.4	21.697	17.421	22.858	17.45	22.837	16.671	21.37	17.574	23.625999999999998	16.077	16.892	27.47	21.634
22.67442	17.257	38.927	17.671	28.807	22.865	10.142000000000001	15.207	10.370999999999999	16.035	38.274	18.254	32.246	23.601999999999997	13.519	17.373	8.763	17.745	35.663000000000004	19.102999999999998	33.659	25.894000000000002	15.867	18.531	12.276	17.904	22.586	18.098	17.712	20.073	22.590999999999998	16.658	23.721	16.68	23.094	16.317	21.248	17.572	23.406	15.657	17.175	27.638	21.767
22.84122	17.41	40.365	17.634	29.163	23.398000000000003	10.741	15.8	10.322000000000001	16.899	38.306999999999995	18.152	32.366	23.616	14.05	17.152	8.834	17.715	37.128	19.038	33.563	26.159000000000002	14.433	18.117	12.359000000000002	16.820999999999998	23.006	18.317	17.679000000000002	20.375	22.211	15.8	23.504	17.342	23.096999999999998	17.109	21.514	17.409000000000002	24.212	15.87	16.977	27.496	22.607
23.00784	16.547	40.269	17.442	28.62	23.654	10.773	16.343	10.545	15.558	38.371	17.961	32.27	23.616	13.857999999999999	16.992	8.738	17.715	36.361	19.358	33.659	25.967	14.912	18.692	11.687999999999999	17.684	22.719	18.413	17.711	21.302	22.785999999999998	16.439	23.791	17.502	23.864	16.757	21.706	16.93	24.148000000000003	16.062	17.553	27.783	22.256
23.17447	17.164	40.471	17.834	29.362	23.778000000000002	10.64	15.421	10.22	16.736	38.418	18.417	32.075	23.404	13.811	16.000999999999998	9.045	17.393	36.509	19.518	34.376999999999995	25.984	14.558	17.83	11.613	17.233	22.52	18.164	17.521	20.783	22.651999999999997	15.86	23.59	17.259	23.346999999999998	16.767	21.497	16.427	23.849	15.503	16.86	27.502	21.921
23.3412	17.111	40.53	17.525	28.783	24.223000000000003	10.575	15.294	9.852	15.628	38.7	17.917	32.584	24.522	13.696	16.773	8.35	17.177	36.284	18.634	33.672	26.052	14.343	17.902	11.467	17.272000000000002	23.45	17.951	18.039	20.741	22.723000000000003	16.503	23.851	17.524	23.416999999999998	16.332	22.201999999999998	17.073	24.395	15.77	16.965999999999998	27.822	22.116
23.50792	16.651	41.095	17.512	28.965999999999998	24.428	10.269	15.972000000000001	9.988	15.972000000000001	39.199	17.967	32.47	24.112	13.390999999999998	16.799	8.157	17.553	36.650999999999996	19.741	34.329	26.787	15.037	17.766	11.606	16.851	22.746	18.066	17.616	20.456	22.878	15.892999999999999	24.168000000000003	16.999000000000002	23.572	16.764	21.631	16.934	23.885	15.849	16.825	27.956999999999997	22.149
23.6746	17.336	40.306	17.879	30.031999999999996	24.326	10.359000000000002	15.927	9.732000000000001	15.485999999999999	39.59	17.886	32.687	24.028000000000002	13.654000000000002	17.369	8.669	17.74	37.163000000000004	19.381	33.918	25.930999999999997	14.937000000000001	17.789	11.866	16.686	23.256	19.043	17.351	20.576999999999998	23.226999999999997	16.369	23.721999999999998	17.363	23.122	16.843	21.83	17.496	24.526999999999997	16.082	16.583	28.389	22.348000000000003
23.8413	16.426	40.425	17.386	29.416999999999998	24.403000000000002	10.372	14.879000000000001	10.06	15.83	39.772	17.744	33.244	24.513	13.123	16.627	8.156	17.125	37.053000000000004	18.828	34.194	27.116999999999997	14.802999999999999	17.653	12.135	17.224	23.51	18.104	17.662	21.443	23.159000000000002	15.948	23.592	17.188	23.534000000000002	17.022000000000002	22.633000000000003	17.549	24.623	16.065	16.729	28.462	22.35
24.00797	16.154	41.026	16.699	30.116	24.576999999999998	10.129	14.245	9.812000000000001	16.048	39.699	18.083	33.387	24.486	13.264000000000001	16.139	8.121	17.567999999999998	37.232	19.108	34.631	26.799	14.860999999999999	18.542	11.762	17.09	23.283	18.862000000000002	18.005	21.285999999999998	23.410999999999998	15.943	24.487	16.98	23.721999999999998	17.137	22.124000000000002	16.19	24.783	15.599	16.587	28.053	22.8
24.17463	15.662	41.032	17.78	30.250999999999998	25.22	9.777000000000001	15.463	10.31	16.105	39.446999999999996	18.265	32.843	25.351	13.379000000000001	17.222	8.662	16.500999999999998	37.556	18.714000000000002	34.411	26.346	14.982000000000001	17.732	11.909	16.441	23.405	18.179000000000002	17.74	21.392	22.763	15.648	24.514	17.482	23.908	16.484	22.185	16.02	24.49	15.715	16.736	29.015	23.118000000000002
24.34142	16.199	40.811	17.774	29.936	24.217	10.025	14.517000000000001	9.552999999999999	15.559000000000001	40.093	18.805	33.608000000000004	24.467	13.56	16.485	8.573	16.469	37.491	19.162	34.476	27.0	14.790999999999999	17.570999999999998	11.478	16.314	23.636999999999997	18.753	17.803	21.024	22.991999999999997	15.232000000000001	24.426	17.313	24.01	16.67	22.326	16.657	24.885	15.415	17.18	29.035	23.098000000000003
24.50803	16.485	41.699	17.289	29.601999999999997	25.098000000000003	9.683	15.619000000000002	9.705	15.592	39.757	17.805	33.814	24.41	12.780999999999999	16.132	8.222000000000001	16.500999999999998	37.924	18.711	34.428000000000004	27.328000000000003	13.890999999999998	16.83	11.181	16.604	23.898000000000003	18.108	17.384	21.401999999999997	23.252	15.652000000000001	24.526	17.084	24.045	16.989	22.075	16.847	24.921999999999997	15.699000000000002	17.563	28.884	22.654
24.67476	16.28	41.125	18.18	30.413	24.198	9.2	15.135	10.302	16.293	40.31	18.213	33.494	25.116999999999997	12.703	16.736	7.9910000000000005	16.654	38.056999999999995	19.218	35.367	27.195999999999998	14.366	17.208	11.489	16.725	24.118000000000002	19.0	17.569000000000003	21.799	23.375	15.87	25.326	17.781	24.747	17.108	22.877	16.773	25.111	16.137	16.941	29.366999999999997	23.166
24.84134	15.548	41.685	17.838	29.781999999999996	24.877	9.395	14.970999999999998	10.014	15.955	40.289	17.547	33.465	24.629	12.548	16.076	8.238	16.413	37.904	19.008	34.667	27.06	14.706	17.577	11.333	17.387999999999998	24.333000000000002	18.465999999999998	17.552	21.434	24.136	16.018	24.737	17.792	24.478	16.635	22.549	16.399	25.811999999999998	15.597999999999999	17.049	29.753	23.675
25.00803	16.57	41.433	17.699	30.789	24.685	8.782	14.130999999999998	9.87	15.786	40.391	17.762	33.628	24.206999999999997	12.47	16.1	8.362	16.34	37.778	18.935	34.994	27.186	14.214	17.989	11.545	15.96	23.908	18.359	17.479	21.283	24.324	15.559000000000001	25.248	17.426	24.505	16.883	23.256	15.517000000000001	25.226999999999997	16.005	16.522000000000002	29.204	23.608
25.1748	15.394	41.827	17.458	30.956	24.855999999999998	9.115	14.272	10.02	15.544	40.882	17.941	34.122	24.994	12.618	15.6	8.118	16.387999999999998	38.141999999999996	18.725	35.357	27.037	14.520999999999999	17.811	11.725999999999999	16.235	24.729	18.538	17.721	21.996	23.565	14.542	25.680999999999997	17.702	24.906	16.480999999999998	23.236	16.729	25.563000000000002	15.798	17.055999999999997	29.28	24.169
25.34147	16.243	41.905	17.599	30.518	24.826999999999998	8.922	15.173	9.861	15.852	41.379	18.308	33.544000000000004	25.636	12.689	16.585	8.753	16.081	38.505	18.965999999999998	35.108000000000004	27.515	13.665	17.439	11.247	16.381	24.688000000000002	18.325	17.607	22.374000000000002	24.005	14.785	25.479	17.648	25.025	16.977	22.747	15.675	25.878	16.42	16.906	29.732	23.744
25.50815	14.995999999999999	41.607	17.614	31.353	24.559	9.978	14.644	10.067	14.543	41.372	17.838	34.472	25.754	12.216	14.856	8.48	16.065	38.141999999999996	18.852999999999998	35.424	27.858	13.585	17.423	10.969000000000001	16.268	24.706	18.34	18.205	22.046999999999997	24.378	15.157	24.980999999999998	17.177	24.881	16.507	23.250999999999998	16.627	25.736	16.143	17.211	29.559	24.281
25.67484	15.552	42.073	17.621	30.234	25.087	9.407	14.363	10.073	14.485999999999999	40.9	18.394000000000002	34.321999999999996	25.116999999999997	11.964	15.672	8.231	15.2	38.348	18.764	36.147	27.866999999999997	14.272	16.461	11.46	15.888	24.553	18.542	17.599	21.965	24.322	14.583	25.863000000000003	17.669	24.761	16.74	23.455	15.276	26.198	15.825999999999999	17.154	29.958000000000002	24.160999999999998
25.84162	14.927	42.242	17.875	32.153	25.081	9.203	14.283	10.249	14.42	41.229	18.0	33.961	25.49	12.564	15.574000000000002	8.076	15.716	39.287	19.507	35.827	27.719	13.915999999999999	16.62	11.413	15.273	24.529	18.506	17.565	22.08	24.166999999999998	14.552	25.581999999999997	17.273	25.642	17.058	24.021	15.754000000000001	26.016	15.686	17.18	30.142	24.273000000000003
26.00824	14.533	42.715	17.937	31.881999999999998	24.835	8.728	14.712	10.305	15.132	41.378	18.125999999999998	34.04	25.888	12.103	15.477	8.402999999999999	15.357999999999999	38.948	18.988	35.489000000000004	27.726	13.365	16.489	11.632	15.790999999999999	25.344	18.115	17.824	22.495	24.235	14.39	25.587	16.977	25.386999999999997	16.925	23.737	14.94	26.638	15.745	16.301	29.471999999999998	24.41
26.17491	14.626	42.607	17.618	31.680999999999997	25.480999999999998	8.847000000000001	13.652999999999999	10.258	14.172	41.105	17.871	34.983000000000004	25.448	12.027999999999999	15.199000000000002	8.335	15.404000000000002	39.251999999999995	19.067	36.347	27.799	13.218	15.752	11.558	15.807	24.793000000000003	18.449	17.805999999999997	22.895	24.555999999999997	13.724	26.011	17.205	25.416999999999998	16.735	23.879	15.137	26.092	15.84	17.052	30.046	24.42
26.3416	15.024000000000001	43.037	17.772000000000002	32.248000000000005	25.77	8.826	13.970999999999998	10.505	14.795	41.331	18.053	35.574	25.511	11.333	15.562999999999999	8.365	16.191	38.779	19.301	35.588	28.145	13.386	16.957	11.619000000000002	15.128	25.287	18.51	17.713	22.676	25.438000000000002	13.729000000000001	26.25	17.35	25.647	17.672	23.97	15.12	27.316	15.780999999999999	17.596	30.221999999999998	24.673000000000002
26.50832	14.398	42.994	17.877	32.013000000000005	25.31	8.847999999999999	14.049000000000001	10.261	14.58	41.974	17.861	35.677	25.261999999999997	12.01	15.184000000000001	8.394	15.220999999999998	39.019	19.512999999999998	36.553000000000004	28.285	12.909	16.346	11.511	15.668	25.649	18.717	17.660999999999998	23.081	24.879	14.072000000000001	26.385	17.549	25.974	17.023	24.114	15.484000000000002	26.833000000000002	16.107	17.439	30.836	24.618000000000002
26.67498	14.309000000000001	43.047	17.777	32.04	25.447	7.946000000000001	13.161	10.515999999999998	14.163	41.297	17.954	35.1	25.929000000000002	11.579	15.197000000000001	8.302	15.725999999999999	39.479	19.066	36.726	28.052	12.722000000000001	15.89	11.644	15.386	25.404	17.962	17.872	23.075	24.921999999999997	13.692	26.274	17.01	26.086	16.986	24.284000000000002	14.683	27.092	15.957	17.701	30.930999999999997	24.72
26.84169	14.494000000000002	42.426	18.389	32.275999999999996	25.886	8.419	13.933	10.537	14.147	41.27	18.467	35.175	25.611	11.501	15.412	8.283999999999999	15.511	39.52	19.281	36.303000000000004	28.33	12.277000000000001	16.634	12.027999999999999	15.072000000000001	25.88	18.541	17.922	22.979	25.035999999999998	13.081	26.816999999999997	17.723	25.901999999999997	17.102999999999998	24.627	15.297	27.601	16.141	17.62	30.909000000000002	25.26
27.00838	14.045	42.519	18.173	32.304	24.919	7.747000000000001	13.59	10.515999999999998	13.8	42.156000000000006	18.185	35.893	25.962	11.249	15.197000000000001	8.501	15.23	39.842	19.727	36.891	28.416	12.491	16.584	12.040999999999999	14.097000000000001	25.503	18.326	17.674	22.81	25.219	13.460999999999999	27.034000000000002	17.275	26.813000000000002	17.085	24.680999999999997	14.254000000000001	27.984	15.957	16.974	31.427	25.579
27.17515	13.88	43.082	18.245	33.266	26.068	7.768	12.98	10.777999999999999	12.979000000000001	41.858999999999995	18.222	35.921	26.081	11.18	15.335999999999999	8.811	15.137	39.443000000000005	19.535999999999998	37.618	28.698	12.365	16.623	11.776	14.434000000000001	26.543000000000003	18.464000000000002	17.680999999999997	23.646	25.366	12.872	26.785999999999998	17.608	26.430999999999997	17.156	25.13	14.255999999999998	27.936999999999998	16.223	17.54	31.583000000000002	25.433000000000003
27.34168	14.005	43.498000000000005	18.435	32.821999999999996	25.261999999999997	8.386000000000001	13.200999999999999	10.673	12.607000000000001	42.208999999999996	18.512999999999998	36.107	25.872	11.439	14.435	8.372	14.17	39.894	19.66	36.348	28.291	12.622	16.317999999999998	11.604000000000001	14.425999999999998	26.401	18.687	17.971	23.432	25.885	13.228	27.372	18.064	26.653000000000002	17.248	24.822	14.447000000000001	28.686999999999998	16.215999999999998	18.227	31.671	25.819000000000003
27.50839	13.497	43.17	18.375999999999998	32.787	25.552	7.925	13.179	10.93	12.879000000000001	42.379	18.422	36.225	26.768	11.068	15.065999999999999	8.79	13.583	39.674	19.463	37.083	28.269000000000002	12.360999999999999	15.498	11.89	14.002	26.416	18.462	17.972	22.988000000000003	25.771	12.374	27.384	17.514	26.307	17.124000000000002	24.894000000000002	14.198	28.859	16.397000000000002	17.64	31.27	25.759
27.6751	13.827	43.336999999999996	18.249000000000002	33.088	26.403000000000002	7.4510000000000005	12.404000000000002	10.960999999999999	12.652999999999999	42.38	18.493	36.484	26.525	10.702	15.402999999999999	8.935	14.48	40.762	19.702	36.852	28.22	11.972000000000001	15.966	12.583	13.975	26.366	18.534000000000002	18.145	24.053	26.281	12.578	27.796999999999997	17.945999999999998	27.147	17.36	25.244	13.902000000000001	28.845	16.234	17.48	32.251	25.844
27.84179	13.105	43.553000000000004	18.764	33.143	26.17	7.37	12.712	11.724	12.307	42.826	18.543	36.62	26.213	10.437000000000001	14.93	8.939	14.002	40.375	19.76	38.254	28.761999999999997	11.527999999999999	15.753	12.557	14.225999999999999	26.44	18.785	17.54	23.725	26.023000000000003	12.665	28.305999999999997	17.928	27.453000000000003	17.344	25.824	13.515999999999998	29.325	16.442999999999998	17.695999999999998	32.677	26.225
28.0086	13.145	43.73	18.567999999999998	33.55	26.221999999999998	7.757000000000001	12.275	11.533	12.277000000000001	43.135	19.207	36.967	25.971999999999998	10.413	14.204	9.067	13.542	40.291	20.024	37.704	28.82	11.53	15.788	12.595999999999998	13.798	26.93	19.084	18.004	23.664	26.249000000000002	12.732000000000001	28.232	17.998	27.414	17.347	25.583000000000002	12.925999999999998	29.746	16.58	17.764	32.431999999999995	26.281999999999996
28.17521	13.011	43.867	18.944000000000003	34.355	26.009	7.169	11.645	12.094000000000001	12.485	43.172	18.82	36.694	26.31	10.208	14.183	9.094	13.618	40.519	20.009	37.605	28.824	11.707	15.335	12.696	13.610999999999999	26.730999999999998	18.832	18.185	24.180999999999997	26.478	12.447000000000001	28.168000000000003	17.972	27.744	17.489	25.69	13.225	29.654	16.585	18.205	32.681	26.621
28.34185	12.960999999999999	43.656000000000006	18.743	34.466	26.384	6.667000000000001	11.617	11.613	11.758	43.028	18.82	37.128	26.666999999999998	10.395999999999999	13.255	9.138	13.122	40.715	20.495	37.664	28.69	10.812999999999999	14.475999999999999	12.411	13.114	26.768	19.061	18.244	23.916	26.914	12.114	29.325	17.579	27.715	17.489	26.046	13.137	29.747	17.187	17.840999999999998	33.091	27.44
28.50855	12.248	44.011	18.984	34.754	26.018	6.669	12.282	11.890999999999998	11.439	42.856	18.765	37.917	26.337	10.708	13.76	9.341000000000001	13.1	41.435	20.371	37.625	29.055999999999997	10.857000000000001	14.552999999999999	12.985999999999999	13.058	27.333000000000002	19.235	18.516	24.234	26.984	12.189	29.061999999999998	17.855	28.148000000000003	17.665	25.816	12.258	30.804000000000002	16.736	18.214000000000002	32.593	27.241999999999997
28.67521	11.749	44.358000000000004	18.937	33.744	26.179000000000002	6.903	12.321	12.347999999999999	11.197000000000001	42.511	19.346	37.808	27.164	10.046	13.912	9.779	13.187000000000001	40.895	20.155	37.908	29.093000000000004	11.009	14.674000000000001	13.142999999999999	12.946	27.801	19.285999999999998	18.762999999999998	24.67	27.223000000000003	12.44	29.033	18.207	28.022	17.85	26.345	12.745999999999999	30.739	16.726	18.63	33.282	27.441
28.84191	12.196	44.398999999999994	19.389	34.611	26.313000000000002	7.0329999999999995	11.526	12.169	11.417	43.145	19.666	38.374	26.371	9.964	13.638	9.907	13.078	41.495	20.543000000000003	37.75	28.728	11.164000000000001	14.200999999999999	13.494000000000002	12.54	27.897	19.375999999999998	18.689	24.188000000000002	27.252	12.165999999999999	29.955	18.526	28.514	17.939	26.906	12.667	31.101999999999997	17.21	18.554000000000002	33.647	27.87
29.00872	12.213	44.343999999999994	18.758	35.652	26.474	6.722	11.504000000000001	12.552	11.74	43.75	19.53	38.145	27.284000000000002	10.011000000000001	13.171	9.818	12.741	41.104	20.545	38.286	29.273000000000003	11.523	14.26	13.812999999999999	13.294	28.011999999999997	19.572	18.887999999999998	24.971999999999998	27.529	12.062999999999999	30.404	18.553	28.826	18.199	26.895	12.588	32.116	17.301	18.616	34.603	28.454
29.17526	11.755999999999998	45.02	19.163	35.204	26.519000000000002	6.797999999999999	11.415	12.558	11.549000000000001	43.235	19.505	38.357	26.765	10.215	13.079	11.315999999999999	12.616	41.415	20.454	39.424	28.555999999999997	11.597000000000001	13.87	13.126	12.64	27.989	19.184	18.665	25.151999999999997	27.738000000000003	12.071	30.712	18.362000000000002	28.803	18.405	26.971999999999998	12.827	32.556999999999995	17.209	18.657	34.416	28.531
29.34197	12.49	44.67	19.171	34.921	26.399	6.9079999999999995	11.027999999999999	12.83	11.159	43.347	19.445999999999998	39.097	26.809	10.155	12.987	10.83	12.357999999999999	41.925	20.76	38.71	29.326999999999998	11.439	13.877	13.629000000000001	12.449000000000002	28.528000000000002	19.655	18.475	25.565	28.178	12.475	30.756	18.204	29.441999999999997	18.413	27.511999999999997	11.742	32.701	17.613	18.864	34.693000000000005	28.642
29.50879	11.519	45.006	19.552	35.718	27.003	6.49	11.075	12.519	10.780999999999999	43.981	19.861	39.203	26.986	9.812000000000001	12.277999999999999	10.645	12.41	41.137	20.71	38.946999999999996	29.372	11.126	14.193	13.845999999999998	11.937999999999999	28.408	19.969	18.855	25.038	28.885	12.03	31.495	18.685	29.686	18.794	27.456999999999997	11.828	33.372	17.499000000000002	18.848	35.066	28.851
29.67532	12.027000000000001	45.166000000000004	19.667	35.251	26.596999999999998	6.643	10.697000000000001	13.557	11.192	43.778	19.877	38.733000000000004	27.305	10.254000000000001	12.359000000000002	11.16	12.425	41.726000000000006	20.76	38.875	29.525	11.704	13.05	14.125	12.218	29.124000000000002	20.283	18.872	25.796	28.805999999999997	12.277000000000001	31.815	19.097	30.07	18.149	27.479	12.8	33.296	17.745	18.963	35.09	30.23
29.84215	11.558	45.35	19.891	35.138000000000005	26.585	6.897	10.158	13.914000000000001	10.655999999999999	44.391999999999996	19.769000000000002	38.687	26.666	10.149	12.285	11.745999999999999	12.219000000000001	42.044	20.719	39.292	29.019000000000002	11.497	13.374	14.118	11.747	29.973000000000003	19.812	19.294	25.945999999999998	29.061	11.937999999999999	32.763000000000005	18.858	30.291	18.538	28.163	12.529000000000002	33.979	17.672	18.823	35.772	30.119
30.00879	11.642000000000001	45.326	19.683	35.545	26.82	7.062	10.716	13.604000000000001	10.610999999999999	43.573	19.76	39.156	27.162	9.968	11.777999999999999	11.048	12.140999999999998	41.786	21.142	40.657	29.546	10.958	12.998	14.270999999999999	12.464	29.31	19.704	19.419	26.225	29.29	12.491	32.83	18.914	30.488000000000003	18.660999999999998	28.594	12.317	33.683	17.793	19.343	36.042	30.584
30.17542	12.015	45.667	19.883	36.016	27.136	7.117999999999999	10.248	13.379000000000001	11.442	44.345	20.357	39.7	27.581	10.11	12.377	11.538	12.112	42.493	21.239	38.98	29.505	11.720999999999998	13.764000000000001	14.342	12.5	29.5	20.267	19.55	27.121	29.778000000000002	12.261	33.049	19.180999999999997	30.776999999999997	18.894000000000002	29.076999999999998	13.050999999999998	34.695	17.565	19.146	36.157	30.537
30.34214	11.779000000000002	45.549	20.032	36.291	27.03	6.6579999999999995	10.126	13.866	10.837	44.757	20.408	40.05	27.316999999999997	10.306	11.969000000000001	11.345999999999998	12.564	41.851000000000006	21.518	40.121	29.805	11.047	13.225	14.795	12.258	30.394000000000002	20.647	19.631	26.629	29.913	12.280999999999999	33.279	19.234	31.11	18.977999999999998	28.909000000000002	12.251	35.449	18.116	19.428	36.478	31.491
30.50883	11.464	45.803999999999995	19.975	36.214	27.522	7.023	10.360999999999999	13.912	11.079	44.715	20.252	40.407	28.143	10.717	11.65	11.645999999999999	12.475999999999999	42.867	21.228	40.376	30.070999999999998	11.255	12.675999999999998	15.103	12.037	30.593000000000004	20.391	19.572	26.614	30.245	12.554	34.069	19.211	31.837	18.723	29.237	12.331	34.819	17.961	19.239	36.935	31.092
30.67546	11.880999999999998	46.43600000000001	20.322	36.382	26.706	6.87	10.277000000000001	14.162	11.164000000000001	44.818999999999996	20.533	39.951	27.461	10.276	11.669	11.460999999999999	12.33	42.972	21.343000000000004	41.272	29.555	11.636	12.86	15.155	11.924000000000001	30.868000000000002	20.408	20.049	27.143	30.554000000000002	12.175999999999998	33.914	19.295	32.046	19.499000000000002	29.61	12.745999999999999	35.917	18.145	19.586	37.404	31.959
