	MG1655-1	BUT1-2_1	BUT3-6_1	BUT7-7_1	BUT9-7_1	marC-1	rob-1	yobF-1	MG1655-2	BUT1-2_2	BUT3-6_2	BUT7-7_2	BUT9-7_2	marC-2	rob-2	yobF-2	MG1655-3	BUT1-2_3	BUT3-6_3	BUT7-7_3	BUT9-7_3	marC-3	rob-3	yobF-3	cspC-1	marC_rob-1	marC_yobF-1	rob_yobF-1	marC_rob_yobF-1	marC_rob_mppA-1	marC_rob_mppA_yobF-1	ypjA_mprA_nadR_yhjK-1	cspC-2	marC_rob-2	marC_yobF-2	rob_yobF-2	marC_rob_yobF-2	marC_rob_mppA-2	marC_rob_mppA_yobF-2	ypjA_mprA_nadR_yhjK-2	cspC-3	marC_rob-3	marC_yobF-3	rob_yobF-3	marC_rob_yobF-3	marC_rob_mppA-3	marC_rob_mppA_yobF-3	ypjA_mprA_nadR_yhjK-3
49.00772	82.427	81.563	83.73100000000001	72.764	78.91199999999999	83.956	82.117	75.387	85.87899999999999	81.84	79.997	72.88600000000001	79.257	82.609	84.69	78.816	87.141	83.087	82.669	75.793	80.9	83.441	85.024	79.092	79.747	87.774	80.75399999999999	79.637	79.855	88.066	82.309	4.0889999999999995	80.475	84.14399999999999	83.042	75.696	79.393	90.579	79.199	3.9539999999999997	81.758	84.616	79.392	80.16	82.29	91.071	85.79799999999999	2.242
49.17436	82.869	81.17	83.473	72.60300000000001	78.533	83.05799999999999	83.021	74.547	85.561	81.398	79.809	72.918	78.68	82.101	85.696	77.91199999999999	86.814	82.415	81.743	75.62100000000001	79.926	82.8	84.51100000000001	78.661	79.658	87.41	80.733	79.422	79.976	87.87899999999999	82.617	3.938	80.182	84.098	82.618	75.666	79.321	90.38799999999999	79.354	3.895	81.176	84.238	78.896	80.334	81.78699999999999	89.441	85.478	2.101
49.34113	82.67	81.67	83.07600000000001	72.449	78.834	83.333	82.62200000000001	75.433	85.446	81.307	79.634	72.906	79.26100000000001	82.51799999999999	84.738	78.49	87.68299999999999	82.57799999999999	82.242	75.273	80.592	82.709	84.788	79.325	79.738	87.383	81.175	79.471	80.02600000000001	88.243	81.96700000000001	4.15	80.208	84.01299999999999	82.75399999999999	76.132	79.00399999999999	89.771	78.953	3.965	81.084	84.601	79.226	79.851	81.95	89.891	85.13799999999999	2.283
49.50777	83.35600000000001	81.597	83.677	72.485	79.518	83.37200000000001	82.745	75.301	85.90700000000001	82.32799999999999	79.419	73.02600000000001	78.85	82.052	85.087	78.078	86.34899999999999	82.786	81.832	75.25399999999999	80.462	83.42200000000001	84.913	78.857	79.722	87.117	80.878	79.453	79.811	87.948	82.147	4.13	80.333	83.802	82.064	75.86	79.46300000000001	89.98100000000001	78.906	4.084	81.263	84.895	78.955	80.367	81.876	89.934	85.404	2.374
49.67449	82.815	81.645	83.473	72.193	78.666	83.954	82.54	75.74	86.04	81.561	79.27	72.875	78.50399999999999	82.802	85.13600000000001	78.434	86.62299999999999	82.01899999999999	81.459	75.694	80.369	83.723	84.484	79.07300000000001	79.827	87.306	80.532	79.36	79.859	87.71600000000001	82.419	4.078	79.735	83.935	82.083	75.625	79.145	90.115	78.673	4.088	81.227	84.97200000000001	79.592	80.24600000000001	81.559	89.70299999999999	85.45200000000001	2.124
49.84114	82.117	81.62100000000001	83.22399999999999	72.696	79.14399999999999	83.62	83.189	75.626	86.72	81.676	79.074	72.732	78.842	83.087	84.831	78.096	87.163	83.20200000000001	81.602	75.383	81.045	83.33200000000001	84.96600000000001	79.045	79.46600000000001	87.595	80.59	79.783	80.057	87.779	82.31	4.1739999999999995	80.05	84.475	82.73299999999999	75.82	79.203	89.728	79.319	4.154	81.791	85.624	79.65	80.473	81.98299999999999	89.177	85.345	2.331
50.00785	82.205	81.682	82.891	72.878	78.9	83.541	82.493	76.452	86.553	81.43	78.88600000000001	73.194	78.766	82.389	84.666	78.247	86.82700000000001	82.561	81.495	76.237	80.378	83.506	84.632	78.88600000000001	79.638	87.425	80.625	79.425	79.811	87.86399999999999	81.89399999999999	4.242	79.91199999999999	83.74600000000001	82.485	75.607	79.604	89.588	79.243	4.224	81.348	84.979	79.601	80.564	81.961	89.40100000000001	85.15100000000001	2.065
50.17451	82.272	81.751	82.398	73.322	78.63600000000001	84.228	82.11399999999999	76.248	85.806	81.89399999999999	78.874	73.525	78.47399999999999	82.09299999999999	85.40799999999999	78.435	87.14299999999999	82.51899999999999	81.061	76.00399999999999	80.703	82.988	84.7	78.932	79.931	87.431	81.20100000000001	79.329	79.575	87.648	82.581	4.11	80.03399999999999	83.61399999999999	82.21700000000001	75.656	79.199	90.045	78.98100000000001	4.207	81.111	85.12799999999999	79.982	80.55	81.863	89.715	84.993	2.3569999999999998
50.34116	82.445	81.109	82.29	73.404	78.693	84.147	82.454	76.556	86.73700000000001	81.419	78.876	73.355	78.447	82.883	84.682	78.743	87.29	82.915	80.95100000000001	75.947	80.34	82.625	84.95700000000001	79.101	79.767	87.32700000000001	80.81	79.078	79.885	88.32799999999999	81.96700000000001	4.206	79.955	83.845	82.501	75.87899999999999	79.08800000000001	89.883	79.206	4.302	81.169	85.275	79.562	80.609	82.09	89.779	85.531	2.311
50.5078	82.99799999999999	82.07700000000001	82.47200000000001	73.619	79.259	83.289	83.251	76.861	86.59	81.37	78.43	73.571	78.844	82.645	85.205	78.685	86.64200000000001	83.405	80.679	75.66199999999999	80.796	84.04	85.369	79.07300000000001	80.008	87.64	81.495	79.561	80.033	87.876	82.26100000000001	4.423	79.582	84.292	82.825	75.67699999999999	79.205	90.023	79.152	4.373	81.40100000000001	85.524	79.851	80.64699999999999	82.439	89.727	85.552	2.492
50.67448	82.523	81.71600000000001	82.28	73.434	78.90100000000001	83.491	82.554	76.984	86.395	81.63	78.832	73.921	79.077	82.31200000000001	85.068	78.92	86.55799999999999	82.904	80.77	75.954	80.578	83.09	85.51299999999999	79.42	79.92699999999999	87.49799999999999	80.82600000000001	79.315	79.786	87.736	82.294	4.322	79.837	83.758	82.914	75.801	79.21300000000001	89.461	78.935	4.3580000000000005	81.57600000000001	85.413	79.605	80.737	82.10700000000001	89.38799999999999	85.611	2.506
50.84123	82.586	81.417	82.76700000000001	72.842	79.11399999999999	83.417	82.229	76.5	87.102	81.503	78.202	73.579	78.756	82.742	85.244	78.575	87.40299999999999	82.999	80.47399999999999	75.61	80.564	83.46700000000001	84.95700000000001	79.438	79.82300000000001	87.32700000000001	81.232	79.04899999999999	79.604	87.542	81.96700000000001	4.319	79.843	83.367	82.052	75.96300000000001	79.257	89.603	78.58800000000001	4.386	81.253	85.66799999999999	79.64699999999999	80.749	81.865	89.274	84.773	2.311
51.00786	82.795	81.71	82.273	73.271	78.984	84.18700000000001	82.324	76.705	86.806	81.626	78.071	73.7	79.131	82.698	84.919	78.696	86.939	82.786	80.4	76.265	80.35	83.59100000000001	84.12700000000001	78.857	79.807	87.17299999999999	80.625	79.256	79.92399999999999	87.836	81.641	4.158	79.631	83.71799999999999	82.429	75.747	79.51899999999999	89.335	78.878	4.477	81.01100000000001	85.51299999999999	79.854	80.479	81.82	89.09200000000001	85.34700000000001	2.4019999999999997
51.17457	82.84100000000001	81.759	81.818	73.669	78.87	83.899	82.936	77.408	85.729	81.398	77.846	74.293	78.652	82.57799999999999	85.303	78.529	86.56200000000001	83.03200000000001	80.172	75.958	80.59899999999999	83.473	84.56700000000001	79.446	79.827	87.15700000000001	80.817	79.422	79.556	87.038	81.77600000000001	4.275	79.67699999999999	83.93	82.675	75.722	79.096	89.294	79.523	4.456	80.895	85.164	80.046	80.531	82.18	89.105	85.029	2.213
51.34126	82.979	81.47399999999999	82.29	73.292	78.609	83.866	82.734	77.117	86.59700000000001	81.672	77.584	73.495	79.064	82.686	84.682	78.575	87.318	82.774	80.193	76.453	80.676	83.495	84.87200000000001	79.101	80.10300000000001	87.214	80.417	79.38600000000001	79.717	87.40100000000001	81.939	4.4030000000000005	79.281	83.87299999999999	82.10799999999999	75.907	78.92	88.929	78.532	4.723	81.056	85.66799999999999	80.04	80.918	81.95	89.555	84.436	2.395
51.50785	82.525	81.16199999999999	82.398	73.435	78.608	83.891	82.311	77.03399999999999	86.844	81.586	77.696	73.97399999999999	78.923	82.823	85.09899999999999	78.351	86.751	82.603	79.798	76.34100000000001	80.506	83.212	85.148	79.101	79.342	87.48700000000001	80.444	79.02	79.547	87.479	81.908	4.363	79.389	83.446	81.881	75.656	78.919	89.287	79.149	4.291	80.999	85.662	80.15	80.859	81.947	89.042	84.79700000000001	2.441
51.67457	82.83200000000001	81.745	82.111	73.434	79.014	84.22200000000001	82.35700000000001	76.984	86.395	81.658	77.622	74.005	78.514	83.296	85.321	79.061	86.98	83.15700000000001	80.15100000000001	76.264	80.55	83.37100000000001	85.456	79.50399999999999	79.646	87.245	80.798	79.006	79.59	87.708	82.041	4.322	79.528	83.70200000000001	82.773	75.632	79.21300000000001	89.43299999999999	79.16	4.4430000000000005	81.127	85.919	79.858	80.737	81.76899999999999	89.191	84.936	2.844
51.84122	82.17200000000001	81.706	81.84899999999999	73.52600000000001	78.67399999999999	83.79	82.462	77.267	86.99700000000001	81.84899999999999	77.93	74.095	78.877	83.00299999999999	85.67299999999999	78.051	86.596	82.39	79.893	76.266	80.292	83.279	84.62799999999999	79.419	79.578	87.361	81.044	79.199	79.333	87.633	82.088	4.539	79.598	84.02	82.566	75.777	78.985	88.74	78.934	4.3260000000000005	81.318	85.787	80.273	80.926	81.846	89.0	85.03399999999999	2.532
52.00793	83.18299999999999	81.735	81.961	73.751	78.92699999999999	83.762	82.602	77.436	86.885	81.568	77.65	74.263	79.045	82.666	84.803	78.809	86.792	82.586	79.921	76.041	80.292	83.167	85.07700000000001	79.503	79.382	87.109	81.044	79.311	79.501	87.54899999999999	82.031	4.736000000000001	79.514	83.74	82.369	75.524	78.817	88.90799999999999	79.243	4.495	80.72800000000001	85.647	79.712	80.982	82.07	88.916	84.781	2.56
52.17458	82.84100000000001	81.759	81.958	73.304	78.954	84.236	82.375	77.408	86.851	81.594	77.509	74.461	78.82	82.522	85.584	78.501	87.40299999999999	82.78	79.16199999999999	76.575	80.487	83.389	85.12799999999999	79.082	79.77	87.12899999999999	80.817	79.31	79.64	87.12200000000001	81.63600000000001	4.527	79.116	83.34100000000001	82.31	75.834	79.068	88.874	78.709	4.484	80.699	85.977	80.29899999999999	81.092	82.096	88.88	84.973	2.887
52.34133	82.421	81.64699999999999	81.902	73.753	79.038	84.068	82.544	76.931	87.07600000000001	81.763	77.34100000000001	74.124	78.932	83.139	84.96700000000001	77.968	87.235	83.03200000000001	79.695	76.743	80.01	83.052	85.29700000000001	79.194	79.658	87.045	80.592	78.777	79.359	87.459	81.55199999999999	4.303	79.509	83.257	82.618	76.17	78.675	88.958	78.934	4.4	80.923	86.06200000000001	80.243	81.092	81.927	88.544	84.86	2.55
52.50793	82.556	81.78399999999999	81.758	73.78399999999999	78.89699999999999	83.896	82.85	77.40899999999999	86.594	81.508	77.285	74.35	78.623	82.79899999999999	85.103	78.782	86.303	83.141	79.189	75.931	80.26100000000001	83.779	85.292	79.278	79.43	87.065	80.955	78.86	79.554	87.228	81.661	4.515	79.44800000000001	83.559	82.13799999999999	75.863	79.123	88.64299999999999	78.40100000000001	4.613	81.03399999999999	86.111	79.988	81.089	81.95299999999999	88.81700000000001	84.99600000000001	2.596
52.67471	82.757	81.563	81.958	73.837	79.319	83.535	82.039	77.184	86.318	81.594	77.00399999999999	73.928	78.68	82.74700000000001	85.331	78.753	87.34700000000001	82.92	78.994	76.37899999999999	80.683	83.389	85.29700000000001	79.503	79.49	87.29700000000001	80.42399999999999	79.225	80.061	87.038	81.271	4.638999999999999	79.368	83.2	82.28200000000001	75.97399999999999	78.984	88.369	79.102	4.456	81.4	86.146	80.243	81.148	82.039	88.516	84.804	2.55
52.84132	82.67299999999999	81.64699999999999	81.453	74.286	78.786	83.815	82.319	77.997	86.655	81.51	76.836	74.62899999999999	78.28699999999999	83.56	85.135	78.445	86.197	82.443	78.657	76.687	80.263	83.81	84.70700000000001	78.577	79.49	86.708	80.48	78.889	79.443	87.066	81.15899999999999	4.611000000000001	79.256	83.425	82.226	75.75	78.675	88.59299999999999	78.457	4.5680000000000005	80.755	86.005	80.327	80.923	82.18	88.291	84.77600000000001	2.802
53.00818	82.785	81.64699999999999	81.79	74.03399999999999	78.842	83.507	82.375	77.661	86.823	82.015	76.92	74.48899999999999	78.82	82.859	85.051	78.585	86.309	82.696	78.994	76.491	80.179	83.417	84.848	79.895	79.574	86.961	81.013	78.889	79.612	87.374	81.439	4.611000000000001	79.256	83.369	81.637	75.722	79.012	88.705	79.102	4.54	80.895	86.23	80.29899999999999	81.26	81.955	88.544	85.113	2.718
53.17476	82.57600000000001	81.607	81.75	73.88600000000001	78.664	83.83200000000001	81.72	77.512	86.78200000000001	81.471	76.602	74.593	78.642	82.62299999999999	85.34700000000001	78.744	87.361	82.292	78.899	76.706	80.365	83.266	85.228	79.493	79.47800000000001	86.52600000000001	80.806	79.047	79.686	87.165	81.372	4.856	79.21600000000001	82.73899999999999	81.99	75.965	78.778	88.552	79.064	4.561	80.57600000000001	86.18799999999999	80.737	81.221	81.72	88.053	85.072	2.852
53.34142	82.586	81.67	81.532	73.85300000000001	78.918	83.67	82.454	77.173	87.383	81.475	76.77	74.702	78.98	83.444	84.991	79.108	86.81299999999999	82.522	78.649	76.593	80.003	83.383	84.479	79.185	79.233	87.046	80.47399999999999	79.04899999999999	79.464	87.12100000000001	81.686	4.543	79.085	83.059	82.445	75.402	79.00399999999999	88.28299999999999	78.869	4.8069999999999995	80.495	86.005	80.601	81.507	82.17399999999999	88.79700000000001	85.054	3.125
53.50802	82.665	81.546	81.65899999999999	74.433	78.95	84.165	82.74700000000001	78.183	87.046	81.626	76.544	74.837	79.042	83.04299999999999	84.928	78.741	87.54899999999999	82.958	78.794	76.73100000000001	80.601	83.762	85.149	79.637	79.449	87.225	81.047	78.915	79.893	87.038	82.51700000000001	4.632	79.727	83.369	82.406	75.423	79.29	88.735	78.44800000000001	4.524	80.98	86.234	80.5	81.635	82.245	88.411	85.27600000000001	2.924
53.67475	82.789	81.081	81.392	74.258	79.108	84.318	82.931	78.28699999999999	87.22399999999999	81.979	76.788	74.97	78.834	83.25200000000001	85.53	78.957	86.90899999999999	82.71799999999999	78.755	77.116	80.42	83.579	84.963	79.12	79.63	86.584	80.837	78.988	79.741	86.73700000000001	82.08	4.752	79.09100000000001	83.012	81.969	75.89399999999999	79.166	88.068	78.692	4.703	80.60300000000001	86.214	80.6	81.339	82.06200000000001	88.165	84.836	3.188
53.84134	82.427	81.73100000000001	81.95700000000001	74.312	79.109	84.209	82.539	77.949	86.751	81.72800000000001	76.422	74.969	79.229	83.65100000000001	84.944	79.098	87.31	82.777	78.72800000000001	76.553	80.393	83.18799999999999	85.277	79.965	79.40899999999999	86.985	80.389	79.383	79.686	86.743	81.88600000000001	4.933	78.983	83.215	82.76	75.808	79.055	88.102	79.255	4.686	80.998	86.361	80.63	81.399	82.374	88.566	84.897	3.199
54.00812	82.42200000000001	81.449	81.141	74.384	78.722	83.926	82.175	77.538	87.24799999999999	81.561	76.32	75.122	79.03699999999999	82.662	84.855	77.816	85.949	82.833	78.53699999999999	76.62100000000001	80.229	83.947	84.624	79.21300000000001	79.49	86.54799999999999	80.44800000000001	78.433	79.494	86.256	81.324	4.668	79.23	83.008	82.758	75.794	78.808	87.896	79.094	4.8180000000000005	80.665	86.854	80.744	81.20100000000001	82.177	88.32600000000001	85.115	3.304
54.17484	82.523	82.11	81.521	74.222	78.564	83.744	82.63799999999999	77.321	87.014	81.827	76.357	75.186	78.992	83.184	84.787	79.51100000000001	86.39	82.819	78.436	77.304	80.719	83.37100000000001	85.035	79.307	79.084	86.90700000000001	80.235	78.781	79.533	86.555	81.39399999999999	4.941	79.02199999999999	82.774	82.351	75.632	78.875	87.605	78.82300000000001	4.78	80.986	86.734	80.757	81.3	82.163	87.87	84.936	3.49
54.34136	82.919	81.884	81.406	74.714	79.429	84.08	82.494	78.38	87.384	81.767	76.544	74.977	78.844	83.26899999999999	85.125	78.76899999999999	87.042	82.62	78.484	77.097	80.46	83.311	84.698	79.186	79.28	86.43700000000001	80.596	78.74600000000001	79.64	86.39	81.729	4.885	79.108	83.34100000000001	82.603	75.563	79.009	87.806	78.702	4.777	80.53	86.82600000000001	81.092	81.044	81.991	87.932	84.515	3.4589999999999996
54.50807	83.285	81.63	81.65899999999999	74.264	78.81	84.193	82.29700000000001	78.38	87.29899999999999	81.541	76.206	75.343	78.732	82.874	85.09700000000001	78.96600000000001	86.76	83.23899999999999	78.4	77.294	80.71300000000001	83.677	84.811	79.13	79.22399999999999	87.02799999999999	80.42699999999999	78.971	79.556	86.869	82.095	4.801	79.164	83.2	82.65899999999999	75.676	79.009	88.087	79.124	4.89	80.868	86.79799999999999	81.317	81.607	82.301	88.045	85.417	3.375
54.67472	82.045	81.745	81.127	74.84	78.845	83.35	81.851	78.137	86.676	81.546	76.273	75.102	78.711	83.381	85.152	78.47	87.149	82.65100000000001	78.37899999999999	76.967	80.325	83.258	85.006	79.50399999999999	79.084	86.57	80.545	78.781	79.505	86.105	81.39399999999999	5.025	79.02199999999999	82.774	82.435	75.688	78.622	87.605	79.104	4.864	80.817	86.594	80.561	81.553	82.191	87.70100000000001	85.04799999999999	3.8560000000000003
54.84145	82.275	82.25399999999999	81.24	74.938	78.782	83.943	82.44	78.521	86.77	82.079	76.26100000000001	75.145	78.648	83.01899999999999	84.876	78.825	87.161	82.76299999999999	78.541	76.984	80.49	83.708	84.956	80.14399999999999	79.369	86.698	80.852	79.142	79.782	86.565	82.07	5.038	79.39399999999999	83.40299999999999	82.465	75.9	79.15	87.896	79.266	4.873	80.58800000000001	87.086	81.15100000000001	82.005	82.36	88.165	85.22399999999999	4.062
55.0081	82.242	81.885	81.774	74.587	78.986	84.025	82.02	78.305	87.37899999999999	81.827	76.244	76.058	78.88	82.90299999999999	84.899	78.611	86.896	82.988	78.042	76.995	80.831	83.624	84.38799999999999	79.589	78.887	86.738	80.798	78.95	79.843	85.93700000000001	81.759	4.997	79.134	82.971	82.37899999999999	75.885	78.706	87.661	78.935	4.78	81.127	87.212	81.01100000000001	81.581	82.10700000000001	87.81299999999999	85.273	3.7439999999999998
55.17477	82.69200000000001	81.829	81.577	74.756	78.676	84.13799999999999	82.441	77.884	87.014	81.883	76.357	75.467	78.767	82.818	85.23700000000001	79.061	87.402	83.354	77.873	76.967	80.381	83.455	84.303	79.082	79.506	86.823	80.376	78.837	79.59	86.274	81.141	4.997	79.02199999999999	82.971	82.52	75.632	79.072	87.436	78.992	4.864	80.986	86.90299999999999	81.179	81.918	82.33200000000001	87.785	85.04799999999999	3.8560000000000003
55.34145	82.54	81.506	81.62	74.875	78.94	84.209	82.20200000000001	78.117	86.92	81.671	76.169	75.672	78.806	83.00299999999999	84.887	78.64699999999999	86.97200000000001	82.777	78.559	77.313	80.393	83.35600000000001	84.77	79.17699999999999	78.987	86.81700000000001	80.557	78.877	79.545	86.461	81.689	4.961	79.208	83.046	82.45	75.808	78.914	87.624	79.255	4.883	81.111	87.065	81.221	81.736	82.205	87.89	85.066	4.1
55.50812	82.395	81.78399999999999	81.476	74.595	79.13600000000001	84.009	82.98700000000001	78.28699999999999	86.211	81.782	76.282	75.617	78.805	82.85799999999999	84.65799999999999	78.395	86.994	83.056	78.417	77.285	80.50399999999999	83.15700000000001	84.766	79.598	79.039	86.865	80.415	78.65	79.90899999999999	86.118	81.602	4.949	79.063	83.54700000000001	82.728	75.725	79.02600000000001	87.73100000000001	79.058	4.984	81.165	86.46700000000001	81.416	82.09899999999999	82.79299999999999	87.68700000000001	85.23	4.37
55.67493	82.495	81.801	81.661	74.78399999999999	79.098	84.053	81.71	78.221	86.76100000000001	82.193	76.441	75.271	78.683	83.212	84.53399999999999	78.554	87.149	82.988	78.126	77.67	80.55	83.427	84.641	79.307	79.084	86.738	80.57300000000001	79.203	80.096	86.35799999999999	81.703	5.025	79.331	83.027	82.66	75.857	79.156	87.521	78.82300000000001	4.977	81.295	87.381	81.264	82.256	82.529	87.645	85.611	4.1930000000000005
55.84151	82.945	81.99799999999999	81.83	74.953	79.014	83.575	81.766	78.418	86.676	81.79899999999999	76.441	75.58	79.245	83.015	84.759	78.442	86.699	82.988	78.014	77.416	80.831	83.652	85.09100000000001	79.589	78.66199999999999	86.71	80.57300000000001	78.444	79.505	85.824	81.59100000000001	4.941	78.96600000000001	83.22399999999999	82.66	76.195	79.21300000000001	87.689	78.82300000000001	4.977	81.295	87.55	81.376	82.228	82.444	87.954	85.133	4.334
56.00821	82.25200000000001	81.843	81.79	75.128	78.786	83.675	82.039	77.745	87.104	81.594	75.854	75.05	78.764	82.943	84.63	79.09	86.225	83.088	77.984	77.613	80.235	83.473	84.96	79.278	78.733	86.23200000000001	80.08800000000001	78.72	79.86399999999999	85.86	81.72	4.8919999999999995	78.807	82.80799999999999	82.029	75.834	78.928	87.07799999999999	78.765	4.82	81.176	87.745	81.365	82.15799999999999	82.208	87.70200000000001	85.057	4.822
56.17487	82.654	82.04700000000001	81.29	75.265	79.04	83.794	81.734	78.193	86.77799999999999	81.374	75.88	75.16	78.794	83.007	84.554	79.398	86.771	82.729	78.013	77.13600000000001	80.462	83.169	84.632	79.56	78.852	86.527	80.175	79.172	79.559	85.53299999999999	81.92200000000001	5.001	78.592	82.819	82.625	76.0	79.182	87.31299999999999	78.906	4.955	81.263	87.76	81.398	82.052	82.635	87.603	85.713	4.7330000000000005
56.34156	82.225	82.01100000000001	81.25399999999999	75.031	79.2	83.954	82.007	78.465	86.995	82.179	75.983	75.207	78.672	82.71799999999999	85.023	78.967	86.70700000000001	82.91799999999999	77.414	77.491	80.482	83.105	84.652	79.46600000000001	78.872	86.464	80.307	78.657	79.494	85.919	81.408	4.92	79.314	82.95200000000001	82.196	75.513	79.061	87.137	78.673	5.015	81.199	87.52799999999999	81.699	82.044	82.598	87.596	85.34	4.596
56.50831	82.478	81.954	81.422	74.946	79.34	84.01	82.37200000000001	77.706	87.051	82.15100000000001	76.32	75.965	79.234	83.196	85.10799999999999	78.743	87.1	83.17	78.2	77.632	80.538	83.863	84.84899999999999	79.382	79.153	86.632	80.785	78.854	79.831	85.806	81.83	5.145	79.567	83.429	82.589	75.934	79.033	87.39	78.982	5.015	81.283	87.38799999999999	82.008	82.156	82.598	87.708	85.199	4.989
56.67493	81.99600000000001	82.007	81.50399999999999	74.94800000000001	79.395	83.89399999999999	82.117	78.24	86.681	81.72800000000001	75.872	75.488	78.72800000000001	82.602	84.598	78.322	86.56	82.915	78.059	77.85600000000001	80.564	83.102	84.227	79.241	78.92399999999999	86.484	79.884	78.76899999999999	79.464	85.605	81.434	4.992	79.197	83.115	82.501	75.82300000000001	78.976	87.49700000000001	79.29	5.032	81.253	87.296	81.191	81.9	82.20200000000001	87.646	85.363	4.837
56.84158	82.169	82.179	81.73100000000001	75.283	78.975	83.67299999999999	82.428	78.24	86.321	82.095	76.48899999999999	75.881	78.953	82.493	84.265	79.08	86.51	83.086	77.779	77.57600000000001	80.285	83.35700000000001	84.315	79.41	78.78699999999999	86.26700000000001	80.532	78.742	79.241	85.07600000000001	82.08200000000001	5.314	79.089	83.09200000000001	82.589	75.85	79.033	87.165	78.813	5.043	81.367	87.781	81.755	82.213	82.402	87.512	85.115	4.849
57.0082	82.225	82.095	81.759	75.452	79.059	84.094	82.287	78.072	86.65799999999999	82.236	76.405	75.965	79.234	83.28	84.96700000000001	78.715	87.12799999999999	83.395	78.34100000000001	77.57600000000001	80.482	82.936	83.95	79.494	78.872	86.295	80.195	78.995	79.35300000000001	85.16	81.773	5.567	79.17399999999999	82.699	82.36399999999999	75.878	79.033	86.884	79.178	5.043	81.058	87.61200000000001	81.615	82.493	82.851	87.259	85.59299999999999	5.1579999999999995
57.17498	82.01299999999999	82.52799999999999	81.715	75.236	79.041	83.96600000000001	81.961	78.334	87.008	81.881	76.048	75.665	78.654	82.98299999999999	85.09200000000001	78.92	86.63600000000001	83.603	77.817	77.585	80.408	83.31200000000001	84.49600000000001	79.082	79.024	86.337	80.318	78.949	79.307	85.594	81.95299999999999	5.2379999999999995	79.13	83.134	82.601	75.88600000000001	79.015	87.12200000000001	79.3	5.106	81.35	87.59899999999999	81.57	82.25200000000001	82.273	87.21600000000001	85.465	5.166
57.34165	82.09299999999999	81.963	82.245	75.518	79.237	83.738	81.622	77.969	86.63799999999999	81.963	75.90899999999999	75.975	78.794	82.726	84.72200000000001	78.72399999999999	86.855	83.038	77.9	77.866	80.35	83.141	84.632	79.02600000000001	78.796	85.90899999999999	80.428	78.723	79.587	84.887	81.389	5.141	79.069	82.84700000000001	82.65299999999999	75.86	78.958	86.78	78.822	5.178999999999999	80.955	87.198	81.51100000000001	82.361	82.719	87.40700000000001	85.34700000000001	5.042
57.50829	81.76	82.022	81.602	75.432	79.21	84.471	81.568	78.024	86.27799999999999	82.134	76.133	75.834	78.991	83.124	84.92299999999999	78.752	86.49600000000001	83.01299999999999	77.817	78.007	80.661	83.059	84.355	79.785	78.687	86.25299999999999	80.093	78.639	79.64399999999999	85.34100000000001	81.279	5.406000000000001	79.046	82.712	82.06700000000001	76.139	79.071	87.009	79.694	4.966	81.097	88.161	81.82300000000001	82.196	82.975	87.385	85.40899999999999	5.391
57.6749	82.479	81.95299999999999	81.898	75.49600000000001	79.221	83.81200000000001	82.03	78.793	86.464	82.119	75.972	76.095	78.834	83.055	84.714	79.267	86.40299999999999	83.309	77.967	77.595	80.842	83.46600000000001	84.09100000000001	79.429	79.01100000000001	86.24600000000001	80.583	78.791	79.71300000000001	85.443	82.13600000000001	5.4270000000000005	79.372	83.012	82.50299999999999	75.922	79.363	86.971	78.945	5.069	81.418	87.45200000000001	82.06299999999999	82.465	82.79299999999999	87.152	85.56700000000001	5.495
57.84156	81.97200000000001	81.898	81.73100000000001	75.789	78.919	83.476	82.06299999999999	78.465	86.63	82.01100000000001	76.32	75.90899999999999	78.869	82.74600000000001	84.79899999999999	78.743	86.679	83.227	77.695	77.828	80.313	83.161	84.37100000000001	78.82	78.619	86.295	80.195	78.854	79.943	85.553	81.661	5.229	79.033	83.09200000000001	82.67299999999999	75.625	79.37	86.884	78.925	5.099	81.367	87.444	82.23299999999999	82.381	83.02	87.006	85.368	5.803999999999999
58.00845	81.961	82.194	82.053	74.968	79.148	84.277	81.903	78.718	86.454	82.33	76.149	75.96300000000001	79.182	82.734	84.336	78.6	86.62	83.493	77.921	77.632	80.46	83.311	84.27600000000001	79.045	78.97	86.634	80.28699999999999	78.74600000000001	80.006	85.48899999999999	81.898	5.476	79.502	83.566	82.603	75.732	79.76899999999999	87.045	79.124	5.144	81.544	87.868	82.331	82.45200000000001	82.723	87.2	85.501	5.712000000000001
58.17501	82.0	82.012	81.2	75.408	79.038	83.28200000000001	81.927	78.362	86.34700000000001	82.211	76.219	76.032	78.988	82.775	84.65799999999999	78.445	86.365	83.20100000000001	77.956	77.865	80.487	82.603	84.595	78.857	78.733	86.06299999999999	80.06	78.973	79.387	84.906	81.77600000000001	5.369	79.453	82.696	82.59	76.002	78.984	86.91	79.439	5.073	80.783	87.66	82.094	82.101	82.544	86.945	85.197	5.888
58.34166	82.337	82.01100000000001	81.563	75.705	79.62100000000001	83.814	81.529	77.875	86.405	82.348	75.899	75.90899999999999	78.89699999999999	83.027	85.023	78.546	86.595	83.311	77.863	78.137	80.39699999999999	83.07600000000001	84.287	79.07300000000001	78.78699999999999	86.37899999999999	80.139	78.433	79.494	84.711	81.464	5.257999999999999	79.426	83.008	82.67299999999999	75.962	78.949	87.137	79.262	5.267	81.283	88.03399999999999	81.868	82.634	83.385	87.287	85.536	5.4670000000000005
