	MG1655-1	PUTR3-1_1	PUTR4-3_1	PUTR5-6_1	PUTR7-7_1	PUTR8-10_1	proV-1	cspC-1	MG1655-2	PUTR3-1_2	PUTR4-3_2	PUTR5-6_2	PUTR7-7_2	PUTR8-10_2	proV-2	cspC-2	MG1655-3	PUTR3-1_3	PUTR4-3_3	PUTR5-6_3	PUTR7-7_3	PUTR8-10_3	proV-3	cspC-3	ptsP-1	wbbK-1	proV_cspC-1	proV_nagC-1	proV_ptsP-1	proV_wbbK-1	proV_ptsP_wbbK-1	proV_ptsP_nagC-1	ptsP-2	wbbK-2	proV_cspC-2	proV_nagC-2	proV_ptsP-2	proV_wbbK-2	proV_ptsP_wbbK-2	proV_ptsP_nagC-2	ptsP-3	wbbK-3	proV_cspC-3	proV_nagC-3	proV_ptsP-3	proV_wbbK-3	proV_ptsP_wbbK-3	proV_ptsP_nagC-3
24.17443	2.387	30.989	26.568	32.012	27.784000000000002	44.611000000000004	1.253	2.3369999999999997	3.196	31.254	26.836	32.835	27.195	45.708	1.3430000000000002	2.6860000000000004	2.858	32.245	27.851	31.058000000000003	27.698	45.818000000000005	1.496	1.9809999999999999	1.103	2.745	1.1440000000000001	3.373	0.88	3.2769999999999997	1.262	1.278	0.8109999999999999	2.124	1.3119999999999998	2.952	0.87	3.013	1.016	0.885	1.179	1.6340000000000001	0.871	1.114	0.639	0.985	1.013	0.898
24.34099	2.495	30.807	26.872	32.082	27.843000000000004	44.93899999999999	1.301	2.386	3.141	30.717	26.711	33.069	27.392	46.066	1.3119999999999998	2.659	2.804	32.23	27.201	31.614	28.413	46.258	1.683	2.085	1.158	2.718	1.25	3.429	0.958	3.304	1.141	1.2209999999999999	0.836	2.149	1.392	2.928	0.95	3.04	1.151	0.826	1.23	1.7409999999999999	0.96	1.117	0.6679999999999999	1.012	1.064	0.9470000000000001
24.50778	2.574	30.826	27.549	32.592	28.108	45.283	1.38	2.7110000000000003	3.301	30.105	26.017	32.868	27.465	46.464	1.391	2.7089999999999996	3.0189999999999997	31.974	26.754	32.207	28.213	46.41	1.652	2.4930000000000003	1.1540000000000001	2.7960000000000003	1.274	3.425	0.982	3.273	1.381	1.244	0.8320000000000001	2.146	1.252	2.924	0.946	3.283	0.983	0.823	1.3090000000000002	1.7369999999999999	0.9009999999999999	1.113	0.664	1.063	1.033	0.943
24.67449	2.7060000000000004	29.866999999999997	26.503	32.351	28.598000000000003	45.601000000000006	1.3159999999999998	2.5380000000000003	3.325	30.517	27.772	33.174	27.846	46.73	1.412	2.815	2.988	31.592	26.778000000000002	31.851999999999997	28.428	46.812	1.59	2.101	1.177	2.903	1.295	3.5039999999999996	1.056	3.406	1.199	1.238	0.853	2.085	1.274	2.923	0.995	3.2239999999999998	0.922	0.925	1.328	1.896	0.93	1.249	0.7709999999999999	1.114	1.136	0.9620000000000001
24.84114	2.6069999999999998	30.58	27.104	32.683	28.623	45.828	1.38	2.575	3.5010000000000003	30.956	27.198	33.999	28.256	47.068000000000005	1.422	3.0189999999999997	2.9730000000000003	31.483	27.406999999999996	32.51	28.726999999999997	47.205	1.545	2.193	1.189	2.915	1.47	3.5980000000000003	1.093	3.39	1.19	1.276	0.836	2.343	1.34	3.0189999999999997	1.006	3.263	1.014	0.852	1.229	1.88	0.945	1.263	0.728	1.125	1.146	1.1079999999999999
25.0078	2.792	30.287	26.703000000000003	32.772	29.291	46.051	1.374	2.843	3.52	30.936999999999998	27.37	34.116	28.074	47.235	1.4969999999999999	3.011	3.1289999999999996	31.053	27.39	32.19	28.683000000000003	47.537	1.675	2.187	1.319	3.0439999999999996	1.435	3.617	1.005	3.574	1.205	1.4340000000000002	0.857	2.171	1.4969999999999999	3.01	0.971	3.31	1.0070000000000001	0.9279999999999999	1.304	1.7630000000000001	0.99	1.1440000000000001	0.775	1.255	1.057	1.047
25.17453	2.784	30.909000000000002	26.525	33.948	28.868000000000002	46.276	1.4169999999999998	2.7769999999999997	3.595	31.066	26.924	33.948	28.502	47.653999999999996	1.4869999999999999	3.305	3.177	31.099	27.598000000000003	32.400999999999996	28.835	47.9	1.719	2.34	1.256	3.065	1.5630000000000002	3.72	1.103	3.5660000000000003	1.456	1.4240000000000002	0.9570000000000001	2.272	1.379	3.114	1.071	3.495	1.08	0.972	1.431	1.781	0.932	1.084	0.741	1.11	1.157	1.035
25.34114	2.906	30.141	27.088	33.516	29.644000000000002	46.58	1.526	2.8560000000000003	3.551	31.09	27.493000000000002	34.066	28.973000000000003	47.923	1.617	3.315	3.213	31.699	28.016	32.808	29.421	48.196999999999996	1.715	2.309	1.212	3.0180000000000002	1.472	3.6189999999999998	1.181	3.742	1.536	1.442	1.03	2.342	1.4480000000000002	3.116	1.0070000000000001	3.533	1.18	0.9670000000000001	1.2890000000000001	1.8519999999999999	1.008	1.25	0.721	1.204	1.095	0.98
25.50777	2.8680000000000003	30.131999999999998	27.141	33.876999999999995	29.311	46.678000000000004	1.578	2.852	3.648	30.969	27.888	33.965	29.021	48.235	1.61	3.4389999999999996	3.063	31.824	27.219	33.315	29.089000000000002	48.318999999999996	1.8730000000000002	2.495	1.255	3.0589999999999997	1.383	3.688	1.148	3.648	1.365	1.4880000000000002	0.9940000000000001	2.224	1.493	3.153	1.081	3.63	1.227	1.016	1.337	1.7890000000000001	0.904	1.151	0.7879999999999999	1.165	1.17	0.9490000000000001
25.67451	2.9819999999999998	30.133000000000003	27.445	34.006	29.613000000000003	46.906000000000006	1.723	2.9960000000000004	3.707	30.695	26.930999999999997	34.694	28.995	48.46	1.916	3.551	3.312	31.849	26.704	33.64	29.365	48.763000000000005	1.7719999999999998	2.502	1.286	3.089	1.58	3.8	1.21	3.843	1.518	1.413	0.973	2.229	1.334	3.127	1.0590000000000002	3.688	1.124	0.9420000000000001	1.318	1.9580000000000002	0.93	1.261	0.682	1.169	1.122	1.094
25.8413	3.032	30.842	26.649	33.959	29.775	47.141999999999996	1.742	3.1519999999999997	3.73	29.905	27.37	35.493	29.539	48.644	1.774	3.63	3.3360000000000003	31.741999999999997	26.673000000000002	33.779	29.28	49.083	1.8730000000000002	2.6860000000000004	1.3090000000000002	3.114	1.6280000000000001	3.742	1.3119999999999998	3.9210000000000003	1.61	1.516	0.9940000000000001	2.251	1.575	3.181	1.135	3.7939999999999996	1.227	1.016	1.256	1.871	0.823	1.151	0.7609999999999999	1.247	1.224	1.14
26.00781	3.168	29.996	26.404	34.314	30.02	47.306000000000004	1.496	3.343	3.839	30.886999999999997	27.206	35.083	29.511999999999997	49.053999999999995	1.746	3.685	3.3360000000000003	30.759	27.928	33.56	29.771	49.411	1.791	2.767	1.337	3.278	1.71	3.906	1.3119999999999998	4.003	1.392	1.516	0.9940000000000001	2.333	1.575	3.235	1.135	3.821	1.3090000000000002	1.125	1.392	1.871	0.904	1.151	0.7879999999999999	1.247	1.224	1.058
26.17456	3.157	29.723000000000003	26.651999999999997	33.683	29.912	47.433	1.651	3.36	3.8280000000000003	31.05	26.278000000000002	35.38	29.703000000000003	49.125	1.818	3.8360000000000003	3.406	30.568	27.275	34.132	29.636	49.591	1.8359999999999999	2.7569999999999997	1.379	3.265	1.672	3.8939999999999997	1.247	4.127	1.455	1.587	0.9840000000000001	2.404	1.591	3.222	1.125	3.945	1.298	1.033	1.409	1.9409999999999998	0.972	1.22	0.912	1.153	1.2409999999999999	1.0490000000000002
26.34138	3.1289999999999996	31.534000000000002	27.393	34.82	30.136999999999997	47.846000000000004	1.7269999999999999	3.602	3.937	30.214000000000002	27.435	35.48	29.656999999999996	49.541000000000004	1.8419999999999999	4.029	3.435	31.779	27.826	34.336	30.243000000000002	49.953	2.05	2.972	1.325	3.404	1.6969999999999998	3.95	1.3519999999999999	4.155	1.5530000000000002	1.639	1.036	2.4019999999999997	1.535	3.363	1.314	4.056	1.35	1.0290000000000001	1.433	1.912	1.061	1.36	0.996	1.29	1.32	1.043
26.50786	3.2889999999999997	30.378	27.302	34.864000000000004	30.183000000000003	48.13399999999999	1.8330000000000002	3.4619999999999997	4.015	30.695999999999998	26.660999999999998	35.852	30.003	49.938	1.9480000000000002	4.1339999999999995	3.512	31.005	27.954	35.227	30.453000000000003	50.295	1.965	2.9410000000000003	1.403	3.3169999999999997	1.8030000000000002	4.0280000000000005	1.431	4.151	1.547	1.636	1.087	2.6439999999999997	1.695	3.4130000000000003	1.31	4.052	1.401	1.053	1.484	1.881	1.001	1.219	0.856	1.286	1.317	1.122
26.67472	3.1919999999999997	30.214000000000002	27.218000000000004	35.06	30.592	48.472	1.9240000000000002	3.5269999999999997	4.082	30.014	27.099	36.184	30.413	50.141000000000005	1.9580000000000002	4.228	3.661	31.989	27.844	34.929	30.397	50.497	1.8659999999999999	3.034	1.442	3.466	1.95	4.095	1.578	4.245	1.757	1.6469999999999998	1.043	2.519	1.679	3.508	1.321	4.31	1.494	1.1179999999999999	1.357	1.92	1.016	1.369	0.95	1.3519999999999999	1.354	1.131
26.84129	3.4810000000000003	30.415	27.361	35.293	30.546	48.876999999999995	1.882	3.7039999999999997	4.044	30.816	27.247	36.144	30.449	50.575	1.972	4.245	3.76	30.906	27.686999999999998	35.16	30.706	50.958999999999996	2.234	3.0469999999999997	1.54	3.511	1.827	4.138999999999999	1.536	4.371	1.946	1.743	1.112	2.589	1.94	3.444	1.4169999999999998	4.3260000000000005	1.5090000000000001	1.213	1.425	2.0709999999999997	1.1179999999999999	1.25	0.8029999999999999	1.395	1.368	1.171
27.00809	3.4219999999999997	30.223000000000003	26.206999999999997	35.931999999999995	30.682	49.308	1.983	3.8339999999999996	4.15	30.954	27.468000000000004	36.673	30.421999999999997	51.119	2.048	4.462	3.7310000000000003	31.043000000000003	27.930999999999997	35.356	31.142	51.36600000000001	2.09	3.3139999999999996	1.537	3.4530000000000003	1.8219999999999998	4.164	1.694	4.532	1.901	1.683	1.2429999999999999	2.638	1.745	3.4989999999999997	1.3840000000000001	4.433	1.6119999999999999	1.179	1.445	2.0380000000000003	1.12	1.2770000000000001	0.91	1.337	1.4709999999999999	1.245
27.17474	3.395	29.866999999999997	27.275	35.85	30.901	49.472	2.12	3.752	4.15	30.708000000000002	27.221999999999998	36.591	31.298000000000002	51.228	2.048	4.544	3.8680000000000003	31.371	28.26	35.383	30.814	51.556999999999995	2.1180000000000003	3.259	1.537	3.536	2.068	4.246	1.611	4.532	1.984	1.847	1.133	2.638	1.745	3.636	1.439	4.351	1.53	1.179	1.445	2.093	1.065	1.359	0.91	1.419	1.4709999999999999	1.327
27.35206	3.6489999999999996	30.424	27.287	36.48	31.539	50.449	2.186	4.172	4.212	31.454	27.393	37.577	30.924	52.01	2.222	4.769	3.8739999999999997	31.872	28.188000000000002	36.181	31.098000000000003	52.23	2.101	3.4610000000000003	1.6269999999999998	3.6510000000000002	2.1319999999999997	4.225	1.6219999999999999	4.539	2.28	1.719	1.143	2.62	1.944	3.64	1.4480000000000002	4.604	1.594	1.244	1.265	2.02	1.095	1.2	1.026	1.5630000000000002	1.5090000000000001	1.1740000000000002
27.5081	3.745	30.296	27.854	36.023	31.058000000000003	50.286	2.0780000000000003	4.196000000000001	4.415	31.076999999999998	27.586	37.475	31.094	52.14	2.134	4.696000000000001	3.884	31.795	27.985	36.175	31.381999999999998	52.497	2.29	3.592	1.558	3.6889999999999996	2.0980000000000003	4.3180000000000005	1.864	4.715	2.173	1.767	1.218	2.6919999999999997	1.879	3.617	1.5230000000000001	4.615	1.696	1.3230000000000002	1.536	2.094	1.175	1.3159999999999998	0.982	1.4140000000000001	1.476	1.258
27.67485	3.597	30.241999999999997	27.12	36.754	31.031	50.766000000000005	2.15	4.24	4.212	30.967	27.666	37.769	30.712	52.427	2.206	5.092	3.9530000000000003	31.685	27.686	36.444	31.355	52.73	2.3609999999999998	3.745	1.6280000000000001	3.677	2.0869999999999997	4.2780000000000005	1.854	4.784	2.235	1.729	1.126	2.627	1.949	3.6039999999999996	1.621	4.739	1.713	1.177	1.28	1.92	1.1059999999999999	1.248	0.9420000000000001	1.402	1.52	1.248
27.84144	3.6430000000000002	30.414	26.423000000000002	37.032	31.639	51.013000000000005	2.28	4.505	4.395	30.976	27.101999999999997	37.666	31.101999999999997	52.836000000000006	2.226	5.056	3.781	31.311999999999998	28.023000000000003	36.125	31.337	53.193000000000005	2.246	3.6289999999999996	1.5930000000000002	3.75	1.916	4.269	1.847	4.667	2.168	1.831	1.2009999999999998	2.701	1.86	3.595	1.5859999999999999	4.757	1.787	1.334	1.4369999999999998	2.021	1.069	1.32	0.9329999999999999	1.476	1.459	1.242
28.00811	3.728	30.523000000000003	26.836	37.048	31.068	51.425	2.2880000000000003	4.511	4.37	30.566	27.726	37.764	31.482	53.381	2.177	5.247999999999999	3.92	31.175	28.296999999999997	36.554	31.719	53.521	2.334	3.717	1.65	3.697	2.194	4.353	1.745	4.67	2.375	1.8090000000000002	1.179	2.6510000000000002	2.0	3.676	1.51	4.868	1.847	1.314	1.3630000000000002	2.0540000000000003	1.0390000000000001	1.2670000000000001	1.0170000000000001	1.507	1.574	1.2229999999999999
28.1748	3.8760000000000003	30.686	27.65	37.57	31.394000000000002	51.818000000000005	2.406	4.658	4.546	30.703000000000003	27.237	38.286	31.590999999999998	53.721000000000004	2.2969999999999997	5.4239999999999995	3.987	31.256999999999998	27.915	36.639	31.474	53.97	2.399	4.081	1.662	3.873	2.287	4.42	1.9180000000000001	4.845	2.5580000000000003	1.874	1.2990000000000002	2.7439999999999998	2.121	3.6630000000000003	1.575	4.881	1.912	1.242	1.454	2.146	0.972	1.28	1.03	1.682	1.584	1.2329999999999999
28.34147	3.806	30.677	27.752	37.363	31.494	52.201	2.366	4.644	4.421	31.726999999999997	27.662	38.433	31.146	54.075	2.5269999999999997	5.162000000000001	4.16	30.84	27.636	37.034	31.683000000000003	54.405	2.494	3.877	1.81	3.802	2.381	4.485	1.932	4.91	2.5869999999999997	1.86	1.203	2.8110000000000004	2.105	3.8080000000000003	1.724	5.109	1.8430000000000002	1.392	1.659	2.1590000000000003	1.062	1.371	0.986	1.449	1.57	1.248
28.50826	3.806	30.949	26.828000000000003	37.525999999999996	31.82	52.608999999999995	2.366	4.671	4.584	31.074	27.226999999999997	38.650999999999996	31.418000000000003	54.56399999999999	2.364	5.705	4.051	31.574	28.451	37.632	31.546999999999997	54.732	2.385	4.203	1.6740000000000002	3.884	2.435	4.431	1.905	4.883	2.668	1.805	1.2570000000000001	2.7289999999999996	2.105	3.753	1.724	5.109	2.006	1.2830000000000001	1.604	2.077	1.062	1.2890000000000001	1.149	1.666	1.652	1.3019999999999998
28.67488	4.027	30.523000000000003	27.462	37.537	31.965	53.083999999999996	2.56	4.919	4.506	30.43	27.318	38.361999999999995	31.509	54.986000000000004	2.612	5.656000000000001	4.164	31.91	28.515	37.316	31.691999999999997	55.343999999999994	2.416	4.207	1.732	3.888	2.439	4.571000000000001	2.0709999999999997	5.132000000000001	2.539	2.0269999999999997	1.288	2.842	2.109	3.84	1.8090000000000002	5.14	2.173	1.314	1.608	2.135	1.202	1.294	1.099	1.534	1.819	1.3869999999999998
28.84154	4.109	31.121	27.298000000000002	37.701	31.991999999999997	53.519	2.56	5.001	4.697	31.355	27.889	38.58	32.053000000000004	55.34	2.694	5.982	4.218999999999999	32.508	28.27	38.132	32.208	55.696999999999996	2.552	4.397	1.732	3.969	2.4659999999999997	4.516	2.153	5.404	2.593	2.0540000000000003	1.288	3.005	2.272	3.758	1.755	5.222	2.146	1.395	1.689	2.244	1.148	1.294	1.099	1.6159999999999999	1.764	1.4140000000000001
29.00821	3.987	31.409000000000002	26.971	38.188	31.874000000000002	53.957	2.582	5.073	4.791	31.153000000000002	27.304000000000002	38.633	31.741999999999997	55.853	2.603	6.046	4.122	31.680999999999997	28.291	37.513000000000005	32.009	56.048	2.6260000000000003	4.415	1.7730000000000001	4.008	2.565	4.556	2.2	5.252999999999999	2.719	2.017	1.3880000000000001	2.804	2.396	3.8480000000000003	1.935	5.315	2.136	1.334	1.574	2.207	1.153	1.304	1.22	1.631	1.7830000000000001	1.355
29.17492	4.0089999999999995	31.421999999999997	27.291999999999998	37.8	32.266	54.457	2.6430000000000002	5.3870000000000005	4.707	30.976	27.239	38.543	31.811	56.228	2.6719999999999997	6.295	4.3389999999999995	32.103	28.185	37.871	32.263000000000005	56.42100000000001	2.6919999999999997	4.675	1.85	4.0889999999999995	2.6630000000000003	4.691	2.266	5.442	3.0589999999999997	2.005	1.2930000000000001	2.8760000000000003	2.444	3.8810000000000002	2.006	5.3420000000000005	2.261	1.344	1.692	2.1959999999999997	1.192	1.307	1.273	1.624	1.8780000000000001	1.415
29.34161	4.055	31.094	27.026	38.135999999999996	31.965	54.879	2.7769999999999997	5.436	4.7780000000000005	31.055999999999997	27.671	39.26	31.726999999999997	56.618	2.803	6.254	4.3	31.366	28.215	38.295	32.372	56.92100000000001	2.742	4.723	1.895	4.105	2.602	4.598	2.343	5.459	3.0010000000000003	2.0540000000000003	1.4240000000000002	2.923	2.571	3.812	1.972	5.63	2.173	1.395	1.798	2.1630000000000003	1.0659999999999998	1.2670000000000001	1.262	1.67	2.009	1.305
29.50828	4.129	30.895	27.313000000000002	38.273	32.365	55.273999999999994	2.658	5.645	4.7989999999999995	31.947	27.500999999999998	39.234	31.855	57.07	2.7939999999999996	6.767	4.349	31.956999999999997	27.686999999999998	38.238	32.254	57.318000000000005	3.0860000000000003	4.878	1.9969999999999999	4.154	2.8110000000000004	4.755	2.415	5.5889999999999995	2.897	2.127	1.551	2.915	2.51	3.944	2.1	5.625	2.355	1.412	1.624	2.181	1.145	1.452	1.202	1.69	1.9180000000000001	1.402
29.67513	4.158	30.878	27.316999999999997	38.788000000000004	32.43	55.696999999999996	2.926	5.971	4.965	31.086	28.113000000000003	38.93	32.194	57.687	2.847	6.745	4.461	31.859	28.239	38.638000000000005	32.291	57.854	2.784	5.122999999999999	1.9709999999999999	4.184	2.9739999999999998	4.813	2.522	5.619	2.861	2.0980000000000003	1.5759999999999998	2.9419999999999997	2.5639999999999996	3.949	2.099	5.737	2.6	1.518	1.784	2.452	1.344	1.429	1.2309999999999999	1.745	2.052	1.4240000000000002
29.84173	4.2139999999999995	31.71	28.133000000000003	38.451	32.635999999999996	56.035	2.965	5.84	4.937	30.910999999999998	28.041999999999998	39.031	32.071	58.018	2.935	7.065	4.486000000000001	32.172	28.506	38.665	31.683000000000003	57.995	2.793	5.046	1.9180000000000001	4.263999999999999	3.115	4.757	2.503	5.781000000000001	3.239	2.1319999999999997	1.5290000000000001	3.137	2.568	3.998	2.213	6.006	2.577	1.473	1.795	2.24	1.225	1.452	1.3940000000000001	1.693	2.06	1.465
30.00838	4.257	31.203000000000003	27.785999999999998	38.85	32.428000000000004	56.335	3.005	6.155	5.172000000000001	31.084	27.618000000000002	39.702	31.836	58.402	3.14	7.275	4.477	32.101	28.568	38.544000000000004	32.073	58.215	3.0789999999999997	5.224	1.989	4.227	2.94	4.937	2.572	5.662000000000001	3.1839999999999997	2.282	1.598	3.016	2.665	4.071000000000001	2.3369999999999997	5.942	2.565	1.541	1.754	2.228	1.381	1.47	1.3559999999999999	1.764	2.156	1.4780000000000002
30.1751	4.357	31.250999999999998	27.825	38.455999999999996	32.885	56.652	2.932	6.361000000000001	5.082	31.732	27.695999999999998	39.607	32.294000000000004	58.888999999999996	3.127	7.4910000000000005	4.633	32.859	28.066	39.096	32.664	58.401	3.009	5.376	2.0340000000000003	4.329	3.063	4.876	2.72	5.955	3.446	2.351	1.584	3.14	2.872	4.149	2.379	6.0729999999999995	2.635	1.524	1.8459999999999999	2.214	1.2990000000000002	1.411	1.376	1.9169999999999998	2.141	1.676
30.34176	4.402	31.086	27.939	38.845	32.61	56.799	3.093	6.244	5.18	31.974	27.636999999999997	39.479	32.126999999999995	59.111999999999995	3.175	7.393	4.676	32.528	28.340999999999998	39.191	32.635	58.897	3.0589999999999997	5.504	2.106	4.399	3.22	4.946000000000001	2.8510000000000004	5.916	3.523	2.3169999999999997	1.605	3.16	2.864	4.107	2.318	6.196000000000001	2.845	1.6569999999999998	1.8419999999999999	2.263	1.3359999999999999	1.3980000000000001	1.338	1.854	2.082	1.511
30.50845	4.473	31.22	28.351999999999997	38.499	32.961	57.434	3.145	6.617000000000001	5.142	32.187	27.633000000000003	39.895	32.042	59.306000000000004	3.2230000000000003	7.812	4.637	32.306999999999995	28.479	39.395	32.58	59.637	2.9730000000000003	5.687	2.124	4.333	3.2939999999999996	4.907	2.819	5.957999999999999	3.654	2.338	1.6540000000000001	3.153	3.072	4.12	2.365	6.319	2.892	1.681	1.784	2.229	1.291	1.412	1.327	2.008	2.158	1.564
30.67507	4.404	32.39	28.215	38.995	32.772	57.911	3.155	6.656000000000001	5.318	31.563000000000002	28.233	39.766	32.207	59.568000000000005	3.234	7.9079999999999995	4.622	32.172	28.506	38.829	32.689	60.251999999999995	3.174	5.888999999999999	2.1630000000000003	4.455	3.605	5.083	2.911	5.971	3.674	2.295	1.719	3.219	3.003	4.1610000000000005	2.5669999999999997	6.36	2.904	1.6369999999999998	1.74	2.295	1.2790000000000001	1.452	1.3940000000000001	1.857	2.2230000000000003	1.492
30.84185	4.559	31.826999999999998	27.491	38.945	32.753	58.318000000000005	3.2030000000000003	6.811	5.337000000000001	31.572	28.023000000000003	39.77	32.106	59.702	3.39	8.089	4.695	33.023	28.189	39.406	32.48	60.303999999999995	3.248	5.935	2.209	4.446000000000001	3.597	4.993	2.958	6.18	3.58	2.423	1.739	3.157	3.076	4.206	2.641	6.351	2.977	1.63	1.8969999999999998	2.396	1.405	1.4980000000000002	1.412	2.066	2.2969999999999997	1.649
31.00863	4.641	31.746	28.441999999999997	38.755	33.134	58.59	3.366	7.029	5.255	32.224000000000004	27.805999999999997	39.852	32.378	60.163999999999994	3.5260000000000002	8.279	4.777	32.398	28.76	39.677	32.915	61.147	3.303	6.017	2.2359999999999998	4.5	3.597	4.993	2.985	6.125	3.715	2.287	1.739	3.075	3.076	4.206	2.695	6.405	3.0589999999999997	1.6840000000000002	1.869	2.478	1.432	1.444	1.331	1.903	2.2430000000000003	1.568
31.17519	4.71	31.745	28.090999999999998	39.101	33.106	58.846000000000004	3.464	7.315	5.513999999999999	32.223	28.701	39.709	32.513000000000005	60.228	3.7039999999999997	8.264	4.709	32.94	28.896	39.482	32.914	61.618	3.373	6.222	2.306	4.65	3.667	5.034	3.029	6.194	3.886	2.494	1.864	3.281	3.2	4.274	2.548	6.582000000000001	3.102	1.7280000000000002	1.778	2.4659999999999997	1.39	1.43	1.4	2.0	2.477	1.7209999999999999
31.34193	4.703	31.410999999999998	28.541	39.076	33.071	58.945	3.4539999999999997	7.39	5.4	32.08	28.314	40.01	32.343	60.302	3.533	8.777999999999999	4.894	32.417	28.695999999999998	39.78	32.879	61.775	3.4730000000000003	6.406000000000001	2.381	4.591	3.6860000000000004	5.083	3.21	6.352	3.9730000000000003	2.431	1.828	3.3	3.492	4.297	2.7030000000000003	6.659	3.2030000000000003	1.7180000000000002	1.8219999999999998	2.376	1.442	1.425	1.5030000000000001	1.993	2.549	1.492
31.50855	4.6930000000000005	32.169000000000004	29.034000000000002	39.029	33.34	59.711000000000006	3.451	7.598	5.415	32.185	28.39	39.773	32.339	60.521	3.7430000000000003	8.923	4.828	33.12	29.349	39.330999999999996	33.203	62.128	3.522	6.505	2.289	4.578	3.841	5.18	3.286	6.475	3.9139999999999997	2.424	1.931	3.347	3.428	4.255	2.7769999999999997	6.727	3.195	1.7690000000000001	1.8730000000000002	2.506	1.5330000000000001	1.548	1.545	2.065	2.4619999999999997	1.545
31.67523	4.837	31.699	28.399	39.16	33.63	60.283	3.512	7.47	5.505	32.53	28.084	40.203	32.412	60.687	3.697	9.15	4.999	33.302	28.444000000000003	39.841	33.222	62.483999999999995	3.448	6.757000000000001	2.2969999999999997	4.6419999999999995	4.066	5.1339999999999995	3.293	6.484	4.171	2.513	1.8840000000000001	3.219	3.4360000000000004	4.292	2.866	6.899	3.338	1.7209999999999999	2.097	2.378	1.57	1.5030000000000001	1.473	2.154	2.605	1.633
31.84188	4.923	32.021	27.92	39.236999999999995	33.218	60.461999999999996	3.75	7.8	5.62	32.501	28.219	40.117	32.491	60.978	3.6689999999999996	9.304	4.98	33.355	28.758000000000003	40.318000000000005	33.189	62.67	3.498	6.979	2.491	4.73	4.231	5.277	3.3989999999999996	6.492000000000001	4.183	2.5660000000000003	1.99	3.4360000000000004	3.657	4.33	3.002	7.099	3.639	1.824	2.145	2.511	1.6130000000000002	1.702	1.587	2.13	2.657	1.814
32.00863	4.881	31.573	28.787	39.26	33.885	60.831	3.7969999999999997	8.003	5.6579999999999995	32.649	28.938000000000002	40.139	32.885	61.508	3.7939999999999996	9.796	5.044	34.019	29.322	39.83	33.341	63.55	3.625	7.317	2.395	4.768	4.191	5.233	3.552	6.665	4.144	2.447	1.98	3.452	3.7510000000000003	4.5280000000000005	3.0439999999999996	7.216	3.5439999999999996	1.8980000000000001	2.056	2.528	1.726	1.6019999999999999	1.7069999999999999	2.089	2.701	1.7269999999999999
32.17521	4.952	33.025	28.903000000000002	39.523	33.924	61.489	3.92	8.265	5.757000000000001	32.933	28.541999999999998	40.294000000000004	33.059	61.758	3.918	9.708	5.062	33.052	28.868000000000002	40.361999999999995	33.514	63.857	3.7489999999999997	7.416	2.4659999999999997	4.867	4.343	5.224	3.6489999999999996	6.737	4.524	2.5980000000000003	1.995	3.467	3.85	4.4110000000000005	3.142	7.2620000000000005	3.533	1.83	2.043	2.489	1.61	1.511	1.643	2.187	2.798	1.74
32.34196	4.8580000000000005	32.833	29.475	39.543	33.895	61.607	4.072	8.578	5.8260000000000005	32.741	29.11	40.015	32.867	61.958	4.069	10.019	5.103	33.35	29.249000000000002	40.221	32.997	63.974	3.792	7.376	2.6439999999999997	4.854	4.331	5.292000000000001	3.638	6.8870000000000005	4.504	2.532	2.066	3.537	4.163	4.478	3.1839999999999997	7.3020000000000005	3.7110000000000003	1.82	2.032	2.478	1.65	1.4980000000000002	1.7109999999999999	2.311	2.95	1.785
32.5087	5.088	31.801	28.386	39.768	34.114000000000004	61.951	3.9739999999999998	8.673	5.8660000000000005	32.171	28.814	40.81	33.25	63.2	4.244	10.415	5.144	32.916	28.976999999999997	40.716	33.431999999999995	64.346	3.83	7.877999999999999	2.548	4.867	4.615	5.3870000000000005	3.785	6.819	4.578	2.679	2.213	3.576	4.013	4.547	3.278	7.316	3.642	1.912	2.206	2.543	1.692	1.5930000000000002	1.724	2.323	2.9610000000000003	1.876
32.67533	5.086	32.075	28.846	39.646	34.253	62.177	4.213	8.916	6.029	33.045	28.709	40.661	33.226	63.211000000000006	4.2410000000000005	10.584000000000001	5.252000000000001	33.464	29.03	40.346	33.897	64.957	4.07	8.013	2.764	5.03	4.776	5.277	3.753	6.9270000000000005	4.646	2.648	2.344	3.8169999999999997	4.12	4.521	3.302	7.507999999999999	3.8289999999999997	1.824	2.1719999999999997	2.593	1.722	1.702	1.8319999999999999	2.293	2.984	1.76
32.842	5.114	32.266	29.255	40.0	33.736	62.531000000000006	4.458	9.052999999999999	6.11	33.59	28.545	40.852	33.498000000000005	63.674	4.268	11.100999999999999	5.334	33.736	29.248	40.781	33.434	65.257	3.9339999999999997	8.095	2.737	5.03	4.803	5.522	3.971	7.064	5.0280000000000005	2.7289999999999996	2.235	3.572	4.3919999999999995	4.575	3.465	7.59	3.911	1.933	2.1719999999999997	2.5660000000000003	1.858	1.5659999999999998	1.778	2.375	3.12	1.923
