	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
72.50975	1.7890000000000001	57.198	65.321	46.693999999999996	58.832	17.767	13.431	38.553000000000004	1.433	57.912	65.194	44.9	58.621	21.267	5.896	38.2	2.088	58.545	66.184	45.907	59.013000000000005	21.059	7.377999999999999	41.275	8.259	46.401	6.535	11.807	9.235	13.972000000000001	10.352	11.102	42.693000000000005	4.771	14.089	7.716	11.117	9.132	5.153	31.967	1.9409999999999998	15.675	5.166	7.716	6.102
72.67637	1.778	57.00899999999999	65.301	46.513999999999996	58.873999999999995	17.518	13.155999999999999	38.32	1.765	57.606	65.08800000000001	44.72	58.146	21.331	6.082999999999999	38.139	2.246	58.211999999999996	65.847	45.608999999999995	58.853	21.122	7.221	41.24	7.553	45.788999999999994	6.4639999999999995	11.819	9.22	13.72	10.046	10.683	42.226000000000006	4.817	14.243	7.638999999999999	10.753	8.682	5.3420000000000005	31.91	2.219	14.882	5.039	7.443	6.348
72.84308	1.764	56.898	65.423	46.763999999999996	58.1	17.774	13.523	38.506	1.3219999999999998	57.756	65.469	44.826	58.033	21.533	5.757000000000001	38.096	2.064	58.446000000000005	66.086	46.006	59.201	21.066999999999997	7.268	41.372	7.891	46.27	6.712000000000001	11.927	9.24	14.267000000000001	10.530999999999999	11.05	42.618	5.377999999999999	14.181	7.751	10.922	8.621	5.445	32.12	2.2030000000000003	15.365	4.9110000000000005	7.662999999999999	6.4510000000000005
73.00969	1.655	56.79	65.327	46.772	58.104	17.81	13.664000000000001	38.614000000000004	1.392	57.714	65.317	44.86	58.18	21.406	6.206	38.492	1.8519999999999999	58.369	65.995	46.051	58.835	21.146	7.517	41.343	8.379	46.023999999999994	7.131	11.752	9.117	13.999	10.508	11.164000000000001	42.708999999999996	4.9	14.529000000000002	7.558	10.843	8.424	5.86	32.213	2.435	16.086	4.919	8.058	6.321000000000001
73.17632	1.821	57.227	65.425	46.903	58.251000000000005	17.792	13.525	38.736	1.6469999999999998	57.81	65.328	44.846000000000004	58.327	21.535999999999998	6.147	38.558	1.8230000000000002	58.202	66.095	45.928000000000004	58.84	21.221999999999998	7.43	41.412	8.068	46.043	6.986000000000001	12.189	9.147	14.363	10.459000000000001	10.968	42.896	4.894	14.192	7.827999999999999	10.796	8.663	5.422999999999999	32.01	2.079	16.18	5.23	7.8	6.5489999999999995
73.34299	1.608	57.015	65.507	46.878	58.354	17.593	13.841	38.501999999999995	1.611	58.15	65.411	44.993	57.911	21.372	6.315	38.584	1.9909999999999999	58.453	66.122	45.763000000000005	59.089	21.06	7.425	41.614	7.865	46.078	6.72	12.360999999999999	9.46	14.084000000000001	10.578	10.65	42.783	4.77	14.309000000000001	7.428	10.742	8.579	6.165	32.172	2.037	15.634	4.874	7.652	6.627999999999999
73.50977	1.9509999999999998	56.949	65.303	46.965	58.603	17.928	13.389000000000001	38.722	1.7269999999999999	58.003	65.497	44.846000000000004	58.621	21.279	6.348	38.604	1.7930000000000001	58.648	66.153	46.028999999999996	59.34	21.145	8.181000000000001	41.608999999999995	7.962000000000001	46.37	6.694	12.083	9.033	14.11	10.709000000000001	10.863	42.636	4.6530000000000005	14.785	7.561	10.874	8.363	6.831	32.064	2.492	15.965	4.843	7.716	6.6579999999999995
73.67637	1.632	57.418	65.348	47.093	58.578	17.923	13.463	38.838	1.558	57.9	65.62899999999999	44.856	58.625	21.165	6.617000000000001	38.866	2.062	58.568999999999996	66.259	45.931999999999995	58.855	21.526999999999997	7.41	41.644	8.442	46.386	6.615	12.04	9.189	13.94	10.644	10.822000000000001	42.906000000000006	4.77	14.69	7.787000000000001	11.013	9.049	5.853	32.37	2.17	16.1	4.931	7.814	6.693
73.8431	1.81	57.26	65.538	47.163000000000004	58.246	17.553	13.787	38.762	1.591	58.148	65.414	45.1	58.235	21.49	5.985	38.703	1.923	58.672	66.189	46.206	59.333	21.361	7.792000000000001	41.568999999999996	7.955	45.791000000000004	6.792999999999999	12.48	9.02	13.919	10.68	11.001	42.744	4.774	14.232999999999999	7.736000000000001	10.904000000000002	8.622	5.596	32.148	1.913	16.105999999999998	5.774	7.5	6.64
74.00971	1.7619999999999998	57.596000000000004	65.471	47.056000000000004	58.376999999999995	17.949	13.572000000000001	38.708	1.43	57.965	65.55	45.05	58.511	21.455	6.405	38.91	2.024	58.631	66.182	45.985	59.437	21.298000000000002	7.747999999999999	42.038000000000004	8.32	46.233999999999995	6.749	12.062999999999999	9.209	14.145	10.495999999999999	11.424000000000001	42.663999999999994	4.7860000000000005	14.425	7.727	11.039000000000001	8.698	5.551	32.495	2.096	15.574000000000002	4.975	7.949	6.566
74.17643	1.777	57.397	65.27600000000001	47.25	58.756	18.207	13.913	39.042	2.113	58.174	65.53	45.214	58.31	21.746	6.1339999999999995	38.78	1.521	58.693999999999996	66.16199999999999	46.24100000000001	59.266999999999996	21.272	7.652	41.795	8.256	46.286	6.593	11.94	9.113	13.972999999999999	10.898	10.925	42.82899999999999	4.86	14.798	7.462999999999999	10.949000000000002	9.245	5.973	32.475	2.253	16.12	4.9030000000000005	7.854	6.409
74.34312	1.6969999999999998	57.05	65.512	47.275	58.786	17.96	14.04	39.063	1.339	57.974	65.505	45.065	58.803999999999995	21.587	6.23	38.977	1.849	58.812	66.08	46.093	59.181000000000004	21.636	7.487	41.731	7.803	46.225	6.776	12.444	9.123	14.424000000000001	10.795	11.024000000000001	42.998000000000005	4.7219999999999995	14.722999999999999	7.767	10.991	8.852	5.982	32.552	1.9409999999999998	15.784	5.316	7.806	6.417999999999999
74.50983	1.755	57.131	65.438	47.20399999999999	58.753	17.849	13.792	38.946999999999996	1.335	58.077	65.488	45.228	58.25	21.324	6.28	39.119	2.0140000000000002	58.542	66.061	46.045	59.233000000000004	21.398000000000003	7.739	41.898999999999994	8.28	46.035	7.261	12.312000000000001	9.112	14.100999999999999	10.86	10.833	42.669	4.575	14.585999999999999	7.712999999999999	10.91	8.888	5.977	32.476	2.003	15.937999999999999	5.372000000000001	7.5920000000000005	6.557
74.67661	1.5919999999999999	57.437	65.574	47.271	58.74	17.956	13.722000000000001	39.009	1.7530000000000001	58.24100000000001	65.741	45.265	58.468	21.578000000000003	6.67	39.066	1.8259999999999998	58.733999999999995	66.199	46.027	59.308	21.421999999999997	8.101	41.788999999999994	8.21	46.537	6.666	12.415999999999999	9.272	14.472000000000001	10.879000000000001	11.024000000000001	42.937	4.79	14.779000000000002	7.587999999999999	10.785	9.342	5.99	32.244	2.6210000000000004	16.015	5.3260000000000005	7.781000000000001	6.222
74.84325	1.7080000000000002	57.488	65.443	47.17100000000001	58.62	17.671	14.169	39.239000000000004	1.719	57.996	65.435	45.225	58.667	21.663	6.169	38.977	1.788	58.523	66.122	46.326	59.417	21.329	8.119	41.754	8.02	46.318000000000005	6.862	12.689	9.087	14.350999999999999	10.914000000000001	10.747	42.928000000000004	4.99	14.815999999999999	7.767	11.311	8.568	6.361000000000001	32.544000000000004	1.9869999999999999	15.908	5.093	7.654	6.246
75.00993	1.6540000000000001	57.417	65.46	47.328	58.519	17.765	14.347999999999999	39.077	1.8969999999999998	58.36	65.538	45.324	58.422	21.613000000000003	6.261	38.93	1.7930000000000001	58.885	66.225	46.195	59.345	21.424	7.806	42.228	9.24	46.678000000000004	6.779	12.868	9.41	14.155999999999999	10.718	11.244000000000002	43.113	4.5889999999999995	14.995999999999999	7.6	11.173	9.818	6.481	32.38	2.424	16.493	5.27	7.572	7.032
75.17661	1.73	57.631	65.757	47.378	58.677	17.745	14.302	39.131	1.624	58.34	65.66199999999999	45.23	58.55	21.677	6.131	39.244	1.72	58.751999999999995	66.435	46.501999999999995	59.415	21.573	8.138	41.961999999999996	7.546	46.148	6.621	12.36	9.048	14.249	11.046	11.285	42.961000000000006	4.895	15.237	7.667000000000001	11.587	8.844	6.034	32.236	2.241	16.908	5.2010000000000005	8.078	6.757999999999999
75.34331	1.5230000000000001	57.428000000000004	65.831	47.333	58.293	17.989	14.127	39.238	1.426	58.409	65.65	45.297	58.775	21.616	6.317	38.977	1.7619999999999998	58.898999999999994	66.428	46.412	59.181000000000004	21.201	8.3	42.021	7.977	46.428000000000004	6.921	12.444	9.123	14.163	10.562999999999999	11.052999999999999	42.94	5.013	15.187000000000001	7.767	11.253	8.736	5.9239999999999995	32.668	2.463	16.305999999999997	5.49	7.69	6.476
75.50987	1.7990000000000002	57.59	65.633	47.501999999999995	58.78	17.62	14.696	39.019	1.318	58.042	65.45100000000001	45.527	58.769	21.930999999999997	6.434	39.277	1.9080000000000001	58.711999999999996	65.994	46.455	59.431999999999995	21.191999999999997	7.777	42.055	8.372	46.157	6.779	13.042	9.237	13.982999999999999	10.747	11.592	42.795	4.676	15.025	7.629	11.434000000000001	8.574	6.192	32.699	2.309	16.232	5.039	7.485	6.337000000000001
75.67657	1.86	57.626999999999995	65.518	47.53	58.703	18.008	14.135	39.347	1.463	58.276	65.683	45.354	58.346000000000004	21.531999999999996	6.199	39.084	1.702	58.979	66.367	46.015	59.266999999999996	21.05	8.119	42.001999999999995	7.726	46.501000000000005	6.6610000000000005	12.597000000000001	9.722000000000001	14.102	10.934000000000001	11.955	42.942	4.793	15.472000000000001	7.901	11.185	8.906	5.729	32.459	2.0269999999999997	16.276	4.926	7.537000000000001	6.596
75.84323	1.86	57.568999999999996	65.807	47.588	58.501000000000005	18.008	14.742	39.289	1.694	58.16	66.116	45.268	58.49100000000001	21.474	6.777	39.459	1.7590000000000001	59.065	66.483	46.361999999999995	59.325	21.57	8.205	42.233000000000004	8.072000000000001	46.357	6.69	12.424000000000001	9.057	14.044	11.222000000000001	11.869000000000002	43.346000000000004	5.14	15.154000000000002	8.19	11.214	9.31	5.729	32.891999999999996	2.0269999999999997	16.535999999999998	5.07	7.855	6.683
76.00996	1.965	57.544	65.8	47.451	58.885	17.762999999999998	13.957	39.457	1.3019999999999998	58.443999999999996	65.76100000000001	45.365	58.269	21.479	6.377999999999999	39.336999999999996	1.7080000000000002	58.981	66.384	46.648999999999994	59.647	21.366999999999997	8.555	41.96	8.068	46.446000000000005	7.072	12.794	9.06	14.392000000000001	11.122	11.545	43.126999999999995	4.837	15.863	8.087	11.315	8.807	5.422999999999999	32.701	1.935	16.209	5.547000000000001	8.002	6.433
76.17661	1.9040000000000001	57.76	65.899	47.669	58.898999999999994	18.188	14.440999999999999	39.417	1.672	58.428000000000004	65.658	45.381	58.398999999999994	22.163	6.085	39.498000000000005	1.818	59.052	66.453	46.29	59.228	21.474	8.377	42.208	8.667	46.635	7.125	12.932	9.43	14.557	11.058	11.308	43.115	4.833	15.425	7.735	11.193	8.801	5.852	32.806999999999995	2.364	16.52	5.601	7.968	6.631
76.34334	1.666	57.815	65.635	47.615	59.099	18.031	14.515999999999998	39.338	1.923	58.597	65.855	45.357	58.945	21.543000000000003	6.507999999999999	39.591	1.982	58.761	66.391	46.321000000000005	59.485	21.458000000000002	8.309	42.415	9.03	46.437	6.598	13.094000000000001	9.132	14.253	10.93	11.787	42.946999999999996	4.508	15.585	7.981	11.612	9.163	7.312	32.673	2.416	16.969	5.42	7.901	6.68
76.50986	1.515	57.662	65.759	47.606	59.266000000000005	18.023	14.630999999999998	39.544000000000004	1.9669999999999999	58.494	65.806	45.58	58.882	21.699	6.287999999999999	39.738	1.992	59.095	66.395	46.678000000000004	59.361999999999995	21.378	8.49	42.298	8.627	46.36600000000001	6.984	13.209000000000001	9.111	14.089	11.038	11.584000000000001	43.085	4.93	15.607999999999999	8.26	11.546	8.927	6.06	32.665	2.154	16.964000000000002	5.008	8.196	6.406000000000001
76.67655	1.796	58.013000000000005	65.858	47.68	58.723	17.89	14.637	39.466	1.906	58.792	65.818	45.74	58.684	21.772	6.747999999999999	39.69	1.876	59.18899999999999	66.49600000000001	46.47	59.597	21.8	8.001	42.397	8.978	46.644	7.127000000000001	13.013	9.457	14.222000000000001	10.76	11.187999999999999	43.215	4.81	15.732000000000001	8.213	11.067	8.965	6.086	32.75	2.3169999999999997	16.742	5.405	8.312000000000001	6.691
76.84335	1.774	57.633	65.846	47.606	58.777	18.311	14.89	39.544000000000004	1.536	58.494	65.892	45.523	58.853	21.728	6.374	39.738	1.848	59.21	66.596	46.648999999999994	59.534	21.35	8.001	42.298	8.885	46.481	7.013	12.95	9.082	14.808	11.152999999999999	12.102	43.085	5.189	15.493	8.26	11.315999999999999	8.755	5.8020000000000005	32.751	2.126	16.964000000000002	5.8420000000000005	7.5920000000000005	6.9239999999999995
77.01001	1.702	57.916000000000004	65.809	47.728	59.091	17.767	14.867	39.615	1.663	58.515	65.625	45.70399999999999	58.707	21.842	6.269	39.607	1.8869999999999998	58.976000000000006	66.586	46.51	59.473	21.26	8.24	42.452	9.207	46.43	7.252999999999999	12.841	9.35	14.432	10.955	11.963	43.29600000000001	5.0	15.927	8.232999999999999	11.548	9.132	5.986000000000001	32.8	2.372	17.197	5.281000000000001	7.8020000000000005	6.877999999999999
77.17664	1.5490000000000002	57.69	65.773	47.735	58.955	17.695999999999998	14.717	39.236999999999995	1.359	58.425	65.903	45.685	58.802	21.416	6.591	39.685	1.864	59.035	66.602	46.537	59.707	21.517	8.357999999999999	42.582	8.512	46.29	7.287999999999999	13.065	9.524	14.575999999999999	11.142999999999999	11.325999999999999	43.248999999999995	4.957	15.655999999999999	8.36	11.475	9.177	6.112	32.753	2.5380000000000003	17.070999999999998	5.0089999999999995	7.604	6.858
77.34345	2.3209999999999997	57.818000000000005	65.77	47.908	59.203	17.820999999999998	14.767999999999999	39.463	1.465	58.45399999999999	65.84100000000001	45.662	59.022	21.413	6.686	39.593	2.103	59.246	66.506	46.24	59.635	21.333000000000002	8.422	42.567	8.335	46.343999999999994	6.872000000000001	13.145	9.443999999999999	14.737	11.497	11.749	43.028999999999996	4.895	15.897	7.796	11.342	8.962	6.359	33.231	2.202	17.143	5.4639999999999995	7.669	6.846
77.51015	2.15	58.047	66.056	47.736000000000004	59.117	18.307000000000002	14.825	39.835	1.722	58.826	65.92699999999999	45.576	59.108000000000004	21.555999999999997	6.6579999999999995	39.936	1.931	59.217	66.59100000000001	46.526	59.578	21.561999999999998	8.365	42.424	8.849	46.744	7.557	13.402000000000001	9.273	14.394	11.126	12.149000000000001	43.115	4.81	16.154	7.654	12.140999999999998	9.047	5.787999999999999	32.86	2.4019999999999997	16.886	5.435	7.926	6.36
77.67674	1.6540000000000001	58.2	65.778	47.842	58.986999999999995	17.973	14.808	39.83	1.367	58.72	65.96300000000001	45.883	58.806000000000004	21.79	6.843	40.045	1.775	59.37	66.541	46.571999999999996	59.703	21.480999999999998	8.807	42.646	9.631	46.563	7.257999999999999	13.185	9.458	14.285	11.307	11.617	43.25	4.998	15.735	7.72	11.75	9.371	6.204	33.089	2.05	17.21	5.252000000000001	7.996	6.519
77.84341	1.936	57.928000000000004	65.905	47.887	59.286	18.052	15.202	39.876	1.791	58.562	66.00399999999999	45.871	59.13399999999999	22.011	6.468	39.977	1.8559999999999999	59.184	66.696	46.787	59.403	21.53	8.687000000000001	42.349	9.083	46.521	7.282	13.179	9.424	14.335	11.386	11.811	43.181000000000004	5.08	16.072	7.599	12.115	9.621	6.485	33.165	1.876	17.261	5.334	8.02	6.6
78.00995	1.953	57.94	65.97	48.02	59.298	17.862000000000002	15.498	39.701	1.379	58.799	66.126	45.833999999999996	59.004	21.875	6.568	39.858000000000004	1.899	59.336999999999996	66.58800000000001	46.861999999999995	59.643	21.677	8.53	42.571000000000005	8.467	46.17	6.897	13.504000000000001	9.837	14.425999999999998	11.338	12.107999999999999	42.86	5.0680000000000005	15.880999999999998	8.036	11.667	8.861	6.3870000000000005	32.709	2.123	17.413	5.351	7.834	6.559
78.17675	1.882	57.658	66.263	47.956	59.073	17.887	15.15	39.745	2.109	58.863	66.192	45.769	58.977	21.561999999999998	6.501	39.817	1.9169999999999998	59.228	66.541	46.629	59.875	21.651999999999997	8.436	42.646	7.919	46.705	6.944	13.099	9.8	14.542	11.107000000000001	11.617	43.193000000000005	4.998	15.992	8.119	11.665	9.285	7.117000000000001	33.003	2.307	17.667	5.337999999999999	8.168	6.861000000000001
78.34355	1.9609999999999999	57.721000000000004	66.104	47.974	59.191	18.384	15.270999999999999	39.982	1.5919999999999999	59.016999999999996	66.033	45.841	59.181000000000004	21.863000000000003	6.7010000000000005	39.941	1.946	59.206	66.642	46.966	59.795	21.529	8.294	42.687	8.352	46.468	7.542999999999999	13.505	9.402000000000001	14.332	11.431	11.652000000000001	43.236999999999995	4.85	16.602	7.845	12.047	9.266	5.772	32.974000000000004	2.211	17.476	5.475	8.055	6.43
78.51019	2.211	58.176	66.158	48.034	58.989	17.999000000000002	15.145	40.046	1.469	58.927	66.086	46.04600000000001	58.951	21.763	6.747999999999999	40.204	1.936	59.547	66.89399999999999	47.282	59.93600000000001	21.484	9.055	42.435	8.341000000000001	46.585	7.132999999999999	13.151	9.992	14.716	11.475	12.269	43.298	4.985	16.104	8.431000000000001	11.034	9.225	6.306	32.955	2.833	17.521	5.382000000000001	8.359	7.022
78.6768	1.821	58.308	66.035	48.243	59.291000000000004	17.961	15.42	39.879	1.739	59.233000000000004	66.078	46.053999999999995	58.996	21.928	6.62	40.038000000000004	1.979	59.306999999999995	66.858	46.922	59.867	21.622	9.013	42.527	8.015	46.995	7.061	13.425	9.464	14.654000000000002	11.409	12.544	43.333999999999996	5.34	16.266	7.937	11.825	9.758	6.462000000000001	33.155	2.157	17.654	5.479	8.146	6.52
78.84341	1.714	58.224	66.182	48.011	58.949	18.317999999999998	15.117	40.015	2.147	58.808	66.025	45.964	59.283	22.143	6.715	40.089	2.074	59.538999999999994	66.778	46.748000000000005	60.012	21.81	8.766	42.665	8.14	46.678000000000004	7.414	13.494000000000002	9.846	14.526	11.365	12.298	43.187	4.776	16.279	7.95	11.839	9.027999999999999	6.156000000000001	33.117	2.135	17.495	5.401	8.07	6.443
79.0101	1.857	58.102	66.051	47.997	59.573	17.922	15.413	39.898	1.571	58.851000000000006	66.03699999999999	45.923	58.992	21.655	6.962000000000001	39.828	2.1790000000000003	59.556999999999995	66.64399999999999	46.641999999999996	59.633	21.66	8.869	42.543	8.923	46.376000000000005	7.2620000000000005	13.562000000000001	9.72	14.777999999999999	11.713	11.966	43.205	4.745	16.57	8.668	11.443	8.863	6.207999999999999	32.784	2.5669999999999997	17.844	5.3420000000000005	8.201	6.666
79.17683	1.7069999999999999	58.022	66.292	47.986000000000004	59.348	18.219	15.534	39.821	1.825	59.119	66.221	45.968	59.453	21.699	6.848	40.067	1.893	59.736000000000004	67.03	46.893	59.81	21.765	9.013	42.699	9.072000000000001	46.708999999999996	7.117999999999999	13.825	9.75	14.397	11.437999999999999	12.172	43.42	4.997	16.123	7.9079999999999995	11.882	9.758	6.148	33.155	2.128	17.74	5.308	8.203	6.806
79.34344	1.771	58.301	66.137	48.225	59.25899999999999	18.122	15.841	40.013000000000005	1.5419999999999998	59.022	66.208	45.895	59.42100000000001	22.112	6.734	40.285	1.751	59.556999999999995	66.758	47.185	60.118	21.546	8.812000000000001	42.82899999999999	8.781	46.803999999999995	7.205	13.732999999999999	9.434	14.464	11.741	12.165	43.434	4.916	16.941	8.554	11.785	9.206	5.751	33.098	2.1390000000000002	18.273	5.542000000000001	8.258	6.922999999999999
79.51019	1.864	58.618	66.141	48.336000000000006	59.431999999999995	17.820999999999998	15.339	40.12	1.665	59.14	66.012	46.119	59.45	22.041	7.143	40.306999999999995	2.131	59.702	66.763	47.04	59.978	21.59	8.822000000000001	43.023	8.592	46.772	7.529	13.63	9.53	14.194	11.925999999999998	12.890999999999998	43.458	4.9239999999999995	16.668	8.054	12.199000000000002	8.904	6.3020000000000005	33.288000000000004	2.145	18.057000000000002	5.292000000000001	8.011000000000001	6.789
79.67677	2.021	58.613	66.418	48.286	59.6	17.909000000000002	15.772	40.019	1.734	59.075	66.26100000000001	46.213	59.162	21.811999999999998	6.952999999999999	40.12	2.2840000000000003	59.611999999999995	66.781	47.215	60.088	21.815	8.802	43.034	9.454	46.864	7.196000000000001	13.693	9.596	14.763	11.728	12.895999999999999	43.523999999999994	5.222	16.243	7.712999999999999	12.001	9.65	6.485	33.336	2.532	17.917	5.249	7.849	6.686
79.84349	2.438	58.652	66.141	48.534	59.755	18.317999999999998	15.498	40.071999999999996	2.492	59.056000000000004	66.383	46.091	59.26	21.875	7.081	40.115	1.984	59.821999999999996	66.902	46.946999999999996	59.643	21.934	8.929	42.685	8.21	46.854	7.182	13.875	9.78	14.425999999999998	11.595	12.193	43.373999999999995	5.039	16.737000000000002	8.121	12.265999999999998	9.089	6.187	32.994	2.351	18.069000000000003	5.237	8.461	6.73
80.01015	2.042	58.497	66.12899999999999	48.431999999999995	59.57	18.581	16.074	39.969	1.7830000000000001	59.129	66.314	46.217	59.218	21.768	7.114	40.154	2.417	59.751999999999995	66.862	47.04600000000001	60.343	21.456999999999997	8.963	42.668	8.33	46.838	7.272	14.137	9.5	14.405	11.600999999999999	12.285	43.556999999999995	5.5	17.227999999999998	8.442	12.33	9.523	5.564	32.975	2.1830000000000003	17.99	5.184	8.324	6.649
80.17695	1.943	58.358000000000004	66.53699999999999	48.34	59.915	18.065	15.67	40.013000000000005	1.5419999999999998	59.193000000000005	66.237	46.236999999999995	59.335	21.712	7.391	40.342	1.751	59.81399999999999	67.1	47.356	60.261	21.831	8.869	42.886	8.923	46.832	7.434	13.99	10.062000000000001	14.436	11.399000000000001	13.165	43.461999999999996	4.916	17.255	8.64	12.299000000000001	9.406	6.207999999999999	33.469	2.824	18.016	5.712999999999999	8.487	6.438
80.34354	1.771	58.644	66.45100000000001	48.568000000000005	59.316	18.122	15.584000000000001	40.041	1.828	59.45	66.322	46.236999999999995	59.42100000000001	21.912	7.362	40.141999999999996	2.008	59.5	67.072	47.328	59.633	21.46	9.126	42.743	8.352	47.004	7.691	14.218	9.549	14.265	11.57	12.822000000000001	43.376999999999995	5.5729999999999995	16.741	8.326	12.185	9.292	6.007999999999999	33.384	2.395	18.473	5.513	8.116	6.78
80.51028	1.661	58.166000000000004	66.365	48.708	59.81	18.134	15.970999999999998	40.278	1.913	59.193999999999996	66.407	46.266000000000005	59.573	22.201999999999998	7.071000000000001	40.292	1.975	59.791000000000004	67.125	47.49100000000001	60.325	21.434	8.948	42.747	8.199	46.8	7.943	13.92	9.514	14.809000000000001	11.582	12.295	43.72	4.974	16.809	7.937	11.796	9.19	6.093	33.118	2.345	18.512999999999998	5.343999999999999	8.451	6.807
80.67691	1.9709999999999999	58.339	66.411	48.783	59.75	18.232	15.546	40.101	1.4040000000000001	59.351000000000006	66.368	46.364	59.798	22.057	7.144	40.232	2.417	59.71	67.064	47.549	60.24100000000001	21.724	9.023	42.894	8.312000000000001	46.906000000000006	7.414	14.009	9.674	15.013	12.022	12.384	43.443999999999996	5.176	17.308	8.379	12.095999999999998	9.199	5.956	33.431	2.764	18.352999999999998	5.457999999999999	8.156	6.729
80.84351	2.003	58.422	66.337	48.765	59.638999999999996	18.504	15.999	40.107	1.77	59.193999999999996	66.207	46.58	59.345	21.831999999999997	7.1	40.178000000000004	2.174	59.876000000000005	67.23899999999999	47.235	60.068999999999996	21.747	9.033	42.461999999999996	8.541	47.0	7.23	13.948	9.599	14.467	11.838	12.552	43.606	5.031000000000001	17.379	8.251	12.423	9.618	6.007999999999999	33.802	2.26	18.684	5.515	7.995	6.807
81.01035	1.9180000000000001	58.565	66.422	48.794	59.553999999999995	18.048	16.17	40.391999999999996	1.514	59.508	66.464	46.522	59.573	22.06	7.013999999999999	40.548	2.06	59.905	67.068	47.177	59.926	21.833000000000002	9.603	42.718	8.74	46.886	7.6579999999999995	14.12	9.827	14.325	11.838	12.524000000000001	43.435	5.317	16.952	8.107999999999999	12.167	9.105	7.176	33.317	2.459	19.396	5.515	8.052	6.664
81.17688	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
81.34368	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
81.51028	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
81.67696	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
81.84361	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
