	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
18.17328	0.285	0.688	0.795	32.569	2.1790000000000003	11.806	6.53	16.23	0.24	1.058	0.7809999999999999	35.705999999999996	3.622	14.614	5.642	17.029	0.342	1.166	1.393	34.875	3.687	15.208	9.133	24.346999999999998	33.067	12.853	33.992	0.455	7.6610000000000005	0.8440000000000001	8.516	33.312	11.777000000000001	34.756	0.23600000000000002	3.627	0.35600000000000004	3.964	33.199	7.862	35.872	0.27399999999999997	0.779	0.293	2.307
18.34003	0.28800000000000003	0.691	0.7979999999999999	33.657	2.28	12.693	7.024	17.02	0.439	1.192	0.9470000000000001	34.28	3.7560000000000002	15.208	5.8420000000000005	18.570999999999998	0.37799999999999995	1.169	1.495	35.801	3.985	15.835	9.693999999999999	26.871	32.882	12.794	34.493	0.45899999999999996	8.156	0.782	8.946	32.833	12.632	35.355	0.337	3.7939999999999996	0.359	4.36	33.667	8.356	36.111999999999995	0.27699999999999997	0.978	0.42700000000000005	2.5069999999999997
18.5069	0.255	0.789	0.732	32.024	2.443	13.314	7.416	18.750999999999998	0.341	0.996	0.98	30.555999999999997	3.984	16.156	6.756	19.486	0.345	1.136	1.43	33.514	4.083	17.142	10.706	27.131999999999998	32.13	13.839	36.028	0.426	8.45	0.945	10.024	31.885	13.350999999999999	34.735	0.304	4.121	0.261	4.458	33.471	9.173	36.863	0.375	0.88	0.42700000000000005	2.539
18.67338	0.23199999999999998	0.6990000000000001	0.9059999999999999	29.651999999999997	2.615	13.819	8.228	19.24	0.316	1.0659999999999998	1.117	29.846999999999998	3.955	17.012	7.109	21.118000000000002	0.35	1.3019999999999998	1.399	29.051	4.279	18.288	10.82	28.581	33.566	14.564	35.535	0.429	8.83	0.8190000000000001	10.269	32.832	14.077	34.926	0.377	4.383	0.267	4.652	34.417	9.062999999999999	36.564	0.218	0.755	0.3	2.635
18.84013	0.19699999999999998	0.797	1.001	29.243000000000002	2.648	14.997	8.899	20.833000000000002	0.251	1.103	1.1840000000000002	30.39	4.354	19.28	7.4879999999999995	22.351	0.289	1.375	1.6030000000000002	29.525	4.453	19.123	11.703	30.298000000000002	33.503	15.427	35.507	0.436	9.38	0.988	11.085999999999999	32.375	14.645	35.88	0.41100000000000003	4.4910000000000005	0.36700000000000005	4.96	33.209	10.43	37.224000000000004	0.384	0.889	0.534	2.9760000000000004
19.0067	0.19699999999999998	0.797	0.9359999999999999	28.295	2.8760000000000003	16.403	9.16	22.794	0.382	1.2009999999999998	1.1840000000000002	29.866999999999997	4.288	19.541	8.436	23.658	0.485	1.473	1.6030000000000002	29.558000000000003	4.813	19.417	12.423	31.932	33.111	16.212	36.389	0.632	9.935	0.889	12.001	33.258	15.298	36.566	0.509	4.817	0.36700000000000005	5.156000000000001	34.025999999999996	10.136000000000001	37.094	0.188	0.889	0.502	3.008
19.17346	0.179	0.843	1.0490000000000002	28.949	2.955	17.176	10.109	24.107	0.264	1.147	1.1640000000000001	30.484	4.657	21.189	8.501	25.528000000000002	0.33299999999999996	1.416	1.775	29.555	4.982	21.226999999999997	13.785	32.219	32.641999999999996	16.555	35.787	0.348	10.519	0.835	12.352	33.213	16.426	34.592	0.326	4.792	0.34700000000000003	5.357	34.505	10.295	37.47	0.233	1.031	0.479	3.176
19.34016	0.187	0.8190000000000001	1.057	29.596999999999998	3.0610000000000004	18.011	10.482000000000001	25.864	0.273	1.287	1.238	29.73	4.863	21.734	9.724	27.284000000000002	0.27699999999999997	1.525	1.916	30.303	4.994	22.524	14.097000000000001	32.446	33.165	17.686	36.441	0.423	10.633	0.975	12.664000000000001	32.658	16.937	35.703	0.4	5.358	0.35600000000000004	5.728	34.178000000000004	11.487	37.701	0.27399999999999997	1.04	0.391	3.352
19.50695	0.293	0.9570000000000001	1.227	28.939	3.07	19.632	11.77	26.511	0.34700000000000003	1.329	1.247	30.151	5.102	24.142	10.097999999999999	27.441	0.35100000000000003	1.47	1.992	29.351999999999997	5.332000000000001	23.724	15.979000000000001	32.902	33.1	19.179000000000002	37.26	0.36700000000000005	11.040999999999999	0.9520000000000001	13.956	33.541	18.854	35.444	0.408	5.206	0.364	6.165	34.766999999999996	11.960999999999999	37.474000000000004	0.381	0.9840000000000001	0.4	3.7889999999999997
19.67345	0.182	0.9440000000000001	1.15	29.578000000000003	3.3489999999999998	20.675	12.333	29.143	0.365	1.28	1.33	30.82	5.084	25.766	10.922	30.204	0.17300000000000001	1.6480000000000001	1.876	30.153000000000002	5.574	24.695	16.468	32.033	33.763000000000005	20.022000000000002	36.418	0.449	12.026	0.9359999999999999	15.035	33.126	19.208	35.125	0.231	5.285	0.35	6.502999999999999	33.732	12.945	37.155	0.23600000000000002	1.1320000000000001	0.48200000000000004	3.833
19.84019	0.26	0.925	1.227	29.101999999999997	3.4619999999999997	21.56	12.882	30.204	0.281	1.4269999999999998	1.3780000000000001	29.334	5.461	27.116	11.667	31.298000000000002	0.28600000000000003	1.568	1.992	29.908	6.084	27.581	16.992	32.412	34.603	21.826	36.476	0.26899999999999996	11.890999999999998	0.9520000000000001	16.048	33.279	20.651	35.836	0.408	5.664	0.364	6.459	33.329	13.53	37.18	0.447	1.0490000000000002	0.433	4.05
20.00691	0.28	0.9440000000000001	1.215	29.35	3.545	23.58	14.259	31.264	0.365	1.476	1.526	30.037	5.737	28.802	12.097000000000001	31.412	0.336	1.844	2.072	30.055	5.9	28.416	18.459	31.87	32.555	23.058000000000003	36.711999999999996	0.253	12.809000000000001	1.034	16.145	33.126	22.113000000000003	35.223	0.42700000000000005	6.1339999999999995	0.44799999999999995	6.829	34.516	13.989	37.775	0.33399999999999996	1.067	0.41700000000000004	3.931
20.17351	0.252	1.047	1.318	28.813000000000002	3.682	24.771	14.727	32.428000000000004	0.273	1.515	1.4669999999999999	30.122	5.973	29.474	13.152999999999999	32.444	0.342	1.9169999999999998	2.177	30.009	6.496	29.936999999999998	19.192	32.446	34.144	23.826	36.016999999999996	0.5529999999999999	13.507	0.975	17.432000000000002	33.801	24.22	35.801	0.498	6.664	0.35600000000000004	7.4910000000000005	34.799	15.308	37.635	0.27399999999999997	1.236	0.489	4.364
20.34022	0.187	1.113	1.318	28.65	3.9760000000000004	26.665	15.838	31.35	0.33799999999999997	1.581	1.663	29.664	6.202000000000001	29.31	13.969000000000001	33.391	0.244	1.9169999999999998	2.3080000000000003	28.997	6.725	31.733	21.511	32.805	33.393	25.296	36.311	0.455	15.27	1.073	17.824	33.344	26.44	35.344	0.4	6.632000000000001	0.35600000000000004	8.112	34.93	15.437999999999999	37.635	0.34	1.236	0.325	4.527
20.50694	0.195	1.219	1.358	28.186999999999998	4.0169999999999995	28.423000000000002	16.967	32.558	0.34700000000000003	1.7209999999999999	1.639	30.053	6.212999999999999	28.718000000000004	15.425	33.193000000000005	0.449	1.96	2.352	29.908	7.129	32.483000000000004	22.221	33.391999999999996	33.394	27.316999999999997	37.62	0.36700000000000005	15.682	0.9520000000000001	19.055	33.443000000000005	27.351	36.555	0.34299999999999997	6.938	0.397	8.387	34.669000000000004	16.373	38.226	0.349	1.245	0.498	4.737
20.6737	0.358	1.252	1.554	29.299	4.377	29.142	17.915	32.198	0.379	1.885	1.835	30.281999999999996	6.769	29.829	15.687000000000001	33.193000000000005	0.35100000000000003	2.254	2.417	29.94	7.228	31.045	22.906999999999996	32.705999999999996	32.510999999999996	28.590999999999998	36.933	0.465	17.545	1.082	21.146	32.855	29.737	35.346	0.506	7.232	0.299	8.681000000000001	34.734	17.352999999999998	37.54	0.381	1.245	0.433	5.063
20.84023	0.165	1.3519999999999999	1.524	28.818	4.282	26.765	18.346	31.784000000000002	0.382	2.019	1.9040000000000001	29.573	7.034	30.656	17.458	33.4	0.452	2.258	2.6489999999999996	30.146	7.886	30.989	24.746	33.403	32.914	30.366	37.336999999999996	0.37	16.244	0.988	21.546999999999997	32.506	29.386999999999997	35.88	0.44299999999999995	7.596	0.36700000000000005	9.503	34.876	17.687	38.368	0.28600000000000003	1.085	0.33799999999999997	5.362
21.00698	0.162	1.415	1.62	28.678	4.54	28.945999999999998	19.973	32.819	0.34700000000000003	1.983	1.868	29.596	6.997000000000001	29.862	18.726	33.389	0.35100000000000003	2.352	2.613	29.548000000000002	8.306000000000001	32.254	25.62	33.391999999999996	33.721	31.892	37.816	0.43200000000000005	16.957	1.082	24.022	33.247	30.162	35.64	0.212	8.017000000000001	0.397	10.087	34.309	19.183	37.768	0.251	1.344	0.433	5.7170000000000005
21.17371	0.284	1.473	1.643	28.564	4.766	29.191999999999997	20.528000000000002	32.586999999999996	0.405	2.046	2.2230000000000003	29.618000000000002	7.525	31.258000000000003	19.642	33.319	0.28	2.549	2.843	30.191999999999997	8.249	32.347	27.83	33.194	33.395	31.89	37.038000000000004	0.462	18.328	1.21	24.101	33.38	31.794	36.464	0.433	8.613	0.424	10.722000000000001	35.128	20.2	38.266999999999996	0.375	1.4040000000000001	0.43	6.2170000000000005
21.34032	0.268	1.62	1.725	28.018	5.04	30.249000000000002	22.938000000000002	33.963	0.45299999999999996	2.124	2.106	29.298000000000002	7.925	31.558000000000003	19.5	33.977	0.295	2.7230000000000003	2.951	29.839000000000002	8.843	33.299	27.838	33.621	33.427	33.003	36.51	0.475	20.607	1.19	26.109	33.542	31.926	35.805	0.514	8.619	0.406	11.083	35.454	20.939	38.0	0.292	1.287	0.44299999999999995	6.712000000000001
21.50699	0.292	1.646	1.749	28.33	5.234	31.186999999999998	23.335	32.685	0.282	2.318	2.2	28.435	8.258	30.894000000000002	22.122	34.465	0.38799999999999996	2.6910000000000003	2.887	30.058000000000003	9.05	33.558	30.383000000000003	34.57	33.166	34.38	37.86	0.504	20.382	1.252	27.503	33.872	33.071	35.123000000000005	0.376	9.25	0.498	11.82	35.49	22.615	39.417	0.384	1.381	0.47200000000000003	7.051
21.67365	0.311	1.86	1.965	28.250999999999998	5.447	29.894000000000002	25.162	33.580999999999996	0.366	2.497	2.282	28.813000000000002	9.12	32.22	22.279	33.986	0.307	2.738	3.359	29.714000000000002	9.779	33.341	32.001	33.762	34.355	34.422	37.637	0.35700000000000004	20.866999999999997	1.236	29.811999999999998	33.259	32.754	36.015	0.42700000000000005	9.815	0.418	12.970999999999998	35.433	23.753	38.538000000000004	0.369	1.496	0.456	7.321000000000001
21.84037	0.271	1.8519999999999999	1.9569999999999999	27.733	5.535	30.913	25.726	32.927	0.391	2.323	2.371	29.079	8.812999999999999	31.83	23.89	33.889	0.396	2.923	3.2489999999999997	28.081999999999997	9.862	33.702	33.082	34.155	32.946999999999996	34.683	36.586999999999996	0.38	21.629	1.2919999999999998	32.071999999999996	34.469	33.571999999999996	35.784	0.517	10.062000000000001	0.605	13.117	35.367	25.068	38.371	0.295	1.585	0.413	7.862
22.0071	0.374	1.9880000000000002	2.093	27.915	5.934	30.834	26.987	33.799	0.396	2.625	2.41	29.195999999999998	9.149	32.504	24.987	33.681	0.5	3.225	3.4539999999999997	29.901	10.232000000000001	33.527	34.216	33.457	34.082	36.047	36.806999999999995	0.386	22.463	1.298	34.384	33.705999999999996	33.431	35.742	0.359	10.465	0.48	13.456	35.979	26.526	37.61	0.39899999999999997	1.591	0.45299999999999996	7.905
22.17379	0.205	1.982	2.088	28.322	5.829	30.259	28.932	34.661	0.391	2.716	2.502	29.275	9.827	32.288000000000004	26.704	35.263000000000005	0.298	3.217	3.446	28.441999999999997	10.713	33.604	35.928000000000004	33.272	33.242	35.893	37.274	0.34700000000000003	23.494	1.128	35.735	33.978	33.997	35.424	0.419	11.338	0.376	15.407	35.073	28.798000000000002	38.501999999999995	0.16399999999999998	1.585	0.413	8.745
22.3405	0.213	2.253	2.26	29.2	6.5920000000000005	30.909000000000002	30.989	34.17	0.366	2.825	2.708	28.846	10.135	32.514	27.451	34.215	0.37200000000000005	3.36	3.818	29.092	10.761	33.243	38.156	34.384	32.882	35.47	37.211	0.35700000000000004	24.894000000000002	1.334	39.371	33.717	33.736	36.048	0.46	11.975999999999999	0.418	15.622	35.204	29.055999999999997	39.095	0.369	1.595	0.423	8.925
22.50713	0.29600000000000004	2.366	2.2430000000000003	28.131	6.962999999999999	31.309	31.781	33.549	0.44799999999999995	3.097	2.95	29.475	10.532	31.734	30.436	34.544000000000004	0.289	3.533	4.022	29.427	11.645	33.735	40.404	34.155	33.928000000000004	35.499	36.847	0.46799999999999997	27.456999999999997	1.314	39.264	33.258	34.716	36.468	0.44299999999999995	11.715	0.498	16.858	36.02	31.09	38.957	0.35200000000000004	1.739	0.40399999999999997	9.285
22.67367	0.317	2.39	2.396	28.171	6.763999999999999	31.976	33.989000000000004	33.701	0.37200000000000005	3.258	2.878	29.455	10.865	32.175	30.81	35.055	0.379	3.859	3.858	29.603	12.442	33.428000000000004	41.388999999999996	34.897	33.001999999999995	36.672	37.628	0.363	28.088	1.341	34.81	33.609	33.137	35.875	0.466	13.559000000000001	0.522	17.764	37.192	32.251999999999995	39.150999999999996	0.375	1.699	0.364	10.049
22.84049	0.319	2.557	2.563	28.41	7.127999999999999	31.888	35.801	33.745	0.408	3.13	3.176	29.235	11.296	32.643	33.571999999999996	34.935	0.316	3.863	4.321000000000001	28.4	12.677	34.093	40.681999999999995	34.843	32.455999999999996	34.98	38.131	0.563	28.884	1.409	31.316	34.046	35.048	36.181	0.37	14.318	0.49200000000000005	18.688	35.533	33.508	39.688	0.41100000000000003	1.801	0.433	10.808
23.00709	0.382	2.7510000000000003	2.593	28.204	7.32	31.747	38.574	34.258	0.37200000000000005	3.52	3.3369999999999997	29.061	11.979000000000001	31.225	35.166	34.727	0.313	4.056	4.218999999999999	28.489	13.49	34.738	40.309	34.111	33.199	35.657	37.726	0.396	31.691	1.504	30.52	34.133	33.562	35.875	0.531	14.312000000000001	0.5870000000000001	19.827	35.914	34.643	38.529	0.408	1.896	0.364	10.999
23.17375	0.40700000000000003	2.807	2.748	27.456999999999997	7.636	31.651999999999997	39.652	33.865	0.396	3.705	3.2939999999999996	29.195999999999998	12.585	32.733000000000004	36.966	35.546	0.402	4.338	4.566	28.985	13.963	34.64	40.729	35.159	33.591	35.458	38.574	0.55	30.776	1.527	29.998	34.263000000000005	34.609	35.545	0.523	14.915999999999999	0.677	20.721	35.684	34.97	38.035	0.268	1.9509999999999998	0.45299999999999996	11.472000000000001
23.34063	0.203	2.895	2.87	28.803	8.115	30.805	40.239000000000004	34.061	0.38799999999999996	3.693	3.48	29.166999999999998	12.765	32.703	40.266999999999996	35.514	0.45799999999999996	4.6530000000000005	4.652	28.923000000000002	14.632	33.495	41.148999999999994	35.256	33.46	36.176	37.295	0.377	34.409	1.517	29.674	33.738	34.379	36.394	0.35100000000000003	14.995999999999999	0.504	22.759	36.043	35.46	39.046	0.35700000000000004	2.04	0.345	12.239
23.50712	0.409	3.1039999999999996	2.8819999999999997	27.858	8.622	31.465	41.825	35.218	0.39899999999999997	4.0360000000000005	3.7230000000000003	30.155	13.834000000000001	32.449	40.742	35.917	0.37200000000000005	4.768	5.127000000000001	28.666999999999998	15.377	34.814	41.397	35.071999999999996	34.748000000000005	36.55	37.931	0.455	36.319	1.531	30.237	33.357	34.522	36.015	0.36200000000000004	16.820999999999998	0.581	25.247	36.055	35.766999999999996	39.029	0.304	2.184	0.521	13.115
23.67399	0.431	3.3930000000000002	3.2	27.930999999999997	8.557	31.346999999999998	42.446999999999996	34.422	0.488	4.263999999999999	3.8489999999999998	28.595	14.175	32.924	40.446999999999996	36.202	0.397	5.195	5.292999999999999	28.874000000000002	16.28	34.443000000000005	42.975	34.374	33.396	36.12	36.747	0.41600000000000004	35.788000000000004	1.524	30.122	33.806999999999995	34.285	37.027	0.483	17.299	0.605	25.284000000000002	36.278	35.562	39.29	0.426	2.079	0.384	13.658
23.84048	0.311	3.465	3.111	27.858	9.277000000000001	31.564	42.316	35.938	0.366	4.232	3.9189999999999996	29.14	14.686	32.514	39.301	35.721	0.37200000000000005	5.324	5.3229999999999995	29.06	16.719	34.323	44.178999999999995	36.316	33.275	35.339	37.604	0.488	37.465	1.5959999999999999	30.205	33.979	34.784	36.146	0.32899999999999996	17.508	0.581	26.621	35.957	35.701	39.095	0.304	2.151	0.456	14.523
24.00718	0.409	3.595	3.471	28.087	9.244	31.433000000000003	41.595	34.923	0.49700000000000005	4.658	3.985	29.435	15.308	33.071	41.167	37.063	0.307	5.619	5.617999999999999	28.569000000000003	16.555	35.501999999999995	43.556999999999995	34.679	33.798	35.568000000000005	37.048	0.455	36.711999999999996	1.7269999999999999	29.746	33.881	33.245	36.703	0.42700000000000005	18.227999999999998	0.614	28.781999999999996	36.088	35.374	39.749	0.271	2.4130000000000003	0.5539999999999999	15.865
24.17395	0.292	3.842	3.5189999999999997	28.296999999999997	9.79	31.088	40.836999999999996	34.946	0.512	4.743	4.232	28.500999999999998	16.485	32.402	40.443000000000005	36.071	0.38799999999999996	6.263999999999999	5.935	28.910999999999998	17.276	33.885999999999996	43.722	36.471	33.658	35.79	37.696	0.47100000000000003	36.868	1.8419999999999999	29.109	34.724000000000004	34.775999999999996	37.188	0.441	20.0	0.695	31.19	36.833	36.02	38.762	0.319	2.299	0.47200000000000003	16.359
24.34067	0.33799999999999997	3.957	3.83	28.375	10.402999999999999	31.662	41.455	35.001999999999995	0.526	4.895	4.513	29.237	16.68	32.223	39.258	36.585	0.33799999999999997	6.712999999999999	6.2860000000000005	28.991999999999997	18.656	35.416	43.953	36.594	34.271	36.865	38.444	0.42200000000000004	35.811	1.7280000000000002	29.519000000000002	32.845	35.391	35.541	0.456	20.824	0.743	31.044	36.563	36.372	39.97	0.39899999999999997	2.6439999999999997	0.456	17.97
24.50735	0.319	4.13	3.7089999999999996	28.049	10.797	31.265	42.091	36.266999999999996	0.473	5.063	4.749	29.53	17.684	33.266	39.043	36.704	0.382	7.041	6.45	28.728	19.851	34.552	45.038999999999994	34.941	33.308	35.963	37.869	0.39899999999999997	34.552	1.8030000000000002	29.546999999999997	34.341	34.818000000000005	37.066	0.436	21.754	0.721	34.609	36.614000000000004	35.342	38.869	0.509	2.6519999999999997	0.335	18.212
24.67395	0.409	4.4239999999999995	3.8360000000000003	28.295	11.364	31.976999999999997	43.285	34.861	0.532	5.691	4.684	28.929000000000002	18.958	32.931999999999995	39.479	36.575	0.606	7.281000000000001	6.689	28.781	21.559	34.978	45.786	36.551	34.195	36.988	39.321999999999996	0.494	37.114000000000004	1.8330000000000002	29.244	33.721	34.856	36.582	0.396	22.94	0.7490000000000001	34.774	36.914	35.509	40.914	0.34	2.782	0.594	19.134
24.84069	0.40299999999999997	4.614	4.42	28.868000000000002	11.65	32.449	44.113	36.282	0.625	6.371	5.169	28.712	19.633	32.649	40.078	36.749	0.502	8.157	6.877000000000001	28.598000000000003	21.904	34.727	46.152	36.43	33.812	37.358000000000004	38.313	0.488	36.336	1.925	28.961	34.092	34.308	36.657	0.488	23.81	0.907	38.919000000000004	35.446999999999996	36.372	39.412	0.39899999999999997	2.6439999999999997	0.5539999999999999	19.151
25.00733	0.431	5.23	4.578	28.324	11.837	32.692	44.513999999999996	36.062	0.586	6.199	5.1610000000000005	29.218000000000004	19.947	33.154	40.743	38.039	0.397	8.639	7.261	29.366	22.709	34.803000000000004	45.402	36.833	33.658	38.022	37.535	0.41600000000000004	37.559	2.016	29.204	34.562	35.564	35.944	0.483	26.122	0.9	39.453	36.278	35.857	40.044000000000004	0.295	3.03	0.5479999999999999	21.858
25.17406	0.324	5.546	4.535	28.886999999999997	12.936	31.613000000000003	44.77	35.209	0.5770000000000001	7.07	5.412000000000001	29.287	20.909000000000002	33.221	41.23	37.513000000000005	0.486	9.476	7.377000000000001	28.747	24.094	34.115	46.967	37.749	33.527	36.97	37.893	0.47100000000000003	36.376	2.104	28.289	33.937	35.726	36.467	0.376	26.162	0.7929999999999999	38.433	36.702	36.512	40.04	0.28600000000000003	3.053	0.47200000000000003	23.471
25.34067	0.377	5.756	4.846	28.250999999999998	13.14	31.956999999999997	45.393	34.727	0.465	7.473	5.687	28.715	22.182	32.449	41.167	37.259	0.405	10.495999999999999	7.615	28.961	24.674	35.403	45.586999999999996	37.723	33.864000000000004	37.696	37.833	0.39	35.599000000000004	2.0869999999999997	28.928	34.077	34.293	36.931999999999995	0.42700000000000005	26.642	0.8109999999999999	33.954	36.939	36.814	39.553000000000004	0.369	3.002	0.423	22.969
25.50742	0.319	5.931	4.758	28.671999999999997	14.073	31.56	44.973	36.202	0.506	8.077	5.8629999999999995	29.628	23.875999999999998	33.004	42.417	36.966	0.414	11.365	8.154	29.514	26.108	34.945	46.12	36.12	33.603	37.667	37.869	0.465	35.928000000000004	1.999	29.546999999999997	34.21	35.146	37.36	0.5670000000000001	28.305999999999997	0.82	31.268	37.105	35.931999999999995	40.605	0.41100000000000003	3.34	0.564	24.993000000000002
25.67404	0.327	6.697	5.325	28.109	13.991	32.114000000000004	45.078	36.826	0.613	8.681000000000001	6.17	29.166	24.818	33.133	42.25899999999999	36.639	0.424	11.94	8.759	28.855	28.298000000000002	35.503	46.26	36.548	34.128	37.277	38.56	0.573	35.863	2.403	28.101999999999997	34.67	35.803000000000004	36.773	0.5429999999999999	28.432	0.8290000000000001	31.003	37.238	36.785	40.118	0.486	3.548	0.541	27.185
25.84065	0.581	7.438	5.151	28.508000000000003	15.383	32.215	45.465	36.922	0.67	9.453	6.551	28.776	25.677	32.545	43.367	38.309	0.578	12.806	8.744	28.925	27.975	35.535	45.825	38.84	34.225	38.158	37.181	0.498	35.436	2.327	28.368000000000002	33.817	35.899	36.672	0.469	30.01	1.016	31.366	37.629	37.275	40.015	0.313	3.537	0.564	30.333000000000002
26.0075	0.39	7.906000000000001	5.486000000000001	28.296999999999997	15.821	33.12	45.589	36.093	0.708	9.791	6.854	28.861	26.809	33.68	42.475	36.89	0.584	14.72	8.918	28.944000000000003	28.518	34.476	46.049	36.668	34.411	38.445	38.548	0.6679999999999999	36.966	2.596	28.355	34.953	37.004	36.958	0.474	31.668000000000003	0.924	29.813000000000002	36.833	37.757	39.647	0.483	3.5439999999999996	0.5379999999999999	29.01
26.17404	0.40700000000000003	8.763	5.53	28.766	15.915999999999999	32.961	45.93600000000001	37.268	0.6579999999999999	10.578	6.796	29.033	28.066	33.846	43.086000000000006	39.179	0.5	15.695	9.41	29.214000000000002	27.578000000000003	34.541	45.67100000000001	38.89	33.853	37.126999999999995	38.509	0.485	35.586999999999996	2.476	28.035	34.655	35.067	36.985	0.523	32.033	0.971	30.802	37.255	36.508	39.672	0.301	3.8169999999999997	0.551	32.451
26.34083	0.374	8.894	5.6610000000000005	28.34	16.8	32.274	45.38	37.007	0.593	11.658	7.254	29.654	28.686999999999998	33.061	42.955	38.001	0.5	16.055	9.606	28.951999999999998	27.022	34.934	47.275	38.595	34.278	37.422	38.181	0.452	35.62	2.509	28.296	35.179	36.704	37.018	0.556	33.735	1.004	30.9	37.615	38.177	40.751999999999995	0.465	4.177	0.518	32.942
26.50748	0.496	10.149	6.185	27.734	18.233	32.265	45.006	37.309	0.684	12.43	7.162000000000001	28.693	28.048000000000002	33.711	43.431999999999995	37.94	0.594	17.757	10.377	28.054000000000002	29.268	35.0	46.747	38.014	33.986	38.088	38.125	0.58	35.329	2.738	27.794	33.446	36.122	37.683	0.68	34.519	0.9990000000000001	29.712	36.573	37.727	40.077	0.32799999999999996	4.013999999999999	0.6459999999999999	35.305
26.67417	0.5	10.978	6.471	27.7	18.554000000000002	31.534000000000002	45.713	38.39	0.685	13.052999999999999	7.343	29.21	27.328000000000003	33.531	43.387	39.646	0.461	19.965999999999998	10.675	28.54	28.508000000000003	35.632	46.592	39.062	33.078	38.445	37.306999999999995	0.445	34.714	2.665	27.884	35.254	36.222	37.485	0.419	36.461	1.063	31.174	36.512	38.906	41.053999999999995	0.19699999999999998	4.071000000000001	0.544	38.481
26.84083	0.425	11.745999999999999	6.505	28.339000000000002	20.023	32.213	45.898	38.17	0.6779999999999999	14.32	8.465	27.756	28.522	33.001999999999995	43.57	39.294000000000004	0.489	21.217	11.119000000000002	28.461	29.741	35.568000000000005	46.981	38.384	33.538000000000004	39.571999999999996	38.068000000000005	0.475	36.486	2.895	27.676	34.178000000000004	36.82	38.019	0.444	36.858000000000004	0.993	30.479	36.55	37.474000000000004	40.249	0.387	4.499	0.541	37.38
27.00756	0.423	12.985999999999999	6.797000000000001	28.198	20.114	32.727	45.917	38.584	0.708	15.953	8.231	29.353	29.234	33.123000000000005	43.852	39.348	0.519	23.076999999999998	11.54	29.239	29.895	35.983000000000004	46.574	39.617	34.346	39.461	37.696	0.57	35.688	2.727	28.06	34.658	36.972	37.711999999999996	0.6709999999999999	35.076	1.022	30.206999999999997	36.801	38.904	40.695	0.41700000000000004	4.79	0.5379999999999999	38.351
27.17419	0.488	14.068	7.321000000000001	28.886999999999997	21.392	33.579	45.458	38.486	0.61	18.148	8.886000000000001	29.189	29.103	33.580999999999996	44.049	38.922	0.584	25.666999999999998	12.457	28.649	30.092	34.705	46.442	40.076	34.346	38.248000000000005	37.991	0.504	35.164	2.793	28.06	34.330999999999996	36.611	37.056999999999995	0.474	36.256	1.219	28.896	36.735	38.249	40.925	0.515	4.691	0.5710000000000001	34.451
27.34087	0.41700000000000004	15.825	7.575	27.787	21.935	32.805	45.956	38.265	0.768	19.15	9.368	28.58	30.362	32.48	43.924	39.816	0.611	27.679000000000002	12.609000000000002	28.4	29.974	35.044000000000004	47.233000000000004	40.543	33.537	38.551	38.164	0.465	36.55	3.2769999999999997	27.877	34.21	37.374	37.36	0.469	37.839	0.983	29.892	37.858000000000004	38.421	40.671	0.41100000000000003	4.782	0.564	31.447
27.50759	0.508	16.395	8.218	27.956999999999997	22.862	32.677	45.851000000000006	39.015	0.759	21.221999999999998	9.517000000000001	28.453000000000003	29.973000000000003	33.431	43.983000000000004	39.518	0.602	29.123	13.18	28.405	29.846	35.403	47.125	40.309	33.111	38.023	38.292	0.488	35.14	3.069	27.815	34.601	36.159	36.441	0.46	36.397	1.105	29.436999999999998	37.692	38.844	41.483999999999995	0.402	4.966	0.5539999999999999	32.102
27.67436	0.467	17.39	7.943	28.322	24.081999999999997	32.418	45.583	36.983000000000004	0.685	22.736	9.862	28.784000000000002	29.781	32.942	44.401	39.548	0.6579999999999999	31.383000000000003	13.783	28.866999999999997	30.438000000000002	35.076	46.559	39.683	32.946999999999996	38.477	36.586999999999996	0.5760000000000001	35.368	3.385	27.000999999999998	34.632	37.596	37.485	0.452	35.578	1.2590000000000001	29.930999999999997	36.905	38.415	41.348	0.36	5.249	0.61	32.330999999999996
