	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
18.17344	0.985	5.454	3.415	2.215	4.418	1.9580000000000002	23.393	16.206	1.178	3.965	4.029	1.911	4.569	2.41	26.759	21.059	1.018	5.875	4.093999999999999	2.2769999999999997	4.547	2.1830000000000003	24.526	23.293000000000003	9.501	12.318	9.921	1.209	0.948	2.441	1.714	9.987	12.123	8.755	0.95	1.146	1.87	1.68	10.57	11.897	6.747999999999999	1.127	1.175	1.6	1.45
18.34006	0.9179999999999999	5.904	3.509	2.472	4.739	2.053	24.583000000000002	17.722	1.24	4.091	4.123	2.006	4.663	2.407	28.013	21.343000000000004	1.112	6.13	4.479	2.371	4.543	1.986	26.006999999999998	23.997	10.047	11.763	10.208	1.207	0.945	2.6319999999999997	1.743	10.63	12.054	9.042	0.98	1.176	1.835	1.6769999999999998	11.569	12.152000000000001	7.295	1.254	1.107	1.4680000000000002	1.5119999999999998
18.5068	1.0290000000000001	6.216	3.753	2.423	4.985	2.0669999999999997	25.765	18.471	1.158	4.271	4.303	2.0540000000000003	4.843999999999999	2.358	29.525	22.651999999999997	0.932	6.54	4.628	2.5839999999999996	4.66	2.164	27.904	24.401999999999997	9.976	12.959000000000001	10.235	1.222	0.96	2.65	1.824	11.37	12.797	9.587	1.093	1.3530000000000002	1.8519999999999999	1.693	11.5	12.668	7.48	1.1079999999999999	1.124	1.58	1.432
18.67351	0.997	6.394	3.875	2.353	5.038	2.0980000000000003	27.686999999999998	18.578	1.22	4.422	4.325	2.017	5.122000000000001	2.418	30.366	22.997	0.932	6.877999999999999	4.649	2.444	4.905	2.256	28.914	26.098000000000003	10.69	13.857000000000001	10.947000000000001	1.186	1.087	2.416	1.722	11.304	13.338	10.17	0.927	1.156	1.7469999999999999	1.656	12.08	13.469000000000001	7.522	1.103	1.246	1.48	1.49
18.84016	1.015	6.778	3.93	2.504	5.419	2.1180000000000003	28.824	19.534000000000002	1.176	4.706	4.641	2.233	5.1160000000000005	2.7310000000000003	31.476999999999997	24.807	1.112	7.0360000000000005	4.868	2.501	5.287999999999999	2.2769999999999997	30.086	27.364	11.017999999999999	13.835	11.341	1.401	0.945	2.6319999999999997	1.841	11.827	13.543	9.916	1.077	1.176	1.835	1.774	12.765999999999998	13.9	7.747999999999999	1.286	1.172	1.565	1.609
19.00683	1.087	7.016	4.004	2.512	5.364	2.254	30.276	19.651	1.183	5.007	4.748	2.338	5.644	2.512	32.575	26.03	1.217	7.631	5.007	2.575	5.297999999999999	2.253	31.506	28.719	12.134	14.628	11.841	1.214	1.147	2.7060000000000004	2.011	11.81	14.757	10.901	0.988	1.183	1.94	1.7830000000000001	13.720999999999998	14.530999999999999	8.277999999999999	1.1	1.1159999999999999	1.605	1.521
19.17358	1.119	7.599	4.133	2.609	5.526	2.319	31.506999999999998	20.979	1.151	5.2989999999999995	4.877	2.241	5.7410000000000005	2.609	33.514	28.136	1.12	8.019	5.3629999999999995	2.7689999999999997	5.492999999999999	2.447	32.77	30.176	11.615	15.405999999999999	12.457	1.409	1.05	2.803	2.011	12.717	15.049000000000001	11.128	1.085	1.183	1.973	1.815	13.818	14.530999999999999	8.634	1.1320000000000001	1.213	1.605	1.5530000000000002
19.34025	0.9990000000000001	8.101	4.21	2.718	5.896	2.426	32.355	21.816999999999997	1.258	5.507000000000001	5.182	2.316	5.949	2.75	34.527	27.75	1.129	8.327	5.474	2.8139999999999996	5.733	2.458	33.685	33.749	12.413	15.493	12.964	1.16	1.06	2.75	1.9240000000000002	13.645	15.072000000000001	11.375	0.998	1.161	1.984	1.891	14.812000000000001	15.460999999999999	8.911	1.143	1.095	1.615	1.564
19.50686	1.0959999999999999	8.457	4.404	2.815	5.992999999999999	2.426	33.49	23.406	1.193	5.797999999999999	5.279	2.251	6.144	2.75	35.079	30.214000000000002	1.129	9.105	5.667999999999999	2.782	5.797999999999999	2.491	34.593	34.203	13.222999999999999	16.952	13.029000000000002	1.355	0.9620000000000001	2.75	1.9569999999999999	13.645	16.596	11.991	1.063	1.161	2.147	1.8259999999999998	14.065999999999999	15.753	9.397	1.208	1.192	1.68	1.629
19.6737	1.015	8.882	4.48	2.763	6.455	2.312	34.554	23.936999999999998	1.24	6.098	5.547000000000001	2.2969999999999997	6.346	2.8930000000000002	35.653	30.537	1.145	9.205	5.968999999999999	2.9539999999999997	6.421	2.6660000000000004	35.361999999999995	34.939	14.709000000000001	16.845	13.931	1.401	0.9129999999999999	3.0210000000000004	2.197	14.514000000000001	17.298	12.117	1.045	1.079	2.029	2.0980000000000003	15.55	16.91	9.593	1.124	1.3019999999999998	1.662	1.804
19.8403	1.103	9.248	4.77	2.888	6.392	2.531	35.143	24.531999999999996	1.266	6.49	5.581	2.4859999999999998	6.641	2.855	36.278	31.865	1.0390000000000001	9.832	6.1979999999999995	3.083	6.425	2.596	36.214	36.668	14.115	17.977	14.569	1.33	1.067	3.051	2.062	15.219000000000001	17.067999999999998	13.142000000000001	1.266	1.168	2.188	2.029	16.419	17.555	9.605	1.281	1.298	1.785	1.6369999999999998
20.00696	1.089	9.902999999999999	4.849	2.9360000000000004	6.955	2.548	35.891	27.369	1.186	6.89	5.885	2.34	6.879	3.0010000000000003	36.149	33.718	1.122	10.583	6.468	3.096	6.63	2.58	36.506	38.189	14.958	18.619	14.827	1.347	1.052	3.13	2.1430000000000002	15.606	18.327	12.85	1.1520000000000001	1.2830000000000001	2.332	2.012	17.55	17.874000000000002	10.064	1.2	1.216	1.8019999999999998	1.62
20.17364	1.08	10.63	5.096	2.99	6.94	2.603	36.236999999999995	27.011999999999997	1.273	7.393	6.13	2.7510000000000003	7.155	3.022	36.592	35.199	1.015	11.374	6.584	3.181	6.971	2.6660000000000004	36.722	39.633	15.227	18.658	15.549000000000001	1.304	1.042	3.1180000000000003	2.294	16.521	19.143	14.254000000000001	1.1420000000000001	1.24	2.158	2.0980000000000003	18.173	18.982	10.629000000000001	1.124	1.2690000000000001	1.791	1.739
20.34031	1.094	11.175999999999998	5.309	3.0069999999999997	7.319	2.748	36.463	29.526	1.1909999999999998	7.675	6.54	2.638	7.34	3.201	37.143	37.143	1.062	11.857000000000001	7.059	3.2969999999999997	6.994	2.877	36.917	39.866	16.233	20.285	16.362000000000002	1.222	1.057	3.233	2.116	17.044	19.767	14.612	0.996	1.1909999999999998	2.371	2.18	18.308	20.383	11.110999999999999	1.14	1.189	1.9040000000000001	1.723
20.50695	0.9990000000000001	11.765	5.345	3.139	7.322	2.945	36.635999999999996	30.086	1.193	8.198	6.5760000000000005	2.673	7.765	3.236	37.348	38.483000000000004	1.161	12.931	7.16	3.2030000000000003	7.582000000000001	2.977	36.927	37.381	17.406	21.654	16.79	1.3219999999999998	0.9620000000000001	3.4960000000000004	2.443	18.314	21.298000000000002	15.104000000000001	1.193	1.452	2.438	2.1830000000000003	19.255	21.070999999999998	11.245	1.11	1.192	1.874	1.7590000000000001
20.67361	1.136	12.265999999999998	5.5489999999999995	3.31	7.69	2.758	36.798	31.184	1.298	8.697000000000001	6.912000000000001	2.6489999999999996	8.199	3.342	37.966	38.485	1.0390000000000001	13.206	7.593	3.407	7.885	2.888	37.317	35.565	17.522000000000002	22.226999999999997	17.782	1.265	1.067	3.602	2.2569999999999997	18.658	22.65	15.219000000000001	1.168	1.298	2.35	2.3209999999999997	20.215	22.325	11.617	1.281	1.298	1.915	1.67
20.84027	1.2009999999999998	13.466	5.971	3.407	7.917999999999999	2.888	37.284	34.137	1.298	9.281	7.074	3.071	8.199	3.2769999999999997	38.321999999999996	36.084	1.169	14.667	7.462999999999999	3.407	7.821000000000001	3.0180000000000002	38.031	34.948	18.593	22.909000000000002	18.463	1.3619999999999999	1.067	3.505	2.451	19.826	22.974	15.933	1.103	1.298	2.285	2.3209999999999997	20.831999999999997	22.325	11.649000000000001	1.216	1.331	2.012	1.864
21.00697	1.0170000000000001	13.882	5.956	3.5189999999999997	8.067	2.966	37.566	36.135999999999996	1.181	10.082	7.32	2.792	8.414	3.4539999999999997	39.061	35.650999999999996	1.051	14.304	8.1	3.5860000000000003	8.36	3.0	38.476	34.027	19.633	23.660999999999998	19.081	1.3430000000000002	1.047	3.748	2.563	20.38	24.572	16.84	1.182	1.278	2.398	2.497	21.776	24.474	12.681	1.229	1.215	1.993	1.943
21.17371	1.205	15.23	6.14	3.4130000000000003	8.25	2.99	37.793	35.26	1.206	10.198	7.763	2.946	8.856	3.38	39.708	34.709	1.141	15.684000000000001	8.347000000000001	3.674	8.705	3.1860000000000004	38.735	33.476	20.684	26.365	19.255	1.368	1.072	3.738	2.6189999999999998	20.132	25.131999999999998	17.6	1.0759999999999998	1.27	2.356	2.489	22.177	24.905	12.698	1.156	1.1420000000000001	2.017	1.935
21.3403	1.1079999999999999	15.392000000000001	6.497000000000001	3.705	8.737	3.153	38.313	39.059	1.173	10.783	8.088	2.8810000000000002	9.181000000000001	3.543	40.26	32.794000000000004	1.173	16.333	8.769	3.804	8.9	3.1860000000000004	39.482	32.372	21.366	26.851999999999997	19.937	1.465	0.975	3.8360000000000003	2.7489999999999997	22.08	26.041	17.925	1.109	1.465	2.843	2.521	24.612	26.788	13.347000000000001	1.2209999999999999	1.1420000000000001	1.92	1.9669999999999999
21.50699	1.11	16.729	6.598	3.6430000000000002	8.806000000000001	2.9930000000000003	38.681	38.453	1.273	11.307	8.481	3.0789999999999997	9.77	3.545	40.175	33.259	1.143	17.833	8.902999999999999	3.904	9.099	3.384	40.077	32.056999999999995	22.737	28.776	21.47	1.37	1.14	4.066	2.72	21.763	27.055999999999997	18.711	1.111	1.273	2.6510000000000002	2.6860000000000004	25.009	27.283	13.774000000000001	1.126	1.112	2.02	1.97
21.67384	1.11	17.509	6.89	3.741	9.683	2.9930000000000003	39.168	39.265	1.208	11.989	8.579	3.177	9.607000000000001	3.87	41.051	32.707	1.143	18.19	9.261000000000001	3.872	9.618	3.4160000000000004	40.759	31.895	23.061	29.491	22.346999999999998	1.37	1.172	4.066	2.72	23.646	29.166999999999998	19.75	1.209	1.208	2.5540000000000003	2.6210000000000004	24.944000000000003	29.329	14.325999999999999	1.061	1.145	2.182	2.035
21.84047	1.103	17.944000000000003	7.074	3.926	9.54	3.245	39.75	38.615	1.103	12.299000000000001	8.761000000000001	3.135	9.984	3.8289999999999997	41.696999999999996	32.32	1.071	19.695999999999998	9.54	4.024	9.767000000000001	3.602	41.211000000000006	30.826999999999998	24.272	31.086	23.59	1.525	1.165	4.218999999999999	2.8080000000000003	25.018	29.691	20.508000000000003	1.103	1.3630000000000002	2.642	2.872	27.679000000000002	29.561	14.797	1.151	1.2329999999999999	2.272	2.124
22.00718	1.133	18.619	7.395	3.9560000000000004	10.12	3.372	40.355	36.981	1.263	13.494000000000002	9.276	3.262	10.466	3.858	41.782	30.331	1.166	20.791999999999998	10.217	4.021	10.023	3.5989999999999998	41.815	31.336	26.048000000000002	33.153	22.836	1.4569999999999999	1.032	4.41	2.903	26.308000000000003	31.92	21.182	1.166	1.36	2.8339999999999996	2.772	27.735	31.531	15.44	1.31	1.295	2.1719999999999997	1.959
22.17381	1.0959999999999999	19.612000000000002	7.388	4.112	10.727	3.464	41.11	33.523	1.193	14.552999999999999	9.559	3.483	11.17	3.917	42.504	30.474	1.226	22.497	10.597000000000001	4.306	10.954	3.69	42.472	31.122	26.713	32.711	24.767	1.517	1.157	4.3389999999999995	2.929	26.486	32.939	21.913	1.258	1.29	2.86	2.6689999999999996	30.895	32.128	15.785	1.11	1.127	2.2640000000000002	2.115
22.34055	1.117	20.874000000000002	7.974	4.14	10.508	3.423	41.574	33.806	1.3459999999999999	15.026	9.696	3.478	10.823	3.944	43.199	30.56	1.248	23.246	11.061	4.337	11.094000000000001	3.718	42.972	29.878	28.413	33.806999999999995	26.724	1.476	1.18	4.433	2.9560000000000004	28.674	32.736	23.248	1.119	1.28	2.986	2.89	30.362	33.548	16.91	1.167	1.218	2.385	2.076
22.50721	1.147	22.394000000000002	7.872000000000001	4.526	11.152999999999999	3.5180000000000002	41.952	33.861999999999995	1.4080000000000001	15.8	10.309000000000001	3.572	11.728	4.234	43.674	30.29	1.278	24.18	11.283	4.788	11.999	4.039	43.544	31.07	28.826999999999998	33.861999999999995	27.495	1.473	1.275	4.625	3.148	30.354	32.823	24.962	1.182	1.31	2.885	2.725	32.4	33.635	17.195999999999998	1.1640000000000001	1.215	2.48	2.2359999999999998
22.67382	1.208	23.191	8.514	4.3580000000000005	11.079	3.675	42.35	33.126999999999995	1.208	17.379	10.884	3.5989999999999998	12.107999999999999	4.13	44.104	31.083000000000002	1.2409999999999999	25.918000000000003	12.020999999999999	4.716	12.119000000000002	3.8710000000000004	43.942	30.855999999999998	30.53	32.024	28.127	1.4680000000000002	1.042	4.846	3.174	30.725	32.544000000000004	25.238000000000003	1.176	1.273	2.9760000000000004	2.8810000000000002	34.329	33.388000000000005	17.963	1.159	1.145	2.377	2.262
22.84047	1.1540000000000001	24.919	8.533999999999999	4.5680000000000005	12.012	3.721	42.898	31.941	1.351	17.248	10.94	3.5810000000000004	12.847999999999999	4.373	44.751999999999995	29.766	1.188	27.162	12.078	4.928999999999999	12.339	3.984	44.59	30.156999999999996	30.999000000000002	32.266999999999996	30.122	1.546	1.348	5.122999999999999	3.157	33.6	32.008	25.897	1.19	1.416	3.252	3.0260000000000002	33.437	32.885	19.067999999999998	1.237	1.126	2.5860000000000003	2.18
23.00712	1.045	25.432	8.774	4.942	11.890999999999998	3.87	43.227	31.309	1.306	18.905	11.599	3.696	12.887	4.455	45.078	29.719	1.143	27.802	12.508	4.781000000000001	13.093	4.098	45.013000000000005	30.660999999999998	35.336	32.576	30.66	1.565	1.075	5.008	3.3369999999999997	34.005	31.406999999999996	26.504	1.274	1.305	3.1710000000000003	3.076	34.653	32.933	18.938	1.224	1.145	2.572	2.23
23.17384	1.133	27.4	9.14	4.78	12.817	3.931	44.001000000000005	32.086	1.364	20.631	12.037	3.824	13.329	4.681	45.695	29.715	1.297	29.483	12.884	5.207999999999999	13.341	4.357	45.565	30.269000000000002	34.138000000000005	32.316	31.275	1.56	1.263	5.172999999999999	3.367	34.236999999999995	31.862	27.566	1.138	1.396	3.105	3.432	35.635	33.032	19.915	1.153	1.239	2.502	2.3890000000000002
23.34064	1.173	28.631	9.283	5.18	13.255999999999998	4.004	44.397	31.104	1.4369999999999998	21.303	11.987	3.898	13.67	4.5280000000000005	46.06	29.743000000000002	1.207	30.259	13.257	5.251	13.845	4.562	46.027	29.875	36.351	32.019	31.174	1.568	1.401	5.379	3.5060000000000002	36.059	30.816	28.44	1.048	1.208	3.375	3.2460000000000004	33.224000000000004	31.889	21.467	1.161	1.182	2.51	2.2680000000000002
23.50727	1.194	29.820999999999998	9.288	5.047	13.498	4.2589999999999995	44.74	30.47	1.3619999999999999	22.608	12.913	4.22	14.763	4.8180000000000005	46.864	29.436	1.229	34.097	13.761	5.84	14.123	4.592	46.602	31.429000000000002	36.35	31.813000000000002	32.664	1.625	1.392	5.77	3.8280000000000003	35.601	30.804000000000002	29.141	1.17	1.328	3.437	3.339	32.758	32.597	21.531999999999996	1.185	1.176	2.7310000000000003	2.6210000000000004
23.67402	1.2009999999999998	31.416	10.052	5.319	14.036	4.235	45.17	30.006999999999998	1.37	23.578000000000003	13.189	4.131	14.878	5.023	47.133	29.399	1.203	34.454	14.234000000000002	5.59	15.087	4.699	47.099	30.021	37.46	31.384	31.713	1.666	1.3019999999999998	5.617999999999999	3.903	35.796	31.714000000000002	30.247	1.2429999999999999	1.4340000000000002	3.741	3.3810000000000002	32.036	32.528	22.73	1.193	1.0859999999999999	2.74	2.597
23.84056	1.173	33.037	10.517999999999999	5.553999999999999	14.472000000000001	4.273	46.143	30.908	1.3430000000000002	24.574	13.331	4.268	15.445	5.063	47.65	30.006	1.2409999999999999	36.566	15.03	5.892	15.425	4.803999999999999	47.778999999999996	30.171	37.352	32.646	32.027	1.6059999999999999	1.307	6.082000000000001	4.105	34.379	31.636	31.148000000000003	1.183	1.439	3.944	3.648	32.317	32.319	23.333000000000002	1.199	1.2229999999999999	2.8760000000000003	2.44
24.00728	1.271	34.246	10.812000000000001	5.456	15.093	4.404	46.47	30.646	1.375	26.698	14.572000000000001	4.3660000000000005	16.098	5.388999999999999	48.107	29.221	1.339	37.285	15.454	5.99	16.308	4.902	48.269	30.628	36.077	32.351	31.601999999999997	1.508	1.405	6.115	4.138	34.902	32.028	29.678	1.183	1.635	3.813	3.583	32.644	32.711999999999996	23.987	1.297	1.2229999999999999	2.9410000000000003	2.701
24.17394	1.2429999999999999	36.144	10.823	5.643	15.287	4.76	46.736000000000004	30.895	1.3769999999999998	28.52	14.376	4.524	16.842	5.447	48.498000000000005	28.98	1.31	38.391999999999996	16.005	5.976	16.561	4.927	48.562	28.948	36.275	31.451999999999998	32.007	1.6059999999999999	1.374	6.233	4.36	34.94	31.160999999999998	29.761	1.249	1.3430000000000002	3.773	3.9360000000000004	30.864	32.528	25.945999999999998	1.199	1.155	2.94	2.698
24.34063	1.138	38.327	11.265	5.731	15.889000000000001	4.75	47.478	29.955	1.369	29.861	15.532	4.612	17.215	5.209	48.913000000000004	28.724	1.27	40.181999999999995	16.964000000000002	6.062	17.031	5.113	49.107	29.506999999999998	35.559	30.967	32.239000000000004	1.598	1.301	6.742999999999999	4.252	34.029	31.099	29.929000000000002	1.2409999999999999	1.401	3.958	4.024	31.683000000000003	31.587	26.149	1.256	1.244	2.9960000000000004	2.656
24.50738	1.147	39.61	12.099	5.8420000000000005	16.531	4.534	48.021	30.024	1.379	29.408	15.718	4.625	18.054000000000002	5.6129999999999995	49.652	29.771	1.214	38.696999999999996	17.673	6.371	17.578	5.354	49.684	30.066	35.015	31.005	32.963	1.641	1.409	6.563	4.559	32.897	30.649	30.651	1.219	1.3459999999999999	3.972	4.037	30.515	31.756	25.954	1.202	1.256	3.04	2.766
24.67395	1.178	38.979	12.811	6.002000000000001	16.980999999999998	4.76	48.137	29.265	1.3769999999999998	32.397	16.168	4.817	18.863	5.545	50.16	29.404	1.2770000000000001	38.327	17.895	6.53	18.354	5.318	50.257	29.828000000000003	35.363	30.572	32.105	1.834	1.406	7.472	4.751	32.985	31.259	30.445	1.249	1.506	4.262	4.3919999999999995	31.712	32.43	26.565	1.166	1.188	3.135	2.795
24.84067	1.187	37.198	12.863	6.375	17.397000000000002	4.87	49.138000000000005	29.627	1.55	32.241	17.430999999999997	4.863	19.77	5.754	50.608000000000004	29.213	1.319	39.579	18.997	6.48	19.391	5.528	50.705	29.638	34.263000000000005	31.229	32.634	1.715	1.4169999999999998	7.2589999999999995	4.601	32.764	31.754	30.679000000000002	1.26	1.419	4.504	4.341	32.760999999999996	32.763000000000005	28.165	1.21	1.265	3.408	3.1010000000000004
25.00729	1.3730000000000002	38.067	12.811	6.523	18.35	5.281000000000001	49.441	29.885	1.54	35.591	17.309	5.143	19.71	5.936	50.942	29.500999999999998	1.4069999999999998	38.229	19.427	6.921	19.722	5.612	51.266999999999996	29.046	34.711	31.256	31.03	1.801	1.406	7.569	4.881	33.278	31.616999999999997	30.445	1.151	1.506	4.555	4.425	33.08	32.137	27.543000000000003	1.101	1.188	3.363	2.8930000000000002
25.17402	1.252	37.85	14.038	6.766	18.93	5.065	49.92	29.66	1.55	35.927	18.214000000000002	5.026	20.944000000000003	6.1129999999999995	51.521	28.984	1.515	38.372	20.66	7.132999999999999	20.141	5.952000000000001	51.781000000000006	29.344	34.524	31.326999999999998	31.427	1.8119999999999998	1.482	7.683	5.058	32.535	31.558000000000003	30.679000000000002	1.227	1.419	4.504	4.5360000000000005	31.75	33.22	29.013	1.21	1.2	3.5060000000000002	3.2319999999999998
25.34088	1.2570000000000001	36.73	14.145999999999999	6.8389999999999995	19.53	5.267	50.373000000000005	29.938000000000002	1.392	38.461	18.619	5.162999999999999	22.1	6.25	51.942	29.721	1.39	37.024	21.456999999999997	7.435	21.199	5.959	52.332	30.766	35.621	31.705	31.675	1.818	1.389	7.855	5.162999999999999	33.665	32.524	30.96	1.3630000000000002	1.456	4.772	4.837	33.597	32.163000000000004	27.53	1.183	1.107	3.3160000000000003	3.238
25.50746	1.402	37.481	14.276	7.156000000000001	20.224	5.2860000000000005	50.882	30.189	1.506	38.365	20.488000000000003	5.379	22.21	6.468	52.45399999999999	28.764	1.306	38.233000000000004	22.089000000000002	7.46	22.256	6.013	52.61600000000001	29.91	34.704	31.959	32.419000000000004	1.965	1.536	8.109	5.314	33.333	31.374000000000002	31.116	1.281	1.537	4.8260000000000005	4.7589999999999995	33.167	32.94	28.889	1.133	1.2229999999999999	3.628	3.028
25.67414	1.2990000000000002	37.067	14.984000000000002	7.212999999999999	20.929000000000002	5.476	51.442	30.073	1.501	38.637	20.082	5.372999999999999	23.338	6.591	52.751000000000005	29.399	1.432	36.512	22.368000000000002	7.746	23.221	5.9079999999999995	53.077	30.021	35.566	32.038000000000004	31.680999999999997	1.8619999999999999	1.6280000000000001	8.198	5.601	33.313	32.139	31.226999999999997	1.2429999999999999	1.4669999999999999	4.917	5.047	33.571999999999996	32.92	29.198	1.226	1.217	3.687	3.185
25.84075	1.3869999999999998	35.816	14.995	7.067	21.554000000000002	5.659	51.711000000000006	29.351	1.49	37.547	20.642	5.522	24.319000000000003	6.74	53.28	29.166	1.4869999999999999	36.469	23.775	7.99	24.169	6.382999999999999	53.343999999999994	30.375	34.349000000000004	32.032	33.437	2.112	1.52	8.638	6.109	34.513000000000005	31.708000000000002	31.677	1.265	1.554	5.099	5.033	33.532	32.260999999999996	28.835	1.3459999999999999	1.3030000000000002	3.773	3.3680000000000003
26.00754	1.2570000000000001	36.501999999999995	16.594	7.492000000000001	22.37	5.8870000000000005	52.233000000000004	30.166999999999998	1.4580000000000002	37.547	21.555999999999997	5.848	24.515	6.936	53.573	30.275	1.39	36.403	24.623	8.152999999999999	24.756	6.382999999999999	53.931000000000004	30.212	35.262	31.901	32.523	1.851	1.585	9.16	5.553999999999999	34.937	32.622	31.645	1.2329999999999999	1.456	5.392	5.13	34.119	33.109	30.565	1.3459999999999999	1.205	3.903	3.532
26.17407	1.3619999999999999	37.383	15.925999999999998	8.091000000000001	23.208000000000002	5.93	52.373999999999995	29.998	1.5630000000000002	37.09	22.785999999999998	5.761	25.584	7.273	53.945	29.651	1.3969999999999998	36.501	25.496	8.46	26.218000000000004	6.59	54.27	29.783	35.098	30.656	33.043	1.859	1.528	9.664	6.185	33.564	32.39	32.556	1.339	1.5619999999999998	5.371	5.5329999999999995	33.235	32.911	29.287	1.2890000000000001	1.181	4.01	3.5410000000000004
26.34091	1.2919999999999998	36.055	17.317999999999998	7.789	23.846	6.282	53.129	30.502	1.591	37.264	24.044	5.95	26.840999999999998	7.233	54.111000000000004	29.566999999999997	1.49	35.827	25.153000000000002	8.679	26.592	6.452000000000001	54.86	30.123	35.926	32.433	31.978	2.017	1.686	9.72	6.472	34.817	33.317	32.308	1.235	1.557	5.5920000000000005	5.787000000000001	33.705	32.858000000000004	29.138	1.185	1.208	3.8739999999999997	3.633
26.50755	1.285	36.024	17.202	7.973	25.323	6.207000000000001	53.181999999999995	30.441999999999997	1.6480000000000001	37.427	24.934	6.07	26.815	7.385	54.685	30.061	1.482	34.588	27.119	9.057	27.97	6.962999999999999	55.173	29.149	33.937	31.621	32.927	1.91	1.6780000000000002	9.999	6.558	33.806999999999995	31.785999999999998	31.038	1.423	1.5490000000000002	5.972	5.972	34.001	33.318000000000005	30.057	1.275	1.2	4.191	3.5580000000000003
26.67421	1.2919999999999998	34.521	18.656	8.116	25.086	6.315	53.748999999999995	30.241	1.689	38.015	24.86	6.178	28.147	7.494	55.09	29.926	1.49	35.891999999999996	27.046	9.136000000000001	27.506	6.942	55.513000000000005	29.96	34.391999999999996	32.107	32.631	2.114	1.62	10.634	6.864	33.446	32.077	31.851	1.3330000000000002	1.6219999999999999	5.657	5.885	33.835	33.25	30.019000000000002	1.2830000000000001	1.208	4.2	3.633
26.84082	1.46	35.26	18.734	8.385	25.820999999999998	6.485	54.203	29.704	1.5630000000000002	37.417	25.986	6.447	28.458000000000002	7.763	55.446999999999996	29.683000000000003	1.495	35.75	28.729	9.766	28.406	7.178	56.001000000000005	30.011999999999997	34.804	31.179000000000002	32.945	2.022	1.8219999999999998	10.741	6.773	34.25	32.684	31.87	1.273	1.5290000000000001	6.155	6.218999999999999	33.431	33.236999999999995	30.005	1.125	1.214	4.303999999999999	3.737
27.0075	1.474	36.402	19.133	8.704	26.36	6.571000000000001	54.588	30.674	1.6769999999999998	36.436	27.115	6.502000000000001	28.871	8.016	55.833999999999996	29.184	1.5430000000000001	35.617	29.6	9.664	29.866	7.2010000000000005	56.683	30.559	34.866	31.988000000000003	33.135999999999996	2.137	1.838	10.672	7.091	34.116	32.548	32.06	1.3880000000000001	1.578	6.1129999999999995	6.502999999999999	34.309	32.937	30.094	1.24	1.297	4.618	3.9530000000000003
27.17433	1.5730000000000002	34.832	20.408	9.064	27.668000000000003	6.8660000000000005	55.242	30.478	1.6119999999999999	36.338	27.769000000000002	6.796	28.871	8.016	56.423	29.544	1.5430000000000001	33.72	30.025	9.991	29.375	7.332000000000001	56.781000000000006	29.775	34.343	31.105	33.234	2.17	1.936	10.835999999999999	7.385	33.233000000000004	31.697	31.537	1.453	1.774	6.669	6.6339999999999995	33.131	34.115	30.486	1.37	1.297	4.618	3.9530000000000003
27.34089	1.51	35.203	20.415	8.872	28.101999999999997	6.836	55.519	29.701999999999998	1.516	35.4	28.236	6.669	29.469	8.118	56.667	29.553	1.545	35.137	30.394000000000002	10.323	29.973000000000003	7.794	57.32	30.666999999999998	36.512	32.391	31.968000000000004	2.238	1.906	11.855	7.52	34.747	31.903000000000002	32.725	1.39	1.744	6.672999999999999	6.702999999999999	33.501	33.7	31.412	1.21	1.3330000000000002	4.687	4.055
27.50763	1.376	35.814	21.160999999999998	9.064	28.42	7.029	55.961000000000006	29.201999999999998	1.4809999999999999	35.979	29.633000000000003	6.796	29.427	8.408	56.979	30.165	1.51	35.192	31.072	10.58	29.866	7.888	57.5	30.559	36.501999999999995	31.791999999999998	32.253	2.333	1.936	11.948	7.9079999999999995	35.686	31.566999999999997	32.976	1.453	1.545	6.767	6.797000000000001	34.275999999999996	33.788000000000004	30.683000000000003	1.305	1.232	4.814	4.28
