	MG1655-1	HMDA7-1_1	rpsG1-1	nusA_sspA-1	ybeX-1	mpl-1	rpsG1_ybeX-1	rpsG1_mpl-1	MG1655-2	HMDA7-1_2	rpsG1-2	nusA_sspA-2	ybeX-2	mpl-2	rpsG1_ybeX-2	rpsG1_mpl-2	MG1655-3	HMDA7-1_3	rpsG1-3	nusA_sspA-3	ybeX-3	mpl-3	rpsG1_ybeX-3	rpsG1_mpl-3	rpsG1_ybeX_mpl-1	nusA_sspA_ybeX-1	nusA_sspA_mpl-1	nusA_sspA_ybeX_mpl-1	proV_ptsP-1	proV_ptsP_ybeX-1	proV_ptsP_mpl-1	proV_ptsP_ybeX_mpl-1	rpsG1_ybeX_mpl-2	nusA_sspA_ybeX-2	nusA_sspA_mpl-2	nusA_sspA_ybeX_mpl-2	proV_ptsP-2	proV_ptsP_ybeX-2	proV_ptsP_mpl-2	proV_ptsP_ybeX_mpl-2	rpsG1_ybeX_mpl-3	nusA_sspA_ybeX-3	nusA_sspA_mpl-3	nusA_sspA_ybeX_mpl-3	proV_ptsP-3	proV_ptsP_ybeX-3	proV_ptsP_mpl-3	proV_ptsP_ybeX_mpl-3
17.17292	0.452	38.289	2.787	1.095	5.122999999999999	1.1440000000000001	17.84	9.62	0.557	37.296	3.5810000000000004	20.686	5.3	0.831	18.13	13.355	0.38299999999999995	39.373000000000005	4.213	10.985	6.537000000000001	0.82	16.331	9.954	30.903000000000002	34.126	6.699	36.883	1.04	1.8719999999999999	0.799	4.072	28.726999999999997	37.739000000000004	5.242999999999999	41.725	0.7040000000000001	1.18	0.6709999999999999	1.742	24.984	12.78	7.364	40.916	0.606	0.575	0.75	1.179
17.33962	0.28	37.411	3.135	1.183	5.567	1.072	19.313	10.222999999999999	0.256	38.753	3.9930000000000003	21.15	5.58	0.79	19.149	13.89	0.37200000000000005	39.14	4.2330000000000005	11.357000000000001	6.847	0.8109999999999999	16.799	10.23	31.844	35.747	7.237	37.01	0.9329999999999999	1.8619999999999999	0.758	4.32	31.163	37.605	5.522	41.102	0.8909999999999999	1.17	0.857	1.733	26.029	13.217	7.837000000000001	39.969	0.597	0.728	0.8059999999999999	1.268
17.50654	0.364	38.273	3.156	1.074	5.456	1.159	19.935	10.042	0.376	38.477	3.8819999999999997	21.703000000000003	5.562	0.812	19.997	15.065	0.389	37.76	4.315	11.82	7.022	0.831	17.421	10.792	33.291	35.992	7.899	37.547	0.9520000000000001	1.912	0.778	4.595	32.58	38.95	6.25	41.213	0.815	1.156	0.845	1.6869999999999998	27.160999999999998	14.004000000000001	8.532	40.406	0.585	0.619	0.7290000000000001	1.321
17.67302	0.455	36.986	3.247	1.036	5.74	1.057	20.213	11.102	0.37	37.869	4.1339999999999995	23.276	5.877000000000001	0.8059999999999999	20.89	15.669	0.381	38.351	4.405	12.294	7.531000000000001	0.727	18.412	11.687999999999999	34.693000000000005	35.676	8.408	36.454	0.9129999999999999	1.905	0.772	4.263	33.109	38.309	6.468	40.184	0.81	1.214	0.774	1.9080000000000001	27.564	14.38	9.106	39.7	0.579	0.645	0.885	1.3159999999999998
17.83965	0.387	37.64	3.4360000000000004	1.16	6.065	1.1440000000000001	21.737	11.341	0.36200000000000004	37.621	4.101	22.569000000000003	6.275	0.831	22.514	16.375	0.48100000000000004	39.048	4.635	12.869000000000002	7.7379999999999995	0.7559999999999999	19.026	12.26	37.073	36.075	8.517000000000001	37.24	0.878	1.84	0.9620000000000001	4.7860000000000005	35.189	38.81	6.672000000000001	40.296	0.9309999999999999	1.148	0.8009999999999999	1.9369999999999998	30.537	14.501	9.539	40.169000000000004	0.703	0.6729999999999999	0.847	1.3730000000000002
18.00637	0.35100000000000003	38.894	3.693	1.189	6.354	1.1420000000000001	22.995	11.66	0.262	37.966	4.552	24.639	6.367000000000001	0.7959999999999999	23.513	17.31	0.41200000000000003	37.542	4.988	13.642000000000001	7.473	0.85	20.578000000000003	12.935	37.548	35.381	9.097000000000001	35.766999999999996	0.8740000000000001	2.031	0.9590000000000001	5.172000000000001	38.067	38.246	7.187	40.933	0.929	1.3719999999999999	0.96	2.194	32.41	16.02	10.021	41.325	0.6679999999999999	0.8320000000000001	0.8440000000000001	1.4680000000000002
18.1731	0.289	37.9	3.761	1.16	6.747000000000001	1.1440000000000001	23.425	12.802	0.297	37.069	4.6530000000000005	25.784000000000002	6.275	0.993	24.625	17.707	0.41600000000000004	38.463	5.187	14.135	8.062999999999999	0.9179999999999999	20.811999999999998	14.273	41.035	35.717	9.621	36.363	0.943	1.97	0.8640000000000001	5.371	38.631	37.544000000000004	7.5489999999999995	40.978	0.8009999999999999	1.245	0.963	2.294	34.369	16.222	10.968	41.04600000000001	0.703	0.6729999999999999	0.945	1.4709999999999999
18.33975	0.491	38.215	4.059	1.263	6.885	1.149	23.863000000000003	13.202	0.4	38.132	4.985	27.003	6.901	0.934	25.226	19.832	0.489	37.969	5.195	14.440999999999999	8.236	0.8270000000000001	21.705	14.578	41.483999999999995	36.521	10.411	36.224000000000004	0.982	2.075	0.8059999999999999	5.412000000000001	41.06	39.648	8.045	41.165	0.8390000000000001	1.285	0.872	2.301	35.137	16.82	11.174000000000001	40.389	0.677	0.7759999999999999	0.9179999999999999	1.476
18.50635	0.377	37.248000000000005	4.044	1.054	7.0920000000000005	1.169	25.445999999999998	14.344000000000001	0.354	38.169000000000004	5.291	29.976	7.072	0.888	26.19	19.179000000000002	0.501	38.718	5.531000000000001	14.992	8.826	0.9079999999999999	22.575	15.195	37.717	35.552	10.904000000000002	37.01	1.03	2.056	0.855	5.65	40.606	38.124	8.183	40.907	0.826	1.2670000000000001	0.857	2.511	37.516	18.180999999999997	11.634	40.521	0.792	0.728	1.001	1.625
18.67306	0.442	37.443000000000005	4.238	1.151	7.19	1.234	26.485	14.732999999999999	0.256	37.228	5.257999999999999	31.858	7.202000000000001	1.0170000000000001	27.131	21.028000000000002	0.40399999999999997	37.647	5.499	15.380999999999998	8.437000000000001	0.8109999999999999	23.159000000000002	15.227	35.835	36.558	11.65	34.836	1.03	2.3480000000000003	0.888	6.234	38.302	38.87	8.507	39.869	0.826	1.3319999999999999	0.9540000000000001	2.511	38.879	18.993	12.607000000000001	40.878	0.6940000000000001	0.728	0.838	1.722
18.8398	0.43200000000000005	37.474000000000004	4.229	1.1420000000000001	6.983	1.2919999999999998	28.178	14.812999999999999	0.34600000000000003	37.938	5.442	32.509	7.6739999999999995	0.912	29.116	22.205	0.36	38.389	5.876	16.268	9.102	0.8340000000000001	24.625999999999998	16.277	38.717	37.009	12.8	36.099000000000004	1.02	2.434	0.943	6.48	35.963	39.903	9.173	40.415	0.98	1.419	0.848	2.6630000000000003	41.665	20.462	12.784	41.132	0.75	0.7190000000000001	0.8290000000000001	1.6480000000000001
19.00641	0.556	37.76	4.449	1.068	7.697	1.3119999999999998	28.866	15.347000000000001	0.302	37.45	6.025	35.71	7.582999999999999	0.836	29.546999999999997	23.081	0.424	36.994	6.105	16.65	9.373	0.924	26.513	17.632	36.773	36.618	13.562999999999999	35.996	1.047	2.464	1.0979999999999999	6.678999999999999	38.006	39.648	10.385	40.516	0.937	1.4469999999999998	0.97	2.6260000000000003	41.44	21.465	14.423	40.519	0.677	0.841	0.821	1.834
19.17323	0.6459999999999999	37.672	4.865	1.192	7.819	1.242	29.432	17.023	0.36200000000000004	36.874	5.8870000000000005	36.922	8.125	0.8959999999999999	30.535	25.208000000000002	0.41600000000000004	37.781	6.388	17.512	9.622	0.7559999999999999	25.846	18.462	37.528	36.367	13.81	35.909	0.878	2.522	0.9940000000000001	7.189	37.364000000000004	40.564	10.828	40.556	1.0290000000000001	1.538	0.963	2.781	40.733000000000004	23.105999999999998	15.19	39.909	0.768	0.77	0.847	1.828
19.33982	0.484	37.38	5.092	1.16	8.208	1.274	30.796	17.835	0.39399999999999996	35.673	6.471	36.825	8.19	0.831	32.191	27.221	0.41600000000000004	37.067	6.615	17.772000000000002	9.849	0.95	28.151	20.313	36.976	36.367	15.564	35.421	1.04	2.6519999999999997	1.157	7.8389999999999995	37.299	38.94	10.828	40.848	0.996	1.538	1.061	3.009	38.168	25.963	15.547	41.5	0.8009999999999999	0.835	0.945	2.12
19.50647	0.536	36.491	5.2410000000000005	1.083	8.419	1.232	32.802	17.972	0.35100000000000003	36.567	6.843999999999999	36.844	8.398	1.079	35.265	28.385	0.4	37.148	6.598	18.132	10.378	0.84	28.73	20.541	36.732	37.39	15.537	35.117	1.0270000000000001	2.636	1.047	8.338	37.024	39.734	11.033	40.635	0.985	1.4580000000000002	1.081	3.2539999999999996	38.186	27.939	15.748	41.449	0.562	0.758	0.706	1.946
19.67324	0.387	37.25	5.06	1.16	8.533	1.307	33.167	19.329	0.39399999999999996	36.809	6.861000000000001	37.474000000000004	8.872	0.9279999999999999	35.828	29.331999999999997	0.41600000000000004	37.457	7.103	18.779	10.141	0.853	29.385	21.871	36.099000000000004	37.179	16.246	35.876	1.04	2.7489999999999997	1.189	8.131	35.481	39.72	12.192	39.094	0.9309999999999999	1.6669999999999998	1.093	3.366	37.843	29.795	17.105	39.812	0.6709999999999999	0.9329999999999999	0.847	2.153
19.8399	0.461	37.187	5.882000000000001	1.006	9.131	1.314	34.887	20.389	0.402	37.202	7.426	36.404	9.18	1.001	36.38	31.18	0.493	37.201	7.311	19.777	10.58	0.863	31.851	23.846	36.233000000000004	36.923	16.656	34.741	1.05	2.9560000000000004	1.264	8.47	36.621	40.148	13.835	41.081	1.037	1.646	0.973	3.6039999999999996	37.91	30.247	17.418	39.622	0.7120000000000001	0.78	0.856	2.032
20.00661	0.387	37.478	5.968999999999999	1.095	9.54	1.307	36.674	22.284000000000002	0.39399999999999996	36.484	7.575	37.604	9.619	0.993	37.419000000000004	33.683	0.513	37.067	7.557	20.175	11.115	0.9179999999999999	32.957	24.436999999999998	35.611999999999995	37.275999999999996	18.096	35.162	0.878	2.944	1.189	9.04	37.007	40.726	14.205	39.906	0.9309999999999999	1.732	0.963	3.4960000000000004	37.031	29.892	17.787	40.266999999999996	0.606	0.868	1.01	2.315
20.17329	0.47100000000000003	36.733000000000004	5.893	1.177	9.632	1.29	37.194	22.881999999999998	0.313	37.043	7.601	36.372	9.814	0.945	38.982	35.991	0.439	37.725	7.617999999999999	22.076999999999998	11.085	1.067	34.288000000000004	27.058000000000003	36.66	38.13	19.213	36.172	0.865	3.13	1.11	9.591000000000001	36.786	40.739000000000004	14.764000000000001	41.021	1.012	1.754	1.177	3.908	37.295	30.504	18.87	42.456	0.6890000000000001	0.789	0.93	2.2680000000000002
20.34002	0.361	37.078	6.269	1.198	9.906	1.3769999999999998	36.793	23.826	0.36700000000000005	36.411	8.266	37.302	10.085	0.934	39.228	33.217	0.521	36.896	8.281	23.18	12.654000000000002	0.9570000000000001	34.765	29.165	34.954	37.853	20.58	36.906	0.982	3.2439999999999998	1.2930000000000001	10.252	36.446	40.2	15.615	40.516	1.034	1.7719999999999998	1.165	4.25	37.022	31.147	19.426	40.519	0.677	0.8740000000000001	0.9179999999999999	2.614
20.50657	0.364	38.227	6.63	1.266	10.333	1.412	38.266	24.809	0.37	36.422	8.531	37.216	10.448	1.034	38.361999999999995	28.678	0.395	36.454	8.773	24.261	12.238	1.025	36.855	30.475	36.135	37.571999999999996	21.953000000000003	36.333	0.985	3.313	1.264	11.232999999999999	36.621	40.31	16.272000000000002	39.813	1.199	1.9709999999999999	1.168	4.482	36.448	31.774	20.148	40.434	0.68	0.975	1.0190000000000001	2.6489999999999996
20.6734	0.536	36.945	6.895	1.278	10.3	1.264	38.22	27.509	0.384	35.854	8.758	37.169000000000004	10.474	1.015	38.899	27.412	0.4	37.538000000000004	8.966000000000001	25.463	13.005999999999998	1.002	37.295	32.382	35.466	37.486999999999995	22.706999999999997	36.025	1.0590000000000002	3.318	1.339	11.29	34.559	40.61	16.515	38.786	1.083	1.913	1.146	4.552	36.369	31.735	21.815	40.898	0.659	0.855	0.9	2.79
20.84	0.461	37.479	7.215	1.266	10.431	1.4769999999999999	38.299	27.733	0.402	36.617	9.116	36.599000000000004	11.13	1.034	37.648	28.386	0.59	38.306	9.097999999999999	28.095	12.823	0.96	36.888000000000005	33.757	34.771	38.092	23.22	35.455999999999996	0.9520000000000001	3.573	1.361	12.63	35.385999999999996	41.155	18.579	39.358000000000004	1.102	1.9709999999999999	1.298	5.034	35.798	31.774	22.39	41.376999999999995	0.777	0.877	0.9209999999999999	2.909
21.00671	0.48100000000000004	36.654	7.718	1.189	10.964	1.402	37.085	30.1	0.359	35.986	9.551	36.359	11.594000000000001	0.99	38.512	29.03	0.41200000000000003	38.711	9.825	29.191999999999997	14.129000000000001	1.012	38.53	36.211999999999996	34.788000000000004	37.946	24.874000000000002	35.378	1.037	3.719	1.5759999999999998	13.288	34.398	40.908	18.776	39.277	1.026	2.1180000000000003	1.285	5.245	36.922	32.934	23.656	41.52	0.765	0.929	1.0070000000000001	2.9939999999999998
21.17332	0.474	36.34	7.905	1.183	11.245999999999999	1.2670000000000001	36.998000000000005	31.574	0.354	36.644	10.288	36.141999999999996	11.68	1.18	39.332	28.296999999999997	0.469	37.647	9.943999999999999	30.956999999999997	13.888	1.038	39.416	32.62	34.083	38.505	26.901	35.387	1.062	4.101	1.3419999999999999	13.177999999999999	34.148	40.168	19.508	40.323	1.021	2.208	1.344	5.497000000000001	34.953	33.431999999999995	22.926	41.365	0.759	0.956	1.033	3.117
21.33997	0.5720000000000001	36.501999999999995	7.872999999999999	1.183	11.732999999999999	1.364	38.783	36.15	0.386	35.768	10.742	37.732	12.491	1.082	38.424	29.076	0.5660000000000001	37.452	10.366	31.638	13.856	0.941	37.793	28.499000000000002	34.083	38.181	28.329	35.128	0.965	3.906	1.3419999999999999	15.352	35.251999999999995	41.401	20.773000000000003	39.577	1.0859999999999999	2.208	1.344	5.432	36.024	33.14	23.38	41.17	0.597	0.9229999999999999	1.001	3.312
21.50668	0.5720000000000001	37.054	8.522	0.9890000000000001	12.446	1.5590000000000002	39.236999999999995	36.701	0.451	36.547	10.482999999999999	37.245	12.425999999999998	1.082	38.618	29.076	0.37200000000000005	37.516999999999996	10.821	31.703000000000003	14.017999999999999	1.038	38.507	29.796999999999997	34.764	38.31	29.205	35.355	0.965	4.198	1.6340000000000001	15.45	35.349000000000004	41.174	21.065	40.226	1.215	2.435	1.344	5.919	34.985	33.14	25.456999999999997	41.397	0.6940000000000001	0.956	1.001	3.6689999999999996
21.6734	0.46799999999999997	36.592	8.815	1.207	12.716	1.4169999999999998	38.775999999999996	35.748000000000005	0.473	36.446	11.595999999999998	36.621	13.125	1.0390000000000001	39.263000000000005	28.372	0.598	37.648	10.994000000000002	32.309	14.753	0.966	37.983000000000004	29.096999999999998	34.014	38.865	31.397	35.348	1.057	4.329	1.79	16.868	35.116	40.141	23.178	39.643	1.205	2.4330000000000003	1.466	6.407	35.17	33.908	25.462	40.622	0.816	1.176	1.057	3.728
21.84013	0.38299999999999995	37.434	9.212	1.254	13.040999999999999	1.499	38.091	33.412	0.5539999999999999	36.213	12.181	36.001999999999995	13.607000000000001	1.12	38.414	28.088	0.607	37.769	11.546	32.633	15.817	1.109	37.524	29.038	33.165	38.010999999999996	31.886999999999997	35.28	0.9390000000000001	4.726	1.5759999999999998	17.735	32.937	40.551	24.62	40.251	1.286	2.443	1.642	6.771	34.228	34.363	26.448	41.098	0.6679999999999999	1.124	1.0070000000000001	3.903
22.00671	0.579	38.069	9.874	1.218	13.453	1.492	38.008	29.739	0.484	35.907	13.244000000000002	36.601	13.475	1.05	38.464	28.605	0.516	36.981	12.708	33.069	15.626	1.1420000000000001	39.754	30.048000000000002	33.54	39.241	32.512	36.402	1.07	4.9639999999999995	1.771	19.011	34.512	42.242	24.839000000000002	40.213	1.216	2.5789999999999997	1.4140000000000001	6.522	34.628	34.374	27.32	41.324	0.795	0.9940000000000001	1.1340000000000001	3.807
22.17346	0.501	36.527	10.376	1.272	13.334000000000001	1.6119999999999999	38.094	29.701	0.375	36.933	12.895999999999999	35.971	13.775	1.104	38.255	27.592	0.40299999999999997	36.543	12.685	33.024	15.630999999999998	0.966	38.471	28.284000000000002	33.722	38.766999999999996	35.396	34.958	1.057	5.012	1.79	20.022000000000002	33.166	41.409	23.861	39.155	1.237	2.563	1.5959999999999999	7.025	35.04	34.688	27.868000000000002	41.012	0.7829999999999999	1.078	1.025	4.346
22.34003	0.501	36.625	10.245999999999999	1.207	13.821	1.6119999999999999	38.061	29.994	0.31	36.836	14.002	35.775999999999996	14.425	1.2990000000000002	38.418	28.47	0.5329999999999999	38.298	13.172	32.829	16.704	1.162	39.900999999999996	29.455	33.689	39.873000000000005	36.469	34.568000000000005	1.089	5.044	2.05	20.802	34.271	40.173	26.656	40.618	1.205	2.8560000000000003	1.694	7.903	34.585	34.981	30.241	40.524	0.7829999999999999	1.143	1.155	4.541
22.50688	0.494	37.772	10.789000000000001	1.493	14.395	1.704	36.966	30.69	0.402	36.812	14.575	35.721	14.542	1.196	39.662	27.410999999999998	0.493	37.883	13.55	32.515	16.625	1.155	39.455	28.686999999999998	33.503	39.262	37.225	35.001	1.082	5.327999999999999	2.043	21.209	32.494	41.35	26.345	39.943000000000005	1.297	2.946	1.59	8.251	34.661	34.569	32.529	41.148999999999994	0.875	1.235	1.149	4.566
22.67355	0.396	37.804	11.179	1.3630000000000002	14.85	1.7690000000000001	38.689	30.203000000000003	0.37	36.162	14.607000000000001	36.404	15.517000000000001	1.131	37.973	27.963	0.428	38.013000000000005	14.427999999999999	32.32	16.69	1.155	38.48	28.491999999999997	32.885999999999996	40.236999999999995	38.168	35.098	0.985	5.587999999999999	1.9780000000000002	22.801	32.624	41.577	27.288	40.041	1.297	3.043	1.6880000000000002	8.576	34.661	35.056	34.608000000000004	39.946999999999996	1.005	1.17	1.149	4.468999999999999
22.84019	0.387	36.568000000000005	11.944	1.16	15.222000000000001	1.6640000000000001	37.031	30.662	0.49200000000000005	36.907	15.562999999999999	36.305	15.529000000000002	1.285	39.66	26.994	0.578	37.652	15.48	32.644	17.09	1.145	38.705	28.528000000000002	33.241	39.906	39.236	35.292	0.975	5.704	2.066	23.945	32.948	39.785	29.013	39.711	1.321	3.324	1.8730000000000002	8.529	34.239000000000004	35.315	36.426	42.181999999999995	0.866	1.3219999999999998	1.237	4.913
23.00692	0.48100000000000004	37.076	12.847999999999999	1.189	15.216	1.661	37.539	29.873	0.489	36.213	16.369	36.554	15.198	1.185	38.739000000000004	27.991	0.47700000000000004	37.931	15.895999999999999	32.666	18.252	1.109	38.628	28.194000000000003	31.899	40.445	41.20399999999999	34.793	1.069	5.894	2.322	25.494	33.781	40.713	28.061	39.602	1.318	3.092	1.837	10.017999999999999	32.929	35.596	37.519	39.183	0.765	1.319	1.104	5.428999999999999
23.17366	0.41600000000000004	37.580999999999996	13.388	1.3159999999999998	15.796	1.785	37.195	29.543000000000003	0.321	36.786	17.051	36.796	16.695999999999998	1.311	37.032	26.815	0.451	37.372	16.939	33.069	19.108	1.1420000000000001	38.843	27.64	32.986999999999995	39.891	40.648	35.524	1.005	6.591	2.259	26.789	32.299	42.535	29.753	39.53	1.3459999999999999	3.522	1.902	10.265	33.034	35.123000000000005	38.058	41.063	0.795	1.3840000000000001	1.1340000000000001	5.629
23.34016	0.501	37.65	13.747	1.301	17.038	1.6059999999999999	38.988	28.881999999999998	0.598	36.661	17.384	35.561	16.706	1.23	38.891	26.348000000000003	0.475	37.25	16.882	32.842	19.416	1.162	38.425	26.85	32.274	40.066	38.605	33.865	1.025	6.62	2.475	27.756999999999998	32.071	41.54	33.398	39.897	1.46	3.5469999999999997	2.085	10.296	34.107	36.786	38.879	41.922	0.813	1.306	1.25	5.847
23.50697	0.341	37.988	14.306	1.402	17.012	1.641	37.272	29.021	0.43700000000000006	37.195	17.358	37.104	17.137	1.33	39.196	27.074	0.446	37.849000000000004	17.965	33.309	19.391	1.165	38.6	28.294	33.035	39.492	39.725	34.56	0.996	6.755	2.4130000000000003	29.56	32.929	41.162	35.854	39.714	1.463	3.779	2.186	11.508	32.977	36.504	38.532	39.719	0.8490000000000001	1.374	1.156	5.8839999999999995
23.67348	0.82	37.431999999999995	15.267000000000001	1.1320000000000001	17.416	1.8940000000000001	37.792	28.636	0.397	35.823	19.195	36.516	17.213	1.224	38.575	26.916	0.63	37.747	19.246	33.895	20.182000000000002	1.253	39.086	27.059	31.372	41.148	39.46	35.048	0.986	6.936	2.5	32.363	31.724	43.175	36.634	39.286	1.422	3.929	2.0780000000000003	11.752	32.75	36.144	39.604	40.756	0.807	1.462	1.147	6.165
23.84036	0.524	37.633	15.220999999999998	1.354	17.05	1.9509999999999998	37.893	28.848000000000003	0.519	37.038000000000004	20.01	36.063	17.669	1.347	39.461999999999996	25.986	0.568	38.609	19.705	33.376	20.94	1.315	38.573	27.928	32.321	41.136	39.702	34.628	1.016	7.371	2.434	33.668	32.31	42.611999999999995	37.882	39.854	1.48	3.8689999999999998	2.4019999999999997	12.194	33.497	36.867	39.224000000000004	41.034	0.769	1.492	1.1740000000000002	6.397
24.00697	0.5429999999999999	38.174	16.730999999999998	1.505	18.166	1.9069999999999998	37.391999999999996	29.138	0.41	37.088	20.698	36.801	18.749000000000002	1.499	38.567	26.636	0.45399999999999996	39.374	19.479	33.071	21.298000000000002	1.367	38.428000000000004	27.335	32.177	40.04	39.228	34.974000000000004	1.1	8.167	2.779	35.645	31.776999999999997	43.504	38.78	39.705999999999996	1.632	4.146	2.225	13.932	32.998000000000005	36.266	38.426	41.048	0.8220000000000001	1.6740000000000002	1.194	7.162999999999999
24.17359	0.494	38.246	16.407	1.328	18.165	1.926	38.248000000000005	28.44	0.527	37.354	21.671	35.961999999999996	19.265	1.355	37.239000000000004	26.656	0.532	38.626	20.614	32.885	20.67	1.351	37.391999999999996	26.538	31.241999999999997	40.236	39.753	34.135999999999996	0.986	8.304	2.859	36.63	31.756	43.175	38.523	38.57	1.618	4.4510000000000005	2.371	13.999	32.391999999999996	38.001	39.246	41.668	0.905	1.462	1.244	7.337999999999999
24.34029	0.429	38.735	17.319000000000003	1.295	18.262999999999998	1.829	38.086	28.961	0.429	36.28	22.061	35.961999999999996	19.428	1.452	37.141999999999996	26.101999999999997	0.434	39.635999999999996	21.559	34.188	21.485	1.383	37.294000000000004	26.473000000000003	31.436999999999998	40.626999999999995	39.884	34.95	1.018	8.304	2.891	37.966	31.463	42.589	39.044000000000004	40.85	1.8130000000000002	4.516	2.795	15.367	33.400999999999996	36.991	39.832	40.854	0.905	1.6580000000000001	1.44	7.989
24.50701	0.413	39.359	18.165	1.28	18.945999999999998	1.913	36.143	28.590999999999998	0.513	37.62	22.641	35.809	20.301	1.4380000000000002	36.695	26.969	0.545	39.865	22.17	33.643	21.541	1.432	38.701	27.533	31.219	40.497	39.692	34.309	1.067	8.766	2.8739999999999997	36.995	31.865	43.855	39.535	39.192	1.734	4.787	2.68	15.758	31.755	37.681999999999995	39.446	40.953	0.89	1.5430000000000001	1.4240000000000002	7.675
24.67367	0.41600000000000004	39.078	18.465	1.2830000000000001	20.319000000000003	1.9809999999999999	36.869	28.6	0.386	37.111	24.243000000000002	37.285	19.69	1.473	37.65	25.969	0.516	39.389	24.195	33.622	22.004	1.37	37.509	26.631	31.131999999999998	41.258	39.899	34.905	1.102	9.357000000000001	2.9419999999999997	38.959	31.095	43.023	38.799	39.595	1.736	4.726	2.585	16.936	32.546	37.596	40.369	41.942	0.828	1.775	1.265	8.655
24.8404	0.51	39.359	18.686	1.508	20.345	2.043	37.704	27.971999999999998	0.578	36.774	25.471	36.199	21.016	1.4380000000000002	37.086	26.285999999999998	0.447	40.06	23.406	34.554	23.101999999999997	1.2690000000000001	38.246	26.296999999999997	31.089000000000002	41.245	39.919000000000004	34.471	1.067	10.133	3.036	34.978	31.182	43.66	39.178000000000004	40.494	1.7009999999999998	4.82	2.875	17.515	32.405	38.463	40.226	40.855	0.89	1.771	1.359	9.204
25.00693	0.461	39.202	20.343	1.3630000000000002	20.601999999999997	1.9969999999999999	37.226	28.156	0.402	37.105	26.305999999999997	37.313	21.139	1.651	37.973	26.663	0.428	40.191	24.989	33.88	22.961	1.35	38.155	27.128	32.106	41.568999999999996	37.778	34.351	1.082	10.202	3.2460000000000004	36.936	31.031999999999996	43.43	38.986	40.301	1.817	5.48	3.052	18.65	32.159	38.371	39.418	41.832	0.907	1.8519999999999999	1.604	9.213
25.17379	0.514	40.38	21.654	1.3159999999999998	21.555999999999997	1.9809999999999999	37.943000000000005	27.396	0.28800000000000003	37.209	27.269000000000002	36.601	21.545	1.4080000000000001	38.041	26.392	0.5489999999999999	41.114	26.441	33.622	24.38	1.37	37.931999999999995	27.51	30.807	41.941	40.029	33.929	1.07	10.495999999999999	3.593	35.315	31.485	43.674	40.036	40.116	1.9969999999999999	5.768	3.0410000000000004	18.986	32.708	39.613	39.196999999999996	42.397	0.99	1.775	1.59	9.632
25.34039	0.575	40.497	21.939	1.508	21.483	2.043	37.281	28.2	0.41600000000000004	37.586999999999996	29.278000000000002	35.679	21.895	1.568	37.899	25.765	0.545	40.906	28.156	33.611	24.273000000000003	1.5290000000000001	38.830999999999996	27.206999999999997	31.706999999999997	41.245	38.26	34.374	1.067	11.662	3.654	33.058	31.898000000000003	43.302	39.34	40.591	1.896	6.087999999999999	2.972	20.442999999999998	32.34	39.243	39.673	41.636	0.825	1.966	1.5219999999999998	10.57
25.50715	0.39299999999999996	40.554	23.195	1.4580000000000002	21.829	2.124	36.858000000000004	27.854	0.302	37.125	29.480999999999998	36.782	22.138	1.6480000000000001	37.474000000000004	26.752	0.489	40.145	28.359	33.933	24.544	1.5090000000000001	38.273	26.566	30.568	42.531000000000006	39.033	34.989000000000004	0.852	11.918	3.7289999999999996	34.423	31.410999999999998	43.18899999999999	38.681	38.729	1.814	6.028	3.049	22.346	33.058	39.171	40.185	42.761	0.872	1.9140000000000001	1.6980000000000002	11.158
25.67378	0.556	41.333999999999996	24.006999999999998	1.393	21.796	2.222	37.118	27.854	0.562	38.132	30.488000000000003	36.49	22.787	1.551	37.214	26.491999999999997	0.391	41.12	29.463	33.576	25.226999999999997	1.5419999999999998	37.461	27.151	31.153000000000002	41.849	38.675	34.015	1.079	12.600999999999999	3.6639999999999997	36.242	31.313000000000002	43.93600000000001	38.032	40.385999999999996	2.009	6.71	3.406	22.638	32.343	39.723	39.113	42.04600000000001	0.872	1.849	1.6	11.677999999999999
25.84048	0.46799999999999997	40.363	24.973000000000003	1.499	22.892	2.327	37.476	27.686	0.505	37.974000000000004	33.248000000000005	37.076	23.593000000000004	1.6569999999999998	38.093	25.965999999999998	0.5	41.192	30.956	34.585	25.156999999999996	1.454	38.373000000000005	26.496	30.893	42.701	38.516999999999996	33.69	1.252	13.204	4.033	34.684	31.475	43.879	39.531	40.521	2.083	7.147	3.645	24.223000000000003	32.861999999999995	39.565	39.994	41.857	1.011	2.0540000000000003	1.7069999999999999	12.017999999999999
26.00712	0.484	41.178999999999995	25.322	1.484	21.717	2.184	37.55	28.355999999999998	0.36200000000000004	37.426	33.748000000000005	36.565	24.037	1.643	36.445	26.116999999999997	0.513	40.996	32.074	33.911	26.116999999999997	1.632	37.243	25.833000000000002	31.618000000000002	42.699	39.203	34.61	1.04	13.368	4.112	36.317	31.616999999999997	43.941	37.715	40.556	2.295	7.285	3.3989999999999996	27.038	32.907	39.569	40.355	41.403	0.8009999999999999	2.037	1.659	13.062999999999999
