	MG1655-1	HMDA7-1_1	rpsG1-1	nusA_sspA-1	ybeX-1	mpl-1	rpsG1_ybeX-1	rpsG1_mpl-1	MG1655-2	HMDA7-1_2	rpsG1-2	nusA_sspA-2	ybeX-2	mpl-2	rpsG1_ybeX-2	rpsG1_mpl-2	MG1655-3	HMDA7-1_3	rpsG1-3	nusA_sspA-3	ybeX-3	mpl-3	rpsG1_ybeX-3	rpsG1_mpl-3	rpsG1_ybeX_mpl-1	nusA_sspA_ybeX-1	nusA_sspA_mpl-1	nusA_sspA_ybeX_mpl-1	proV_ptsP-1	proV_ptsP_ybeX-1	proV_ptsP_mpl-1	proV_ptsP_ybeX_mpl-1	rpsG1_ybeX_mpl-2	nusA_sspA_ybeX-2	nusA_sspA_mpl-2	nusA_sspA_ybeX_mpl-2	proV_ptsP-2	proV_ptsP_ybeX-2	proV_ptsP_mpl-2	proV_ptsP_ybeX_mpl-2	rpsG1_ybeX_mpl-3	nusA_sspA_ybeX-3	nusA_sspA_mpl-3	nusA_sspA_ybeX_mpl-3	proV_ptsP-3	proV_ptsP_ybeX-3	proV_ptsP_mpl-3	proV_ptsP_ybeX_mpl-3
24.00725	1.412	19.448	27.566	12.647	1.8259999999999998	6.562	11.886	29.438000000000002	1.455	32.797	25.448	15.725999999999999	2.063	7.832000000000001	11.057	28.541	1.571	23.114	25.264	17.384	1.929	8.32	11.347999999999999	30.401999999999997	13.870999999999999	12.829	24.198	15.917	1.055	1.128	2.84	2.269	18.579	9.781	20.621	13.972999999999999	1.125	0.932	2.287	1.48	16.070999999999998	4.393	9.524	5.614	0.9359999999999999	0.831	1.611	1.197
24.17403	1.402	20.199	27.629	12.917	1.881	6.547999999999999	12.062000000000001	29.078000000000003	1.6380000000000001	33.113	26.13	15.93	2.052	7.72	11.264000000000001	29.024	1.561	23.765	26.496	17.812	2.146	8.207	11.328	30.46	14.628	13.198	24.521	16.249000000000002	0.98	1.247	2.926	2.451	19.72	9.925	20.916999999999998	14.047	1.0170000000000001	0.985	2.2430000000000003	1.729	16.177	4.413	9.83	5.631	0.925	0.7240000000000001	1.696	1.182
24.34065	1.515	20.565	27.584	13.015	1.993	6.861000000000001	12.513	29.975	1.6880000000000002	33.661	26.568	16.258	2.036	8.23	11.522	29.305999999999997	1.5759999999999998	24.491999999999997	27.618000000000002	18.273	2.032	8.329	12.008	30.324	14.92	13.456	24.604	16.708	1.157	1.263	3.04	2.275	19.274	9.952	21.252	14.179	1.065	0.938	2.26	1.55	16.634	4.529	9.857999999999999	5.752000000000001	0.909	0.9009999999999999	1.714	1.399
24.50741	1.305	21.171999999999997	27.305	13.436	2.011	6.775	12.353	30.116	1.671	33.859	27.588	16.61	2.02	8.368	11.945	29.250999999999998	1.6580000000000001	25.159000000000002	27.566	18.622	2.016	8.304	12.333	29.974	15.665	13.684000000000001	25.04	16.832	1.1420000000000001	1.214	3.055	2.289	20.53	10.249	21.791999999999998	14.436	1.0170000000000001	1.082	2.34	1.469	17.182000000000002	4.51	10.122	5.728	0.99	0.8859999999999999	1.567	1.02
24.67409	1.3969999999999998	21.871	27.773000000000003	13.522	1.909	6.832999999999999	12.797	29.805999999999997	1.665	34.098	27.474	16.987000000000002	2.144	8.619	12.095999999999998	29.006	1.7180000000000002	25.791	27.678	18.738	2.043	8.588	12.970999999999998	31.219	16.561	13.997	25.12	17.533	1.072	1.338	3.2439999999999998	2.38	20.808000000000003	10.499	22.134	14.845	1.239	1.012	2.367	1.756	17.526	4.601	10.242	5.72	1.0170000000000001	0.784	1.755	1.304
24.84071	1.51	22.433000000000003	28.053	13.945	1.9880000000000002	6.952000000000001	13.12	30.217	1.65	34.257	28.499000000000002	17.252	2.095	8.352	12.777000000000001	29.741999999999997	1.6680000000000001	26.391	28.022	19.168	2.124	8.775	12.645999999999999	30.921	16.759	14.515999999999998	25.366	18.026	1.087	1.225	3.2939999999999996	2.5610000000000004	21.791	10.624	22.503	15.238	1.3519999999999999	1.0290000000000001	2.449	1.74	18.504	4.782	10.433	6.068	1.033	0.636	1.676	1.327
25.00738	1.385	23.162	28.266	14.151	2.026	6.861000000000001	13.487	29.943	1.7530000000000001	34.473	27.38	17.589000000000002	2.166	8.652000000000001	12.82	29.793000000000003	1.7380000000000002	27.252	28.331999999999997	19.637	2.129	9.043	13.175999999999998	30.909000000000002	17.192999999999998	14.592	25.285999999999998	18.364	1.157	1.328	3.365	2.373	21.384	10.634	22.713	15.543	1.13	1.003	2.552	1.6480000000000001	19.101	4.789	10.442	5.979	0.909	0.8029999999999999	1.681	1.399
25.17413	1.507	23.724	28.726	14.425999999999998	1.921	7.272	13.633	29.916	1.744	34.961	28.328000000000003	17.959	2.093	8.932	13.193	30.252	1.666	27.745	28.403000000000002	20.167	2.316	9.03	13.874	30.814	17.629	14.77	25.552	18.149	1.052	1.3519999999999999	3.486	2.59	22.336	10.944	23.177	15.784	1.22	1.026	2.576	1.64	19.179000000000002	4.779	10.622	6.064	1.031	0.6659999999999999	1.8019999999999998	1.291
25.34074	1.4669999999999999	24.122	28.504	14.7	2.108	7.4879999999999995	14.331	30.505	1.736	34.929	28.204	18.329	2.15	8.627	14.182	30.645	1.723	28.465	28.149	20.308	2.211	9.017000000000001	14.440999999999999	31.691999999999997	18.712	15.272	26.109	19.361	1.1420000000000001	1.344	3.574	2.6460000000000004	22.443	11.092	23.51	16.154	1.212	0.888	2.535	1.729	19.549	4.834	10.997	6.182	0.99	0.821	1.761	1.2790000000000001
25.5075	1.402	24.705	28.342	14.927	2.076	7.4879999999999995	14.72	30.926	1.963	35.156	28.82	18.62	2.15	8.822000000000001	13.695	31.034000000000002	1.626	29.114	28.798000000000002	20.631999999999998	2.113	9.471	14.214	31.951999999999998	19.102	15.467	26.465999999999998	19.069000000000003	1.1740000000000002	1.506	3.542	2.5810000000000004	22.215999999999998	11.319	23.737	16.673	1.115	0.985	2.535	1.6640000000000001	20.294	4.931	10.9	6.279	0.99	0.789	1.7930000000000001	1.3119999999999998
25.67412	1.6640000000000001	25.459	29.259	15.128	2.11	7.557	15.309000000000001	31.357	1.868	35.328	28.699	18.951	2.088	9.345	14.706	30.46	1.758	29.706	28.288	20.930999999999997	2.213	9.865	14.544	30.989	19.497	15.959000000000001	26.086	19.692	1.274	1.412	3.577	2.552	22.905	11.517999999999999	24.101999999999997	16.744	1.117	1.02	2.667	1.861	21.177	4.967	11.099	6.38	0.9279999999999999	0.662	1.699	1.38
25.84079	1.475	26.254	28.953000000000003	15.334000000000001	2.0180000000000002	7.694	15.353	31.375	1.874	35.577	28.522	19.419	2.255	9.321	14.686	31.095	1.7630000000000001	30.211	28.695	21.335	2.154	9.711	14.977	32.111999999999995	20.419	16.035999999999998	26.395	20.192999999999998	1.052	1.4169999999999998	3.875	2.688	22.822	11.625	24.604	17.049	1.122	0.929	2.641	1.932	21.061	4.974	11.239	6.486000000000001	1.095	0.893	1.867	1.3880000000000001
26.00752	1.574	26.749000000000002	29.254	15.665	2.1830000000000003	7.406000000000001	15.878	30.574	1.8119999999999998	35.685	28.758000000000003	19.588	2.258	9.585	15.210999999999999	31.17	1.733	30.576999999999998	28.833000000000002	21.7	2.254	9.878	15.794	31.733	20.62	16.334	26.21	20.686999999999998	1.25	1.452	3.7489999999999997	2.6910000000000003	22.473000000000003	11.825	24.709	17.672	1.125	0.932	2.773	1.869	21.198	5.042	11.309000000000001	6.49	1.001	0.7979999999999999	1.805	1.229
26.17414	1.5219999999999998	27.636	29.235	16.02	2.13	7.489	16.004	31.107	1.827	36.096	28.445	20.175	2.3040000000000003	9.412	15.857999999999999	30.828000000000003	1.681	31.111	29.138	22.061999999999998	2.267	9.933	16.214000000000002	31.978	21.629	16.851	26.871	20.82	1.068	1.466	3.764	2.804	22.315	12.142000000000001	25.237	17.868	1.072	1.141	2.6910000000000003	1.9480000000000002	21.135	5.059	11.529000000000002	6.609	1.112	0.843	1.9180000000000001	1.443
26.34083	1.482	28.096999999999998	29.662	16.294	2.22	7.997999999999999	16.506	31.891	1.818	35.999	28.776	20.543000000000003	2.198	9.366	15.71	31.903000000000002	1.771	31.342	29.338	22.234	2.356	10.179	16.163	33.051	21.803	17.027	26.811999999999998	21.285	1.19	1.328	4.242	2.762	22.747	12.387	25.471999999999998	17.977	1.227	1.1	2.877	1.777	21.081999999999997	5.178	11.610999999999999	6.791	1.006	0.738	1.811	1.139
26.50746	1.515	28.843000000000004	29.759	16.391	2.188	7.997999999999999	16.863	31.371	1.915	36.291	29.458000000000002	20.576	2.166	9.593	15.969000000000001	31.221	1.7380000000000002	31.829	29.598000000000003	22.656	2.259	10.470999999999998	16.942	32.532	22.614	17.709	27.006999999999998	21.415	1.157	1.4580000000000002	4.177	2.762	22.455	12.452	25.601999999999997	18.27	1.13	1.197	2.747	1.745	21.081999999999997	5.146	11.806	6.952999999999999	1.006	0.738	2.006	1.334
26.67422	1.4869999999999999	29.329	29.69	16.679000000000002	2.193	7.858	18.028	32.11	1.98	36.333	29.23	21.016	2.428	10.129	16.678	31.925	1.808	31.789	29.433000000000003	23.025	2.327	10.065	17.067	32.84	22.599	18.029	27.199	21.625	1.226	1.395	4.303999999999999	2.8560000000000003	23.28	12.395	26.094	18.94	1.199	1.003	3.0060000000000002	2.039	21.232	5.239	11.911	7.132999999999999	1.073	0.648	1.9409999999999998	1.2930000000000001
26.8409	1.615	30.054000000000002	30.32	16.917	2.093	8.131	17.778	32.225	1.9180000000000001	36.724000000000004	29.044	21.362	2.266	10.085	16.885	32.53	1.936	32.586	29.607	23.41	2.359	10.606	17.566	33.419000000000004	23.498	18.3	27.6	22.267	1.16	1.4609999999999999	4.4719999999999995	2.96	22.593000000000004	12.749	26.487	19.023	1.23	1.2329999999999999	3.3339999999999996	1.975	21.284000000000002	5.377000000000001	12.168	6.957000000000001	1.107	0.741	1.9769999999999999	1.306
27.00761	1.499	30.541	30.838	17.132	2.302	8.427999999999999	17.767	32.32	1.995	36.809	29.598000000000003	21.635	2.279	10.637	17.521	32.233000000000004	1.8530000000000002	32.516999999999996	29.64	23.744	2.34	10.703	17.553	32.438	23.057	18.644000000000002	27.535999999999998	22.149	1.271	1.506	4.255	2.97	22.701999999999998	13.005	26.686999999999998	19.461	1.212	1.018	2.924	2.021	21.331999999999997	5.417999999999999	12.130999999999998	7.218999999999999	1.1840000000000002	0.8859999999999999	1.9880000000000002	1.3119999999999998
27.1743	1.597	30.897	30.351999999999997	17.456	2.205	8.396	18.448	32.417	1.963	37.036	29.793000000000003	22.057	2.377	10.443	17.91	32.46	1.723	32.842	30.029	23.939	2.405	10.995	18.622	32.859	23.899	18.838	27.633000000000003	22.991999999999997	1.271	1.4409999999999998	4.644	3.0669999999999997	22.994	13.232000000000001	26.72	19.947	1.115	1.082	3.053	2.053	20.943	5.353	12.325999999999999	7.316	0.99	0.8859999999999999	2.053	1.2790000000000001
27.34104	1.689	31.17	30.851999999999997	17.832	2.2969999999999997	8.777000000000001	19.278	31.62	2.0540000000000003	37.014	29.548000000000002	22.430999999999997	2.371	10.434000000000001	18.577	32.019	1.913	33.016	30.691	24.15	2.4	11.439	18.026	33.714	23.69	19.149	27.517	22.523000000000003	1.169	1.5330000000000001	4.702	3.125	22.914	13.220999999999998	27.253	19.771	1.239	1.077	3.242	2.015	21.318	5.507999999999999	12.413	7.502000000000001	1.082	0.8170000000000001	1.95	1.466
27.50759	1.51	31.811	30.811	18.066	2.313	8.607000000000001	19.447	32.293	1.974	36.951	29.959	22.768	2.355	10.753	19.137	32.889	1.8630000000000002	33.626999999999995	30.358	24.49	2.351	11.306	19.039	32.609	23.541	19.643	27.767	23.25	1.25	1.517	4.657	3.178	22.668000000000003	13.707	27.305	20.365	1.222	1.1909999999999998	3.13	2.064	21.295	5.529	12.574000000000002	7.4639999999999995	1.033	0.831	2.162	1.392
27.67436	1.6769999999999998	32.122	30.895	18.404	2.318	8.744	19.85	32.41	1.98	37.395	30.139	23.205	2.458	10.957	19.248	31.903000000000002	1.771	33.745	30.409000000000002	24.734	2.519	11.77	19.637	33.246	22.712	19.852	28.013	23.266	1.287	1.5230000000000001	5.021	3.054	23.267	13.847999999999999	27.647	20.51	1.13	1.003	3.266	2.037	21.861	5.632999999999999	12.682	7.537999999999999	1.136	0.8029999999999999	2.103	1.626
27.84103	1.669	32.418	30.541999999999998	18.480999999999998	2.278	8.797	20.024	32.089	2.069	37.329	30.404	23.344	2.385	11.17	20.070999999999998	32.068000000000005	1.925	33.974000000000004	30.445999999999998	25.195999999999998	2.543	11.852	19.94	33.571999999999996	22.69	20.317999999999998	27.985	23.695999999999998	1.344	1.547	4.913	3.239	23.99	13.994000000000002	28.108	21.006999999999998	1.155	1.091	3.452	1.867	22.391	5.655	13.023	7.557	1.095	0.893	2.062	1.3880000000000001
28.00777	1.694	32.875	31.226999999999997	18.882	2.367	9.077	21.204	32.255	2.157	37.522	30.474	23.71	2.474	11.253	19.822	33.271	1.9180000000000001	34.138000000000005	30.97	25.171	2.502	11.967	20.114	33.864000000000004	23.024	20.719	28.151999999999997	23.478	1.271	1.538	5.13	3.1639999999999997	23.61	14.269	28.405	21.406	1.212	1.212	3.4419999999999997	2.15	21.364	5.742000000000001	13.104000000000001	7.705	0.99	0.789	2.247	1.506
28.17441	1.7690000000000001	33.141	31.201	19.202	2.313	9.126	20.842	32.683	2.202	37.729	30.608	24.131	2.485	11.467	20.273	32.305	1.96	34.666	31.201999999999998	25.885	2.513	12.377	21.051	34.199	23.93	21.201	28.449	23.899	1.347	1.517	5.306	3.242	24.063000000000002	14.421	28.116	21.533	1.222	1.224	3.4219999999999997	2.129	21.814	5.853	13.190999999999999	8.015	1.131	0.8959999999999999	2.195	1.5859999999999999
28.34112	1.8880000000000001	33.296	31.065	19.304000000000002	2.4	9.238999999999999	22.014	31.866	2.157	37.619	30.668000000000003	24.52	2.4419999999999997	11.739	20.86	32.363	1.9180000000000001	34.592	31.131999999999998	25.721999999999998	2.535	12.550999999999998	20.892	34.448	23.835	21.205	28.638	23.964000000000002	1.369	1.506	5.487	3.262	23.675	14.593	28.697	21.761999999999997	1.3419999999999999	1.18	3.5069999999999997	2.1180000000000003	21.785	5.742000000000001	13.265999999999998	7.9	1.12	0.789	2.247	1.571
28.50777	1.7990000000000002	33.748000000000005	31.678	19.714000000000002	2.505	9.414	21.840999999999998	32.349000000000004	2.199	37.88	30.988000000000003	24.772	2.5469999999999997	11.884	21.628	33.009	1.9580000000000002	35.11	30.998	26.299	2.608	12.955	21.141	34.123000000000005	23.728	21.68	28.374000000000002	23.891	1.3769999999999998	1.6119999999999999	5.497000000000001	3.272	24.151999999999997	14.87	28.854	22.369	1.4140000000000001	1.091	3.8089999999999997	2.061	22.099	5.85	13.51	8.076	1.095	0.8290000000000001	2.1590000000000003	1.3880000000000001
28.67443	1.7690000000000001	33.855	31.881999999999998	19.817999999999998	2.5069999999999997	9.418	21.783	33.071999999999996	2.104	37.989000000000004	30.997	24.941999999999997	2.582	12.148	21.180999999999997	33.084	1.9280000000000002	35.055	31.201999999999998	26.307	2.611	13.058	21.343000000000004	34.004	23.541	22.011999999999997	28.546	24.191	1.347	1.55	5.598	3.405	24.095	15.07	29.447	22.506999999999998	1.255	1.1909999999999998	3.844	2.356	22.723000000000003	5.95	13.677	8.275	1.0979999999999999	0.7979999999999999	2.195	1.521
28.84108	1.896	34.202	32.164	20.233	2.44	9.543	21.840999999999998	32.349000000000004	2.296	38.172	31.41	25.323	2.5789999999999997	12.046	21.79	33.301	2.055	35.336999999999996	31.451999999999998	26.688000000000002	2.738	13.539000000000001	22.503	33.669000000000004	23.857	22.491999999999997	28.764	23.891	1.3769999999999998	1.547	5.8870000000000005	3.3689999999999998	24.087	15.097000000000001	29.308000000000003	22.759	1.317	1.2209999999999999	3.8089999999999997	2.451	22.683000000000003	5.947	13.575	8.302999999999999	0.9329999999999999	0.8290000000000001	2.2569999999999997	1.68
29.00775	1.8659999999999999	34.634	31.655	20.5	2.5069999999999997	9.904	22.14	32.813	2.396	38.378	31.159000000000002	25.753	2.55	12.765	22.381999999999998	32.565	2.025	35.444	31.201999999999998	26.891	2.708	13.48	22.738000000000003	33.582	23.378	22.759	29.226999999999997	24.418000000000003	1.4769999999999999	1.517	5.89	3.47	24.581999999999997	15.459000000000001	29.414	23.253	1.319	1.127	3.9419999999999997	2.226	23.112	5.95	13.807	8.47	1.033	0.7340000000000001	2.292	1.5859999999999999
29.17455	1.986	34.885	31.680999999999997	20.925	2.432	10.211	21.916999999999998	32.968	2.19	38.495	31.122	26.011999999999997	2.636	12.68	22.254	33.044000000000004	2.0469999999999997	35.662	31.553	27.019000000000002	2.697	13.847999999999999	21.54	33.475	23.543000000000003	23.15	28.995	24.451	1.4340000000000002	1.6030000000000002	6.492000000000001	3.5860000000000003	24.81	15.597999999999999	29.961	23.351	1.212	1.212	4.026	2.4419999999999997	22.79	6.131	14.140999999999998	8.581	1.022	0.9840000000000001	2.377	1.669
29.34111	1.7590000000000001	34.982	31.875999999999998	21.087	2.529	10.341	21.333000000000002	33.066	2.352	38.981	31.803	26.206	2.636	13.328	22.513	32.979	2.112	35.986	31.521	27.116	2.7289999999999996	14.431	22.804000000000002	34.383	23.737	23.345	29.285999999999998	24.741999999999997	1.466	1.6030000000000002	5.973	3.5860000000000003	24.615	15.695	29.799	23.513	1.3090000000000002	1.2770000000000001	4.026	2.312	23.244	6.131	14.077	8.581	1.087	0.821	2.4419999999999997	1.506
29.50783	1.848	35.275	31.749000000000002	21.453000000000003	2.489	10.392999999999999	21.506999999999998	32.486	2.278	38.558	31.256	26.375	2.725	13.474	22.425	32.916	2.04	36.149	31.978	27.511	2.721	14.415	22.456999999999997	33.314	23.488000000000003	23.581	28.901	24.653000000000002	1.426	1.692	6.382999999999999	3.835	24.429000000000002	16.002	30.031	24.104	1.431	1.203	4.275	2.11	23.221999999999998	6.185	14.124	8.761000000000001	0.982	0.7170000000000001	2.4330000000000003	1.301
29.67445	1.851	35.48	32.31	21.785	2.427	10.43	21.838	33.046	2.378	38.893	31.750999999999998	26.611	2.6630000000000003	13.382	22.4	33.315	2.204	36.257	31.631	27.875999999999998	2.6910000000000003	14.647	22.368000000000002	33.552	24.079	23.88	29.267	24.758000000000003	1.4609999999999999	1.5	6.225	3.773	25.311999999999998	16.072	30.461	24.113000000000003	1.401	1.1740000000000002	4.279	2.242	23.618000000000002	6.2860000000000005	14.13	8.831	1.114	0.784	2.436	1.5959999999999999
29.84119	1.77	35.611999999999995	32.186	21.837	2.6060000000000003	10.824000000000002	22.118000000000002	33.052	2.424	39.051	31.824	26.98	2.7110000000000003	13.835999999999999	22.451	33.384	2.0909999999999997	36.679	32.318000000000005	28.081999999999997	2.707	15.099	22.613000000000003	34.168	24.712	24.158	29.404	24.805999999999997	1.6059999999999999	1.6780000000000002	6.462000000000001	3.8169999999999997	24.584	16.328	30.664	24.355	1.386	1.253	4.291	2.193	23.281999999999996	6.263999999999999	14.42	8.899	1.0979999999999999	0.77	2.5140000000000002	1.476
30.0079	1.9880000000000002	35.836	32.696	22.294	2.597	11.026	21.665	32.784	2.387	39.09	32.007	27.35	2.7689999999999997	14.468	22.586	33.475	2.147	36.516	31.725	28.162	2.7969999999999997	15.247	22.682	34.037	25.399	24.616999999999997	29.588	25.171999999999997	1.534	1.639	6.69	3.6860000000000004	24.915	16.415	30.846	24.494	1.506	1.183	4.4830000000000005	2.25	23.414	6.394	14.665999999999999	9.137	1.025	0.8240000000000001	2.6069999999999998	1.51
30.17446	2.053	36.126999999999995	32.437	22.586	2.597	11.253	21.956	32.881	2.484	39.251999999999995	32.007	27.641	2.7689999999999997	14.144	22.359	32.859	2.245	36.678000000000004	32.308	28.421999999999997	2.7969999999999997	15.734000000000002	22.78	34.459	24.588	24.974	29.781999999999996	25.041999999999998	1.663	1.541	6.82	3.8810000000000002	25.045	16.804000000000002	30.943	24.721	1.409	1.28	4.678	2.315	24.289	6.459	14.828	9.072000000000001	1.122	0.9209999999999999	2.64	1.51
30.34119	2.15	36.354	32.664	22.65	2.694	11.253	22.573	32.654	2.387	39.609	31.78	27.739	2.7689999999999997	15.052	22.748	33.67	2.147	36.872	32.146	28.714000000000002	2.927	16.123	23.104	34.102	24.783	25.103	29.815	25.14	1.663	1.639	7.079	3.8810000000000002	24.753	16.901	31.268	24.915	1.409	1.28	4.386	2.412	23.641	6.4910000000000005	14.796	9.169	1.187	0.9209999999999999	2.51	1.672
30.50785	1.956	36.516	32.599000000000004	23.136999999999997	2.727	11.350999999999999	22.573	33.367	2.484	39.705999999999996	32.104	27.965999999999998	2.7689999999999997	14.695	23.072	33.475	2.2119999999999997	37.001999999999995	32.308	28.908	2.927	15.927999999999999	22.845	33.972	25.107	25.2	29.976999999999997	25.464000000000002	1.469	1.6059999999999999	7.403	4.0760000000000005	25.434	17.096	31.56	25.078000000000003	1.4409999999999998	1.3119999999999998	4.613	2.25	24.646	6.394	15.023	9.266	1.187	0.889	2.7039999999999997	1.672
30.67462	1.994	36.668	32.359	23.346999999999998	2.7319999999999998	11.944	22.912	33.906	2.491	39.924	32.286	28.34	2.839	15.485	22.763	33.463	2.25	37.121	32.523	29.218000000000004	2.738	16.362000000000002	23.509	34.285	24.701	25.605999999999998	29.996	25.285999999999998	1.831	1.709	7.574	4.05	25.45	17.4	31.449	25.029	1.4469999999999998	1.286	4.62	2.353	23.948	6.596	15.002	9.341000000000001	1.225	0.893	2.613	1.615
30.84141	1.9609999999999999	37.024	33.203	23.574	2.635	11.652000000000001	22.781999999999996	32.77	2.588	39.729	31.994	28.438000000000002	2.8710000000000004	15.905999999999999	23.088	33.69	2.25	37.316	32.458	29.121	2.932	17.27	23.346999999999998	34.188	24.506	25.801	30.029	25.480999999999998	1.669	1.6440000000000001	7.671	4.18	24.769000000000002	17.497	31.092	24.997	1.4469999999999998	1.286	4.814	2.548	24.24	6.596	15.229000000000001	9.471	1.128	0.893	2.7110000000000003	1.68
31.00787	1.994	37.122	32.455999999999996	23.769000000000002	2.699	12.300999999999998	23.301	33.809	2.491	39.762	32.415	28.566999999999997	2.742	16.296	23.38	33.496	2.217	37.575	32.555	29.316	2.965	17.757	23.055	34.383	25.576999999999998	26.092	29.802	25.61	1.669	1.806	7.898	4.18	25.418000000000003	17.757	31.482	25.320999999999998	1.5119999999999998	1.318	4.782	2.548	24.531999999999996	6.693	15.390999999999998	9.73	1.128	0.893	2.841	1.518
31.17464	1.972	37.262	33.122	24.061	2.7110000000000003	12.359000000000002	23.144000000000002	32.628	2.434	40.121	32.565	28.69	2.8160000000000003	16.475	23.737	33.931999999999995	2.293	37.681999999999995	32.671	29.63	3.201	18.16	23.284000000000002	34.427	25.124000000000002	26.415	30.598000000000003	25.705	1.712	1.686	7.768	4.346	24.997	17.835	31.566	25.642	1.426	1.262	4.787	2.331	24.34	6.662999999999999	15.440999999999999	9.788	1.203	0.907	2.815	1.585
31.3413	2.045	37.586	33.476	24.311999999999998	2.719	12.568	23.879	33.37	2.734	40.286	32.399	29.3	2.9219999999999997	16.947	23.859	32.861999999999995	2.301	37.715	32.571	29.691	2.853	18.697	23.794	34.07	25.471999999999998	26.537	30.272	25.730999999999998	1.72	1.695	8.234	4.2589999999999995	24.826	18.146	31.725	25.344	1.6280000000000001	1.465	4.959	2.436	24.816999999999997	6.739	15.556	9.706	1.2109999999999999	0.914	2.792	1.499
31.50805	2.0909999999999997	37.349000000000004	33.203	24.741999999999997	2.699	12.982000000000001	23.885	32.446	2.685	40.638000000000005	32.318000000000005	29.346	3.034	17.496	23.541999999999998	33.593	2.25	37.9	33.139	29.932	2.965	19.509	24.45	33.993	25.316999999999997	26.741	30.483	26.259	1.831	1.7409999999999999	8.677	4.4719999999999995	25.418000000000003	18.340999999999998	32.13	25.484	1.544	1.2209999999999999	5.171	2.451	24.596999999999998	6.757999999999999	15.780999999999999	9.795	1.095	0.9259999999999999	2.938	1.518
31.67472	2.148	38.159	33.594	24.717	2.7889999999999997	12.967	23.603	32.677	2.6430000000000002	40.634	32.905	29.513	2.928	17.607	24.230999999999998	33.984	2.436	38.223	33.077	29.904	2.9560000000000004	19.91	24.425	33.766999999999996	25.974	27.138	30.551	25.683000000000003	1.855	1.6030000000000002	9.15	4.234	24.906999999999996	18.548	32.004	25.685	1.439	1.3090000000000002	5.063	2.5069999999999997	24.962	6.779	15.795	10.007	1.347	0.9840000000000001	2.798	1.798
31.84137	2.053	38.008	33.053000000000004	24.92	2.824	13.360999999999999	24.355999999999998	32.946	2.647	40.808	32.688	29.651999999999997	3.125	18.1	24.434	33.702	2.309	38.461	32.989000000000004	29.945999999999998	3.056	20.144000000000002	24.531	34.556	25.593000000000004	27.146	30.69	25.853	1.825	1.801	8.538	4.562	25.693	18.62	31.916	26.212	1.506	1.41	5.553	2.6069999999999998	24.419	6.848	15.898	10.077	1.025	0.986	3.029	1.672
32.00816	2.004	37.912	33.113	25.002	2.84	13.814	24.403000000000002	32.907	2.795	41.01	33.071	29.706999999999997	2.98	19.015	24.223000000000003	33.634	2.358	38.496	33.504	30.295	3.139	21.159000000000002	24.774	34.263000000000005	25.934	27.295	30.62	26.229	1.874	1.818	8.759	4.746	25.645	18.757	32.429	26.2	1.652	1.395	5.51	2.6239999999999997	24.271	7.0	16.097	10.237	1.204	0.935	3.2110000000000003	1.7280000000000002
32.17463	2.0909999999999997	38.484	33.592	25.586	2.8289999999999997	14.085	24.534000000000002	31.991999999999997	2.88	41.06	32.448	29.995	2.9360000000000004	18.695999999999998	24.353	32.879	2.412	38.678000000000004	33.269	30.711	3.159	21.39	25.034000000000002	33.864000000000004	25.674	27.616999999999997	30.872	26.551	1.831	1.7409999999999999	8.741	4.439	25.904	19.087	32.228	26.003	1.609	1.2209999999999999	5.3660000000000005	2.613	24.694000000000003	7.082000000000001	16.105	10.217	1.128	0.991	3.035	1.615
32.3414	2.0669999999999997	38.81	33.556999999999995	25.708000000000002	2.9019999999999997	14.392999999999999	24.395	32.118	2.662	41.193000000000005	32.542	30.088	3.075	19.56	24.313000000000002	33.494	2.355	39.004	32.942	30.48	3.071	21.249000000000002	24.831	33.441	25.049	27.87	30.708000000000002	26.316999999999997	1.8719999999999999	1.847	9.663	4.58	25.864	19.302	32.549	26.125999999999998	1.5519999999999998	1.425	5.604	2.7510000000000003	25.756999999999998	6.9639999999999995	16.317999999999998	10.394	1.2009999999999998	0.9329999999999999	3.11	1.724
32.50814	2.2969999999999997	38.821	33.73	25.781999999999996	2.84	15.015999999999998	24.726999999999997	33.524	2.86	41.4	32.779	30.519000000000002	3.1430000000000002	20.638	24.516	33.309	2.358	38.983000000000004	33.569	31.041	3.074	22.133000000000003	25.521	34.231	25.511999999999997	27.684	30.912	26.683000000000003	1.939	1.7530000000000001	9.505	4.973	25.546999999999997	19.438	32.364000000000004	26.362	1.7169999999999999	1.395	5.607	2.819	25.601999999999997	6.968	16.292	10.529000000000002	1.0090000000000001	1.0979999999999999	3.113	1.63
32.67483	2.199	38.821	34.022	26.236	3.002	14.853	24.468000000000004	32.582	2.8930000000000002	41.27	33.168	30.519000000000002	3.045	20.346	25.003	33.114000000000004	2.423	39.405	33.471	30.944000000000003	3.1710000000000003	22.426	25.326	33.516	25.511999999999997	27.879	30.846999999999998	26.488000000000003	1.874	1.7530000000000001	9.765	4.941	25.353	19.503	32.916	26.849	1.619	1.4280000000000002	5.705	2.657	25.083000000000002	7.162999999999999	16.552	10.594000000000001	1.0090000000000001	1.033	3.016	1.598
