evolved_compound,grown_compound,strain,repl,growth_rate,rel_growth_rate,growth_ratio,exp_name
adipate,glutarate,ADIP8-3,2,0.28776580740210117,0.09923021318247124,1.526320844576836,adipate_012415
adipate,glutarate,ADIP8-10,3,0.2505700137173395,0.062034419497709575,1.3290329327704777,adipate_012415
adipate,glutarate,ADIP8-18,0,0.2827719644513041,0.09423637023167417,1.4998333106368011,adipate_012415
adipate,glutarate,ADIP1-1,2,0.4716874802622203,0.28315188604259034,2.501848429282481,adipate_012415
adipate,glutarate,ADIP2-5,1,0.4683412002818093,0.2798056060621794,2.484099632328454,adipate_012415
adipate,glutarate,ADIP2-10,2,0.4361824631435668,0.24764686892393686,2.3135284610260207,adipate_012415
adipate,glutarate,ADIP3-4,3,0.46732126905288085,0.2787856748332509,2.4786898780953073,adipate_012415
adipate,glutarate,ADIP4-4,1,0.16269432876554318,-0.025841265454086743,0.862936940045477,adipate_012415
adipate,glutarate,ADIP5-2,2,0.16851780048115605,-0.02001779373847387,0.8938248566731933,adipate_012415
adipate,glutarate,ADIP5-6,3,0.5430509943002494,0.35451540008061944,2.880363236172982,adipate_012415
adipate,glutarate,ADIP7-5,2,0.4098875378466799,0.22135194362705,2.174059171920563,adipate_012415
adipate,glutarate,ADIP6-10,1,0.3814643962351437,0.1929288020155138,2.0233017421143624,adipate_012415
adipate,glutarate,ADIP8-3,3,0.2575789568034873,0.06904336258385738,1.3662086348714981,adipate_012415
adipate,glutarate,ADIP8-11,0,0.35994211696206463,0.1714065227424347,1.909146749991192,adipate_012415
adipate,glutarate,ADIP8-19,0,0.3556577622230248,0.16712216800339488,1.8864223686520964,adipate_012415
adipate,glutarate,ADIP1-1,3,0.4465477294040645,0.25801213518443455,2.3685062295657002,adipate_012415
adipate,glutarate,ADIP2-5,2,0.44686183349140846,0.25832623927177856,2.370172249654077,adipate_012415
adipate,glutarate,ADIP2-10,3,0.4454090318047279,0.25687343758509795,2.3624665339631283,adipate_012415
adipate,glutarate,ADIP3-8,1,0.42444614596169566,0.23591055174206574,2.2512785859801494,adipate_012415
adipate,glutarate,ADIP4-4,2,0.23232152427756522,0.043785930057935296,1.2322422470895757,adipate_012415
adipate,glutarate,ADIP5-2,3,0.45919123246569715,0.2706556382460672,2.4355678532021576,adipate_012415
adipate,glutarate,ADIP6-3,1,0.40489525114808983,0.2163596569284599,2.147579892401734,adipate_012415
adipate,glutarate,ADIP7-5,3,0.3823974909521644,0.19386189673253448,2.02825091216834,adipate_012415
adipate,glutarate,ADIP6-10,2,0.3892351106035427,0.20069951638391278,2.064517908221154,adipate_012415
adipate,glutarate,ADIP8-7,1,0.25425503184216186,0.06571943762253193,1.348578409793398,adipate_012415
adipate,glutarate,ADIP8-12,0,0.2442166537618346,0.055681059542204675,1.2953344686592199,adipate_012415
adipate,glutarate,ADIP8-20,0,0.2679421251584298,0.07940653093879987,1.4211752760399035,adipate_012415
NA,coumarate,MG1655,1,0.3142458068422061,-0.01310946283499509,0.9599534082713191,adipate_012415
adipate,coumarate,ADIP1-6,1,0.6542021213848623,0.32684685170766115,1.998446892362413,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.2568174019777995,-0.07053786769940168,0.7845219728127251,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,M9 blank,0,0.430417098314782,0.10306182863758079,1.3148317384327068,adipate_012415
adipate,coumarate,ADIP8-13,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,MG1655,2,0.3296228734735964,0.0022676037963952345,1.0069270422884327,adipate_012415
adipate,coumarate,ADIP1-6,2,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-5,3,0.6435557558144516,0.3162004861372504,1.9659245334558069,adipate_012415
adipate,coumarate,ADIP3-2,1,0.6469339969218862,0.31957872724468506,1.9762443340527727,adipate_012415
adipate,coumarate,ADIP3-8,2,0.6306230808483566,0.3032678111711554,1.926417990674786,adipate_012415
adipate,coumarate,ADIP4-4,3,0.39436725870852396,0.06701198903132277,1.2047072255699505,adipate_012415
adipate,coumarate,ADIP5-5,1,0.39262767532719794,0.06527240564999676,1.199393172177618,adipate_012415
adipate,coumarate,ADIP6-10,3,0.5247065955647621,0.19735132588756088,1.6028658896561074,adipate_012415
adipate,coumarate,ADIP6-3,2,0.40196616324196377,0.07461089356476258,1.2279202459100016,adipate_012415
adipate,coumarate,ADIP7-10,1,0.685762167014362,0.3584068973371608,2.094856049485866,adipate_012415
adipate,coumarate,ADIP8-7,2,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP8-14,0,0.4568075268272981,0.1294522571500969,1.395448826217911,adipate_012415
NA,coumarate,MG1655,3,0.31534863629316623,-0.01200663338403496,0.9633223152452244,adipate_012415
adipate,coumarate,ADIP1-6,3,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-6,1,0.6189872054131672,0.291631935735966,1.8908728917776052,adipate_012415
adipate,coumarate,ADIP3-2,2,0.45649094024044395,0.12913567056324277,1.3944817222297383,adipate_012415
adipate,coumarate,ADIP3-8,3,0.4190916687934869,0.09173639911628573,1.280234985087441,adipate_012415
adipate,coumarate,ADIP4-8,1,0.4249824086677933,0.09762713899059211,1.298229929479554,adipate_012415
adipate,coumarate,ADIP5-5,2,0.32989228132772475,0.0025370116505235574,1.0077500253868688,adipate_012415
adipate,coumarate,ADIP7-2,1,0.4644153934356111,0.13706012375840992,1.418689223770744,adipate_012415
adipate,coumarate,ADIP6-3,3,0.5061913885421855,0.1788361188649843,1.5463059111323645,adipate_012415
adipate,coumarate,ADIP7-10,2,0.5767276588532538,0.24937238917605264,1.761779058641561,adipate_012415
adipate,coumarate,ADIP8-7,3,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP8-15,0,0.0,-0.3273552696772012,0.0,adipate_012415
NA,coumarate,MG1655,4,0.31621565233327004,-0.011139617343931152,0.9659708629254213,adipate_012415
adipate,coumarate,ADIP1-9,1,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-6,2,0.5603159712518624,0.2329607015746612,1.7116448799018245,adipate_012415
adipate,coumarate,ADIP3-2,3,0.4264762808858996,0.09912101120869843,1.3027933880717417,adipate_012415
adipate,coumarate,ADIP4-1,1,0.35662232542928063,0.02926705575207944,1.0894045658129747,adipate_012415
adipate,coumarate,ADIP4-8,2,0.4447230324869943,0.11736776280979311,1.358533292974105,adipate_012415
adipate,coumarate,ADIP5-5,3,0.42364986213272565,0.09629459245552446,1.2941592861800537,adipate_012415
adipate,coumarate,ADIP7-2,2,0.522832227130251,0.19547695745304983,1.5971400968916918,adipate_012415
adipate,coumarate,ADIP6-9,1,0.5079522151680248,0.1805969454908236,1.5516848580714977,adipate_012415
adipate,coumarate,ADIP7-10,3,0.6113041186381696,0.2839488489609684,1.8674027127804143,adipate_012415
adipate,coumarate,ADIP8-10,1,0.45765704402894986,0.13030177435174867,1.398043918707149,adipate_012415
adipate,coumarate,ADIP8-16,0,0.5291852147355757,0.20182994505837448,1.6165471087647227,adipate_012415
NA,coumarate,MG1655,5,0.361343379443767,0.0339881097665658,1.1038263712696021,adipate_012415
adipate,coumarate,ADIP1-9,2,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-6,3,0.5902291916389112,0.26287392196171,1.8030233398134234,adipate_012415
adipate,coumarate,ADIP3-4,1,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP4-1,2,0.3374263827972601,0.010071113120058928,1.0307650862929132,adipate_012415
adipate,coumarate,ADIP4-8,3,0.5048847774230362,0.17752950774583498,1.5423144949549565,adipate_012415
adipate,coumarate,ADIP5-6,1,0.4936429620410564,0.1662876923638552,1.5079731648365653,adipate_012415
adipate,coumarate,ADIP7-2,3,0.47708613632744273,0.14973086665024155,1.4573956203542662,adipate_012415
adipate,coumarate,ADIP6-9,2,0.46018762384904266,0.13283235417184147,1.4057742962342563,adipate_012415
adipate,coumarate,ADIP8-3,1,0.4609859079919419,0.1336306383147407,1.4082128827390235,adipate_012415
adipate,coumarate,ADIP8-10,2,0.434762585564072,0.1074073158868708,1.3281062681312052,adipate_012415
adipate,coumarate,ADIP8-17,0,0.5003101675225428,0.17295489784534157,1.5283400447956408,adipate_012415
adipate,coumarate,ADIP1-1,1,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP1-9,3,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-10,1,0.6185334574826609,0.2911781878054597,1.8894867893606386,adipate_012415
adipate,coumarate,ADIP3-4,2,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP4-1,3,0.36737607230394226,0.04002080262674107,1.122254951527754,adipate_012415
adipate,coumarate,ADIP5-2,1,0.5011814115532685,0.17382614187606726,1.5310015080785897,adipate_012415
adipate,coumarate,ADIP5-6,2,0.5092189936973245,0.1818637240201233,1.5555545942469649,adipate_012415
adipate,coumarate,ADIP7-5,1,0.3874070145000212,0.06005174482282,1.1834451752740558,adipate_012415
adipate,coumarate,ADIP6-9,3,0.49889018768047627,0.17153491800327508,1.5240023115327346,adipate_012415
adipate,coumarate,ADIP8-3,2,0.3573201983891528,0.02996492871195161,1.091536417732024,adipate_012415
adipate,coumarate,ADIP8-10,3,0.4517385915207626,0.12438332184356143,1.3799643181739933,adipate_012415
adipate,coumarate,ADIP8-18,0,0.505245401147029,0.1778901314698278,1.543416122933478,adipate_012415
adipate,coumarate,ADIP1-1,2,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-5,1,0.5516434185668686,0.22428814888966742,1.6851520951864734,adipate_012415
adipate,coumarate,ADIP2-10,2,0.5876123075868365,0.2602570379096353,1.795029321404448,adipate_012415
adipate,coumarate,ADIP3-4,3,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP4-4,1,0.33843720795302745,0.011081938275826264,1.0338529399167882,adipate_012415
adipate,coumarate,ADIP5-2,2,0.40761306721642276,0.08025779753922158,1.245170324028577,adipate_012415
adipate,coumarate,ADIP5-6,3,0.5597464089386505,0.23239113926144928,1.7099049894342797,adipate_012415
adipate,coumarate,ADIP7-5,2,0.4669387680675003,0.1395834983902991,1.426397590996289,adipate_012415
adipate,coumarate,ADIP6-10,1,0.3674396602543929,0.04008439057719171,1.1224491990512881,adipate_012415
adipate,coumarate,ADIP8-3,3,0.4860684329896353,0.15871316331243412,1.4848346063557742,adipate_012415
adipate,coumarate,ADIP8-11,0,0.4537289792045,0.12637370952729882,1.386044524812182,adipate_012415
adipate,coumarate,ADIP8-19,0,0.5529348110672961,0.22557954139009495,1.6890970217541774,adipate_012415
adipate,coumarate,ADIP1-1,3,0.0,-0.3273552696772012,0.0,adipate_012415
adipate,coumarate,ADIP2-5,2,0.5939583921116072,0.266603122434406,1.814415245849863,adipate_012415
adipate,coumarate,ADIP2-10,3,0.5761154292654572,0.24876015958825604,1.7599088288193854,adipate_012415
adipate,coumarate,ADIP3-8,1,0.5411237338393572,0.213768464162156,1.653016719031128,adipate_012415
adipate,coumarate,ADIP4-4,2,0.3452460547349206,0.017890785057719405,1.0546525036097973,adipate_012415
adipate,coumarate,ADIP5-2,3,0.4323952662453714,0.1050399965681702,1.3208746163510614,adipate_012415
adipate,coumarate,ADIP6-3,1,0.47860204010423085,0.15124677042702966,1.4620263806236302,adipate_012415
adipate,coumarate,ADIP7-5,3,0.5341781258515107,0.2068228561743095,1.6317993792440049,adipate_012415
adipate,coumarate,ADIP6-10,2,0.3689054731522075,0.04155020347500632,1.126926942449951,adipate_012415
adipate,coumarate,ADIP8-7,1,0.4598582843027524,0.1325030146255512,1.4047682346956256,adipate_012415
adipate,coumarate,ADIP8-12,0,0.4488038505076677,0.1214485808304665,1.3709993150567719,adipate_012415
adipate,coumarate,ADIP8-20,0,0.5241840411044195,0.19682877142721833,1.60126959807706,adipate_012415
NA,"2,3-butanediol",MG1655,1,0.11826352918010608,-0.04488064332311187,0.7249019524603209,adipate_012415
adipate,"2,3-butanediol",ADIP1-6,1,0.291238936394589,0.12809476389137103,1.7851629753360907,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",M9 blank,0,0.0,-0.16314417250321794,0.0,adipate_012415
adipate,"2,3-butanediol",ADIP8-13,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",MG1655,2,0.17591584013234,0.012771667629122047,1.0782845469326838,adipate_012415
adipate,"2,3-butanediol",ADIP1-6,2,0.19268776625005415,0.02954359374683621,1.1810888693940538,adipate_012415
adipate,"2,3-butanediol",ADIP2-5,3,0.2725956679143078,0.10945149541108984,1.6708881704550675,adipate_012415
adipate,"2,3-butanediol",ADIP3-2,1,0.2999121020736559,0.13676792957043793,1.8383255587492116,adipate_012415
adipate,"2,3-butanediol",ADIP3-8,2,0.32924559863168734,0.1661014261284694,2.0181266273865415,adipate_012415
adipate,"2,3-butanediol",ADIP4-4,3,0.18206684637507306,0.018922673871855117,1.1159874335780022,adipate_012415
adipate,"2,3-butanediol",ADIP5-5,1,0.17867100589925428,0.015526833396036333,1.095172467136269,adipate_012415
adipate,"2,3-butanediol",ADIP6-10,3,0.22608869937370119,0.06294452687048324,1.3858214847927939,adipate_012415
adipate,"2,3-butanediol",ADIP6-3,2,0.02770713939359575,-0.13543703310962218,0.16983223469443406,adipate_012415
adipate,"2,3-butanediol",ADIP7-10,1,0.3036576754593893,0.14051350295617138,1.8612842297716752,adipate_012415
adipate,"2,3-butanediol",ADIP8-7,2,0.0,-0.16314417250321794,0.0,adipate_012415
adipate,"2,3-butanediol",ADIP8-14,0,0.0,-0.16314417250321794,0.0,adipate_012415
NA,"2,3-butanediol",MG1655,3,0.17709073055372784,0.0139465580505099,1.0854860939040578,adipate_012415
adipate,"2,3-butanediol",ADIP1-6,3,0.25909996213705117,0.09595578963383322,1.588165597100568,adipate_012415
adipate,"2,3-butanediol",ADIP2-6,1,0.2717709173273604,0.10862674482414247,1.6658328223277474,adipate_012415
adipate,"2,3-butanediol",ADIP3-2,2,0.3158827584200473,0.15273858591682937,1.93621845986449,adipate_012415
adipate,"2,3-butanediol",ADIP3-8,3,0.2814604178822493,0.11831624537903135,1.7252250789202883,adipate_012415
adipate,"2,3-butanediol",ADIP4-8,1,0.19490270022770384,0.0317585277244859,1.1946654130343484,adipate_012415
adipate,"2,3-butanediol",ADIP5-5,2,0.14990804185180026,-0.013236130651417682,0.9188685047812136,adipate_012415
adipate,"2,3-butanediol",ADIP7-2,1,0.2306537346106435,0.06750956210742556,1.4138030863841855,adipate_012415
adipate,"2,3-butanediol",ADIP6-3,3,0.05373518403481355,-0.10940898846840438,0.3293723778810037,adipate_012415
adipate,"2,3-butanediol",ADIP7-10,2,0.29136738193633066,0.12822320943311272,1.7859502884210197,adipate_012415
adipate,"2,3-butanediol",ADIP8-7,3,0.2489253111142405,0.08578113861102254,1.5257995875355619,adipate_012415
adipate,"2,3-butanediol",ADIP8-15,0,0.18800454827314902,0.02486037576993108,1.1523828610515692,adipate_012415
NA,"2,3-butanediol",MG1655,4,0.17426370952786882,0.011119537024650877,1.068157733457697,adipate_012415
adipate,"2,3-butanediol",ADIP1-9,1,0.2849954735319196,0.12185130102870168,1.746893371421515,adipate_012415
adipate,"2,3-butanediol",ADIP2-6,2,0.2658375593026474,0.10269338679942946,1.6294640208334985,adipate_012415
adipate,"2,3-butanediol",ADIP3-2,3,0.21889110692112113,0.05574693441790318,1.3417034979708122,adipate_012415
adipate,"2,3-butanediol",ADIP4-1,1,0.19812850382853597,0.03498433132531803,1.2144381303268923,adipate_012415
adipate,"2,3-butanediol",ADIP4-8,2,0.20849755077794088,0.04535337827472294,1.2779956990117338,adipate_012415
adipate,"2,3-butanediol",ADIP5-5,3,0.1957916026030473,0.032647430099829344,1.2001139826136626,adipate_012415
adipate,"2,3-butanediol",ADIP7-2,2,0.16968314086283032,0.006538968359612374,1.0400809189766396,adipate_012415
adipate,"2,3-butanediol",ADIP6-9,1,0.2011262315581366,0.037982059054918665,1.2328128456697984,adipate_012415
adipate,"2,3-butanediol",ADIP7-10,3,0.28843508627095216,0.1252909137677342,1.7679766420419516,adipate_012415
adipate,"2,3-butanediol",ADIP8-10,1,0.2526752946279239,0.08953112212470593,1.5487852906480002,adipate_012415
adipate,"2,3-butanediol",ADIP8-16,0,0.27256505180054574,0.1094208792973278,1.670700507522998,adipate_012415
NA,"2,3-butanediol",MG1655,5,0.1701870531220469,0.007042880618828962,1.0431696732452398,adipate_012415
adipate,"2,3-butanediol",ADIP1-9,2,0.2841896066772002,0.12104543417398228,1.741953772033106,adipate_012415
adipate,"2,3-butanediol",ADIP2-6,3,0.26129010952695414,0.0981459370237362,1.6015902101670245,adipate_012415
adipate,"2,3-butanediol",ADIP3-4,1,0.2947056705499123,0.13156149804669437,1.8064124879734786,adipate_012415
adipate,"2,3-butanediol",ADIP4-1,2,0.16758963616517222,0.00444546366195428,1.0272486819096562,adipate_012415
adipate,"2,3-butanediol",ADIP4-8,3,0.20750354222818176,0.04435936972496382,1.271902876114615,adipate_012415
adipate,"2,3-butanediol",ADIP5-6,1,0.256479822846347,0.09333565034312907,1.5721053281341573,adipate_012415
adipate,"2,3-butanediol",ADIP7-2,3,0.19004959680346803,0.026905424300250086,1.1649180837257267,adipate_012415
adipate,"2,3-butanediol",ADIP6-9,2,0.2002713605114057,0.03712718800818776,1.227572872745151,adipate_012415
adipate,"2,3-butanediol",ADIP8-3,1,0.11050689451409344,-0.0526372779891245,0.6773572896813936,adipate_012415
adipate,"2,3-butanediol",ADIP8-10,2,0.21341744985144753,0.05027327734822959,1.3081524554438988,adipate_012415
adipate,"2,3-butanediol",ADIP8-17,0,0.26054682403771207,0.09740265153449412,1.597034206248298,adipate_012415
adipate,"2,3-butanediol",ADIP1-1,1,0.3177600611842496,0.15461588868103165,1.9477254768507404,adipate_012415
adipate,"2,3-butanediol",ADIP1-9,3,0.27445452259477443,0.11131035009155649,1.6822821090306548,adipate_012415
adipate,"2,3-butanediol",ADIP2-10,1,0.29936107837890746,0.13621690587568952,1.8349480326856462,adipate_012415
adipate,"2,3-butanediol",ADIP3-4,2,0.3095221773758122,0.14637800487259428,1.8972309744603781,adipate_012415
adipate,"2,3-butanediol",ADIP4-1,3,0.22018870855680373,0.05704453605358578,1.3496572091930565,adipate_012415
adipate,"2,3-butanediol",ADIP5-2,1,0.15046096620339247,-0.012683206299825472,0.9222576810117119,adipate_012415
adipate,"2,3-butanediol",ADIP5-6,2,0.25413238081546696,0.09098820831224902,1.5577165700506668,adipate_012415
adipate,"2,3-butanediol",ADIP7-5,1,0.28512914456151317,0.12198497205829523,1.7477127143838933,adipate_012415
adipate,"2,3-butanediol",ADIP6-9,3,0.22120930124174137,0.05806512873852343,1.355912980816879,adipate_012415
adipate,"2,3-butanediol",ADIP8-3,2,0.15764444271893313,-0.0054997297842848125,0.9662891435231845,adipate_012415
adipate,"2,3-butanediol",ADIP8-10,3,0.20593942068847826,0.042795248185260315,1.2623155184069856,adipate_012415
adipate,"2,3-butanediol",ADIP8-18,0,0.25148692350425794,0.08834275100104,1.5415011130679368,adipate_012415
adipate,"2,3-butanediol",ADIP1-1,2,0.2825835508978866,0.11943937839466867,1.7321093764002682,adipate_012415
adipate,"2,3-butanediol",ADIP2-5,1,0.23584573713918075,0.0727015646359628,1.445627713944418,adipate_012415
adipate,"2,3-butanediol",ADIP2-10,2,0.222805640685019,0.05966146818180107,1.365697819703761,adipate_012415
adipate,"2,3-butanediol",ADIP3-4,3,0.2924784152863548,0.12933424278313688,1.7927604204225305,adipate_012415
adipate,"2,3-butanediol",ADIP4-4,1,0.18058638711950448,0.017442214616286533,1.1069128878381636,adipate_012415
adipate,"2,3-butanediol",ADIP5-2,2,0.1781467630600519,0.01500259055683395,1.091959095606299,adipate_012415
adipate,"2,3-butanediol",ADIP5-6,3,0.25057974146139234,0.08743556895817439,1.5359404973931863,adipate_012415
adipate,"2,3-butanediol",ADIP7-5,2,0.2975103891583051,0.13436621665508713,1.8236041446864235,adipate_012415
adipate,"2,3-butanediol",ADIP6-10,1,0.2033133398847852,0.040169167381567256,1.2462188306528383,adipate_012415
adipate,"2,3-butanediol",ADIP8-3,3,0.1833701068870009,0.02022593438378295,1.1239758311525592,adipate_012415
adipate,"2,3-butanediol",ADIP8-11,0,0.159585527461912,-0.00355864504130593,0.9781871151956976,adipate_012415
adipate,"2,3-butanediol",ADIP8-19,0,0.26617725464940745,0.1030330821461895,1.631546199691302,adipate_012415
adipate,"2,3-butanediol",ADIP1-1,3,0.2941624638367953,0.13101829133357734,1.8030828764722997,adipate_012415
adipate,"2,3-butanediol",ADIP2-5,2,0.2620424896460526,0.09889831714283465,1.6062019600539756,adipate_012415
adipate,"2,3-butanediol",ADIP2-10,3,0.24425106429873608,0.08110689179551814,1.4971485683555037,adipate_012415
adipate,"2,3-butanediol",ADIP3-8,1,0.3108981704958419,0.14775399799262395,1.905665190031287,adipate_012415
adipate,"2,3-butanediol",ADIP4-4,2,0.14617687362656037,-0.01696729887665757,0.8959981308782397,adipate_012415
adipate,"2,3-butanediol",ADIP5-2,3,0.12361673231603972,-0.03952744018717823,0.7577146668453721,adipate_012415
adipate,"2,3-butanediol",ADIP6-3,1,0.14182367394741516,-0.021320498555802786,0.8693149854593657,adipate_012415
adipate,"2,3-butanediol",ADIP7-5,3,0.25236957968590246,0.08922540718268451,1.546911396304545,adipate_012415
adipate,"2,3-butanediol",ADIP6-10,2,0.16252709292989803,-0.0006170795733199119,0.9962175812727375,adipate_012415
adipate,"2,3-butanediol",ADIP8-7,1,0.2081457723610569,0.04500159985783897,1.2758394563983053,adipate_012415
adipate,"2,3-butanediol",ADIP8-12,0,0.24047061627891128,0.07732644377569334,1.4739761315971498,adipate_012415
adipate,"2,3-butanediol",ADIP8-20,0,0.18668171441104656,0.023537541907828613,1.1442744876919484,adipate_012415
NA,putrescine,MG1655,1,0.24931562309241048,-0.019939693743594694,0.9259450324773371,adipate_012415
adipate,putrescine,ADIP1-6,1,0.17311136914868638,-0.09614394768731879,0.6429264654191509,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,M9 blank,0,0.21669203873593573,-0.052563278100069444,0.8047827663433511,adipate_012415
NA,putrescine,M9 blank,0,0.18155382717295238,-0.0877014896630528,0.6742813078173346,adipate_012415
adipate,putrescine,ADIP8-13,0,0.0,-0.2692553168360052,0.0,adipate_012415
NA,putrescine,MG1655,2,0.2632735449111336,-0.005981771924871593,0.9777840155761347,adipate_012415
adipate,putrescine,ADIP1-6,2,0.0,-0.2692553168360052,0.0,adipate_012415
adipate,putrescine,ADIP2-5,3,0.36274669884271754,0.09349138200671236,1.3472220459945643,adipate_012415
adipate,putrescine,ADIP3-2,1,0.2713919440464947,0.0021366272104895168,1.0079353204073993,adipate_012415
adipate,putrescine,ADIP3-8,2,0.21371386942464518,-0.055541447411359995,0.7937220031009137,adipate_012415
adipate,putrescine,ADIP4-4,3,0.23490731335076465,-0.03434800348524053,0.8724333324635487,adipate_012415
adipate,putrescine,ADIP5-5,1,0.22546764725029408,-0.04378766958571109,0.8373749120342133,adipate_012415
adipate,putrescine,ADIP6-10,3,0.31716188512433213,0.047906568288326956,1.1779224598097922,adipate_012415
adipate,putrescine,ADIP6-3,2,0.2697002030800305,0.00044488624402533317,1.0016522839706683,adipate_012415
adipate,putrescine,ADIP7-10,1,0.3157246288267262,0.04646931199072102,1.17258456596801,adipate_012415
adipate,putrescine,ADIP8-7,2,0.0,-0.2692553168360052,0.0,adipate_012415
adipate,putrescine,ADIP8-14,0,0.18104247096457077,-0.08821284587143441,0.6723821579160791,adipate_012415
NA,putrescine,MG1655,3,0.2560500356286347,-0.013205281207370467,0.9509562843083489,adipate_012415
adipate,putrescine,ADIP1-6,3,0.0,-0.2692553168360052,0.0,adipate_012415
adipate,putrescine,ADIP2-6,1,0.3709526921625609,0.1016973753265557,1.3776986709922476,adipate_012415
adipate,putrescine,ADIP3-2,2,0.22961346989417403,-0.03964184694183115,0.8527722779714848,adipate_012415
adipate,putrescine,ADIP3-8,3,0.0,-0.2692553168360052,0.0,adipate_012415
adipate,putrescine,ADIP4-8,1,0.2934545155142585,0.02419919867825332,1.0898745434727748,adipate_012415
adipate,putrescine,ADIP5-5,2,0.23278157291209398,-0.0364737439239112,0.8645384449506481,adipate_012415
adipate,putrescine,ADIP7-2,1,0.20979076990169002,-0.05946454693431516,0.7791518190501207,adipate_012415
adipate,putrescine,ADIP6-3,3,0.35716600769945,0.08791069086344483,1.3264956543717517,adipate_012415
adipate,putrescine,ADIP7-10,2,0.15002918748999386,-0.11922612934601132,0.5572004640538699,adipate_012415
adipate,putrescine,ADIP8-7,3,0.2548353109997737,-0.014420005836231486,0.9464448613097797,adipate_012415
adipate,putrescine,ADIP8-15,0,0.2785139504138965,0.009258633577891306,1.034386075219196,adipate_012415
NA,putrescine,MG1655,4,0.2799383977983663,0.010683080962361147,1.0396763974353305,adipate_012415
adipate,putrescine,ADIP1-9,1,0.0,-0.2692553168360052,0.0,adipate_012415
adipate,putrescine,ADIP2-6,2,0.36066020689603173,0.09140489006002656,1.339472925304195,adipate_012415
adipate,putrescine,ADIP3-2,3,0.1967444268186521,-0.07251089001735309,0.7306983911425706,adipate_012415
adipate,putrescine,ADIP4-1,1,0.3226136373381466,0.0533583205021414,1.1981699790709806,adipate_012415
adipate,putrescine,ADIP4-8,2,0.24200055202497242,-0.027254764811032756,0.8987772455849674,adipate_012415
adipate,putrescine,ADIP5-5,3,0.25016345757552255,-0.019091859260482624,0.9290938448873384,adipate_012415
adipate,putrescine,ADIP7-2,2,0.19819094706276552,-0.07106436977323966,0.7360706907915111,adipate_012415
adipate,putrescine,ADIP6-9,1,0.3235352379956244,0.054279921159619215,1.2015927551494903,adipate_012415
adipate,putrescine,ADIP7-10,3,0.230161526495565,-0.039093790340440165,0.8548077311905007,adipate_012415
