evolved_compound,grown_compound,tray,strain,repl,growth_rate,exp_name
putrescine,"2,3-butanediol",4,PUTR2-4,2,0.24619967839708887,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR2-6,3,0.23887287904042617,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR3-10,1,0.26491385137224993,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR4-7,2,0.21486193179317067,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR5-1,3,0.18084479336619766,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR6-2,1,0.21265056164108456,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR6-10,2,0.24737046693219633,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR7-7,3,0.13991515263693124,putrescine_111914
putrescine,"2,3-butanediol",4,PUTR8-6,1,0.27228748378058704,putrescine_111914
NA,"2,3-butanediol",4,M9 blank,0,0.0,putrescine_111914
NA,"2,3-butanediol",4,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,MG1655,1,0.25025082135194743,putrescine_111914
putrescine,putrescine,5,PUTR1-6,1,0.3986544161820277,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.33385994388712187,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.31790362554397844,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.31108460622158257,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,MG1655,2,0.29506891096091303,putrescine_111914
putrescine,putrescine,5,PUTR1-6,2,0.41439072747319233,putrescine_111914
putrescine,putrescine,5,PUTR2-4,3,0.36058777265031894,putrescine_111914
putrescine,putrescine,5,PUTR3-1,1,0.4207507936791088,putrescine_111914
putrescine,putrescine,5,PUTR3-10,2,0.44643739377276315,putrescine_111914
putrescine,putrescine,5,PUTR4-7,3,0.42374004470359117,putrescine_111914
putrescine,putrescine,5,PUTR5-6,1,0.3204267837153667,putrescine_111914
putrescine,putrescine,5,PUTR6-2,2,0.3510828388265396,putrescine_111914
putrescine,putrescine,5,PUTR6-10,3,0.44016047614228615,putrescine_111914
putrescine,putrescine,5,PUTR7-9,1,0.32747677571915124,putrescine_111914
putrescine,putrescine,5,PUTR8-6,2,0.45841231922402115,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,MG1655,3,0.29720282988299257,putrescine_111914
putrescine,putrescine,5,PUTR1-6,3,0.43409036209862883,putrescine_111914
putrescine,putrescine,5,PUTR2-8,1,0.34800357685035455,putrescine_111914
putrescine,putrescine,5,PUTR3-1,2,0.4398389291982934,putrescine_111914
putrescine,putrescine,5,PUTR3-10,3,0.4598345121310487,putrescine_111914
putrescine,putrescine,5,PUTR4-8,1,0.4099279402744216,putrescine_111914
putrescine,putrescine,5,PUTR5-6,2,0.34189400862519803,putrescine_111914
putrescine,putrescine,5,PUTR6-2,3,0.36080306556946345,putrescine_111914
putrescine,putrescine,5,PUTR7-1,1,0.3888813020525975,putrescine_111914
putrescine,putrescine,5,PUTR7-9,2,0.3461868021446281,putrescine_111914
putrescine,putrescine,5,PUTR8-6,3,0.4465944063502632,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,MG1655,4,0.27541636940969644,putrescine_111914
putrescine,putrescine,5,PUTR1-9,1,0.3760411506786675,putrescine_111914
putrescine,putrescine,5,PUTR2-8,2,0.34292731728565234,putrescine_111914
putrescine,putrescine,5,PUTR3-1,3,0.48649782733028174,putrescine_111914
putrescine,putrescine,5,PUTR4-3,1,0.41438743825702884,putrescine_111914
putrescine,putrescine,5,PUTR4-8,2,0.4143716280317551,putrescine_111914
putrescine,putrescine,5,PUTR5-6,3,0.3544675054488246,putrescine_111914
putrescine,putrescine,5,PUTR6-7,1,0.38653821800095406,putrescine_111914
putrescine,putrescine,5,PUTR7-1,2,0.3982561152616479,putrescine_111914
putrescine,putrescine,5,PUTR7-9,3,0.3273789343094563,putrescine_111914
putrescine,putrescine,5,PUTR8-10,1,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.2782992314504399,putrescine_111914
NA,putrescine,5,MG1655,5,0.2880084773729938,putrescine_111914
putrescine,putrescine,5,PUTR1-9,2,0.3778093295820188,putrescine_111914
putrescine,putrescine,5,PUTR2-8,3,0.3524101661277114,putrescine_111914
putrescine,putrescine,5,PUTR3-9,1,0.3240957244125256,putrescine_111914
putrescine,putrescine,5,PUTR4-3,2,0.428542607570629,putrescine_111914
putrescine,putrescine,5,PUTR4-8,3,0.0,putrescine_111914
putrescine,putrescine,5,PUTR5-8,1,0.36336043949596414,putrescine_111914
putrescine,putrescine,5,PUTR6-7,2,0.4020928701089494,putrescine_111914
putrescine,putrescine,5,PUTR7-1,3,0.3937504759135168,putrescine_111914
putrescine,putrescine,5,PUTR8-3,1,0.46723206935948564,putrescine_111914
putrescine,putrescine,5,PUTR8-10,2,0.46580377224218866,putrescine_111914
NA,putrescine,5,M9 blank,0,0.30102093602637886,putrescine_111914
putrescine,putrescine,5,PUTR1-3,1,0.4587247227245274,putrescine_111914
putrescine,putrescine,5,PUTR1-9,3,0.4178332604172017,putrescine_111914
putrescine,putrescine,5,PUTR2-6,1,0.34512708851754026,putrescine_111914
putrescine,putrescine,5,PUTR3-9,2,0.31208110713984993,putrescine_111914
putrescine,putrescine,5,PUTR4-3,3,0.4070671292938837,putrescine_111914
putrescine,putrescine,5,PUTR5-1,1,0.3096398008098169,putrescine_111914
putrescine,putrescine,5,PUTR5-8,2,0.3415891647050847,putrescine_111914
putrescine,putrescine,5,PUTR6-7,3,0.37129123756474275,putrescine_111914
putrescine,putrescine,5,PUTR7-7,1,0.3594679558827121,putrescine_111914
putrescine,putrescine,5,PUTR8-3,2,0.40073220385542097,putrescine_111914
putrescine,putrescine,5,PUTR8-10,3,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
putrescine,putrescine,5,PUTR1-3,2,0.45546824108078593,putrescine_111914
putrescine,putrescine,5,PUTR2-4,1,0.3412090408238863,putrescine_111914
putrescine,putrescine,5,PUTR2-6,2,0.3441008437921987,putrescine_111914
putrescine,putrescine,5,PUTR3-9,3,0.3062269710182132,putrescine_111914
putrescine,putrescine,5,PUTR4-7,1,0.4063369694477696,putrescine_111914
putrescine,putrescine,5,PUTR5-1,2,0.2904684905044215,putrescine_111914
putrescine,putrescine,5,PUTR5-8,3,0.33154045997194476,putrescine_111914
putrescine,putrescine,5,PUTR6-10,1,0.4426177776532569,putrescine_111914
putrescine,putrescine,5,PUTR7-7,2,0.36531469468432926,putrescine_111914
putrescine,putrescine,5,PUTR8-3,3,0.4064553299372196,putrescine_111914
NA,putrescine,5,M9 blank,0,0.0,putrescine_111914
NA,putrescine,5,M9 blank,0,0.28983990519575403,putrescine_111914
putrescine,putrescine,5,PUTR1-3,3,0.41614527604548507,putrescine_111914
putrescine,putrescine,5,PUTR2-4,2,0.31187871207968126,putrescine_111914
putrescine,putrescine,5,PUTR2-6,3,0.2951491887784503,putrescine_111914
putrescine,putrescine,5,PUTR3-10,1,0.40594979317708063,putrescine_111914
putrescine,putrescine,5,PUTR4-7,2,0.37455430273093304,putrescine_111914
putrescine,putrescine,5,PUTR5-1,3,0.32164940161220607,putrescine_111914
putrescine,putrescine,5,PUTR6-2,1,0.3192074758640798,putrescine_111914
putrescine,putrescine,5,PUTR6-10,2,0.37286471682742556,putrescine_111914
putrescine,putrescine,5,PUTR7-7,3,0.3642990991895556,putrescine_111914
putrescine,putrescine,5,PUTR8-6,1,0.4561543101246106,putrescine_111914
NA,putrescine,5,M9 blank,0,0.4203690097179896,putrescine_111914
NA,putrescine,5,M9 blank,0,0.44881400074503947,putrescine_111914
NA,HMDA,6,MG1655,1,0.1632354610871577,putrescine_111914
putrescine,HMDA,6,PUTR1-6,1,0.36066155306995745,putrescine_111914
NA,HMDA,6,M9 blank,0,0.2064960958829285,putrescine_111914
NA,HMDA,6,M9 blank,0,0.3663233017423393,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.24826351346986528,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.2587834204973719,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,MG1655,2,0.12423861879423628,putrescine_111914
putrescine,HMDA,6,PUTR1-6,2,0.32054581498486984,putrescine_111914
putrescine,HMDA,6,PUTR2-4,3,0.2426504569440257,putrescine_111914
putrescine,HMDA,6,PUTR3-1,1,0.5008118107609292,putrescine_111914
putrescine,HMDA,6,PUTR3-10,2,0.5207563028542167,putrescine_111914
putrescine,HMDA,6,PUTR4-7,3,0.4452018088458487,putrescine_111914
putrescine,HMDA,6,PUTR5-6,1,0.3303928838373341,putrescine_111914
putrescine,HMDA,6,PUTR6-2,2,0.31783876175440273,putrescine_111914
putrescine,HMDA,6,PUTR6-10,3,0.44400547786631067,putrescine_111914
putrescine,HMDA,6,PUTR7-9,1,0.47344557014424626,putrescine_111914
putrescine,HMDA,6,PUTR8-6,2,0.4755293990741543,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,MG1655,3,0.1294288499556782,putrescine_111914
putrescine,HMDA,6,PUTR1-6,3,0.3366246576879671,putrescine_111914
putrescine,HMDA,6,PUTR2-8,1,0.23690462124308062,putrescine_111914
putrescine,HMDA,6,PUTR3-1,2,0.48646347461389394,putrescine_111914
putrescine,HMDA,6,PUTR3-10,3,0.5111882676061855,putrescine_111914
putrescine,HMDA,6,PUTR4-8,1,0.4403056851406738,putrescine_111914
putrescine,HMDA,6,PUTR5-6,2,0.37155355310222843,putrescine_111914
putrescine,HMDA,6,PUTR6-2,3,0.2807417732837866,putrescine_111914
putrescine,HMDA,6,PUTR7-1,1,0.4506159803283121,putrescine_111914
putrescine,HMDA,6,PUTR7-9,2,0.3996294215331409,putrescine_111914
putrescine,HMDA,6,PUTR8-6,3,0.5005580101251018,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,MG1655,4,0.17379657885839822,putrescine_111914
putrescine,HMDA,6,PUTR1-9,1,0.36061363888700126,putrescine_111914
putrescine,HMDA,6,PUTR2-8,2,0.2589991515760781,putrescine_111914
putrescine,HMDA,6,PUTR3-1,3,0.491584816662284,putrescine_111914
putrescine,HMDA,6,PUTR4-3,1,0.46309957426442755,putrescine_111914
putrescine,HMDA,6,PUTR4-8,2,0.4745977161045203,putrescine_111914
putrescine,HMDA,6,PUTR5-6,3,0.38067091349437016,putrescine_111914
putrescine,HMDA,6,PUTR6-7,1,0.3857127596260424,putrescine_111914
putrescine,HMDA,6,PUTR7-1,2,0.4732889268638356,putrescine_111914
putrescine,HMDA,6,PUTR7-9,3,0.4446762355107928,putrescine_111914
putrescine,HMDA,6,PUTR8-10,1,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.2779380705026086,putrescine_111914
NA,HMDA,6,MG1655,5,0.22448010856964165,putrescine_111914
putrescine,HMDA,6,PUTR1-9,2,0.34684846345897685,putrescine_111914
putrescine,HMDA,6,PUTR2-8,3,0.2591325609127769,putrescine_111914
putrescine,HMDA,6,PUTR3-9,1,0.2268347533033586,putrescine_111914
putrescine,HMDA,6,PUTR4-3,2,0.4483887077936669,putrescine_111914
putrescine,HMDA,6,PUTR4-8,3,0.48464104185409757,putrescine_111914
putrescine,HMDA,6,PUTR5-8,1,0.38394567900957305,putrescine_111914
putrescine,HMDA,6,PUTR6-7,2,0.3146521534182264,putrescine_111914
putrescine,HMDA,6,PUTR7-1,3,0.47033874834279493,putrescine_111914
putrescine,HMDA,6,PUTR8-3,1,0.511794976043555,putrescine_111914
putrescine,HMDA,6,PUTR8-10,2,0.538655629877644,putrescine_111914
NA,HMDA,6,M9 blank,0,0.2760940677584001,putrescine_111914
putrescine,HMDA,6,PUTR1-3,1,0.34678619674579786,putrescine_111914
putrescine,HMDA,6,PUTR1-9,3,0.33157130795051676,putrescine_111914
putrescine,HMDA,6,PUTR2-6,1,0.26643881026607297,putrescine_111914
putrescine,HMDA,6,PUTR3-9,2,0.23873968297552148,putrescine_111914
putrescine,HMDA,6,PUTR4-3,3,0.49072493183444676,putrescine_111914
putrescine,HMDA,6,PUTR5-1,1,0.3581733252586534,putrescine_111914
putrescine,HMDA,6,PUTR5-8,2,0.38813861848646675,putrescine_111914
putrescine,HMDA,6,PUTR6-7,3,0.2555514509840896,putrescine_111914
putrescine,HMDA,6,PUTR7-7,1,0.41875828571221924,putrescine_111914
putrescine,HMDA,6,PUTR8-3,2,0.5076430878440858,putrescine_111914
putrescine,HMDA,6,PUTR8-10,3,0.3240795164016594,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
putrescine,HMDA,6,PUTR1-3,2,0.3518206595347332,putrescine_111914
putrescine,HMDA,6,PUTR2-4,1,0.26133862517560746,putrescine_111914
putrescine,HMDA,6,PUTR2-6,2,0.2862463617434368,putrescine_111914
putrescine,HMDA,6,PUTR3-9,3,0.2856491406458226,putrescine_111914
putrescine,HMDA,6,PUTR4-7,1,0.4530278235181581,putrescine_111914
putrescine,HMDA,6,PUTR5-1,2,0.2139529807737653,putrescine_111914
putrescine,HMDA,6,PUTR5-8,3,0.36462153811178477,putrescine_111914
putrescine,HMDA,6,PUTR6-10,1,0.422348945837584,putrescine_111914
putrescine,HMDA,6,PUTR7-7,2,0.38511750530234856,putrescine_111914
putrescine,HMDA,6,PUTR8-3,3,0.4703395203174497,putrescine_111914
NA,HMDA,6,M9 blank,0,0.0,putrescine_111914
NA,HMDA,6,M9 blank,0,0.2915095007914988,putrescine_111914
putrescine,HMDA,6,PUTR1-3,3,0.364008019119594,putrescine_111914
putrescine,HMDA,6,PUTR2-4,2,0.23699952785466966,putrescine_111914
putrescine,HMDA,6,PUTR2-6,3,0.25239709860395193,putrescine_111914
putrescine,HMDA,6,PUTR3-10,1,0.4879644888248966,putrescine_111914
putrescine,HMDA,6,PUTR4-7,2,0.428480168623901,putrescine_111914
putrescine,HMDA,6,PUTR5-1,3,0.23281337019482698,putrescine_111914
putrescine,HMDA,6,PUTR6-2,1,0.2964708737391383,putrescine_111914
putrescine,HMDA,6,PUTR6-10,2,0.41098834375243815,putrescine_111914
putrescine,HMDA,6,PUTR7-7,3,0.43848868942149677,putrescine_111914
putrescine,HMDA,6,PUTR8-6,1,0.4910031500976927,putrescine_111914
NA,HMDA,6,M9 blank,0,0.4307615449922641,putrescine_111914
NA,HMDA,6,M9 blank,0,0.379971806612796,putrescine_111914
NA,adipate,7,MG1655,1,0.16074185171080635,putrescine_111914
putrescine,adipate,7,PUTR1-6,1,0.3049510250633958,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.20639404058847527,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,MG1655,2,0.18398608683312953,putrescine_111914
putrescine,adipate,7,PUTR1-6,2,0.322528091673621,putrescine_111914
putrescine,adipate,7,PUTR2-4,3,0.31510489065011227,putrescine_111914
putrescine,adipate,7,PUTR3-1,1,0.3135123617159168,putrescine_111914
putrescine,adipate,7,PUTR3-10,2,0.4096778850206979,putrescine_111914
putrescine,adipate,7,PUTR4-7,3,0.3381712080158562,putrescine_111914
putrescine,adipate,7,PUTR5-6,1,0.2259621438137615,putrescine_111914
putrescine,adipate,7,PUTR6-2,2,0.27187249989002715,putrescine_111914
putrescine,adipate,7,PUTR6-10,3,0.321043331902341,putrescine_111914
putrescine,adipate,7,PUTR7-9,1,0.1783686404923497,putrescine_111914
putrescine,adipate,7,PUTR8-6,2,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,MG1655,3,0.17745202551737171,putrescine_111914
putrescine,adipate,7,PUTR1-6,3,0.2985382595368666,putrescine_111914
putrescine,adipate,7,PUTR2-8,1,0.325841966491033,putrescine_111914
putrescine,adipate,7,PUTR3-1,2,0.3592268101148923,putrescine_111914
putrescine,adipate,7,PUTR3-10,3,0.39824526815816536,putrescine_111914
putrescine,adipate,7,PUTR4-8,1,0.32018022516853545,putrescine_111914
putrescine,adipate,7,PUTR5-6,2,0.2264897203876508,putrescine_111914
putrescine,adipate,7,PUTR6-2,3,0.268366974903454,putrescine_111914
putrescine,adipate,7,PUTR7-1,1,0.20857800454696446,putrescine_111914
putrescine,adipate,7,PUTR7-9,2,0.17397131047462272,putrescine_111914
putrescine,adipate,7,PUTR8-6,3,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,MG1655,4,0.18694556821083846,putrescine_111914
putrescine,adipate,7,PUTR1-9,1,0.2368807384528317,putrescine_111914
putrescine,adipate,7,PUTR2-8,2,0.3383872165208728,putrescine_111914
putrescine,adipate,7,PUTR3-1,3,0.37835920669554535,putrescine_111914
putrescine,adipate,7,PUTR4-3,1,0.3498638825104559,putrescine_111914
putrescine,adipate,7,PUTR4-8,2,0.32207202142539487,putrescine_111914
putrescine,adipate,7,PUTR5-6,3,0.22364999677657885,putrescine_111914
putrescine,adipate,7,PUTR6-7,1,0.18202345105016174,putrescine_111914
putrescine,adipate,7,PUTR7-1,2,0.19779344500477408,putrescine_111914
putrescine,adipate,7,PUTR7-9,3,0.1825575489418652,putrescine_111914
putrescine,adipate,7,PUTR8-10,1,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,MG1655,5,0.17366979851935052,putrescine_111914
putrescine,adipate,7,PUTR1-9,2,0.2787430074138901,putrescine_111914
putrescine,adipate,7,PUTR2-8,3,0.34697167621761466,putrescine_111914
putrescine,adipate,7,PUTR3-9,1,0.2219436012714584,putrescine_111914
putrescine,adipate,7,PUTR4-3,2,0.33645323769466995,putrescine_111914
putrescine,adipate,7,PUTR4-8,3,0.0,putrescine_111914
putrescine,adipate,7,PUTR5-8,1,0.2151277823716862,putrescine_111914
putrescine,adipate,7,PUTR6-7,2,0.0,putrescine_111914
putrescine,adipate,7,PUTR7-1,3,0.17118438166036315,putrescine_111914
putrescine,adipate,7,PUTR8-3,1,0.35768339542828687,putrescine_111914
putrescine,adipate,7,PUTR8-10,2,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
putrescine,adipate,7,PUTR1-3,1,0.3419969377839969,putrescine_111914
putrescine,adipate,7,PUTR1-9,3,0.2405911270956093,putrescine_111914
putrescine,adipate,7,PUTR2-6,1,0.3262680634508079,putrescine_111914
putrescine,adipate,7,PUTR3-9,2,0.22180494045938237,putrescine_111914
putrescine,adipate,7,PUTR4-3,3,0.350766259338964,putrescine_111914
putrescine,adipate,7,PUTR5-1,1,0.1583972104418474,putrescine_111914
putrescine,adipate,7,PUTR5-8,2,0.2185304746720984,putrescine_111914
putrescine,adipate,7,PUTR6-7,3,0.0,putrescine_111914
putrescine,adipate,7,PUTR7-7,1,0.17398269053660648,putrescine_111914
putrescine,adipate,7,PUTR8-3,2,0.0,putrescine_111914
putrescine,adipate,7,PUTR8-10,3,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
putrescine,adipate,7,PUTR1-3,2,0.3365563167183056,putrescine_111914
putrescine,adipate,7,PUTR2-4,1,0.3418005583780666,putrescine_111914
putrescine,adipate,7,PUTR2-6,2,0.3415303881187703,putrescine_111914
putrescine,adipate,7,PUTR3-9,3,0.21055987304590346,putrescine_111914
putrescine,adipate,7,PUTR4-7,1,0.3152951398751123,putrescine_111914
putrescine,adipate,7,PUTR5-1,2,0.0,putrescine_111914
putrescine,adipate,7,PUTR5-8,3,0.21156164426237217,putrescine_111914
putrescine,adipate,7,PUTR6-10,1,0.30375813318075856,putrescine_111914
putrescine,adipate,7,PUTR7-7,2,0.17964887526491094,putrescine_111914
putrescine,adipate,7,PUTR8-3,3,0.33022078667486454,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
putrescine,adipate,7,PUTR1-3,3,0.3222292609664228,putrescine_111914
putrescine,adipate,7,PUTR2-4,2,0.3204385650698249,putrescine_111914
putrescine,adipate,7,PUTR2-6,3,0.32506140614989126,putrescine_111914
putrescine,adipate,7,PUTR3-10,1,0.35893369365869576,putrescine_111914
putrescine,adipate,7,PUTR4-7,2,0.29268830044004873,putrescine_111914
putrescine,adipate,7,PUTR5-1,3,0.17483406156211242,putrescine_111914
putrescine,adipate,7,PUTR6-2,1,0.2657889177795236,putrescine_111914
putrescine,adipate,7,PUTR6-10,2,0.299565422517947,putrescine_111914
putrescine,adipate,7,PUTR7-7,3,0.1667390154249257,putrescine_111914
putrescine,adipate,7,PUTR8-6,1,0.3699183197400323,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,adipate,7,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,MG1655,1,0.3558430041999029,putrescine_111914
putrescine,isobutyrate,8,PUTR1-6,1,0.372975205147619,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.3735035774536136,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,MG1655,2,0.4019624119590737,putrescine_111914
putrescine,isobutyrate,8,PUTR1-6,2,0.35716732998709,putrescine_111914
putrescine,isobutyrate,8,PUTR2-4,3,0.3940068579250959,putrescine_111914
putrescine,isobutyrate,8,PUTR3-1,1,0.29327130409149665,putrescine_111914
putrescine,isobutyrate,8,PUTR3-10,2,0.2569910012879552,putrescine_111914
putrescine,isobutyrate,8,PUTR4-7,3,0.4276981714018273,putrescine_111914
putrescine,isobutyrate,8,PUTR5-6,1,0.3167441651521537,putrescine_111914
putrescine,isobutyrate,8,PUTR6-2,2,0.21839868333521673,putrescine_111914
putrescine,isobutyrate,8,PUTR6-10,3,0.40963710372651285,putrescine_111914
putrescine,isobutyrate,8,PUTR7-9,1,0.37985389311921414,putrescine_111914
putrescine,isobutyrate,8,PUTR8-6,2,0.0,putrescine_111914
NA,isobutyrate,8,M9 blank,0,0.0,putrescine_111914
NA,isobutyrate,8,MG1655,3,0.397268141619035,putrescine_111914
putrescine,isobutyrate,8,PUTR1-6,3,0.3356141172027637,putrescine_111914
putrescine,isobutyrate,8,PUTR2-8,1,0.4147869416481114,putrescine_111914
putrescine,isobutyrate,8,PUTR3-1,2,0.3004239855057406,putrescine_111914
putrescine,isobutyrate,8,PUTR3-10,3,0.29459153394287124,putrescine_111914
putrescine,isobutyrate,8,PUTR4-8,1,0.4412114564732529,putrescine_111914
