D04,X28,mprA_yhjK-1,M9 + 10 g/L p-coumaric acid,,0,0.054,0.173,0.316,0.361,0.348,0.354,0.417,0.365,0.465,0.357,0.454,0.422,0.475,0.462,0.445,0.573,0.517,0.461,0.491,0.456,0.471,0.546,0.467,0.383,0.445,0.437,0.538,0.496,0.475,0.448,0.483,0.48,0.499,0.543,0.445,0.538,0.475,0.48,0.48,0.612,0.562,0.553,0.519,0.535,0.543,0.645,0.517,0.557,0.599,0.578,0.536,0.587,0.597,0.657,0.652,0.669,0.734,0.726,0.718,0.813,0.819,0.784,0.9,0.906,1.045,0.952,1.048,1.159,1.224,1.338,1.347,1.453,1.67,1.67,1.872,1.964,2.14,2.307,2.534,2.64,2.88,3.285,3.297,3.697,3.721,4.103,4.366,4.379,4.73,5.17,5.289,5.411,5.76,6.263,6.463,6.525,6.747,6.747,6.762,6.805,6.895,6.922,7.047,7.09,7.028,7.043,7.305,7.367,7.379,7.593,7.625,7.702,7.793,8.136,8.042,8.296,8.275,8.559,8.666,8.645,8.719,8.843,8.874,9.215,9.421,9.348,9.27,9.707,9.772,9.854,10.004,9.68,9.94,10.122,10.159,10.204,10.218,10.3,10.378,10.391,10.446,10.638,10.588,10.871,10.711,10.652,10.981,11.096,11.013,11.119,11.284,11.04,11.173,11.282,11.329,11.339,11.425,11.397,11.463,11.406,11.778,11.833,11.766,11.822,11.809,11.822,11.886,12.183,11.914,11.969,12.143,12.128,12.175,12.235,12.295,12.29,12.338,12.338,12.27,12.711,12.663,12.515,12.633,12.607,12.675,12.968,12.732,12.787,13.026
D05,X29,ypjA_mprA-1,M9 + 10 g/L p-coumaric acid,,0,0.186,0.229,0.4,0.528,0.544,0.578,0.643,0.675,0.721,0.588,0.686,0.735,0.708,0.749,0.842,0.861,0.749,0.803,0.779,0.771,0.897,0.861,0.781,0.833,0.869,0.915,0.853,0.894,0.708,0.872,0.798,0.795,0.787,0.858,0.842,0.88,0.872,0.932,0.85,0.927,0.877,0.979,0.915,0.959,1.023,1.014,1.077,1.091,1.022,1.136,1.26,1.198,1.21,1.379,1.319,1.444,1.401,1.61,1.765,1.725,1.783,1.856,2.083,2.28,2.419,2.488,2.636,2.861,2.978,3.17,3.425,3.721,4.074,4.074,4.387,4.53,5.151,5.236,5.459,6.007,6.654,6.895,7.066,7.581,8.067,8.367,8.763,8.971,9.721,9.707,10.212,10.711,10.958,10.918,11.188,11.449,11.563,11.7,11.712,11.752,11.544,11.217,11.202,10.949,11.218,10.828,10.573,10.85,10.864,10.799,10.755,10.717,10.678,10.691,10.731,10.823,10.99,10.678,11.082,10.764,10.782,10.823,10.773,10.924,10.773,10.618,10.678,10.623,10.686,10.987,10.782,11.115,10.938,10.929,10.746,10.929,11.107,10.889,11.131,10.816,10.952,11.117,10.986,10.967,10.972,10.913,10.913,11.028,11.028,10.969,11.189,11.136,11.023,10.967,11.262,11.299,10.918,11.192,11.066,10.981,11.134,11.217,11.231,11.15,11.028,11.507,11.434,11.291,11.352,11.27,11.471,11.291,11.531,11.645,11.65,11.535,11.693,11.748,11.845,11.708,12.018,12.091,11.906,12.128,11.976,12.213,12.28,12.28,12.574
D06,X30,nadR_mprA_yhjK-1,M9 + 10 g/L p-coumaric acid,,0,0.213,0.202,0.481,0.528,0.328,0.551,0.426,0.566,0.503,0.588,0.631,0.434,0.571,0.612,0.568,0.642,0.557,0.557,0.505,0.634,0.568,0.669,0.563,0.533,0.705,0.533,0.579,0.51,0.625,0.625,0.579,0.549,0.568,0.557,0.541,0.551,0.708,0.631,0.713,0.735,0.658,0.732,0.615,0.74,0.749,0.795,0.803,0.708,0.776,0.754,0.686,0.844,0.828,0.915,0.991,0.98,0.91,0.847,0.893,0.852,0.994,1.121,1.048,1.163,1.193,1.345,1.467,1.607,1.671,1.893,1.983,2.035,2.225,2.388,2.455,2.763,3.052,3.164,3.608,3.661,3.873,4.251,4.479,4.882,5.287,5.451,5.685,6.109,6.183,6.463,6.802,7.032,7.41,7.341,7.292,7.219,7.223,7.223,7.047,7.145,7.044,7.044,7.059,7.157,7.341,7.521,7.51,7.571,7.912,7.988,8.103,8.151,8.271,8.341,8.656,8.637,8.643,8.846,8.897,9.096,9.306,9.211,9.324,9.31,9.57,9.634,9.748,9.748,9.921,10.003,9.989,10.158,10.199,10.245,10.5,10.491,10.423,10.643,10.638,10.952,10.843,10.925,11.068,11.104,11.109,11.078,11.242,11.384,11.467,11.436,11.683,11.629,11.626,11.706,11.756,11.931,11.961,11.906,12.001,12.132,12.068,12.233,12.44,12.302,12.646,12.631,12.723,12.665,12.806,12.833,12.901,12.967,12.931,12.911,13.301,13.272,13.317,13.4,13.416,13.609,13.505,13.659,13.555,13.611,13.709,13.863,13.847,14.012,13.892
D07,X31,ypjA_mprA_nadR-1,M9 + 10 g/L p-coumaric acid,,0.025,0,0.201,0.265,0.392,0.461,0.387,0.505,0.482,0.528,0.558,0.738,0.705,0.595,0.582,0.565,0.612,0.719,0.609,0.612,0.658,0.675,0.666,0.642,0.557,0.647,0.721,0.74,0.699,0.677,0.677,0.658,0.656,0.62,0.773,0.647,0.686,0.76,0.765,0.738,0.732,0.847,0.839,0.803,0.847,0.828,0.82,0.91,0.896,0.883,0.943,0.874,1.005,1.016,1.103,1.098,1.25,1.262,1.526,1.435,1.504,1.645,1.799,1.835,1.923,2.062,2.214,2.307,2.531,2.731,2.951,3.15,3.392,3.718,3.718,4.194,4.337,4.903,4.988,5.321,5.923,6.161,6.239,6.928,7.306,7.492,8.147,8.597,8.614,9.338,9.732,9.909,10.273,10.546,10.642,10.613,10.901,11.069,11.069,10.973,11.368,10.887,11.187,11.036,10.728,10.56,10.497,10.434,10.356,10.67,10.305,10.342,10.305,10.511,10.087,10.428,10.164,10.551,10.784,10.506,10.379,10.862,10.52,10.606,10.784,10.661,10.862,10.702,10.62,10.438,10.683,10.834,10.839,10.853,10.789,11.071,10.871,11.05,10.887,11.074,10.813,11.141,11.032,10.928,11.156,10.914,11.075,11.02,11.162,11.327,11.104,11.214,11.215,11.514,11.156,11.094,11.433,11.19,11.491,11.311,11.472,11.378,11.543,11.613,11.559,11.683,11.86,11.651,11.893,11.843,11.816,12.155,12.003,11.94,12.193,12.17,12.221,12.268,12.598,12.531,12.779,12.676,12.941,12.562,13.031,13.018,12.843,13.239,13.377,13.203
D08,X32,ypjA_mprA_yhjK-1,M9 + 10 g/L p-coumaric acid,,0,0.269,0.344,0.414,0.519,0.403,0.386,0.589,0.462,0.428,0.432,0.641,0.444,0.555,0.623,0.497,0.655,0.568,0.597,0.573,0.564,0.444,0.6,0.574,0.489,0.634,0.653,0.591,0.606,0.555,0.582,0.564,0.588,0.609,0.597,0.58,0.564,0.582,0.588,0.725,0.665,0.753,0.664,0.707,0.643,0.679,0.588,0.568,0.637,0.732,0.845,0.723,0.688,0.699,0.705,0.836,0.769,0.699,0.827,0.845,0.942,0.836,1.073,1,1.169,1.091,1.16,1.199,1.396,1.242,1.462,1.716,1.713,1.713,1.876,1.998,2.06,2.241,2.408,2.552,2.769,3.008,3.305,3.396,3.799,3.904,3.986,4.411,4.671,4.801,5.38,5.473,5.812,5.945,6.121,6.4,6.682,6.823,7.096,7.165,7.37,7.461,7.379,7.311,7.492,7.35,7.504,7.712,7.445,7.594,7.805,7.922,8.106,8.2,8.105,8.447,8.456,8.679,8.802,8.77,8.861,9.016,9.166,9.28,9.622,9.581,9.59,9.622,9.95,9.849,9.904,9.918,10.224,10.156,10.365,10.1,10.529,10.544,10.601,10.486,10.8,10.663,10.8,10.78,10.98,11.012,10.927,11.174,10.96,11.179,11.232,11.397,11.341,11.339,11.5,11.606,11.397,11.454,11.673,11.659,11.68,11.781,11.891,11.879,11.904,11.947,11.904,11.942,12.049,11.942,12.271,12.175,12.077,12.205,12.213,12.301,12.326,12.372,12.454,12.388,12.553,12.559,12.521,12.692,12.555,12.598,12.698,12.819,12.846,12.699
E01,X33,ypjA-2,M9 + 10 g/L p-coumaric acid,,0,2.015,0.047,0.06,0.295,0.662,0.158,0.277,0.12,0.575,0.251,0.267,0.262,0.344,0.959,0.259,0.525,0.795,0.275,0.443,0.489,0.396,0.306,0.335,0.333,0.587,1.126,0.434,0.448,0.289,0.426,0.599,0.377,0.396,0.577,0.368,0.379,0.289,0.377,0.267,0.426,0.568,0.506,0.497,0.76,0.44,0.377,0.631,0.563,0.576,0.772,0.458,0.452,0.518,0.687,0.463,0.452,0.518,0.619,1.727,0.952,1.391,0.648,0.575,0.607,0.692,0.653,2.543,0.534,1.007,0.658,1.156,0.582,0.664,0.637,0.675,0.74,0.779,0.755,0.901,0.761,0.837,0.943,1.092,0.918,1.079,1.188,0.934,0.864,0.838,0.946,1.009,1.025,1.015,1.051,1.261,1.124,1.1,1.427,1.336,1.273,2.07,1.442,1.434,1.746,1.542,1.855,1.73,1.688,1.806,2.355,2.134,2.082,2.138,2.046,2.091,2.289,2.246,2.384,4.136,2.524,2.353,2.672,2.839,2.602,2.729,2.982,2.821,3.013,3.218,2.89,2.982,2.931,2.913,3.071,3.167,3.235,3.08,3.21,3.042,3.005,3.087,3.197,3.193,3.097,3.046,3.035,2.98,3.038,3.038,2.972,2.917,3.046,2.815,2.659,2.801,2.753,2.654,2.599,2.543,2.586,2.533,2.588,2.515,2.507,2.435,2.507,2.651,2.546,2.431,2.568,2.39,2.711,2.441,2.452,2.565,2.487,2.492,2.712,2.667,2.805,2.654,2.62,2.635,2.618,2.782,2.555,2.766,2.766,2.907
E02,X34,nadR_mprA-2,M9 + 10 g/L p-coumaric acid,,0,0.083,0.183,0.386,0.544,0.482,0.465,0.478,0.623,0.589,0.621,0.638,0.632,0.661,0.702,0.659,0.597,0.537,0.649,0.652,0.643,0.523,0.597,0.653,0.704,0.576,0.622,0.67,0.685,0.634,0.579,0.643,0.722,0.606,0.649,0.795,0.588,0.716,0.585,0.749,0.798,0.832,0.743,0.622,0.667,0.758,0.749,0.702,0.826,0.784,0.869,0.939,0.903,0.86,0.866,0.942,1.094,1.106,0.988,1.006,1.076,1.215,1.233,1.297,1.33,1.388,1.593,1.578,1.803,1.838,2.003,1.986,2.336,2.472,2.581,2.648,2.955,3.193,3.36,3.747,3.994,4.014,4.447,4.837,5.05,5.373,5.591,5.934,6.277,6.731,7.204,7.38,7.718,8.235,8.33,8.767,9.135,9.522,9.932,9.89,10.285,10.049,10.049,10.634,10.463,10.487,10.343,10.198,10.529,10.27,10.477,10.134,9.986,10.385,10.261,10.274,10.092,10.232,10.275,10.433,10.362,10.352,10.447,10.534,10.631,10.452,10.188,10.357,10.713,10.939,10.529,10.626,10.713,10.454,10.608,10.917,10.964,10.869,10.57,10.757,10.879,10.825,10.879,10.75,10.839,10.844,10.787,11.006,10.792,11.121,10.899,11.036,11.009,11.034,11.059,11.109,11.036,11.121,10.957,11.299,11.238,11.229,11.229,11.464,11.435,11.45,11.408,11.61,11.551,11.582,11.665,11.512,11.991,11.707,11.769,11.912,12.075,12.093,12.203,12.219,12.219,12.363,12.352,12.716,12.744,12.787,13.024,12.596,12.843,12.805
E03,X35,nadR_yhjK-2,M9 + 10 g/L p-coumaric acid,,0,0.082,0.338,0.325,0.373,0.497,0.424,0.462,0.604,0.569,0.436,0.589,0.583,0.611,0.597,0.471,0.655,0.542,0.652,0.545,0.564,0.499,0.655,0.63,0.545,0.526,0.518,0.701,0.578,0.556,0.638,0.647,0.48,0.581,0.57,0.526,0.619,0.72,0.644,0.644,0.611,0.835,0.718,0.682,0.835,0.707,0.781,0.624,0.72,0.816,0.902,0.889,0.801,0.976,0.954,0.894,0.964,0.976,1.022,1.04,1.109,1.195,1.159,1.25,1.419,1.422,1.328,1.26,1.455,1.601,1.822,1.885,2.045,2.154,2.154,2.33,2.229,2.573,2.903,3.074,3.264,3.421,3.636,3.728,3.993,4.344,4.453,4.742,5.193,5.323,5.847,5.832,6.498,6.685,6.916,7.467,7.668,7.863,8.218,8.75,8.737,9.564,9.237,9.496,9.814,9.919,10.512,10.476,10.507,10.603,10.647,10.685,10.347,10.635,10.703,10.361,9.961,10.183,9.87,10.083,10.312,9.482,9.851,10.184,9.979,10.102,10.111,10.061,10.198,10.043,10.097,10.193,10.28,10.294,10.531,10.293,10.777,10.408,10.601,10.733,10.5,10.664,10.746,10.588,11.062,11.177,11.009,10.707,11.014,10.877,10.736,10.819,10.82,10.707,11.007,11.056,10.956,10.548,11.261,11.163,10.912,11.505,11.203,11.328,11.274,11.48,11.274,11.037,11.14,11.558,11.421,11.815,11.47,11.573,11.358,11.417,11.467,11.653,11.735,11.778,11.695,11.565,12.298,11.948,11.675,11.908,12.2,11.965,11.965,12.231
E04,X36,mprA_yhjK-2,M9 + 10 g/L p-coumaric acid,,0,0.241,0.394,0.302,0.458,0.476,0.539,0.47,0.532,0.633,0.665,0.627,0.621,0.623,0.636,0.565,0.64,0.69,0.555,0.64,0.631,0.594,0.749,0.724,0.611,0.62,0.639,0.576,0.755,0.568,0.705,0.631,0.793,0.676,0.829,0.729,0.796,0.814,0.793,0.656,0.65,0.711,0.813,0.639,0.793,0.719,0.793,0.718,0.869,0.8,0.831,0.846,0.838,0.986,0.938,0.932,1.056,1.014,1.387,1.214,1.393,1.396,1.523,1.695,1.701,1.95,2.019,2.112,2.283,2.373,2.511,2.819,3.197,3.36,3.36,3.646,4.114,4.3,4.413,4.609,5.129,5.231,5.718,5.835,6.049,6.29,6.617,6.768,6.839,6.721,7.03,7.097,7.108,7.214,7.063,7.177,7.133,7.191,7.464,7.424,7.603,7.748,7.748,8.389,8.297,8.155,8.282,8.546,8.524,8.701,8.966,8.865,8.884,8.952,9.157,9.471,9.234,9.621,9.581,9.657,9.667,9.767,10.163,10.168,9.936,10.25,10.15,10.483,10.51,10.409,10.491,10.478,10.756,10.689,10.734,10.742,11.062,10.94,11.024,11.102,11.169,11.032,11.087,11.396,11.458,11.381,11.241,11.406,11.575,11.493,11.738,11.573,11.846,11.872,11.704,11.892,12.012,11.822,11.877,12.083,12.131,12.15,12.177,12.165,12.054,12.234,12.273,12.311,12.528,12.228,12.393,12.736,12.583,12.546,12.609,12.669,12.888,12.768,12.878,13.059,12.949,13.038,13.082,13.171,13.281,13.159,13.176,13.215,13.49,13.342
E05,X37,ypjA_mprA-2,M9 + 10 g/L p-coumaric acid,,0,0.055,0.045,0.19,0.292,0.28,0.315,0.488,0.548,0.649,0.462,0.56,0.554,0.637,0.623,0.497,0.599,0.568,0.486,0.599,0.508,0.58,0.763,1.039,0.571,0.579,0.489,0.673,0.604,0.582,0.637,0.673,0.588,0.607,0.651,0.661,0.755,0.637,0.642,0.916,0.801,0.642,0.689,0.708,0.752,0.678,0.807,0.705,0.828,0.951,0.874,1.106,0.936,1.002,1.717,1.411,1.345,1.329,1.702,1.557,1.653,1.766,2.274,2.038,2.262,2.592,2.661,2.727,2.844,3.097,3.207,3.57,3.648,4.274,4.22,4.533,4.865,5.215,5.655,5.878,6.29,6.855,7.342,7.321,7.945,8.077,8.486,9.263,9.309,9.431,9.854,10.468,10.585,11.46,10.737,11.17,11.514,11.465,11.219,11.123,10.835,10.845,10.927,10.503,10.14,10,10.073,10.174,9.741,10.001,10.045,9.837,9.827,9.951,10.019,10.005,10.096,9.963,10.005,10,9.955,10.11,9.85,10.155,10.279,10.101,9.919,10.087,9.923,10.26,9.987,10.356,9.951,10.101,10.119,9.991,10.256,10.133,10.216,10.075,10.033,10.033,10.115,10.23,10.157,10.161,9.993,10.075,10.162,10.244,10.268,10.213,10.298,10.349,10.239,10.204,10.131,10.19,10.19,10.31,10.39,10.543,10.515,10.53,10.477,10.354,10.504,10.569,10.699,10.679,10.596,10.741,10.864,10.83,10.668,10.756,11.218,10.908,11.018,11.253,11.363,11.343,11.388,11.534,11.536,11.494,11.704,11.441,11.634,12.01
E06,X38,nadR_mprA_yhjK-2,M9 + 10 g/L p-coumaric acid,,0,0.084,0.186,0.149,0.281,0.569,0.31,0.351,0.496,0.408,0.44,0.376,0.452,0.481,0.467,0.396,0.499,0.631,0.441,0.526,0.435,1.358,0.444,0.336,0.415,0.834,0.497,0.654,2.013,0.481,0.591,0.435,0.432,0.59,0.523,0.506,1.722,1.412,0.597,0.432,0.509,0.898,0.508,0.552,0.651,0.496,0.734,0.631,0.591,1.396,0.634,1.031,0.695,0.543,0.931,0.625,0.668,0.707,0.834,0.825,1.031,0.762,1.134,0.898,1.067,1.098,1.14,1.152,1.349,1.494,1.469,2.022,1.801,1.965,2.101,2.631,2.502,2.739,2.961,3.267,4.304,3.724,4.021,4.765,4.76,4.947,5.165,5.399,6.423,6.033,6.26,6.572,7.128,6.662,6.948,6.707,7.072,7.021,7.158,6.736,7.05,6.513,6.813,6.746,7.009,6.948,7.129,7.31,7.453,7.384,7.677,7.766,7.977,7.935,8.085,8.236,8.6,8.332,8.427,8.641,9.416,9.161,8.846,9.069,9.193,9.179,9.407,9.411,9.521,9.638,10.021,9.817,9.904,9.836,9.826,9.971,10.127,10.251,10.5,10.358,10.261,10.508,10.644,10.597,10.577,12.007,11.046,10.964,10.941,11.106,11.324,11.241,11.267,11.293,11.344,11.615,11.461,11.627,11.517,11.889,12.319,11.955,11.818,12.053,12.187,12.285,12.27,12.116,12.333,12.253,12.527,12.68,12.471,12.433,12.773,12.778,12.833,12.877,12.85,12.894,12.949,13.12,13.246,13.141,13.279,13.488,13.229,13.378,13.378,13.421
E07,X39,ypjA_mprA_nadR-2,M9 + 10 g/L p-coumaric acid,,0,0.239,0.309,0.401,0.449,0.411,0.526,0.537,0.623,0.697,0.591,0.662,0.82,0.684,0.67,0.708,0.728,0.697,0.78,0.81,0.774,0.791,0.782,0.949,0.7,0.872,0.755,0.801,0.87,0.875,0.793,0.801,0.881,0.873,0.944,0.845,0.801,1.012,0.963,0.936,0.957,1.182,1.147,1.165,1.127,1.191,1.346,1.271,1.532,1.654,1.74,1.891,1.965,2.14,2.31,2.358,2.619,2.959,3.085,3.403,3.501,3.883,4.145,4.455,4.789,5.201,5.35,5.821,6.353,6.602,6.952,7.371,7.857,8.455,8.455,9.098,9.425,9.733,10.31,10.5,10.81,10.692,11.178,11.181,11.128,11.178,11.014,11.163,11.019,11.085,10.856,10.624,10.633,10.797,10.429,10.264,10.47,10.502,10.42,10.624,10.365,10.538,10.783,10.687,10.897,10.648,10.585,10.713,10.744,10.758,11.13,10.594,10.748,10.845,10.831,10.98,10.771,10.748,10.955,11.058,10.932,11.004,10.99,10.995,10.763,10.858,11.004,10.927,11.091,10.935,11.154,11.442,11.283,11.133,11.288,11.186,11.342,11.357,11.249,11.244,11.148,11.449,11.531,11.401,11.737,11.496,11.74,11.932,11.662,11.992,11.88,11.88,11.797,12.069,12.285,12.117,12.291,12.321,12.403,12.554,12.629,12.621,12.758,12.939,12.909,13.062,12.909,13.056,13.219,13.221,13.303,13.62,13.768,13.511,13.548,13.636,14.213,13.844,14.147,14.191,14.494,14.417,14.626,14.549,14.576,14.731,14.884,14.703,15.033,14.911
E08,X40,ypjA_mprA_yhjK-2,M9 + 10 g/L p-coumaric acid,,0,0.191,0.299,0.268,0.43,0.317,0.276,0.482,0.387,0.545,0.579,0.516,0.51,0.487,0.553,0.566,0.588,0.526,0.502,0.506,0.551,0.515,0.478,0.395,0.529,0.566,0.556,0.551,0.567,0.487,0.541,0.578,0.466,0.488,0.585,0.484,0.578,0.541,0.548,0.466,0.541,0.548,0.57,0.556,0.493,0.667,0.575,0.553,0.541,0.608,0.664,0.462,0.506,0.682,0.743,0.682,0.67,0.682,0.673,0.663,0.897,0.872,0.808,0.953,0.905,0.908,1.222,1.097,1.133,1.141,1.414,1.288,1.366,1.529,1.611,1.787,1.849,2.223,2.227,2.614,2.561,2.718,2.905,3.186,3.372,3.532,3.804,4.011,4.299,4.482,4.68,5.047,5.276,5.519,5.886,5.836,6.365,6.369,6.833,6.766,6.889,7.143,7.252,7.239,7.42,7.416,7.434,7.534,7.375,7.443,7.598,7.716,8.007,8.049,7.953,8.076,8.194,8.389,8.76,8.508,8.792,8.673,9.014,9.155,9.088,9.319,9.275,9.526,9.526,9.588,9.806,9.767,9.908,10.115,10.105,10.085,10.324,10.175,10.233,10.556,10.349,10.431,10.705,10.741,10.94,10.808,10.971,10.999,10.922,11.004,10.865,11.167,11.274,11.383,11.269,11.431,11.25,11.388,11.333,11.513,11.449,11.524,11.36,11.843,11.454,11.799,11.811,11.959,11.793,12.041,11.904,11.947,12.096,11.893,12.233,11.991,12.046,12.145,12.145,12.272,12.354,12.497,12.459,12.436,12.436,12.453,12.524,12.425,12.755,12.798
F01,X41,ypjA-3,M9 + 10 g/L p-coumaric acid,,0,0.028,0.018,0.164,0.077,0.065,0.153,0.136,0.168,0.268,0.134,0.15,0.227,0.199,0.268,0.087,0.133,0.076,0.13,0.106,0.18,0.141,0.215,0.109,0.106,0.169,0.188,0.207,0.193,0.172,0.199,0.125,0.177,0.114,0.212,0.196,0.289,0.172,0.204,0.122,0.254,0.204,0.196,0.106,0.204,0.103,0.177,0.24,0.172,0.186,0.137,0.177,0.145,0.156,0.161,0.211,0.227,0.238,0.284,0.194,0.372,0.214,0.314,0.186,0.137,0.194,0.184,0.17,0.282,0.211,0.19,0.252,0.249,0.331,0.304,0.206,0.298,0.363,0.203,0.186,0.344,0.339,0.363,0.214,0.366,0.282,0.445,0.328,0.421,0.342,0.421,0.429,0.282,0.462,0.388,0.41,0.38,0.437,0.464,0.511,0.53,0.426,0.508,0.527,0.511,0.552,0.535,0.656,0.56,0.65,0.601,0.787,0.546,0.626,0.891,0.773,0.806,0.846,0.817,0.934,0.957,0.869,1.025,1.055,1.063,1.109,1.115,1.2,1.364,1.27,1.352,1.361,1.501,1.373,1.449,1.738,1.668,1.786,1.722,1.719,1.765,1.957,2.011,1.896,2.103,2.133,2.121,2.066,2.234,2.234,2.332,2.305,2.352,2.368,2.349,2.49,2.387,2.316,2.371,2.424,2.441,2.497,2.332,2.396,2.307,2.453,2.444,2.286,2.345,2.231,2.313,2.271,2.18,2.24,2.333,2.088,2.119,2.125,2.097,1.969,2.052,2.094,2.116,1.938,2.006,2.113,1.996,2.152,2.097,2.158
F02,X42,nadR_mprA-3,M9 + 10 g/L p-coumaric acid,,0.003,0.006,0,0.015,0.144,0.027,0.306,0.237,0.327,0.238,0.296,0.149,0.307,0.254,0.185,0.251,0.326,0.24,0.35,0.271,0.317,0.28,0.326,0.245,0.243,0.196,0.297,0.208,0.277,0.309,0.254,0.317,0.424,0.28,0.268,0.333,0.208,0.254,0.397,0.342,0.391,0.424,0.417,0.489,0.479,0.433,0.424,0.458,0.582,0.486,0.599,0.641,0.688,0.836,0.842,0.863,0.906,1.027,1.073,1.173,1.242,1.381,1.372,1.708,1.769,2.044,2.168,2.179,2.378,2.685,2.849,3.185,3.291,3.699,3.78,4.039,4.616,4.858,5.108,5.33,5.552,6.362,6.358,6.991,7.234,7.721,7.83,8.334,8.597,8.747,8.706,8.965,9.465,9.22,9.671,10.023,9.52,9.525,9.607,9.484,9.579,9.343,9.261,9.002,9.266,9.043,9.143,9.271,9.084,9.235,9.334,8.906,9.361,9.184,9.553,9.594,9.357,9.689,9.321,9.371,9.572,9.645,9.357,9.608,9.649,9.69,9.563,9.376,9.54,9.467,9.603,9.535,9.376,9.581,9.572,9.526,9.736,9.805,9.779,9.829,9.568,9.596,9.76,9.848,9.856,9.669,9.967,9.94,9.972,9.643,10.051,9.968,9.751,10.022,10.158,10.398,10.078,10.274,10.191,10.258,10.419,10.573,10.49,10.505,10.698,10.548,10.917,10.845,10.895,11.092,11.064,11.13,11.224,11.326,11.47,11.337,11.719,11.738,11.821,11.919,12.001,11.898,12.218,11.894,12.171,12.268,12.367,12.571,12.653,12.616
F03,X43,nadR_yhjK-3,M9 + 10 g/L p-coumaric acid,,0,0.239,0.256,0.375,0.449,0.411,0.526,0.401,0.515,0.534,0.563,0.607,0.465,0.547,0.533,0.599,0.508,0.533,0.423,0.508,0.61,0.489,0.645,0.593,0.618,0.599,0.454,0.61,0.623,0.684,0.602,0.555,0.552,0.571,0.56,0.599,0.555,0.684,0.607,0.607,0.629,0.607,0.791,0.7,0.607,0.697,0.771,0.752,0.684,0.779,0.757,0.744,0.738,0.831,0.754,0.831,0.82,0.913,1.041,0.95,0.964,1.051,1.015,1.024,1.111,1.277,1.266,1.279,1.31,1.429,1.515,1.497,1.738,1.602,1.766,1.859,1.896,2.183,2.322,2.331,2.41,2.649,2.728,2.903,3.331,3.327,3.546,3.672,3.794,4.145,4.339,4.514,4.827,5.094,5.487,5.769,5.912,6.298,6.708,6.614,6.93,7.347,7.51,8.043,8.224,8.463,8.508,8.908,9.296,9.091,9.055,9.364,9.574,9.642,9.437,9.451,9.515,9.41,9.806,9.255,9.4,9.091,8.995,9.218,8.74,8.754,8.653,8.685,9.013,8.64,8.504,8.817,8.685,8.424,8.99,8.672,8.908,8.757,8.783,8.888,9.04,8.93,8.93,8.714,8.971,8.701,9.134,9.052,9.303,9.056,9.161,8.941,8.948,9.216,9.053,9.152,9.106,9.166,9.166,9.037,9.148,9.188,9.326,9.422,9.153,9.358,8.988,9.134,9.426,9.271,9.271,9.412,9.124,9.449,9.339,9.426,9.499,9.439,9.219,9.48,9.536,9.38,9.591,9.325,9.825,9.614,9.825,9.921,9.728,9.971
F04,X44,mprA_yhjK-3,M9 + 10 g/L p-coumaric acid,,0,0.161,0.179,0.219,0.294,0.256,0.345,0.329,0.281,0.327,0.33,0.428,0.423,0.396,0.382,0.366,0.385,0.355,0.382,0.385,0.404,0.393,0.467,0.36,0.303,0.311,0.385,0.459,0.473,0.368,0.396,0.404,0.374,0.421,0.547,0.393,0.377,0.396,0.456,0.401,0.451,0.538,0.503,0.467,0.483,0.492,0.538,0.519,0.697,0.628,0.606,0.702,0.722,0.952,0.821,0.843,0.886,0.952,1.189,1.207,1.304,1.335,1.435,1.689,1.749,1.943,2.148,2.296,2.412,2.611,2.83,2.949,3.353,3.598,3.598,4.074,4.189,4.566,4.651,5.065,5.177,5.333,5.765,5.855,6.096,6.038,6.174,6.271,6.287,6.415,6.614,6.135,6.256,6.143,6.318,6.353,6.525,6.775,6.775,6.926,7.023,7.168,7.168,7.455,7.499,7.52,7.673,7.635,7.751,8.037,7.894,8.201,8.33,8.342,8.493,8.753,8.653,8.904,8.78,8.639,8.921,8.939,9.063,9.149,9.163,9.204,9.076,9.381,9.491,9.636,9.445,9.623,9.901,9.669,9.796,9.942,9.824,9.837,9.838,9.916,10.148,10.093,10.011,10.208,10.326,10.276,10.3,10.3,10.305,10.524,10.631,10.576,10.523,10.465,10.874,10.951,10.96,10.908,10.908,10.81,10.889,11.015,10.96,11.057,10.976,11.1,11.168,11.233,11.282,11.315,11.397,11.627,11.447,11.522,11.582,11.642,11.72,11.685,11.575,11.7,11.7,11.762,11.835,11.732,11.789,11.802,12.067,11.942,12.107,12.098
